"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57"
"17","2","1","2","1","1","1","2","1","1","2","1","2","2","2","1","2","2","1","2","2","1","1","1","2","1","1","2","1","2","1","2","2","2","1","1","2","1","1","1","2","2","2","1","2","1","1","1","1","2","2","3","3","2","2","3","3","2"
"18","2","2","1","2","1","2","2","2","1","2","1","1","2","2","1","1","1","1","1","1","2","2","2","2","2","1","1","1","2","2","2","2","1","1","2","2","1","2","1","1","1","2","2","2","2","2","3","3","1","1","1","1","2","2","3","3","1"
"19","2","2","1","2","2","1","1","2","1","1","2","1","1","1","1","1","2","1","1","2","1","1","1","2","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","3","2","1","1","2","1","3","3","1","3","2","2"
"20","1","1","1","1","2","2","1","1","1","2","1","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","1","1","2","3","1","3","2","2","1","1","3","3","2","3"
"21","2","2","1","1","2","2","1","2","2","1","1","2","2","1","1","2","1","1","2","2","1","1","2","2","1","1","2","1","1","2","2","1","1","2","2","1","2","1","1","1","2","2","2","1","2","2","3","3","2","2","3","3","1","1","1","1","4"
"22","1","2","1","2","1","1","2","1","2","2","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","2","2","2","1","1","1","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","1","3","1","3","2","3","3","2","1","2","4"
"23","1","2","2","1","2","2","2","2","1","1","1","1","1","2","1","1","2","2","2","1","1","1","2","1","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","3","2","1","2","1","2","1","3","1","3","2","3","1"
"24","2","2","1","2","2","1","1","2","2","2","1","1","2","2","2","1","1","2","2","2","1","1","2","1","1","1","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","2","3","1","2","3","1","2","3","1","2","3","2"
"25","1","1","2","1","1","2","2","1","1","1","2","2","1","1","1","2","2","1","1","1","2","2","1","2","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","3","1","2","3","1","2","3","1","2","3","4"
"26","2","2","2","2","1","2","2","1","1","2","1","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","1","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","3","1","2","3","1","2","3","1","2","3","1","2","2"
"27","2","2","2","1","1","1","1","1","2","1","2","1","2","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","2","1","1","1","2","2","2","2","2","1","2","2","1","2","1","1","2","3","1","2","1","3","3","2","2","1","1","3","1"
"28","1","2","2","1","2","2","2","2","1","2","2","2","1","1","2","2","1","1","1","2","1","1","2","2","2","1","1","2","2","1","1","1","2","1","1","1","2","2","2","1","2","2","1","2","3","2","1","2","2","1","3","1","3","1","3","2","1"
"29","2","2","2","1","1","2","1","1","1","1","2","1","2","2","2","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","3","1","3","2","3","2","1","2","2","1","3","1","2"
"30","1","2","1","1","1","1","1","2","1","2","2","2","2","2","1","2","2","2","1","2","1","2","1","1","1","1","1","2","2","2","1","2","1","2","1","1","1","2","2","2","1","2","2","1","1","3","3","2","1","2","3","1","3","2","2","1","4"
"31","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","2","2","2","2","1","1","1","1","2","2","1","1","1","2","2","2","2","1","1","2","1","2","1","1","1","2","2","2","1","3","3","1","1","3","3","1","1","2","2","2","2","4"
"32","2","1","2","2","2","2","2","1","2","1","1","1","1","1","2","1","1","1","2","1","2","1","2","2","2","2","2","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","2","1","1","3","3","2","1","2","3","1","3","2","2","1","2"
"33","2","1","1","2","1","1","1","1","2","1","1","1","2","2","1","1","2","2","2","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","1","1","2","2","2","1","2","2","1","2","3","2","1","2","2","1","3","1","3","1","3","2","3"
"34","2","2","1","1","1","2","2","2","2","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3"
"35","2","2","2","1","2","1","1","2","1","2","1","1","1","2","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","2","1","2","1","1","2","1","1","1","2","2","2","1","2","3","3","3","3","1","1","2","2","1","1","2","2","4"
"36","1","1","2","2","1","1","2","1","1","2","2","1","1","2","2","1","2","2","1","1","2","2","1","1","2","2","1","2","2","1","1","2","2","1","2","1","2","1","1","1","2","2","2","1","2","2","3","3","2","2","3","3","1","1","1","1","2"
"37","1","1","2","2","2","2","1","2","2","2","2","1","2","2","1","2","1","2","1","1","2","1","1","2","1","1","2","1","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","1","1","1","2","2","1","1","2","2","3","3","3","3","2"
"38","1","2","1","1","2","1","2","1","2","1","1","2","2","2","2","1","1","2","1","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","2","1","3","2","2","1","3","1","2","3","2","1","1","3","2"
"39","1","1","2","1","1","2","2","2","2","1","2","1","2","2","1","1","1","2","2","2","1","1","1","2","2","2","1","2","1","1","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","3","2","3","1","2","1","3","3","2","4"
"40","2","2","2","2","2","1","2","1","1","1","2","2","2","1","1","1","1","2","1","1","2","1","1","2","1","1","2","2","1","2","1","2","2","1","1","2","1","1","1","2","2","2","1","2","2","2","2","2","3","3","1","1","3","3","1","1","4"
"41","2","2","1","1","1","1","2","1","1","1","1","2","1","1","2","1","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","2","1","1","1","2","2","1","1","2","2","3","3","3","3","4"
"42","1","1","1","2","2","2","2","2","1","2","1","2","1","2","2","2","1","1","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","2","3","1","2","1","3","3","2","2","1","1","3","3"
"43","2","2","1","1","1","2","1","1","2","1","1","2","1","2","2","2","1","2","1","1","2","1","1","2","1","2","1","2","2","1","2","2","2","2","2","2","2","1","2","2","1","2","1","1","3","1","2","3","2","1","1","3","3","2","2","1","1"
"44","1","2","1","2","2","2","1","2","2","1","2","1","1","1","2","1","1","2","1","1","2","2","2","1","2","2","1","2","1","2","1","1","1","2","1","2","1","1","1","2","2","2","1","2","1","1","1","1","2","2","3","3","2","2","3","3","4"
"45","2","1","1","2","2","2","2","1","2","2","2","2","1","2","1","1","2","2","1","2","1","1","1","1","2","1","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","3","2","3","3","2","1","2","1","2","1","3","1"
"46","1","1","1","1","1","2","1","2","2","2","1","1","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","1","2","1","2","1","1","2","1","2","1","1","1","2","2","2","1","2","2","2","2","2","3","3","1","1","3","3","1","1","2"
"47","2","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","2","2","1","1","1","2","1","2","2","1","1","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","1","3","1","3","1","3","2","3","2","1","2","3"
"48","2","1","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","2","1","2","1","2","1","1","1","1","2","1","1","2","2","2","2","1","1","1","2","2","2","1","2","2","1","3","2","2","1","3","1","2","3","2","1","1","3","4"
"49","1","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","2","1","2","1","2","1","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","3","1","2","3","2","1","1","3","3","2","2","1","3"
"50","2","2","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","2","1","1","2","1","1","2","1","2","1","1","1","1","2","1","2","2","2","2","1","2","2","1","2","1","1","1","2","3","1","3","2","2","1","1","3","3","2","1"
"51","2","1","1","1","1","1","2","2","2","2","2","1","1","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","1","2","1","2","1","1","2","2","1","2","1","1","1","2","2","2","3","3","1","1","2","2","2","2","3","3","1","1","1"
"52","1","1","1","2","2","1","2","2","2","2","1","2","1","1","1","1","1","1","2","2","2","2","1","2","1","2","1","1","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","3","1","3","2","3","2","1","2","2","1","3","1","4"
"53","2","1","2","1","2","1","2","1","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","1","2","2","2","1","2","2","1","2","2","1","3","1","1","3","2","3","2","3","2","1","3"
"54","2","2","1","2","2","2","2","1","1","1","2","1","2","2","2","2","2","1","2","2","2","1","1","1","1","2","1","1","2","1","1","1","1","1","2","2","1","2","2","1","2","1","1","1","2","3","1","2","3","1","2","3","1","2","3","1","4"
"55","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3"
"56","1","2","2","1","2","2","2","1","2","2","1","1","2","1","2","1","2","1","1","2","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","2","2","1","2","2","2","1","1","3","3","2","2","1","3","1","2","3","1"
"57","1","2","1","1","2","1","2","2","2","1","2","1","1","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","3","3","1","3","2","2","3","2","1","2"
"58","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"59","1","2","2","1","1","1","1","2","1","1","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","3","2","3","3","2","1","2","1","2","1","3","3"
"60","2","1","2","1","2","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","1","1","2","2","1","1","1","2","2","2","1","2","2","3","2","2","1","1","3","3","2","1","2","3","1","1"
"61","2","1","1","1","2","2","1","1","2","2","2","1","2","1","1","2","1","1","2","1","1","2","1","1","2","2","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","3","2","3","2","3","2","1","2","1","3","1","1"
"62","1","1","1","2","1","1","2","2","1","1","1","1","2","1","2","2","1","2","2","2","2","1","1","1","2","1","2","2","2","2","2","1","2","2","2","1","1","1","2","2","2","1","2","2","1","3","3","2","2","1","1","3","2","3","1","2","1"
"63","1","2","1","1","1","2","1","1","1","2","2","1","1","2","2","1","1","1","2","2","2","1","1","2","2","1","2","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","3","3","3","3","3","3","3","3","3","3","3","3","3"
"64","1","2","2","2","1","2","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","1","2","2","1","1","1","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","3","1","3","2","2","3","2","1","1","2","1","3","2"
"65","2","1","2","1","2","2","1","2","1","1","2","2","1","1","2","1","1","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","1","1","1","2","2","1","2","1","1","1","2","2","1","2","1","3","1","3","2","3","3","2","1","2","2"
"66","2","2","2","1","1","1","2","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","1","1","2","2","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","1","2","2","3","3","3","3","1","1","2","2","3"
"67","1","1","2","1","2","1","1","1","2","1","2","2","1","1","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","2","1","2","1","1","1","2","2","2","2","2","3","3","1","1","1","1","2","2","3","3","3"
"68","1","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","1","2","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","1","2","2","1","2","1","1","1","2","3","1","2","3","1","2","3","1","2","3","1","2"
"69","2","1","1","2","1","1","1","2","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","2","2","1","1","2","2","1","1","2","1","2","1","1","1","2","2","2","1","2","2","2","1","1","3","3","2","2","1","3","1","2","3","3"
"70","1","1","1","1","2","1","1","2","2","1","2","2","2","2","2","1","2","1","1","1","2","1","2","1","2","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","3","1","2","3","1","2","3","1","2","3","1","2","4"
"71","2","1","2","2","2","1","2","2","2","1","1","2","2","1","1","2","2","2","1","1","1","2","2","1","1","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","3","3","3","3","3","3","3","3","3","3","1"
"72","2","1","1","2","1","1","1","1","2","2","2","2","2","1","2","2","1","1","1","2","2","2","1","2","2","1","1","2","1","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","3","2","1","2","1","2","1","3","1","3","2","3","3"
