"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55"
"11","1","1","1","1","2","2","1","1","1","2","1","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","2","1","1","2","2","2","2","1","1","1","2","2","1","2","1","1","3","3","3","3","1","1","4"
"12","2","2","1","2","2","1","1","1","1","2","1","2","1","1","2","2","2","1","1","1","2","2","2","1","1","1","2","1","2","2","1","1","2","2","2","2","2","1","2","1","1","2","1","1","2","2","2","2","1","1","2","2","1","1","5"
"13","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","2","1","2","1","1","2","1","2","2","2","1","2","1","1","2","1","2","1","1","2","2","2","2","2","1","1","2","2","1","1","3","3","1","3","2","2","3","5"
"14","2","1","1","1","2","1","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","2","1","1","2","2","2","1","2","1","1","2","2","2","2","1","2","1","1","2","1","2","2","1","3","3","2","2","3","3","2","2","1"
"15","1","2","1","1","1","2","1","1","1","2","2","1","1","2","2","1","1","1","2","2","2","1","1","2","2","1","2","1","1","2","1","2","2","2","2","2","2","1","1","2","2","1","1","2","1","2","1","3","3","1","2","3","3","2","6"
"16","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","1","2","1","1","2","1","1","2","2","2","1","2","1","2","1","2","2","1","2","1","2","3","2","3","4"
"17","2","2","1","1","1","1","2","1","1","1","1","2","1","1","2","1","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","1","1","2","1","1","2","1","2","2","2","2","1","3","1","3","1","2","1","2","1","2"
"18","1","1","2","1","1","2","2","1","2","2","1","2","2","2","2","2","1","2","2","1","2","2","2","1","1","1","1","1","1","2","1","1","2","1","1","2","1","2","1","1","2","2","1","2","2","1","3","1","1","3","3","2","2","3","6"
"19","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","2","2","2","2","1","1","1","1","2","2","1","1","1","2","2","2","2","1","1","1","2","1","2","1","1","2","2","1","2","2","1","1","2","2","1","1","3","3","1","2"
"20","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","2","1","2","2","2","3","3","2","2","3","3","1"
"21","1","2","1","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","2","2","1","1","2","2","2","1","1","1","3","1","1","3","2","3","3","2","5"
"22","2","2","1","1","1","2","2","2","2","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","1","1","2","2","2","2","1","1","1","2","2","1","2","2","2","1","1","1","1","2","2","6"
"23","1","2","1","2","1","1","2","1","2","2","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","2","2","2","1","1","1","1","2","2","1","1","2","1","1","2","1","2","2","2","2","1","1","2","1","2","3","2","3","2","4"
"24","1","2","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","2","1","1","2","1","2","1","1","2","2","2","2","2","2","1","2","3","1","3","1","1","2","1","2","1"
"25","2","1","2","2","2","2","2","1","2","1","1","1","1","1","2","1","1","1","2","1","2","1","2","2","2","2","2","1","1","1","2","1","2","1","1","1","2","2","2","2","2","1","1","1","2","2","2","1","1","2","1","3","3","1","1"
"26","2","2","1","1","2","2","1","2","2","1","1","2","2","1","1","2","1","1","2","2","1","1","2","2","1","1","2","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","2","3","3","3","3","2","2","2"
"27","2","1","2","1","2","2","1","2","1","1","2","2","1","1","2","1","1","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","1","2","1","2","2","1","2","2","1","2","1","2","3","2","3","2","4"
"28","2","1","1","1","2","2","1","1","2","2","2","1","2","1","1","2","1","1","2","1","1","2","1","1","2","2","2","2","2","2","1","2","2","1","1","2","1","1","2","2","2","2","2","1","1","1","3","1","3","1","1","2","1","2","1"
"29","1","2","1","1","2","1","2","1","1","2","2","2","2","1","1","2","1","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","2","1","2","1","2","1","1","2","2","1","1","2","2","2","3","3","2","2","1","1","2","4"
"30","2","2","1","1","1","2","1","1","2","1","1","2","1","2","2","2","1","2","1","1","2","1","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","1","2","2","2","2","2","1","1","1","1","2","1","2","2","3","2","3","3"
"31","1","1","1","2","1","2","2","1","2","1","2","2","2","1","2","1","2","1","2","1","1","1","2","2","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","2","2","1","1","2","2","2","2","1","1","6"
"32","2","2","1","2","2","1","1","2","1","1","2","1","1","1","1","1","2","1","1","2","1","1","1","2","2","2","2","2","2","1","2","2","1","2","1","2","1","2","1","1","2","2","1","1","2","2","3","1","1","3","3","2","2","3","6"
"33","2","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","2","2","1","1","1","2","1","2","2","1","1","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","2","2","3","3","2","1","2","2","1","3"
"34","1","2","1","2","2","2","1","2","2","1","2","1","1","1","2","1","1","2","1","1","2","2","2","1","2","2","1","2","1","2","1","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","3","2","3","1","3","1","3","6"
"35","1","2","2","1","1","1","1","2","1","1","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","2","1","1","2","1","1","2","2","2","1","2","1","2","1","2","3","2","3","2","3","1","3","1","6"
"36","2","2","1","2","1","2","2","2","1","2","1","1","2","2","1","1","1","1","1","1","2","2","2","2","2","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","5"
"37","2","2","2","2","1","2","2","1","1","2","1","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","1","2","1","2","1","1","1","2","2","2","1","2","1","2","1","1","2","1","2","2","3","2","3","2","1","3","1","3","5"
"38","1","1","2","2","2","2","1","2","2","2","2","1","2","2","1","2","1","2","1","1","2","1","1","2","1","1","2","1","2","1","1","1","1","2","1","1","2","1","1","2","1","2","2","1","2","2","3","1","3","1","2","1","2","1","2"
"39","1","2","1","1","2","1","2","1","2","1","1","2","2","2","2","1","1","2","1","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","2","2","2","1","2","1","1","2","1","1","2","2","1","1","3","3","1","1","3","3","3"
"40","1","2","2","2","1","2","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","2","1","1","2","1","1","2","2","3","3","2","2","3","3","2","2","1"
"41","2","1","2","1","2","1","2","1","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","2","2","2","1","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","3","1","1","3","2","3","3","2","5"
"42","1","2","2","1","2","2","2","2","1","1","1","1","1","2","1","1","2","2","2","1","1","1","2","1","1","2","2","1","2","2","1","2","2","2","2","2","2","1","1","2","2","1","1","1","1","1","3","2","2","3","1","2","2","1","4"
"43","2","1","1","2","1","1","1","1","2","2","2","2","2","1","2","2","1","1","1","2","2","2","1","2","2","1","1","2","1","1","2","1","1","1","2","2","2","1","1","2","2","1","1","2","1","2","3","2","2","3","1","2","2","1","4"
"44","1","1","2","1","1","2","2","1","1","1","2","2","1","1","1","2","2","1","1","1","2","2","1","2","2","2","2","1","2","2","2","1","1","2","2","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","3","2","3","2","3"
"45","2","1","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","2","1","2","1","2","1","1","1","1","2","1","1","2","2","2","2","2","2","2","1","2","1","1","2","1","2","2","1","1","1","3","3","1","1","3","3","3"
"46","2","2","2","1","1","2","1","1","1","1","2","1","2","2","2","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","1","1","1","2","1","2","1","2","1","2","2","3","3","1","1","1","1","3","3","4"
"47","1","1","2","2","1","1","2","1","1","2","2","1","1","2","2","1","2","2","1","1","2","2","1","1","2","2","1","2","2","1","1","2","2","1","2","1","1","1","2","1","2","1","2","1","2","2","2","2","3","3","3","3","2","2","2"
"48","2","2","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","2","1","1","2","1","1","2","1","2","1","1","1","1","2","1","2","1","2","2","2","2","1","1","1","2","1","1","1","1","1","3","3","3","3","1","1","4"
"49","1","2","1","2","1","2","2","1","2","1","2","1","1","1","1","2","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","3","1","1","3","1"
"50","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","1","2","1","1","2","1","2","1","2","1","1","2","2","2","2","1","1","2","1","1","2","1","2","1","1","2","2","1","2","2","1","2","3","3","2","2","1","1","2","4"
"51","1","1","1","2","1","1","2","2","1","1","1","1","2","1","2","2","1","2","2","2","2","1","1","1","2","1","2","2","2","2","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","1","2","1","2","1","2","3","2","3","4"
"52","1","1","2","2","2","1","1","1","1","1","2","1","2","2","2","2","1","1","1","2","1","2","2","2","1","2","1","1","1","2","2","2","2","2","1","2","2","2","2","1","1","1","2","1","1","1","2","2","1","1","1","1","2","2","6"
"53","1","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","2","1","2","1","2","1","1","2","1","1","1","1","1","2","1","1","2","2","2","2","2","2","1","2","1","2","1","2","2","3","2","3","3"
"54","1","1","1","2","2","2","2","2","1","2","1","2","1","2","2","2","1","1","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","1","1","2","2","2","2","1","1","1","2","2","1","2","3","3","2","2","2","2","3","3","2"
"55","1","2","1","1","1","1","1","2","1","2","2","2","2","2","1","2","2","2","1","2","1","2","1","1","1","1","1","2","2","2","1","2","1","2","1","1","2","2","2","2","2","1","1","2","2","1","2","1","1","2","1","3","3","1","1"
"56","1","2","2","1","2","2","2","2","1","2","2","2","1","1","2","2","1","1","1","2","1","1","2","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","1","2","1","1","2","3","1","1","3","2"
"57","1","1","2","1","1","2","2","2","2","1","2","1","2","2","1","1","1","2","2","2","1","1","1","2","2","2","1","2","1","1","2","2","1","1","2","2","2","1","2","1","1","2","1","2","2","1","2","2","1","1","2","2","1","1","5"
"58","2","1","1","1","1","1","2","2","2","2","2","1","1","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","1","1","3","3","1","1","3"
"59","2","1","2","1","1","1","2","1","1","2","1","2","2","2","1","2","2","1","2","2","1","1","1","2","1","1","2","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","1","2","2","2","3","2","3","1","3","1","3","6"
"60","1","2","2","2","1","1","1","1","2","2","2","2","1","2","1","1","1","1","2","2","2","1","2","1","1","2","2","2","2","2","2","1","1","1","2","1","2","2","1","1","2","2","2","1","1","1","2","3","3","2","1","2","2","1","3"
"61","2","2","1","2","2","1","1","2","2","2","1","1","2","2","2","1","1","2","2","2","1","1","2","1","1","1","1","2","1","1","1","2","2","1","2","2","1","2","1","2","1","1","2","1","2","2","2","1","2","1","3","2","3","2","3"
"62","2","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","2","1","1","1","1","2","2","1","2","1","2","1","1","2","2","1","1","2","2","1","2","2","1","1","3","3","1","2"
"63","2","1","1","2","1","1","1","2","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","2","2","1","1","2","2","1","1","2","1","2","1","1","2","2","2","1","2","1","2","1","2","1","3","1","3","1","2","1","2","2"
"64","1","1","2","1","2","1","1","1","2","1","2","2","1","1","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","2","1","2","1","1","2","2","1","1","2","2","5"
"65","2","1","1","2","2","2","2","1","2","2","2","2","1","2","1","1","2","2","1","2","1","1","1","1","2","1","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","1","3","2","3","2","3","1","3","1","6"
"66","1","2","1","1","2","1","2","2","2","1","2","1","1","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","2","2","2","1","1","1","2","2","1","3","3","1","3","2","2","3","5"
"67","1","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","1","2","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","2","1","2","2","1","3","1","3","2","1","2","1","1"
"68","2","2","2","2","2","1","2","1","1","1","2","2","2","1","1","1","1","2","1","1","2","1","1","2","1","1","2","2","1","2","1","2","2","1","1","1","2","2","2","2","2","1","1","2","2","1","3","2","2","3","2","1","1","2","3"
"69","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","3","2","2","3","3","1"
"70","2","2","1","2","2","2","2","1","1","1","2","1","2","2","2","2","2","1","2","2","2","1","1","1","1","2","1","1","2","1","1","1","1","1","2","2","1","2","1","2","1","1","2","2","2","1","1","3","1","3","2","1","2","1","1"
"71","2","1","1","2","1","1","1","1","2","1","1","1","2","2","1","1","2","2","2","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","2","2","2","1","1","2","2","1","1","2","1","2","2","1","1","2","3","1","1","3","2"
"72","2","1","2","1","2","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","2","1","1","1","1","2","2","1","3","1","1","3","1"
