"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115"
"57","1","1","2","2","2","1","1","1","2","2","1","2","1","1","2","1","2","1","1","1","2","1","1","2","2","1","2","2","1","1","2","1","2","1","1","2","2","1","1","2","1","1","1","2","1","1","1","1","1","2","2","2","1","1","2","1","2","2","1","2","1","2","2","1","2","1","2","2","1","1","1","2","2","2","2","2","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","2","1","1","2","1","1","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","2","2","2"
"58","2","2","1","1","2","1","2","1","1","1","2","2","2","1","2","1","1","2","1","2","1","2","1","2","2","1","1","2","1","2","1","2","2","1","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","2","1","1","1","2","2","2","1","1","2","1","1","2","2","1","1","2","2","1","2","2","2","1","1","1","1","1","2","2","1","1","2","1","2","2","2","2","1","1","2","2","1","2","2","1","1","1","2","1","2","2","1","1","2","2","2","2","2","1","1","1","2","1","1","2"
"59","2","1","2","1","2","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","2","1","1","2","2","2","1","1","1","2","1","1","1","1","1","2","1","1","1","2","2","2","1","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","1","2","1","2","1","2","1","1","2","1","1","1","2","2","1","1","2","2","2","2","2","1","2","2","2","1","1","1","2","2","1","2","2","2","1","2","1","2","1","1","1","2","2","2"
"60","2","2","2","1","1","2","2","2","1","2","2","2","2","2","1","1","1","2","2","1","2","1","1","1","1","2","1","2","2","2","1","1","2","1","2","2","2","1","2","2","2","1","1","2","1","1","1","2","1","2","1","1","1","1","2","1","1","2","2","2","1","1","1","1","1","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","1","2","2","1","2","2","1","1","1","2","1","1","1","2","1","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2"
"61","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","2","2","1","2","1","1","2","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","2","1","1","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","1","2","2","1","1","2","1","2","2","1","1","2","1","2","1","2","1","1","2","1","1","1","2","2","1","1","2","2","2","2","2","1","2","2","1","2","1","1","2","2","1","1"
"62","2","1","2","1","2","1","2","2","1","2","1","1","1","1","1","1","1","1","2","1","2","2","1","2","1","2","1","2","1","1","2","1","2","1","2","1","1","2","1","2","2","2","2","2","2","2","2","1","2","1","1","2","1","2","1","2","1","2","2","1","2","1","2","1","2","2","1","2","1","1","1","1","1","1","1","1","2","1","2","2","1","2","1","2","1","2","2","1","2","1","2","1","2","1","1","2","1","2","2","2","2","2","2","2","2","1","2","1","1","2","1","2","1","2","1"
"63","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","2","2","2","1","2","1","2","2","1","2","1","2","2","2","1","1","1","2","1","1","1","1","1","2","1","1","1","2","2","2","1","1","2","1","1","1","1","1","2","2","1","1","1","2","1","1","2","1","2","1","2","1","1","1","1","1","2","2","2","2","1","1","1","2","1","1","2","2","2","1","1","1","2","1","2","1","2","2","2","1","2","2","1","1","1","2","2","2","1","2","2","2","2","2"
"64","1","1","1","1","2","2","2","1","1","1","2","2","1","2","2","2","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","1","1","2","2","2","1","1","1","2","2","2","2","2","2","1","2","1","2","2","1","1","1","1","2","2","2","2","2","2","1","1","2","2","2","2","1","1","2","1","1","1","1","1","2","1","1","2","2","2","1","1","1","2","2","2","1","2","1","1","1","2","2","2","2","1","1","2","1","2","1","1","1","1","1","1","2","2","2","1","1","1","2","2","1"
"65","1","1","1","1","1","2","1","1","2","1","1","2","1","2","1","2","1","1","1","1","1","2","2","2","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","1","1","2","1","1","2","1","1","1","2","1","1","1","1","2","2","2","2","2","1","1","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","1"
"66","1","1","2","2","2","2","2","1","1","1","1","1","2","1","2","1","2","1","1","2","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","1","2","2","2","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","2","2","2","1","1","1","1","2","1","1","1","2","1","1","2","1","1","2","2","2","2","1","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","1","2","2","1","2","2","1","2","1"
"67","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","2","2","1","1","1","1","2","2","1","2","1","1","2","1","1","2","2","2","2","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","2","2","2","1","1","2","1","1","2","1","1","1","2","2","1","2","1","2","1","2","1","2","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","1","2","1","2","1","2","1","2","1","1","2","2","2","1","2","2"
"68","2","1","1","1","1","1","1","2","1","2","2","2","1","1","2","1","2","1","1","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","1","1","1","1","1","1","2","1","1","2","2","1","2","1","2","2","1","1","1","2","1","2","2","2","2","2","2","1","1","2","2","2","1","2","1","1","2","1","1","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","2","1","2","2","1","2","1","1","1"
"69","1","2","1","1","2","1","2","2","1","1","2","2","1","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","2","1","1","2","2","1","2","1","1","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","2","1","1","2","2","1","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","1","2","1","2","2","2","1","1","2","2","1","1","2","1","2","2","1","2","2","2","2","2","1","1","2","2","1","1","1","2","1","1","2","1"
"70","1","1","1","2","1","2","1","2","2","1","2","1","2","1","1","1","1","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","1","1","2","1","2","2","1","2","1","1","2","2","1","2","1","2","2","2","2","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","2","2","2","2","1","2","1","1","1","1","1","2","1","2","1","1","1","1"
"71","1","2","2","1","1","1","1","2","2","1","2","2","2","2","2","1","2","2","1","1","1","2","2","2","1","1","1","1","1","2","2","2","1","1","1","1","2","2","1","2","1","2","2","2","2","2","2","1","1","1","2","2","2","1","1","2","2","2","2","2","2","1","1","1","2","2","2","1","1","2","1","1","1","1","1","2","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","2","2","2","1","1","1","1","1","1","2","1","2","1","1","2","2","2","2","1","1","1","2"
"72","1","2","1","1","2","1","1","2","2","2","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","1","1","2","1","1","1","1","2","2","2","2","1","2","2","2","1","1","1","1","1","1","1","2","1","1","2","2","1","1","1","2","2","2","1","2","2","2","1","1","1","2","1","1","1","1","2","1","2","1","1","1","2","2","2","1","1","2","2","1","2","2","2","2","2"
"73","1","1","1","2","1","1","1","1","2","1","2","2","2","2","1","1","1","2","2","2","2","1","2","1","1","1","1","2","2","2","2","2","1","1","1","1","1","2","1","2","2","1","1","2","1","2","1","1","2","2","1","2","1","1","1","1","1","2","1","1","2","2","2","2","2","1","2","1","1","2","2","1","2","1","2","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","1","2","2","2","1","2","1","1","2","1","2","1","1","1","2","1","2","1","1","2","1","2","2","2","1"
"74","2","1","1","2","2","1","2","1","2","1","2","1","1","2","1","2","2","2","1","1","1","2","1","2","1","1","2","2","1","2","2","2","1","1","1","2","1","2","2","1","2","1","2","1","2","1","1","2","2","1","2","1","1","2","2","1","2","1","2","2","2","1","2","1","1","2","2","1","1","1","1","1","2","2","2","1","2","2","1","1","2","2","1","1","2","1","2","2","1","1","2","1","1","1","2","2","2","2","2","1","1","2","2","1","2","1","1","1","2","2","1","2","2","1","1"
"75","2","1","1","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","2","2","1","2","1","1","2","2","1","1","1","1","2","1","2","1","1","2","1","1","1","2","2","2","2","1","2","2","2","2","2","2","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","1","2","1","2","2","2","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","1","2","1","1","1","1","1","1","2","1","1","1","1","2","2"
"76","2","1","2","2","1","2","1","1","2","2","1","2","2","2","2","1","1","2","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","1","2","1","1","2","2","1","1","1","2","1","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","1","2","2","1","2","1","1","2","1","2","2","2","2","2","2","1","1","2","2","2","1","2","2","1","1","2","2","2","1","1","2","2","1","2","1","1","2","2","2","2","1","1","2","2","1","1","2","2","2","1","2","1","2","1"
"77","2","1","2","1","1","1","1","2","1","2","2","1","1","1","2","2","2","2","2","1","2","2","2","1","1","2","2","2","2","1","1","2","1","1","1","1","2","1","2","1","1","1","2","1","1","2","2","2","1","2","2","2","1","2","1","1","2","2","1","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","1","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","1","2","1","1","1","2","1","1","1","2","2","1","2"
"78","1","1","2","2","1","1","2","2","2","2","2","2","1","2","2","1","2","1","2","2","1","1","2","1","1","2","1","2","1","1","2","1","2","1","1","2","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","2","2","1","1","2","1","1","1","2","2","2","1","1","2","2","2","2","1","1","2","1","1","2","1","2","1","1","1","1","2","2","1","1","1","2","2","2","1","2","2","1","1","1","1","2","1","1","2","1","2","2","1","2","2"
"79","1","1","1","2","1","2","2","1","1","2","1","2","2","1","1","1","1","2","2","1","2","1","1","2","2","1","2","1","2","1","2","2","2","1","2","2","1","1","2","1","2","1","2","1","1","2","1","2","1","2","1","1","2","2","1","2","2","1","1","1","2","2","1","2","2","2","2","2","1","1","1","2","1","1","2","1","1","1","2","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","2","2","1","1","2","1","1","1","1","2","1","1","2","2","2","2","2","1","2","1"
"80","2","1","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","1","1","2","2","2","1","2","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","1","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","2","1","2","1","1","1","2","2","1","1","2","1","2","2","1","1","1","2","2","2","1","2","1","2","2","1","1","2","2","2","1","2","1","1","2","1","1","2","1","2","2","1","1","1","1","1","2","2","2","2"
"81","2","2","2","2","2","1","2","2","2","2","1","2","2","1","1","2","1","2","1","2","2","1","2","1","1","2","2","2","1","2","1","1","1","1","2","1","1","1","1","1","2","1","1","1","2","2","1","2","1","1","2","1","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","2","2","1","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","2","1","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","1"
"82","2","2","1","1","1","1","2","2","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","1","1","1","1","1","2","2","2","2","1","1","2","1","1","2","2","2","1","2","1","1","1","2","2","2","1","2","1","2","1","2","1","2","2","1","1","1","2","1","1","2","1","1","2","1","2","2","1","2","2","2","1","1","2","1","2","1","2","1","2","1","1","1","2","2","2","1","2","1","1","1","2","2"
"83","1","2","2","1","1","1","1","1","2","1","2","2","2","2","1","2","2","1","1","2","2","1","2","1","1","1","1","2","1","1","2","2","1","2","2","2","2","1","2","1","1","2","2","1","1","2","1","1","1","1","2","1","2","2","2","2","2","1","2","1","1","2","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","2","2","2","1","2","1","1","2","1","2","1","2","2","1","2","2","1","1","2","1","2","2","2","1"
"84","2","2","2","1","2","2","2","2","2","2","1","2","1","1","1","2","1","1","2","1","1","2","1","2","1","1","1","2","1","2","2","2","1","2","1","1","1","1","1","2","1","1","1","1","2","1","2","2","2","2","1","2","1","2","2","2","2","1","2","1","2","2","2","2","1","2","2","2","2","2","1","2","1","1","1","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","2","1","2","1","1","1","1","1","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","1"
"85","1","1","2","1","2","1","2","2","1","2","1","1","2","2","2","2","1","1","2","1","2","2","1","2","1","2","1","1","2","1","1","2","1","2","1","2","2","1","2","1","1","2","2","2","2","1","1","2","1","2","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","1","2","1","2","2","1","1","1","1","2","2","1","2","1","1","2","1","2","1","2","2","1","2","2","1","2","1","2","1","1","2","1","2","2","1","1","1","1","2","2","1","2","1","1","2","1","2","1","2","2"
"86","2","2","2","2","1","1","2","1","2","1","1","2","1","2","1","1","2","2","2","2","1","2","1","1","1","1","1","2","2","1","2","2","2","2","2","1","2","2","1","1","2","2","1","2","2","2","2","2","1","2","1","1","1","1","1","1","1","2","2","1","1","2","1","2","2","1","2","2","2","2","1","2","2","1","2","1","1","2","2","1","1","1","1","1","1","1","2","1","1","1","2","2","1","1","2","2","2","2","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","1","2"
"87","1","2","2","1","2","2","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","1","1","2","1","1","2","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","1","2","2","2","2","2","1","1","2","1","1","2","2","2","1","2","2","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","2","1","1","1","1","2","1","1","1","1","2","2","2","1","1","1","2","2","2","1","1","2","2","2","1","1","1","2","2","2","2","1","1","1","2","1","1","1","2"
"88","1","1","2","2","2","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","1","1","1","2","2","2","2","1","2","2","1","2","2","1","1","2","1","2","2","2","2","2","2","1","1","1","1","1","2","1","1","1","1","2","1","1","2","1","1","2","1","1","1","2","2","2","2","1","2","2","2","2","2","1","1","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","1","1","1","2","2","2","1","2","2","2","2","2","1","1","1","1","1","1"
"89","1","2","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","2","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","2","2","2","2","2","1","2","2","1","1","1","2","1","2","1","1","1","1","1","2","1","1","2","2","2","1","1","2","1","1","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","2","2","1","1","2","1","1","1","1","2","1","2","1","1","1","1","2","2","1","1","1","1","1"
"90","1","1","2","1","2","2","1","1","2","2","1","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","2","2","2","2","1","2","2","2","1","1","1","2","2","1","2","2","2","1","2","2","1","1","1","2","1","1","2","2","1","2","1","1","2","1","2","2","2","1","1","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","2","1","1","2","2","1","1","1","1","2","1","1","2","1","2","1","1","2","2","1","2","2","2","1","1","2","1","1","1","2","1","1","2","2","2"
"91","2","2","2","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","2","1","2","1","2","1","2","1","1","1","1","2","2","2","2","2","1","1","2","2","2","2","2","1","1","1","1","2","1","1","1","2","1","1","1","2","1","2","2","2","1","1","2","1","2","1","1","2","1","2","1","1","2","2","2","1","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2"
"92","2","1","1","2","1","1","2","2","2","1","1","1","1","2","2","2","1","1","2","1","1","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","2","2","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","1","1","2","2","2","2","2","1","2","1","1","2","1","2","1","2","2","2","1","1","2","1","2","2","1","1","1","2","2","2","2","1","1","1","2","2","1","2","2","1","2","1","1","2","1","1","1","2","2","2"
"93","1","1","1","2","2","1","2","2","2","1","1","2","1","1","1","1","1","2","1","1","2","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","1","1","2","1","2","1","2","2","2","2","1","1","1","2","2","2","2","1","2","1","2","1","1","2","1","2","2","2","2","1","1","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","1","2","1","1","2","2"
"94","1","2","1","2","2","1","1","2","1","2","2","1","1","1","1","2","2","1","2","1","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","1","2","1","2","1","2","1","1","2","1","2","1","2","1","1","2","2","1","2","2","2","1","1","2","2","1","2","2","2","2","2","1","1","1","2","1","1","2","1","1","1","2","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","2","2","1","1","2","1","1","1","1","2","1","1","2","2","2","2","2","1","2","1","1","1"
"95","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","1","1","1","2","1","1","2","1","2","1","2","2","2","1","2","2","1","2","1","2","1","1","2","2","2","2","2","2","1","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","1","1","2","1","1","1","2","1","2","1","1","2","1","2","2","2","1","2","2","2","2","2","2","2","2","1","1","1","2","1","2","1","2","2","2","1","2","1","1"
"96","1","2","1","1","1","2","2","1","2","1","1","1","1","2","1","2","2","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","1","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","1","2","1","2","1","1","1","2","1","2","2","2","2","2","1","2","2","2","1","1","1","2","1","1","1","2","2","2","1","1","2","1","2","2","2","2","1","2","1","1","2"
"97","1","1","1","1","2","2","2","2","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","2","1","2","1","1","1","1","2","1","1","2","2","2","2","2","2","1","1","2","1","1","1","1","2","1","2","1","1","1","2","1","2","1","1","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","2","1","2","1","2","1","2","1","1","2","1","2","1","2","1","2","2","2","2","2","2","1","2","1","2","1","2","1","1","2","1","2","1","2","1","2","1","1","2"
"98","1","2","2","2","2","1","1","2","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","1","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","2","2","2","1","1","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","2","2","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","1","1","1","1"
"99","2","2","2","2","2","1","2","2","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","2","1","2","2","2","2","1","2","1","2","2","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","1","1","1","2","1","2","1","1","1","2","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","2","1","2","1","1","1","1","1","2","1","2","2","2","2","1","1","1","1","2","2","2","2","1","2"
"100","2","2","2","2","1","2","2","1","1","2","1","2","2","1","2","2","2","1","2","1","2","1","1","2","2","1","2","1","1","1","2","2","1","2","1","1","2","2","1","2","1","2","1","1","1","2","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","2","1","1","1","1","1","2","2","2","1","1","1","2","1","2","2","1","1","1","1","1","2","1","1","1","2","1","2","2","1","2","2","2","2","2","1","1","2","1","2","2","2","1","1","1","2","2","2","2","2","1","2","1"
"101","1","1","1","2","2","2","1","1","1","2","2","2","1","1","1","1","1","2","2","1","1","2","2","1","1","2","2","1","1","1","2","2","2","2","2","1","1","1","2","2","2","2","2","1","1","2","2","2","1","1","2","2","1","1","2","2","2","2","2","2","1","2","1","1","2","1","2","1","1","2","1","2","2","2","1","2","2","1","1","1","1","1","1","2","2","1","1","2","1","2","2","1","1","2","1","2","1","1","2","2","1","2","1","2","2","2","1","1","1","1","1","1","2","2","2"
"102","1","2","1","1","1","1","2","1","1","2","1","1","1","2","2","1","1","2","1","1","2","1","2","1","2","1","2","2","2","2","2","1","1","2","2","1","2","1","2","1","1","2","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","2","1","2","2","1","1","2","1","2","1","2","1","1","2","1","2","1","2","2","1","2","2","1","2","1","2","1","1","2","2","1","1","1","2","1","2","1","2","1","1"
"103","2","2","2","2","1","1","2","1","1","1","1","1","1","2","2","1","2","2","1","1","2","1","1","2","2","2","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","2","1","1","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","2","1","1","2","2","2","2","2","2","1","2","1","1","1","1","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","2","2","1","2","2","2","2","2","2"
"104","1","2","2","1","1","2","2","1","1","2","2","1","1","1","1","1","2","2","2","1","1","1","2","2","2","1","1","1","1","2","2","2","1","1","2","2","1","1","2","2","2","1","1","2","2","2","2","2","1","1","1","2","2","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","2","2","1","2","1","1","2","1","2","1","1","2","1","2","2","1","2","2","2","1","1","1","1","1","1","2","2","2","1","2","1","2","2","1","1","2","1","2","1","1","2","2","1","2"
"105","1","2","2","1","1","1","2","1","2","1","1","2","1","1","2","2","1","1","2","1","2","1","2","1","1","1","2","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","2","1","1","1","1","2","2","1","2","1","1","1","1","2","1","1","2","2","2","1","1","2","2","1","1","2","2","2","1","2","1","2","1","2","2","1","1","2","2","1","2","2","1","2","1","1","2","2","1","1","1","1","2","1","2","2","2","2","1","2","1","1","2","2","2","2","1","1","1","2","2","1","1"
"106","1","2","1","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","1","2","1","1","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","2","1","1","1","1","2","1","1","1","1","2","2","1","1","1","2","1","1","1","2","1","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","2","2","1","2","2","1"
"107","2","2","1","2","2","1","1","2","1","1","1","2","1","2","1","1","2","1","2","2","1","1","1","2","2","2","1","1","1","2","1","2","1","1","2","2","2","1","1","1","1","1","2","1","1","1","2","1","1","2","2","1","1","2","1","2","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","2","2","2","1","1","2","1","2","2","1","2","1","2","2","2","1","2","2","1","1","2","1","1","2","2","2","1","1"
"108","2","1","1","2","1","1","2","1","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","1","2","1","2","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","2","2","2","2","2","2","1","1","1","1","2","2","1","1","1","2","1","1","1","2","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","2","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","2"
"109","2","2","2","1","1","2","1","2","2","1","2","1","2","1","1","2","2","1","2","2","2","2","1","2","2","2","2","2","1","1","2","2","1","2","1","2","1","1","2","1","2","2","1","1","1","2","1","1","1","1","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","2","2","2","2","1","2","1","2","2","2","1","1","1","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","2","1","1","1","2","1","2","1","1","1","1"
"110","2","2","2","2","2","2","1","2","2","1","1","2","1","2","1","1","2","2","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","1","2","1","1","1","1","1","1","2","1","2","2","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","1","2","1","1","2","1","2","2","2","1","1","2","2","2","2","2","2","2","1","1","1","2","1","2","2","1","2","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2"
"111","1","2","2","1","2","2","2","1","2","1","1","1","1","2","1","2","1","2","2","2","2","2","2","1","2","2","2","1","2","2","2","1","1","1","2","2","1","2","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","2","2","2","2","1","1","2","2","2","1","1","1","2","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","1","1","2","2","2","1","2","1","2","1","2","2","2","1","2","1","1","2"
"112","2","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","1","1","1","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","2","2","1","1","1","2","2","2","1","1","2","1","1","1","1","2","1","1","2","1","2","1","1","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","2","2","1","2","2","2","2","1","1","2","2","2","1","2","1","1","1","1","2","1"
"113","1","2","1","1","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","1","1","1","2","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","2","2","2","1","1","2","1","1","2","1","2","2","1","2","2","2","1","1","2","2","2","1","1","2","1","1","1","2","2","1","1","1","2","2","1","1","1","2","1","1","2","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1"
"114","2","2","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","2","2","1","1","2","1","1","1","2","2","1","2","2","2","2","2","1","2","2","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","1","1","2","1","1","2","2","2","1","1","2","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","1","2","1","1","2","2","2","2","2","2","2"
