"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61"
"21","2","2","2","1","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","3","2","3","3","3","2","4","4","2","4","4","3","2","4","3","4"
"22","2","1","1","2","2","2","1","2","2","1","2","1","1","2","2","1","2","1","2","1","2","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","3","1","1","1","3","2","3","2","3","1","1","2","3","3","3","1"
"23","2","2","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","3","1","3","4","3","1","2","2","3","1","2","4","3","3","4"
"24","2","1","2","1","2","2","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","3","4","2","1","4","3","4","2","1","4","3","4","2","1","1","1","1"
"25","2","1","1","2","1","2","2","1","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","3","1","1","2","1","2","4","4","3","2","1","3","3","4","2","3","3"
"26","2","2","1","2","2","1","1","1","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","3","2","3","4","2","3","2","3","4","2","3","2","3","2","4","4"
"27","2","2","1","1","2","1","2","2","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","3","2","3","2","3","1","1","2","3","2","2","3","1","1","2","1","2"
"28","2","1","2","2","1","1","2","2","2","2","2","2","2","1","2","1","1","1","2","1","1","2","2","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","3","3","3","3","3","2","2","2","2","2","1","2","1"
"29","1","1","1","2","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","4","2","2","1","4","3","1","1","2","2","1","3","3","4","3","4","2"
"30","2","2","1","2","1","2","1","2","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","4","4","3","2","1","3","3","4","4","3","1","1","2","3","1","2"
"31","2","1","2","1","1","2","2","1","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","3","3","3","3","2","2","2","2","2","1","1","1","1","1","1","3","2"
"32","1","1","2","2","2","2","2","2","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","1","2","3","3","1","1","2","3","3","1","1","2","3","4","1","4"
"33","2","2","2","1","1","2","2","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","4","1","4","3","1","4","1","4","3","1","4","1","4","2","4","1"
"34","2","2","1","2","1","1","2","2","1","2","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","4","2","4","3","4","2","1","1","4","2","1","3","3","3","1"
"35","2","1","2","1","2","1","1","2","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","4","2","2","1","2","1","3","3","4","1","2","4","4","3","2","3","2"
"36","1","2","2","1","1","2","2","1","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","4","4","3","4","3","1","1","2","3","4","2","2","1","2","2","2"
"37","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","3","1","4","1","2","3","1","4","1","2","3","1","4","4","4"
"38","1","1","2","2","1","2","1","1","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","3","1","2","3","1","2","4","3","4","3","1","2","3","4","3"
"39","2","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","4","4","3","3","4","2","2","1","2","1","3","3","4","2","2","1"
"40","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","4","1","3","3","4","4","1","3","3","4","4","1","3","3","1","1","1"
"41","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","3","4","2","1","3","2","1","4","2","1","4","2","1","3","2","2","1"
"42","2","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","3","3","4","4","3","1","1","2","1","2","4","4","3","2","2","4"
"43","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","2","3","1","3","2","3","2","2","2","3","1","1","1","1","3"
"44","1","2","1","2","2","1","1","2","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","3","3","4","3","4","2","2","1","4","3","1","1","2","2","2","3"
"45","1","2","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","3","1","1","2","2","1","3","3","4","3","4","2","2","1","2","3","4"
"46","2","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","3","2","4","4","3","3","2","4","4","3","3","2","4","4","1","1","4"
"47","1","1","1","2","2","2","1","1","1","2","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","4","3","2","4","2","1","2","4","3","3","2","4","3","1","3","2","1"
"48","2","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","3","3","4","1","2","4","4","3","3","4","2","2","1","3","1","3"
"49","2","2","2","1","2","1","1","1","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","4","2","3","2","1","4","2","3","2","1","4","2","4","4","1"
"50","2","2","1","1","2","2","2","2","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","4","4","3","2","2","4","4","3","2","2","4","4","3","2","4","4","1"
"51","2","2","1","1","1","2","2","1","2","1","1","2","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","3","4","2","1","1","4","2","1","3","3","2","1","4","2","1","2","2"
"52","2","1","2","1","1","1","2","1","2","1","2","1","1","2","2","1","2","1","2","1","2","1","1","2","1","2","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","4","2","2","2","4","1","4","1","4","2","2","1","4","3","3","4"
"53","2","1","1","2","1","1","2","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","1","2","4","3","1","4","3","2","4","3","2","4","3","1","2","3","1"
"54","1","1","1","2","2","1","1","1","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","3","4","1","3","2","3","4","1","3","2","3","4","1","3","4","1","4"
"55","1","2","1","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","3","4","1","2","1","3","4","1","2","1","3","4","1","4","4"
"56","2","1","1","2","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","4","4","4","4","1","1","1","1","1","2","2","2","2","2","1","3","3"
"57","2","1","1","1","1","2","1","2","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","4","2","1","3","3","2","1","4","2","4","3","4","2","1","2","4","3"
"58","2","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","2","4","4","2","4","4","3","2","4","2","3","2","3","3","2","3"
"59","2","1","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","3","4","2","3","4","1","3","4","1","3","4","2","2","3","4"
"60","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","4","3","2","1","2","4","3","2","1","2","4","3","1","4","1"
"61","1","1","1","1","2","2","2","2","2","2","1","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","3","4","2","4","1","3","4","2","4","1","3","4","2","3","1","1"
"62","1","2","1","1","2","1","2","1","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","4","3","1","1","4","3","2","4","2","1","2","4","3","2","1","3"
"63","1","2","2","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","4","4","4","4","4","3","3","3","3","3","1","2","2"
"64","2","2","2","2","1","1","1","1","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","3","3","4","1","1","3","3","4","1","1","3","3","4","1","4","4","4"
"65","1","2","2","2","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","1","1","1","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","3","1","2","4","3","4","3","1","2","4","1","2","3","1","4","3","2"
"66","1","2","1","1","1","1","2","2","2","2","2","2","2","1","2","1","1","1","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","4","4","4","2","2","2","2","2","3","3","3","3","3","1","3","4"
"67","1","1","1","1","2","1","1","2","2","1","1","2","2","2","1","1","2","2","1","1","2","2","2","2","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","4","3","3","2","4","3","1","1","4","3","2","4","1","3","2"
"68","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","4","2","2","1","1","4","2","2","1","1","4","2","2","1","4","4"
"69","1","2","2","1","2","2","1","2","2","1","2","1","1","2","2","1","2","1","2","1","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","3","2","4","4","4","2","3","2","3","2","4","4","3","2","3","2","4"
"70","1","1","2","1","2","1","1","1","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","3","2","3","2","1","3","2","3","2","1","3","2","3","2","2","1","1"
"71","1","2","1","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","4","2","1","3","4","3","4","2","1","3","2","1","4","2","4","3","3"
"72","1","1","2","1","1","2","1","2","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","3","1","1","2","3","4","2","2","1","1","2","4","4","3","3","4","3"
"73","2","2","2","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","3","4","1","3","4","1","3","4","2","1","2","1","3","4","3","1","3"
"74","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","3","1","1","2","2","3","1","1","2","2","3","1","1","1","4","1"
"75","2","1","2","2","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","3","4","2","1","2","1","3","4","2","3","4","1","3","4","2","2"
"76","2","1","1","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","2","3","2","2","3","1","1","1","3","2","3","2","4","2","3"
"77","2","1","1","1","2","2","1","1","2","2","2","2","2","1","2","1","1","1","2","1","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","2","4","4","4","4","4","1","1","1","1","1","1","2","4"
"78","2","2","1","1","2","1","1","2","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","2","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","4","1","3","3","1","3","3","4","1","3","1","4","1","4","3","2","2"
"79","2","1","1","1","2","1","2","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","3","3","4","1","3","1","4","1","4","4","4","1","3","3","1","4","3"
"80","2","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","3","1","2","4","2","3","1","2","4","2","3","1","2","4","3","4","1"
"81","2","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","4","3","1","2","1","2","4","3","1","4","3","2","4","4","2","3"
"82","1","1","2","1","2","2","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","4","1","4","1","1","1","4","2","2","4","2","2","1","4","4","2","4"
"83","2","2","2","1","1","2","1","2","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","2","1","1","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","3","3","3","3","3","4","1","3"
"84","2","2","2","2","2","1","1","2","2","1","1","2","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","4","3","1","2","2","3","1","2","4","4","1","2","3","1","1","2","3"
"85","1","2","2","2","1","1","2","2","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","4","2","2","1","1","2","4","4","3","4","3","1","1","2","2","3","1"
"86","1","2","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","3","3","4","1","4","4","1","3","3","3","1","4","1","4","4","3","3"
"87","2","2","1","1","1","2","1","1","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","4","3","2","4","3","2","4","3","1","2","1","2","4","3","3","1","2"
"88","1","1","1","2","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","3","2","3","2","2","2","3","1","1","3","1","1","2","3","4","2","1"
"89","2","2","1","2","2","2","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","4","1","4","4","4","1","3","3","1","3","3","4","1","4","3","1"
"90","1","1","2","2","2","1","2","2","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","3","2","3","2","4","4","3","2","3","3","2","4","4","2","4","3"
"91","2","1","2","2","2","1","2","1","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","3","1","2","4","4","1","2","3","1","3","4","3","1","2","2","4","2"
"92","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","3","3","3","3","3","4","4","4","4","4","1","2","3"
"93","1","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","4","4","3","2","3","3","2","4","4","4","2","3","2","3","4","3","2"
"94","1","1","2","1","1","2","2","2","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","4","3","2","4","1","4","3","2","4","1","4","3","2","4","4","1","1"
"95","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","4","3","1","3","2","4","3","1","3","2","4","3","1","3","1","4"
"96","2","1","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","4","4","3","2","4","2","3","2","3","3","3","2","4","4","1","4","2"
