"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95"
"70","1","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","3","4","1","1","2","4","1","3","3","4","3","4","2","1","3"
"71","2","2","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","2","3","3","4","4","3","3","1","2","4","3","2","4","3","2","1"
"72","1","2","1","2","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","1","4","2","2","4","1","2","4","2","1","1","4","1","4","2","3"
"73","2","1","1","2","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","3","1","3","1","4","3","3","4","2","2","1","4","3"
"74","1","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","2","4","1","2","3","3","1","1","1","3","1","4","4","1","3","2"
"75","1","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","1","2","2","2","3","3","1","2","4","3","4","4","1","4","3","1","3","4","2"
"76","2","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","4","1","3","4","4","3","4","4","4","1","2","3","3","1","2","4"
"77","1","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","3","3","2","1","2","4","2","2","3","1","3","4","4","1","3","2"
"78","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","2","3","2","1","4","1","3","4","2","2","2","2","2","1","4","3"
"79","2","2","2","2","2","1","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","3","1","3","3","1","3","4","2","4","3","3","1","3","3","3","3"
"80","2","1","1","2","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","4","4","2","1","2","1","1","3","4","3","1","3","3","3","3"
"81","1","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","4","2","1","3","1","4","2","3","4","4","1","3","2"
"82","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","2","2","2","3","4","3","4","2","3","2","2","2","1","2","3","4"
"83","2","1","1","2","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","2","2","2","2","2","4","4","3","1","3","1","3","4","2","1","3"
"84","2","2","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","1","3","4","4","1","1","1","4","1","4","4","4","4"
"85","2","1","2","1","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","1","2","1","2","1","2","3","2","2","1","1","3","1","3","4","2"
"86","2","2","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","3","1","1","1","3","3","3","4","3","1","3","3","4","2","1","3"
"87","1","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","3","1","3","2","3","4","4","3","2","2","4","4","2","3","1","4"
"88","1","2","1","2","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","1","1","1","1","2","2","2","2","2","2","1","2","2","2","2"
"89","1","1","2","2","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","3","2","4","4","2","1","2","3","3","2","4","3","1","3","4","2"
"90","2","2","1","1","1","2","2","1","2","2","2","2","1","1","2","2","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","4","3","1","4","3","3","2","3","4","3","3","1","2","4"
"91","1","2","1","2","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","4","3","2","2","3","4","2","4","3","3","2","2","4","3","2","1"
"92","1","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","2","1","2","1","1","1","1","3","2","3","3","2","3","3","4","1","4","1","3","3","3","3"
"93","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","1","1","1","1","2","4","2","3","3","3","2","4","2","3","2","2","1","4","3"
"94","1","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","3","1","1","4","1","4","3","1","1","4","4","2","1","2","3","4"
"95","2","1","2","1","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","2","1","2","2","1","2","4","4","3","3","2","2","3","3","3","4","1","2","1","2","3","4"
"96","1","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","4","1","3","1","2","4","4","1","2","4","1","2","2","1","4","3"
"97","1","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","4","1","2","3","3","4","4","4","2","4","2","3","1","4"
"98","2","2","2","2","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","1","4","4","1","4","2","1","3","3","2","2","3","3","1","2","4"
"99","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","2","3","4","1","1","1","2","3","3","3","1","2","4"
"100","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","3","1","4","1","1","2","3","4","1","2","1","2","3","4","1","2"
"101","1","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","2","2","1","3","4","4","2","3","3","4","3","2","3","2","3","1","3","4","2"
"102","2","2","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","4","2","2","4","3","2","1","2","2","3","2","2","3","4","1","2"
"103","1","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","3","3","3","2","1","4","1","4","2","3","1","3","4","2"
"104","2","1","2","1","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","4","3","2","2","4","2","4","4","2","3","1","2","2","2","2"
"105","2","2","1","1","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","1","1","1","2","1","1","4","3","1","2","3","4","3","1","4","3","2","4","1"
"106","2","1","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","3","4","3","2","1","4","2","1","4","2","4","1","4","2","3"
"107","2","2","1","1","1","2","2","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","3","3","3","1","4","1","2","2","1","2","1","1","3","3","3","3"
"108","2","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","4","3","2","3","1","3","2","1","1","2","1","3","1","3","4","2"
"109","1","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","3","1","2","4","2","1","1","4","1","2","2","1","2","3","4"
"110","2","2","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","2","4","1","3","1","4","1","4","3","2","2","1","1","1","1","1"
"111","1","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","1","1","1","4","4","4","1","2","3","4","1","2","1","3","1","1","1","1","1"
"112","2","2","1","1","2","2","1","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","1","4","2","3","2","2","2","1","4","4","2","1","4","4","4","4"
"113","1","1","1","1","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","1","4","1","1","2","3","1","3","1","1","4","2","4","3","2","1"
"114","1","2","1","2","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","3","4","3","1","1","1","3","4","1","3","3","1","4","4","4","4"
"115","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","4","1","2","1","4","1","4","1","4","3","3","3","1","3","4","2"
"116","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","2","4","2","1","1","1","2","2","2","3","4","2","1","2","3","4"
"117","1","2","2","1","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","3","4","1","3","3","1","4","2","2","1","3","3","3","1","2","4"
"118","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","3","2","4","1","4","2","2","2","1","3","3","2","4","3","2","1"
"119","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","3","4","2","4","2","4","3","3","1","1","1","4","4","4","4"
"120","2","2","1","1","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","3","4","3","4","3","2","3","1","3","2","4","4","1","4","2","3"
"121","2","2","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","4","4","2","2","2","4","3","2","3","2","4","2","3","4","1","2"
"122","2","2","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","3","2","3","2","2","4","1","1","2","3","2","4","1","4","2","3"
"123","1","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","2","2","1","3","2","3","3","4","3","1","4","4","2","1","1","4","4","4","4"
"124","1","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","1","1","1","1","1","1","1","4","3","3","4","3","2","1","2","3","4","4","3","2","4","1"
"125","2","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","3","2","2","3","2","2","1","4","2","1","3","4","3","2","4","1"
"126","2","1","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","1","3","1","1","3","3","4","1","1","4","2","2","3","4","1","2"
"127","2","2","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","4","1","4","3","2","1","3","3","3","1","3","1","2","2","2","2"
"128","2","1","2","1","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","3","3","3","1","3","3","3","2","2","2","4","4","1","3","2"
