"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65"
"20","1","1","1","2","1","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","1","2","1","2","1","2","1","2","2","2","1","1","1","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","1","1","2","2","2","1","17"
"21","2","1","2","2","1","1","2","2","2","2","2","2","1","1","1","2","1","1","2","2","2","1","2","1","2","2","1","2","2","2","2","2","2","1","1","1","2","1","1","1","1","1","2","2","1","1","2","2","1","2","1","1","1","2","1","2","2","1","1","1","2","1","1","1","19"
"22","1","2","1","2","1","2","1","2","2","1","2","1","2","1","2","1","2","1","2","1","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","2","1","1","2","1","2","1","1","2","1","2","1","1","50"
"23","1","2","1","1","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","2","2","2","1","2","2","2","2","2","1","1","2","1","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","1","2","2","1","2","1","2","1","2","2","1","2","1","31"
"24","2","2","2","2","1","2","1","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","2","1","2","2","1","1","1","1","2","2","2","1","1","2","1","2","1","2","1","1","2","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","1","1","2","1","52"
"25","2","2","1","2","1","2","1","2","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","1","1","2","1","1","2","2","2","1","2","1","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","1","2","1","2","2","1","1","33"
"26","1","1","2","1","2","1","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","1","2","2","2","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","1","1","1","2","1","1","2","1","1","2","2","1","2","1","1","2","2","33"
"27","2","1","2","2","2","1","1","1","2","1","2","2","2","1","1","2","2","1","1","2","2","2","1","1","1","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","2","1","1","2","1","2","1","2","1","1","2","1","2","31"
"28","2","2","1","1","2","1","1","1","1","1","2","2","2","2","1","2","1","1","1","1","1","1","1","2","1","2","2","2","1","2","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","1","2","2","2","1","1","1","2","2","2","2","1","2","1","2","1","2","1","1","39"
"29","2","1","1","1","1","2","1","2","2","2","2","2","2","2","2","1","1","2","1","1","2","2","2","2","2","1","1","2","1","1","1","1","2","2","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","2","1","1","26"
"30","1","2","2","1","1","1","2","1","1","2","2","1","2","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","1","1","2","2","2","2","1","1","2","2","2","1","1","1","2","1","2","2","2","2","1","1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","41"
"31","2","1","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","2","1","2","1","1","1","2","2","2","1","2","1","1","2","2","1","2","1","1","1","1","1","2","2","2","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","2","2","2","2","2","1","1","36"
"32","2","1","2","2","2","2","1","2","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","2","1","1","2","1","2","1","1","2","1","2","2","1","1","1","2","2","1","1","2","1","1","1","1","2","1","1","2","1","2","2","2","2","1","1","2","1","2","1","1","2","42"
"33","2","1","1","1","1","1","1","2","1","2","2","1","1","2","2","2","1","2","1","2","1","2","1","2","1","1","2","2","2","2","2","2","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","1","1","2","1","1","2","1","1","1","2","1","2","1","2","2","2","2","61"
"34","2","2","1","1","1","2","2","1","1","1","2","1","1","1","1","2","1","1","2","2","1","2","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","2","2","2","1","2","2","1","1","1","1","2","2","2","2","1","1","2","1","2","2","2","2","2","1","2","1","2","30"
"35","1","2","1","1","1","1","2","1","1","1","1","2","1","1","2","1","2","2","2","2","1","1","2","1","2","2","1","2","1","2","2","1","2","1","1","2","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","2","1","2","2","1","42"
"36","2","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","2","1","1","2","1","1","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","1","2","1","2","2","2","2","1","1","1","1","1","2","1","1","2","1","1","2","2","1","3"
"37","1","1","1","2","1","1","2","2","1","1","2","1","1","1","1","2","1","2","1","1","2","2","1","2","2","1","1","2","1","1","2","1","2","2","2","2","2","2","1","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","2","1","2","2","1","2","2","1","1","2","3"
"38","1","2","1","2","2","1","2","1","1","2","2","2","2","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","2","1","2","1","2","1","2","1","1","1","1","1","2","1","2","2","2","2","2","2","1","1","2","1","1","2","1","1","1","2","1","25"
"39","2","1","1","2","2","2","1","1","1","2","1","2","2","1","2","1","1","1","2","1","2","2","2","2","1","2","1","2","2","1","2","2","1","1","1","1","2","1","2","1","1","2","2","1","1","2","1","1","1","1","1","2","2","2","1","1","2","2","1","2","1","2","2","2","59"
"40","2","2","1","1","1","1","2","1","2","1","2","2","2","1","1","1","1","1","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","2","1","2","2","1","2","2","2","1","57"
"41","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","2","1","2","1","1","1","1","1","2","2","2","1","1","2","2","1","1","1","1","2","1","2","1","2","2","2","2","2","1","1","2","2","1","2","1","1","2","2","2","2","1","2","1","2","1","1","2","1","1","14"
"42","2","2","1","2","2","2","2","1","1","2","1","1","2","1","1","1","2","2","1","2","2","2","1","2","2","1","1","1","2","2","1","2","2","1","1","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","2","45"
"43","2","1","1","1","1","2","1","1","1","1","2","2","1","1","2","2","2","2","1","1","1","2","1","1","1","2","1","2","1","2","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","2","2","2","1","1","2","2","1","2","1","2","1","1","2","1","1","1","2","2","12"
"44","1","1","1","2","2","1","1","1","1","2","2","1","2","1","1","2","2","2","2","1","2","1","2","2","1","1","1","1","2","2","1","1","2","2","1","1","2","1","1","2","2","2","1","2","2","1","2","2","1","1","2","1","2","1","1","2","2","2","2","2","1","2","1","1","15"
"45","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","64"
"46","2","1","2","1","1","2","1","1","1","2","1","1","2","1","1","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","2","1","2","1","1","2","1","1","1","2","1","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","2","2","1","1","2","1","2","1","11"
"47","2","2","2","2","2","1","2","1","2","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","1","2","1","2","2","2","1","1","2","1","1","1","1","2","2","1","1","1","1","1","2","1","2","1","1","1","1","1","2","1","1","2","2","2","1","1","2","2","9"
"48","2","1","2","2","2","1","1","2","1","2","2","2","1","2","1","1","1","1","1","2","1","2","2","2","2","1","1","1","1","2","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","1","2","2","2","1","2","2","1","1","2","1","13"
"49","2","1","1","2","1","2","2","1","2","2","1","2","2","2","2","2","1","1","1","1","1","1","2","1","1","1","1","1","1","1","2","1","1","1","1","1","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","1","2","1","2","1","2","2","2","1","2","2","1","2","37"
"50","2","2","1","2","2","2","2","2","2","1","1","1","1","2","1","2","1","2","1","2","1","2","2","1","1","2","1","1","2","1","2","1","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","1","1","1","2","1","2","2","1","2","1","1","1","2","1","2","2","1","63"
"51","2","2","2","1","1","2","2","1","1","2","1","2","2","1","2","2","2","1","1","2","2","2","2","2","1","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","2","1","1","2","1","1","1","1","1","1","2","2","1","2","2","2","1","1","1","2","2","2","1","1","29"
"52","2","1","1","2","2","2","1","2","2","1","1","2","1","2","2","2","2","1","2","1","1","2","1","1","2","1","1","2","2","2","1","1","1","1","2","2","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","2","2","1","2","2","2","1","1","1","1","1","1","41"
"53","2","2","2","2","2","2","2","1","1","1","2","2","1","1","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","1","1","2","2","1","1","1","2","1","1","1","2","1","1","2","1","2","2","1","1","1","2","2","2","2","1","2","2","2","1","2","1","1","1","46"
"54","1","1","2","2","2","1","1","2","2","2","1","2","2","2","2","1","2","2","1","1","2","1","1","2","1","2","2","2","2","2","2","1","2","1","2","1","1","1","1","1","2","1","1","2","2","2","2","1","1","1","1","2","2","1","2","1","1","1","1","1","2","1","2","1","30"
"55","1","1","2","1","1","2","1","1","2","2","2","1","1","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","1","2","2","2","1","1","2","2","2","1","1","2","1","28"
"56","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","1","1","2","1","2","1","2","1","1","1","1","1","1","2","2","2","2","2","1","2","49"
"57","1","1","1","2","1","2","2","2","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","2","1","2","1","1","1","2","2","1","1","2","1","2","2","2","2","2","1","2","2","1","2","1","1","1","2","1","1","2","1","1","1","1","2","1","40"
"58","2","2","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","1","1","2","1","2","1","2","1","1","2","2","1","2","2","2","2","1","1","1","2","1","1","2","1","1","2","1","1","1","1","1","1","2","1","1","2","2","2","1","1","1","2","1","2","34"
"59","1","1","1","1","2","1","2","2","1","2","1","1","2","1","1","1","2","1","2","1","1","2","2","1","2","1","1","2","2","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","1","1","2","1","2","2","2","1","1","2","1","2","2","1","2","52"
"60","1","1","2","2","1","1","2","1","2","1","1","2","1","2","2","1","1","2","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","1","1","2","1","2","1","2","2","2","2","2","1","1","1","2","1","1","1","1","2","2","1","2","1","1","2","1","1","2","2","2","18"
"61","1","1","2","2","1","2","2","2","2","2","1","1","1","1","2","1","2","2","2","2","2","2","2","1","2","1","1","1","2","1","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","2","1","1","1","2","2","2","1","1","1","1","2","1","2","1","2","1","2","2","39"
"62","1","2","2","2","2","1","2","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","1","2","1","1","1","1","2","1","2","1","2","2","2","2","1","1","2","1","2","2","26"
"63","1","2","2","1","2","1","1","2","1","1","2","1","1","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","2","1","1","1","2","1","1","2","1","37"
"64","1","1","1","1","2","2","2","1","1","1","1","2","2","2","1","1","1","1","2","2","1","2","2","2","2","2","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","1","1","2","1","1","2","2","1","2","1","2","1","2","1","2","1","1","1","1","2","5"
"65","2","1","1","1","2","1","2","2","2","2","2","1","1","1","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","1","2","1","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","2","2","2","1","2","1","1","2","1","2","1","2","35"
"66","2","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","1","1","2","1","1","1","1","1","1","2","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","2","2","1","2","1","2","2","1","2","2","1","1","2","1","1","1","2","1","1","2","2","56"
"67","1","2","2","2","2","2","2","1","2","1","1","2","2","1","1","1","2","1","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","2","2","1","1","1","2","1","1","1","2","2","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","1","61"
"68","1","1","1","1","2","1","2","1","2","1","1","1","1","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","2","1","1","2","1","1","1","1","2","2","2","1","2","2","1","2","2","1","2","2","2","2","2","2","1","2","2","1","1","1","2","2","2","1","2","1","34"
"69","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","2","1","1","2","2","2","2","2","2","1","1","2","1","2","1","2","1","1","1","2","1","1","1","2","2","2","2","2","1","1","1","1","21"
"70","2","2","2","1","1","1","2","1","2","2","1","1","1","1","2","1","2","1","1","1","1","2","1","2","2","1","1","2","2","1","2","2","2","2","2","1","2","1","1","1","1","2","1","2","2","1","1","2","2","1","2","1","2","1","2","2","2","1","1","1","1","2","2","2","58"
"71","1","2","1","1","1","2","2","1","2","1","1","1","2","1","2","2","2","2","2","1","2","1","1","1","1","2","2","2","2","1","1","2","1","2","2","2","2","1","1","2","1","1","1","2","1","2","2","2","1","2","1","1","2","2","1","1","1","2","1","1","2","2","1","2","13"
"72","1","2","2","1","1","2","2","2","1","1","2","2","2","2","1","1","2","2","1","1","2","1","2","1","1","1","1","1","2","1","2","2","1","1","1","2","1","1","1","1","1","2","1","2","1","1","2","1","1","2","2","2","2","2","2","2","2","1","2","2","1","1","2","2","32"
"73","1","1","2","1","1","1","1","1","1","2","2","2","2","1","2","1","2","1","2","1","2","1","1","2","2","1","2","2","1","2","1","2","1","2","1","2","1","1","2","1","2","2","2","2","1","1","1","2","2","2","1","2","1","1","2","1","2","2","2","1","2","1","1","2","63"
"74","1","1","2","1","2","1","2","2","1","1","2","2","1","1","2","1","1","1","1","1","2","2","2","2","1","1","2","1","2","1","2","2","1","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","1","1","2","1","2","2","2","1","1","1","2","1","1","51"
"75","2","2","2","2","1","1","1","2","2","2","2","1","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","1","2","1","1","2","1","1","1","2","1","2","1","1","2","2","2","1","2","2","1","2","2","1","1","2","1","2","1","2","1","2","1","2","2","2","2","1","5"
"76","2","2","2","1","2","1","1","1","1","2","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","2","1","1","1","1","1","2","1","1","2","1","2","2","2","1","2","2","1","2","2","2","2","1","2","40"
"77","1","2","1","2","2","2","2","2","1","1","2","1","2","2","2","2","2","1","1","1","2","1","1","1","2","1","2","2","1","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","2","1","1","1","2","1","1","1","1","2","1","1","2","1","2","1","2","2","2","1","48"
"78","2","2","1","2","2","1","2","2","1","1","1","2","2","2","1","1","1","2","1","1","2","2","1","1","2","2","2","1","1","2","1","2","1","2","1","1","2","1","1","1","2","2","1","1","1","2","2","2","2","1","2","2","1","1","1","2","2","1","1","1","2","2","1","2","28"
"79","1","2","1","2","1","2","1","1","1","2","2","1","1","2","2","2","1","1","2","1","2","2","2","1","1","1","2","1","2","2","1","1","2","1","2","2","2","2","2","1","1","1","1","2","1","2","2","2","2","1","1","2","1","1","2","2","2","1","1","1","1","1","2","2","36"
"80","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","2","1","1","2","1","2","2","1","2","2","2","2","2","1","1","2","1","2","1","1","2","1","1","1","1","2","1","1","1","1","2","2","2","2","2","1","1","1","1","2","2","2","1","1","2","2","2","7"
"81","2","2","1","2","1","1","1","1","1","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","1","2","2","2","2","1","2","2","1","2","2","2","2","2","1","2","2","1","2","1","2","1","1","1","2","1","2","1","1","2","2","1","2","1","2","1","1","1","1","1","24"
"82","1","2","2","1","2","2","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","2","1","1","2","1","2","1","2","1","1","2","1","1","2","1","2","1","1","2","2","2","2","1","2","1","2","2","1","2","1","1","1","2","1","1","2","2","2","2","1","20"
"83","1","1","2","2","2","2","1","1","2","1","1","1","2","1","2","1","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","1","2","2","2","2","2","2","1","2","2","2","1","1","1","2","2","1","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","43"
"84","1","2","2","1","2","2","1","2","2","1","2","2","2","1","1","2","2","2","2","1","1","2","2","2","1","2","1","2","1","1","2","1","1","1","1","2","2","2","2","1","2","1","1","1","2","1","1","2","2","1","1","1","2","1","1","2","2","1","1","1","2","1","1","2","2"
"85","1","1","2","2","2","1","1","1","1","1","1","2","1","1","2","2","1","2","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","1","1","2","2","1","2","2","1","1","2","1","2","1","2","1","2","2","2","2","2","1","2","2","1","1","1","2","2","2","1","2","16"
"86","1","1","1","2","2","2","1","2","1","1","2","2","2","2","1","2","1","2","2","2","2","1","2","1","1","2","2","1","1","2","1","1","1","1","1","2","1","2","2","2","2","1","2","1","1","2","2","1","1","2","1","2","1","2","1","1","1","2","2","2","2","1","1","1","58"
"87","2","1","2","2","1","2","2","1","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","2","1","1","2","2","2","1","1","1","2","2","2","1","1","1","1","1","1","1","1","2","1","1","38"
"88","1","2","2","2","1","1","1","1","2","1","1","1","1","2","1","1","2","1","1","2","2","2","1","2","1","1","2","2","1","2","2","1","1","1","1","1","2","1","1","2","1","1","2","1","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","1","1","1","2","8"
"89","1","1","2","1","1","2","1","2","1","1","2","1","2","2","2","1","1","1","2","2","2","1","1","1","2","2","1","2","2","2","1","2","2","1","1","1","2","2","1","1","2","1","1","1","2","2","1","1","2","1","2","1","2","2","2","2","1","2","2","1","1","2","1","2","10"
"90","1","1","2","1","2","2","2","1","1","2","2","1","1","2","2","1","2","1","1","2","2","2","2","1","1","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","2","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","1","1","2","1","1","1","6"
"91","2","1","2","1","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","2","2","1","2","1","1","1","1","2","1","2","1","1","1","2","2","2","2","1","2","1","1","2","1","2","2","2","1","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","2","2","50"
"92","1","2","1","1","2","2","1","1","1","1","1","1","2","2","2","1","2","2","1","1","1","2","1","2","1","1","2","1","1","1","1","1","1","2","2","2","1","2","2","2","2","2","1","1","2","2","1","1","2","1","2","2","2","1","2","1","1","2","2","2","1","2","2","2","19"
"93","1","2","1","1","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","1","1","2","2","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1"
"94","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","1","2","1","1","2","1","1","1","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","1","1","1","2","2","1","1","1","1","1","2","2","1","2","1","2","11"
"95","1","2","2","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","1","1","2","2","2","2","1","1","1","2","1","1","1","1","1","1","2","2","1","1","2","1","2","1","2","2","1","2","2","2","1","1","12"
"96","1","1","1","1","1","2","1","1","2","1","1","2","2","1","1","2","1","1","1","2","2","1","2","1","2","1","2","1","2","2","2","2","2","2","2","1","1","2","1","2","2","2","1","1","2","1","1","2","2","1","1","2","2","2","1","1","2","1","1","2","2","1","2","2","27"
"97","1","2","2","1","1","1","2","2","2","1","2","1","1","2","1","2","2","2","1","2","1","1","1","1","2","1","2","1","1","2","1","1","2","2","2","2","1","2","1","2","2","1","1","2","2","1","2","2","2","2","2","1","1","1","2","2","1","1","2","1","2","1","1","1","59"
"98","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","2","2","2","1","2","1","2","1","2","1","1","2","2","2","2","1","2","2","2","1","1","1","1","1","1","2","2","2","1","1","1","2","1","1","2","1","1","1","2","2","1","2","2","2","2","1","1","53"
"99","2","1","1","1","2","2","2","2","1","2","2","2","2","1","2","2","1","2","2","1","1","1","2","1","2","2","1","1","2","1","1","2","2","2","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","2","1","1","1","2","1","1","1","1","1","2","2","2","1","8"
"100","2","1","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","1","2","1","1","1","1","2","2","2","1","2","2","1","1","2","2","1","2","1","2","2","1","1","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","1","2","22"
"101","2","1","2","1","1","1","1","2","1","1","1","2","2","2","1","2","2","2","2","2","2","2","1","1","2","1","1","1","2","1","2","1","1","2","1","1","2","2","2","2","1","1","2","2","1","1","2","2","2","1","1","2","2","1","2","1","1","2","1","1","1","2","2","1","62"
