"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63"
"14","2","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","1","1","2","1","1","2","2","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","1","1","2","1","1","2","1","2","2","1","1","1","2","2","1","1","3","2","3","4","3","1","4","6","7"
"15","1","2","1","2","2","2","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","2","1","2","2","1","2","1","2","2","1","4","2","4","1","3","2","1","4","8"
"16","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","4","4","4","1"
"17","1","1","1","2","1","1","2","1","2","2","2","2","2","2","1","2","2","1","2","1","1","1","1","1","1","2","1","1","2","1","2","2","2","2","2","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","1","4","1","2","4","1","3","2","2","12"
"18","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","3","3","4","2","1","4","3","5","5"
"19","1","1","2","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","2","1","1","2","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","2","3","1","2","4","1","2","1","3","2","11"
"20","1","1","1","2","2","2","1","2","2","1","2","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","1","1","3","3","3","8","2"
"21","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","2","2","1","1","1","1","3","4","2","1","3","1","2","4","3","9"
"22","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","5","1"
"23","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","2","1","2","2","2","1","1","2","2","2","1","4","2","3","3","1","4","5","6"
"24","1","2","2","2","1","2","2","1","2","1","1","2","1","1","1","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","1","2","1","1","1","2","1","1","2","1","2","2","1","1","1","2","1","2","1","1","1","2","4","4","3","1","2","3","4","6","5"
"25","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","2","1","1","2","2","2","2","1","3","1","1","2","4","3","2","1","7","5"
"26","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","2","2","1","1","2","2","2","2","1","3","1","1","2","4","3","2","1","3","5"
"27","2","2","2","1","1","1","2","1","1","2","1","1","1","1","2","2","2","1","2","2","1","2","2","2","2","1","1","1","2","1","1","2","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","4","4","3","3","3","1","1","1","2","2"
"28","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","1","2","2","2","1","2","1","1","1","4","1","1","4","3","3","4","2","2","4"
"29","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","2","2","1","1","1","1","2","1","2","2","3","3","2","1","1","2","4","8","4"
"30","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","2","2","1","1","1","1","2","2","4","1","4","3","1","4","2","3","7","12"
"31","2","1","2","2","1","2","1","1","1","2","2","1","2","1","1","2","1","2","2","2","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","1","1","2","1","2","2","2","1","1","2","1","2","1","1","1","2","2","1","2","1","3","4","2","4","3","1","6","9"
"32","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","1","1","1","2","2","2","1","2","2","4","1","4","3","4","2","3","1","7"
"33","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","1","1","1","1","2","2","2","2","1","4","3","2","4","1","1","3","2","7","6"
"34","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","2","2","2","1","2","2","2","1","3","4","3","2","1","4","1","2","1","10"
"35","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","2","1","2","1","2","2","2","2","1","1","4","4","1","2","2","1","3","3","4"
"36","1","1","2","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","1","1","2","1","1","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","1","3","4","2","3","4","3","1","4","11"
"37","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","1","2","1","1","1","1","1","1","3","3","4","4","4","2","2","2","1","2"
"38","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","2","2","2","1","2","2","1","2","2","2","4","4","4","1","1","1","3","3"
"39","2","1","2","1","1","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","1","1","1","1","1","1","2","2","1","3","2","4","2","3","1","4","3","6","8"
"40","1","2","1","1","2","1","2","2","2","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","1","1","2","1","2","2","2","1","1","2","1","2","2","1","2","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","1","3","4","2","4","3","1","2","9"
"41","1","2","1","1","2","1","2","2","2","1","1","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","2","1","1","2","1","2","2","2","1","1","1","1","1","2","1","2","1","2","2","4","3","1","2","4","2","1","3","4","9"
"42","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","2","2","1","1","2","2","2","1","2","1","2","4","3","1","3","4","2","1","9"
"43","2","1","1","1","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","2","1","1","1","2","1","1","2","1","2","2","2","1","2","1","1","1","2","1","2","4","2","2","1","3","4","1","2","4","5"
"44","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","2","2","1","2","2","1","1","1","1","2","3","1","3","2","4","1","2","7","8"
"45","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","4","4","8","1"
"46","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","1","4","4","2","2","2","3","3","3","5","3"
"47","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1"
"48","2","2","1","2","2","1","2","1","1","1","2","1","1","2","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","2","1","1","2","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","3","1","2","4","1","2","1","3","6","11"
"49","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","1","1","1","1","4","4","2","2","2","3","3","3","1","3"
"50","2","2","2","1","1","1","2","1","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","2","2","2","1","1","1","2","1","1","2","1","1","2","2","2","2","1","2","2","1","2","2","1","1","1","3","3","3","4","2"
"51","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","2","2","2","1","4","2","3","3","1","4","1","6"
"52","2","2","1","2","1","1","1","2","2","2","1","1","1","2","1","2","2","2","1","1","1","2","2","2","1","2","1","1","1","2","2","2","1","1","1","2","1","2","2","2","1","1","1","2","1","1","1","2","2","1","2","1","2","4","3","4","1","2","3","2","1","6","10"
"53","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","3","3","4","4","4","2","2","2","5","2"
"54","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","4","1","4","3","1","4","2","3","3","12"
"55","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","2","2","2","1","1","1","1","4","2","3","2","1","2","4","1","3","7"
"56","1","2","2","2","1","2","2","1","2","1","1","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","1","2","1","2","1","1","1","2","1","2","4","2","2","1","3","4","1","2","8","5"
"57","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","2","4","1","4","3","4","2","3","5","7"
"58","2","2","1","2","1","1","1","2","2","2","1","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","2","2","1","2","1","1","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","3","4","1","4","3","8","10"
"59","1","2","2","2","1","1","1","2","1","1","2","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","1","1","2","1","1","2","2","2","1","2","1","2","1","2","2","3","1","4","1","2","1","3","2","4","7"
"60","2","2","2","1","2","2","1","2","1","1","1","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","2","2","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","1","1","1","3","2","3","4","2","3","1","4","8","12"
"61","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","1","4","3","2","4","1","1","3","2","3","6"
"62","2","1","1","1","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","1","2","1","1","1","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","1","1","2","1","2","1","1","1","2","4","4","3","1","2","3","4","2","5"
"63","1","2","1","1","1","2","2","2","1","2","2","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","1","2","1","1","1","2","2","2","1","2","2","1","2","2","1","1","1","2","1","2","3","4","1","3","2","2","4","1","8","6"
"64","2","1","2","2","2","1","1","1","2","1","1","1","2","1","1","1","2","2","2","1","2","2","2","1","2","2","2","1","1","1","2","1","1","1","2","1","1","1","2","2","2","1","2","2","2","2","1","2","1","2","1","1","1","1","2","3","1","4","4","2","3","2","6"
"65","2","2","1","2","2","1","2","1","1","1","2","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","2","1","1","1","1","3","4","2","3","4","3","1","8","11"
"66","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","2","4","4","4","1","1","1","7","3"
"67","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","2","2","1","2","3","2","1","3","2","4","1","5","12"
"68","2","2","1","1","1","2","1","1","2","1","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","1","2","1","2","1","1","1","2","2","1","2","2","1","1","1","3","3","3","2","2","2","4","3"
"69","2","1","2","2","1","2","1","1","1","2","2","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","4","3","1","2","4","2","1","3","8","9"
"70","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","1","1","1","2","1","2","2","1","2","1","1","2","2","2","4","4","4","7","2"
"71","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","2","1","2","1","2","4","3","1","3","4","2","5","9"
"72","2","1","2","2","2","1","1","1","2","1","1","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","2","1","2","2","2","1","1","1","2","1","1","1","2","2","1","1","1","2","1","2","3","4","1","3","2","2","4","1","4","6"
"73","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","1","2","2","2","2","1","1","2","2","1","3","3","4","2","1","4","3","1","5"
"74","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","1","1","1","2","2","1","1","2","2","3","2","2","3","4","4","3","1","1","4"
"75","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","2","2","1","1","1","1","2","1","2","2","3","3","2","1","1","2","4","4","4"
"76","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","2","3","1","3","2","4","1","2","3","8"
"77","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","2","1","4","2","1","3","2","1","2","4","5","11"
"78","1","2","1","1","1","2","2","2","1","2","2","2","1","2","2","2","1","1","1","2","1","1","1","2","1","1","1","2","2","2","1","2","2","2","1","2","2","2","1","1","1","2","1","1","2","2","1","2","1","2","1","1","1","1","2","3","1","4","4","2","3","6","6"
"79","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","2","2","1","2","1","2","2","2","1","2","3","2","1","3","2","4","1","1","12"
"80","2","2","2","1","2","2","1","2","1","1","1","1","1","1","2","1","1","2","1","2","2","2","2","2","2","1","2","2","1","2","1","1","1","1","1","1","2","1","1","2","1","2","2","2","2","1","2","2","2","1","2","1","2","1","4","1","2","4","1","3","2","6","12"
"81","1","1","2","1","2","2","2","1","1","1","2","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","1","1","2","1","2","2","2","1","1","1","2","2","1","2","1","2","2","1","1","1","2","1","2","3","4","1","4","3","4","10"
"82","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","1","4","3","2","3","4","3","10"
"83","1","1","2","1","2","2","2","1","1","1","2","2","2","1","2","1","1","1","2","2","2","1","1","1","2","1","2","2","2","1","1","1","2","2","2","1","2","1","1","1","2","2","2","1","1","1","1","2","2","1","2","1","2","4","3","4","1","2","3","2","1","2","10"
"84","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","1","1","1","1","1","1","1","2","2","2","4","3","1","4","3","4","2","3","11"
"85","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","2","4","3","1","4","3","4","2","7","11"
"86","2","1","2","1","1","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","4","2","4","1","3","2","1","8","8"
"87","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","4","1","3","1","4","2","3","4","5","8"
"88","1","1","1","2","1","1","2","1","2","2","2","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","3","2","3","4","2","3","1","4","4","12"
"89","2","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","2","1","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","3","1","4","1","2","1","3","2","8","7"
"90","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","2","1","2","2","2","1","1","1","1","4","2","3","2","1","2","4","1","7","7"
"91","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","1","2","3","3","3","3","3","3","3","3","7","1"
"92","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"93","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","3","3","3","2","2","2","8","3"
"94","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","1","2","2","2","1","2","2","2","1","3","4","3","2","1","4","1","2","5","10"
"95","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","2","1","2","1","1","1","4","1","1","4","3","3","4","2","6","4"
"96","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","2","2","2","1","1","1","1","3","4","2","1","3","1","2","4","7","9"
