"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57"
"11","1","2","1","2","1","2","1","2","2","1","2","1","1","2","1","2","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","1","2","1","2","1","1","2","1","2","3","2","1","1","2","1","3","3","1","3","2","3","6"
"12","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","1","3","1","1","3","2","3","2","3","2","1","1","10"
"13","1","2","1","2","2","1","2","1","2","1","2","1","1","2","1","2","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","2","2","1","2","1","2","1","2","1","2","1","2","1","2","3","3","1","1","1","1","2","2","3","3","2","4"
"14","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","3","2","1","2","1","3","1","1","3","2","3","4","5"
"15","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","3","3","2","2","3","3","1","1","1","1","4","3"
"16","1","2","1","1","2","1","2","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","1","2","1","1","1","2","1","1","2","1","2","2","2","1","2","2","2","1","2","2","1","2","2","3","3","3","3","1","1","2","2","10","4"
"17","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","1","1","1","2","2","3","3","2","2","3","3","12","2"
"18","1","2","2","1","2","1","1","2","2","1","1","2","1","2","2","1","2","1","1","2","1","2","2","1","1","2","2","1","1","2","2","1","2","1","1","2","2","1","1","2","2","1","1","2","3","1","1","2","2","2","2","3","3","1","1","6","4"
"19","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","3","2","1","1","2","1","3","3","1","3","2","4","6"
"20","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","1","3","2","3","2","1","2","2","1","3","1","5","5"
"21","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","3","2","3","3","2","1","2","1","2","1","3","9","10"
"22","1","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","2","1","1","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","2","2","1","1","1","1","2","2","2","3","3","3","1","1","2","2","1","1","2","2","7","2"
"23","1","1","1","2","2","2","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","1","1","1","2","2","2","2","1","3","3","2","1","2","3","1","3","2","2","1","12","11"
"24","1","2","2","1","1","2","2","1","1","2","2","1","2","1","1","2","1","2","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","2","1","1","2","2","3","1","2","3","1","2","3","1","2","3","11","7"
"25","2","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","2","1","1","2","1","2","2","1","1","2","2","1","1","2","2","1","2","1","1","2","1","2","2","1","1","2","2","1","3","3","2","2","1","1","3","2","3","1","2","11","12"
"26","2","2","2","1","2","2","2","1","1","1","1","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1","3","2","3","2","3","2","1","2","1","3","1","12","9"
"27","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3","3","1","1","1","1","2","2","3","3","1","4"
"28","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","2","3","2","1","1","3","3","2","2","1","5","8"
"29","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","3","1","3","1","3","2","3","2","1","2","1","9"
"30","1","1","2","1","1","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","3","1","1","3","3","1","1","2","2","2","2","8","3"
"31","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","2","2","3","3","3","3","9","3"
"32","1","2","2","1","1","2","2","1","2","1","1","2","2","1","1","2","2","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","1","3","1","3","2","3","6","9"
"33","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","1","2","3","1","2","3","1","2","3","1","4","7"
"34","2","1","1","2","2","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","1","2","2","1","2","1","1","2","1","2","2","1","1","2","2","1","1","2","2","1","2","1","1","2","1","3","2","2","3","2","1","1","2","1","3","6","6"
"35","1","2","1","2","2","1","2","1","1","2","1","2","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","1","2","1","2","1","1","2","1","2","1","2","1","2","3","2","1","2","1","3","1","1","3","2","3","3","5"
"36","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","3","1","1","3","3","1","1","2","2","2","2","5","3"
"37","2","1","1","1","1","2","2","2","2","1","1","1","2","1","1","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","2","2","1","1","3","3","2","1","2","3","1","7","12"
"38","1","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","1","2","1","3","3","3","1","1","2","2","1","1","2","2","8","2"
"39","1","2","1","2","2","1","2","1","2","1","2","1","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","2","2","1","2","1","1","2","1","2","1","2","1","2","2","1","2","1","1","1","3","2","3","1","2","1","3","3","2","3","11"
"40","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","1","3","2","3","1","2","1","3","3","2","4","11"
"41","1","2","2","1","1","2","2","1","1","2","2","1","2","1","1","2","2","1","1","2","2","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","1","2","2","1","2","1","1","2","2","1","2","2","1","3","1","3","1","3","2","6","10"
"42","1","1","2","1","1","1","2","1","2","2","1","2","1","1","2","1","1","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","1","3","2","2","3","2","1","1","2","1","3","8","6"
"43","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","2","2","1","2","1","1","2","1","2","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","1","3","1","2","1","3","3","2","2","1","1","3","3","8"
"44","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","9","1"
"45","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","4","1"
"46","1","2","1","2","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","1","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","2","2","1","2","1","2","3","3","2","2","3","3","1","1","1","1","3","3"
"47","2","1","2","2","1","2","1","1","1","2","1","1","1","2","1","1","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","1","2","1","2","2","2","1","2","2","1","2","1","1","3","3","2","1","2","3","1","3","2","2","1","10","11"
"48","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","3","3","3","1","1","2","2","1","1","2","2","5","2"
"49","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","2","2","1","2","1","2","1","2","1","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","1","1","2","1","2","1","1","3","2","3","1","2","1","3","3","2","2","11"
"50","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","3","3","1","1","3","3","1","1","4","2"
"51","2","1","2","2","1","2","1","1","2","1","2","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","1","2","1","1","1","2","1","1","2","1","2","2","2","1","2","2","2","1","3","1","3","2","3","3","2","1","2","10","5"
"52","1","2","2","1","2","1","1","2","1","2","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","2","1","1","2","1","2","2","1","1","2","2","1","2","1","3","1","3","2","3","3","2","1","2","11","5"
"53","1","2","1","2","2","1","2","1","2","1","2","1","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","1","1","2","1","2","2","1","2","1","1","2","1","2","1","2","1","2","3","1","2","1","3","3","2","2","1","1","3","2","8"
"54","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","1","2","2","1","3","1","3","1","3","2","5","10"
"55","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","1","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","2","2","3","3","3","3","12","3"
"56","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","1","3","3","2","2","1","3","1","2","3","1","12"
"57","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","3","3","2","2","1","3","1","2","3","4","12"
"58","2","2","2","1","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","1","1","2","1","1","1","2","1","2","2","3","3","3","3","1","1","2","2","12","4"
"59","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","3","3","2","2","1","1","3","2","3","1","2","9","12"
"60","2","1","2","1","1","2","1","2","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","2","2","1","2","1","2","1","2","1","2","1","2","1","1","2","1","2","2","1","2","1","2","2","2","3","3","1","1","3","3","1","1","2","2"
"61","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","2","2","2","3","1","2","3","1","2","3","1","2","3","9","7"
"62","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","3","1","2","1","3","3","2","2","1","1","3","4","8"
"63","2","1","2","2","2","1","2","2","1","2","1","1","2","1","2","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","1","2","1","1","1","2","1","1","2","1","2","2","2","1","3","3","1","3","2","2","3","2","1","10","6"
"64","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","12","1"
"65","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","3","3","3","3","3","3","3","3","3","3","3","8","1"
"66","2","1","1","2","2","1","1","2","2","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","1","2","2","1","2","1","1","2","1","2","2","1","1","2","2","1","1","2","2","1","1","2","3","1","2","3","1","2","3","1","2","6","7"
"67","1","2","2","1","1","2","2","1","2","1","1","2","1","2","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","2","1","1","2","1","2","2","1","2","1","3","3","1","3","2","2","3","2","1","11","6"
"68","2","2","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","3","2","3","3","2","1","2","1","2","1","3","12","10"
"69","2","1","1","2","1","2","2","1","2","1","1","2","1","2","2","1","1","2","2","1","1","2","2","1","2","1","1","2","2","1","1","2","2","1","1","2","1","2","2","1","2","1","1","2","3","3","3","1","1","2","2","1","1","2","2","6","2"
"70","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","2","2","3","3","3","3","1","1","2","2","9","4"
"71","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","1","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","2","2","1","2","1","1","2","1","2","1","2","1","2","1","1","3","3","2","2","1","3","1","2","3","3","12"
"72","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","3","3","2","1","2","3","1","5","12"
"73","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","3","3","1","1","3","3","1","1","1","2"
"74","2","1","1","2","2","1","1","2","1","2","2","1","2","1","1","2","1","2","2","1","1","2","2","1","1","2","2","1","2","1","1","2","2","1","1","2","2","1","1","2","1","2","2","1","3","1","1","3","3","1","1","2","2","2","2","6","3"
"75","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","1","2","1","2","1","3","1","3","2","3","5","9"
"76","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1"
"77","1","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","1","2","1","1","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","1","2","3","1","2","3","1","2","3","1","2","8","7"
"78","1","2","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","2","1","1","2","1","2","2","1","1","2","2","1","1","2","2","1","2","1","1","2","1","2","2","1","1","2","2","3","3","3","3","11","3"
"79","2","1","1","2","1","2","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","2","1","1","2","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","3","3","3","3","1","1","2","2","11","4"
"80","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","11","1"
"81","2","2","2","1","1","1","1","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","2","1","2","3","1","3","2","2","1","1","3","3","2","12","8"
"82","2","2","1","2","1","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","1","2","1","1","1","2","1","2","2","1","1","3","3","2","1","2","3","1","8","12"
"83","2","1","1","2","2","1","1","2","2","1","1","2","1","2","2","1","1","2","2","1","1","2","2","1","2","1","1","2","1","2","2","1","1","2","2","1","2","1","1","2","1","2","2","1","3","2","3","3","2","1","2","1","2","1","3","11","10"
"84","2","2","1","2","2","2","1","2","1","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","1","2","1","1","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","1","2","1","2","1","3","1","3","2","3","8","9"
"85","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","3","1","2","1","3","3","2","2","1","1","3","1","8"
"86","2","1","2","1","1","2","1","2","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","1","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","2","2","3","3","1","1","1","1","2","2","3","3","3","4"
"87","1","2","1","1","1","2","1","1","1","2","1","1","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","1","2","1","2","2","2","1","2","2","1","2","1","1","2","1","2","2","3","2","3","3","2","1","2","1","2","1","3","10","10"
"88","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1","3","1","3","1","3","2","3","2","1","2","4","9"
"89","2","1","1","1","2","1","1","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","1","3","1","3","1","3","2","7","10"
"90","1","2","2","2","1","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","2","1","1","1","2","1","1","1","1","2","2","2","1","3","2","2","3","2","1","1","2","1","3","7","6"
"91","1","2","1","1","1","2","1","1","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","1","2","1","2","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","3","2","3","2","3","2","1","2","1","3","1","10","9"
"92","2","2","1","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","3","3","2","1","2","3","1","3","2","2","1","9","11"
"93","1","2","2","1","2","1","1","2","2","1","1","2","2","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","1","2","2","1","2","1","1","2","1","2","2","1","1","2","2","1","1","2","3","2","1","1","3","3","2","2","1","6","8"
"94","2","2","2","1","1","1","1","2","2","2","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","1","1","1","2","3","3","2","2","1","1","3","2","3","1","2","12","12"
"95","1","2","2","2","1","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","2","1","1","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","2","2","1","1","1","3","1","1","3","3","1","1","2","2","2","2","7","3"
"96","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","1","2","1","1","1","2","1","1","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","1","2","1","2","2","1","1","1","2","2","3","3","2","2","3","3","10","2"
"97","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","3","2","1","2","1","3","1","1","3","2","3","1","5"
"98","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","1","1","2","1","2","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","2","2","1","2","1","2","1","2","1","3","2","1","2","1","3","1","1","3","2","3","2","5"
"99","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","3","3","2","2","3","3","1","1","1","1","1","3"
"100","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","2","2","1","2","3","1","2","3","1","2","3","1","2","5","7"
"101","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","3","3","2","2","3","3","9","2"
"102","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","1","2","1","2","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","1","2","1","1","1","2","1","1","2","3","1","2","3","1","2","3","1","2","3","10","7"
"103","2","2","1","2","1","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","1","2","1","1","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","2","1","2","1","2","3","2","1","1","3","3","2","2","1","8","8"
"104","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","10","1"
"105","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","3","1","1","2","2","2","2","3","3","1","1","5","4"
"106","2","1","2","1","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","2","2","1","2","1","1","2","1","2","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","3","1","3","1","3","2","3","2","1","2","3","9"
"107","1","2","2","2","2","1","1","1","2","1","1","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","2","1","1","1","2","2","1","3","1","2","3","2","1","1","3","7","11"
"108","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","3","3","1","3","2","2","3","2","1","12","6"
"109","1","1","1","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","2","1","2","2","2","1","2","3","1","2","3","1","2","3","1","2","3","12","7"
"110","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","2","1","1","2","1","2","2","1","1","2","2","1","1","2","2","1","2","1","1","2","1","2","2","1","1","1","1","2","2","3","3","2","2","3","3","11","2"
"111","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","2","1","1","1","1","2","3","2","1","1","3","3","2","2","1","7","8"
"112","1","2","1","1","2","1","2","2","1","2","1","1","1","2","1","1","1","2","1","1","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","1","2","1","2","2","2","1","2","2","3","3","2","2","1","1","3","2","3","1","2","10","12"
"113","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","3","1"
"114","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","2","1","1","1","3","3","3","3","3","3","3","3","3","3","3","7","1"
"115","1","2","1","1","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","1","2","1","2","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","1","2","1","1","2","3","1","3","2","2","1","1","3","3","2","10","8"
