"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65"
"18","2","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","4","4","4","2","3","1","4","2","6","7","7","1","5","8","4"
"19","1","2","1","2","2","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","3","4","1","4","4","4","4","6","3","5","3","2","1","7","8"
"20","2","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","4","3","2","4","1","2","7","8","3","4","6","1","2"
"21","1","1","1","2","1","2","1","2","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","4","4","2","4","3","2","1","6","4","1","1","7","5","1","2"
"22","1","1","1","1","2","1","1","1","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","2","1","2","1","3","3","4","2","1","3","6","5","7","1","8","3","7","3"
"23","2","2","2","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","2","3","2","2","1","4","3","2","4","5","5","7","7","8","7"
"24","1","1","2","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","1","4","3","3","1","2","4","1","3","8","2","7","3","8","6"
"25","1","2","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","3","2","3","3","1","2","4","5","4","2","7","8","6","6","3"
"26","2","1","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","1","4","2","3","1","4","3","3","8","3","6","7","2","3"
"27","1","1","1","2","1","1","2","2","2","1","2","2","2","1","2","1","2","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","4","1","4","4","1","3","2","2","5","5","6","2","2","3","4"
"28","1","2","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","3","1","4","3","2","4","1","4","5","3","8","5","5","8","3"
"29","2","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","3","3","4","2","3","1","4","7","4","2","6","5","2","4","6"
"30","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","2","3","1","1","1","1","1","4","3","7","5","5","8","5","2"
"31","2","2","1","1","2","2","2","1","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","1","1","2","2","1","4","3","3","4","2","1","3","1","1","5","7","5","7","6","8"
"32","1","1","2","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","1","1","1","2","1","2","2","1","1","2","2","2","2","1","8","5","8","4","2","1","3"
"33","2","1","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","4","2","2","1","2","3","4","1","5","4","3","7","2","5","7"
"34","2","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","4","4","1","3","2","4","7","2","1","7","1","6","1"
"35","2","2","2","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","3","4","3","2","4","3","1","2","5","3","5","8","1","2","6"
"36","1","2","2","1","2","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","2","2","1","1","4","4","2","3","1","4","5","2","5","1","4","1","5","7"
"37","2","2","1","1","2","1","1","1","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","1","1","1","1","1","3","3","1","2","4","7","2","5","4","1","5","3","2"
"38","2","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","3","3","4","4","1","3","2","1","2","1","5","4","3","4","2"
"39","1","1","1","2","1","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","1","3","4","3","2","4","1","8","6","5","1","6","4","6","6"
"40","2","2","2","1","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","2","2","3","1","3","4","2","8","6","3","2","4","3","7","4"
"41","1","1","1","1","2","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","3","1","3","2","4","3","1","8","8","2","7","2","7","5","2"
"42","1","2","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","3","3","3","1","2","4","8","5","1","3","3","8","4","4"
"43","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","3","1","4","4","4","4","8","1","2","8","7","2","2","5"
"44","1","2","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","3","3","2","4","3","2","1","3","6","8","4","3","2","5","8"
"45","2","2","1","1","2","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","2","4","1","2","2","2","2","7","5","8","6","6","8","6","7"
"46","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","2","1","2","3","2","2","4","3","2","1","5","7","5","2","5","8","2","4"
"47","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","3","3","1","3","3","3","3","1","5","6","4","1","1","8","1"
"48","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","1","2","3","4","6","1","2","5","6","6","8","4"
"49","2","2","2","1","1","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","3","1","1","2","2","2","2","6","4","7","2","1","6","4","8"
"50","1","1","2","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","2","4","4","1","4","2","3","7","2","3","3","7","6","2","8"
"51","2","2","1","2","1","2","1","2","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","4","4","1","3","2","5","1","7","4","3","6","2","7"
"52","2","1","2","1","2","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","4","1","2","2","1","4","3","6","3","3","4","8","2","6","2"
"53","1","2","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","4","3","1","2","2","2","2","5","7","3","1","3","7","3","6"
"54","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","1","2","1","2","2","2","2","8","2","4","5","8","5","5","5"
"55","1","1","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","2","2","1","1","1","2","4","3","2","1","7","5","2","5","4","7","7","1"
"56","1","1","2","1","1","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","2","2","1","2","4","3","2","4","3","1","5","1","1","3","5","5","3","1"
"57","2","2","1","2","1","1","2","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","1","4","2","4","3","2","1","1","8","3","7","6","1","4","5"
"58","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","1","2","3","4","2","1","3","4","8","6","3","2","5","4","7"
"59","2","1","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","4","2","1","2","2","2","2","3","6","2","3","5","1","8","2"
"60","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","3","1","1","4","4","4","4","4","2","8","1","8","7","4","4"
"61","1","2","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","3","8","3","6","7","5","6","4"
"62","1","1","1","1","2","1","1","1","2","2","1","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","4","4","1","3","3","3","3","8","3","3","1","5","6","4","7"
"63","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","1","1","1","1","1","1","4","4","2","2","1","4","3","4","2","2","2","2","8","1","6"
"64","1","1","2","2","2","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","3","4","3","7","7","8","2","1","4","6"
"65","1","2","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","2","4","3","4","2","1","3","3","3","2","4","4","8","3","5"
"66","1","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","2","4","3","2","1","2","3","7","8","8","4","3","7"
"67","2","2","1","2","1","1","2","2","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","4","3","4","3","2","4","1","3","2","7","7","7","8","7","1"
"68","2","1","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","1","3","1","2","2","2","2","2","3","1","7","2","3","2","1"
"69","2","2","1","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","3","3","3","1","3","4","2","5","3","4","6","7","1","1","3"
"70","1","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","1","3","3","2","4","3","1","4","7","8","2","1","2","7","7"
"71","2","2","2","2","2","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","3","4","4","1","4","2","3","4","6","1","5","6","2","3","3"
"72","2","1","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","4","2","3","4","1","2","3","8","5","5","1","6","7","6"
"73","2","1","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","1","2","4","1","4","2","3","8","5","7","4","5","7","1","6"
"74","2","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","2","3","2","4","3","2","1","8","2","6","6","2","6","8","3"
"75","1","1","1","2","1","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","3","1","4","1","4","2","3","6","7","4","7","4","8","8","7"
"76","1","2","1","2","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","3","3","3","3","4","4","5","8","6","3","2","2"
"77","2","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","1","2","3","2","4","3","1","6","6","5","4","7","8","4","3"
"78","2","1","1","2","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","3","3","3","3","1","2","4","3","1","3","5","2","4","1","7"
"79","2","2","2","2","2","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","3","2","3","4","1","2","6","2","4","8","5","1","3","4"
"80","1","1","1","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","1","1","1","6","2","6","7","3","2","2","6"
"81","1","1","2","1","1","1","1","1","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","3","2","3","1","3","4","2","3","2","1","8","1","7","6","7"
"82","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","1","2","2","1","4","2","2","1","4","3","7","6","4","8","3","4","4","1"
"83","2","2","1","1","2","1","2","2","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","2","1","3","2","4","3","1","3","4","4","1","3","3","8","5"
"84","1","1","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","4","3","1","4","4","4","4","3","5","4","2","6","6","3","2"
"85","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","4","1","1","1","1","1","1","8","4","1","4","6","1","7","7"
"86","2","2","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","1","3","2","8","8","8","8","8","8","8","8"
"87","2","2","1","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","2","1","4","1","4","2","3","1","3","2","1","1","4","5","4"
"88","1","1","1","2","1","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","2","3","4","2","3","1","4","4","8","4","4","8","6","1","1"
"89","1","1","1","2","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","2","2","2","2","1","4","3","8","1","8","7","1","1","3","3"
"90","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","1","4","1","1","1","1","1","5","5","2","8","1","3","1","8"
"91","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","1","4","3","1","3","4","2","7","1","7","1","2","2","8","2"
"92","2","2","1","2","1","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","3","2","2","2","1","4","3","3","5","6","1","4","5","2","8"
"93","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","4","2","4","1","4","2","3","3","1","5","6","8","3","4","1"
"94","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","1","1","1","2","2","3","3","1","2","4","2","8","4","1","5","2","7","8"
"95","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","4","3","4","1","4","2","3","5","4","8","8","2","5","7","5"
"96","1","1","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","4","2","3","4","2","1","3","7","4","8","5","3","1","1","4"
"97","1","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","2","1","2","2","1","2","2","2","1","1","1","1","3","1","3","4","2","1","3","2","6","1","8","7","6","5","6"
"98","2","2","2","1","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","2","1","2","4","4","3","3","1","2","4","6","7","6","8","6","7","5","1"
"99","1","1","1","1","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","4","1","3","3","1","2","4","4","6","7","6","4","1","2","5"
"100","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","2","1","2","1","1","1","2","4","1","4","4","4","4","1","7","7","5","3","5","6","3"
"101","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","2","3","4","4","1","3","2","6","6","3","3","1","7","1","5"
