"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59"
"27","1","2","1","1","1","1","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","3","1","2","4","4","2","3","1","3","2","2","1","4","6","8","5","6","3","1"
"28","1","2","1","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","1","3","3","3","1","3","3","1","3","1","2","3","3","8","5","8","1","5","1","7"
"29","2","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","2","2","1","4","2","1","4","2","4","1","1","3","3","3","2","3","3","7","1","6","3","1","8"
"30","2","1","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","1","4","2","4","3","4","3","3","2","4","2","4","6","2","7","2","6","5","5"
"31","2","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","3","1","2","4","4","4","4","3","4","1","3","3","2","1","5","3","7","3","2","7"
"32","2","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","4","1","3","3","1","3","4","3","4","8","7","2","3","1","7","3"
"33","1","1","2","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","4","2","3","1","2","1","4","3","4","1","3","1","2","8","2","4","5","5","7","1"
"34","2","2","2","1","2","2","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","4","4","4","4","3","1","3","1","4","2","1","4","1","6","5","3","6","6","3","3"
"35","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","1","2","4","2","4","3","1","3","1","4","1","4","2","3","2","3","3","3","5","6","8","5"
"36","1","1","2","1","2","2","1","2","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","4","4","3","2","4","3","2","2","1","3","4","2","1","1","8","4","6","5","4","7"
"37","2","1","1","1","2","2","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","4","1","4","1","2","2","2","4","2","1","2","2","1","7","7","8","1","2","7","6"
"38","2","1","1","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","2","1","2","3","2","4","3","2","3","4","4","2","3","4","1","7","7","7","5","5","4","5"
"39","1","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","1","1","3","4","3","1","1","4","2","3","1","4","4","1","3","8","2","5","6","1"
"40","2","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","2","1","3","4","1","2","2","1","3","1","4","2","2","4","8","2","7","2","5","5"
"41","2","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","3","1","3","3","3","3","4","2","2","2","2","2","3","1","1","1","8","6","7","6"
"42","2","1","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","4","2","1","4","1","1","2","4","3","1","2","2","2","1","6","6","8","1","6","3"
"43","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","3","2","4","1","1","4","1","1","4","2","2","3","6","4","1","4","2","3","1"
"44","2","2","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","1","3","1","2","2","3","1","2","4","1","3","4","3","1","1","2","4","1","4","5"
"45","1","1","2","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","3","4","1","3","1","4","3","4","3","1","4","3","3","5","7","4","2","6","2","1"
"46","2","1","1","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","1","2","1","3","3","4","4","3","2","2","4","2","3","4","3","5","7","5","8","4"
"47","2","1","1","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","4","3","1","3","4","4","1","1","4","2","4","3","3","7","2","2","8","6","7"
"48","2","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","4","4","3","1","4","1","2","1","1","3","4","4","7","4","4","5","2","1","4"
"49","1","1","2","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","1","4","2","2","4","3","2","2","4","1","4","2","7","5","1","7","1","6","1"
"50","1","2","1","2","2","1","2","1","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","2","1","1","1","2","2","4","2","4","1","1","1","2","5","4","8","6","6","8","7"
"51","2","2","2","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","3","4","2","1","2","2","2","3","2","4","1","1","3","2","6","3","2","5","1","5"
"52","1","2","1","2","1","2","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","4","4","3","3","3","2","3","4","3","2","2","2","6","7","6","4","5","2","8"
"53","2","1","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","3","3","2","3","1","3","1","3","1","1","1","4","4","6","2","8","6","1","2","6"
"54","2","1","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","4","3","4","2","4","4","4","1","3","3","1","1","2","2","1","8","2","2","4","4"
"55","1","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","1","2","2","1","2","2","1","4","2","1","4","3","3","1","4","3","7","2","6","7","6","7","8"
"56","2","1","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","4","3","4","2","3","1","3","4","3","1","4","1","3","4","4","3","4","4","7","7"
"57","2","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","2","2","1","1","4","1","4","2","3","1","2","4","8","8","7","4","3","3","7"
"58","2","1","1","2","1","2","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","1","2","1","1","1","1","1","1","2","4","3","1","4","1","3","4","1","2","3","4","2","1","6","5","4","6","1","4"
"59","2","1","1","2","1","2","1","1","1","1","1","1","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","1","3","4","1","2","1","2","2","2","4","3","1","3","3","8","7","1","6","2","3"
"60","2","2","2","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","3","4","2","1","1","3","1","2","2","2","4","1","2","4","7","8","4","7","6","2"
"61","2","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","3","3","2","3","2","2","2","2","1","3","4","4","1","8","3","3","8","3","5","1"
"62","2","2","2","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","3","3","3","4","1","1","2","3","3","4","1","1","4","8","7","1","7","6","4","4"
"63","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","2","3","2","4","4","2","4","1","2","1","1","3","5","7","3","6","1","5","2"
"64","1","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","3","3","1","1","2","1","4","4","4","4","4","2","4","1","3","7","6","2","1","2"
"65","2","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","3","2","3","1","3","3","4","3","1","1","3","3","1","7","8","1","2","4","3","2"
"66","1","2","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","1","3","3","3","2","2","4","4","3","3","3","3","2","6","8","3","3","7","6","4"
"67","1","2","1","2","2","1","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","3","1","1","2","4","3","2","1","1","2","3","1","3","8","5","7","5","2","6","8"
"68","1","1","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","4","1","2","4","2","3","3","2","1","3","2","1","4","4","2","5","2","8","1","3"
"69","1","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","3","4","4","4","2","3","3","1","1","2","1","2","2","5","3","2","1","3","7","4"
"70","1","1","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","1","2","2","3","1","4","1","3","4","2","4","3","1","2","4","2","8","1","5","6","7","3","5"
"71","1","2","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","1","4","2","2","2","4","3","1","2","1","2","3","4","2","8","6","8","6","4","2"
"72","2","2","2","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","1","4","4","3","2","1","2","3","1","3","2","4","1","5","1","7","7","4","6","7"
"73","1","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","3","4","4","4","1","2","4","4","1","4","4","2","3","7","2","5","3","1","4","7"
"74","1","1","2","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","2","2","1","1","1","2","3","4","2","1","1","4","4","4","1","1","1","7","6","1","4","3","4"
"75","1","2","1","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","4","2","2","1","1","4","4","2","3","3","3","1","4","5","1","6","8","7","5"
"76","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","4","3","3","4","3","2","1","2","2","2","4","3","2","5","4","7","2","1","3","8"
"77","1","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","4","3","3","4","4","3","2","3","2","4","1","3","3","7","1","4","4","3","8","3"
"78","1","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","3","1","1","2","3","2","1","4","1","4","2","1","2","6","8","4","7","4","1","3"
"79","2","2","2","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","3","1","1","3","3","4","4","1","4","4","4","3","2","5","6","1","7","5","1"
"80","2","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","1","2","2","2","1","3","4","2","3","1","4","3","3","1","2","3","2","5","5","5","4","2","2"
"81","1","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","4","4","3","2","3","2","1","3","1","1","1","2","4","3","5","7","8","7","7","4"
"82","1","2","1","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","2","2","1","1","2","2","1","3","3","2","1","3","1","4","4","2","5","3","1","5","8","4","3"
"83","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","4","4","4","4","4","4","4","8","8","8","8","8","8","8"
"84","2","1","1","1","1","1","2","1","2","1","2","2","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","3","4","1","1","4","1","3","2","2","2","1","2","1","5","4","3","8","5","8"
"85","1","1","2","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","3","3","4","2","2","3","3","4","2","1","4","3","4","3","6","2","7","5","3","8"
"86","2","1","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","3","4","3","2","1","1","2","2","4","3","4","4","2","2","2","1","1","4","8","8"
"87","1","2","1","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","3","3","1","1","1","4","3","1","4","2","1","2","1","3","2","4","8","4","6","5"
"88","2","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","3","2","2","2","3","1","3","3","3","4","3","2","1","5","1","8","3","7","1","8"
"89","2","2","2","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","2","1","2","1","2","1","2","1","4","2","1","6","5","4","2","1","8","4"
"90","1","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","4","4","2","1","4","1","1","2","3","2","4","3","1","3","1","5","7","2","2","1"
"91","2","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","4","1","1","2","1","1","2","1","4","2","3","3","4","7","3","6","2","7","2","7"
"92","2","2","2","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","3","2","2","2","4","4","4","2","3","2","2","2","4","7","4","3","1","5","6","3"
"93","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","1","2","4","4","4","3","4","2","4","1","1","3","2","4","7","7","8","4","1","1"
"94","1","1","2","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","2","1","4","2","1","1","4","3","2","2","4","4","3","5","8","6","5","3","1","6"
"95","1","2","1","2","2","1","2","1","2","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","4","2","2","2","2","3","3","3","2","4","3","4","2","6","7","5","8","2","5","7"
"96","1","2","1","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","2","2","1","2","2","4","4","1","1","4","2","1","1","1","1","1","3","1","6","3","5","5","2"
"97","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","3","3","3","4","2","4","1","2","3","2","4","1","1","6","6","6","5","8","7","7"
"98","1","1","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","3","2","2","4","3","3","2","4","4","4","3","5","8","4","4","4","3"
"99","1","1","2","2","1","2","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","3","1","4","1","4","1","1","1","3","3","3","4","3","6","4","2","8","5","8","2"
"100","1","2","1","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","4","4","2","1","3","4","2","3","3","4","1","3","4","1","4","2","5","4","5","6"
"101","1","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","3","3","4","2","1","2","4","1","2","3","1","3","1","1","7","5","5","7","8","3"
"102","1","2","1","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","2","3","1","2","3","1","1","2","1","1","3","2","4","2","7","3","7","8","8","6"
"103","2","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","1","2","4","4","1","3","3","3","4","1","2","3","1","1","1","8","4","6","7","1","1","5"
"104","2","2","2","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","2","3","3","3","4","1","3","1","2","1","2","1","4","7","3","5","6","4","5","8"
"105","2","1","1","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","2","3","2","1","2","2","4","4","2","1","3","4","6","1","2","1","8","1","1"
"106","2","2","2","1","1","1","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","4","2","4","3","2","2","2","1","1","2","3","3","3","1","2","8","7","8","3","2"
"107","1","1","2","2","2","1","1","1","1","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","4","1","4","3","1","1","3","2","2","2","3","2","8","2","3","1","2","4","2"
"108","2","2","2","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","3","4","4","2","1","1","1","3","1","6","6","5","1","3","4","8"
"109","2","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","3","2","2","3","1","1","4","4","4","3","1","8","4","5","3","6","6","6"
"110","1","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","1","4","3","1","2","2","4","1","4","4","2","2","4","4","1","3","5","1","2","8"
"111","1","1","2","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","3","4","1","4","2","1","3","3","2","2","3","1","2","3","1","8","1","1","7"
