"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71"
"11","1","1","2","2","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","3","4","1","3","3","3","2","3","3","3","3","3","2","2","2","4","3","2","1","8","4","7"
"12","2","2","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","2","1","1","3","2","4","4","3","2","4","2","3","2","4","1","1","1","1","1","1","2","7"
"13","1","1","2","2","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","4","3","1","2","2","4","4","4","1","3","4","3","2","3","1","4","4","4","4","6","2","3"
"14","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","2","4","2","1","1","2","3","4","2","3","4","1","1","1","1","1","8","6","3"
"15","2","1","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","1","2","2","2","1","2","4","2","4","1","4","2","4","3","2","2","1","2","2","1","4","2","3","1","4","1","4","5"
"16","2","1","2","1","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","3","3","3","3","3","2","4","3","1","1","2","4","3","4","2","1","2","3","4","7","2","8"
"17","2","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","3","4","1","1","2","3","3","2","2","1","3","2","4","2","4","1","4","2","3","2","2","3"
"18","1","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","3","4","2","3","4","2","2","1","2","1","2","3","4","4","1","4","2","3","4","3","2"
"19","2","2","1","1","1","1","1","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","2","2","3","1","3","1","3","2","1","4","3","1","1","2","3","1","3","4","2","8","2","4"
"20","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","1","3","2","3","2","2","2","1","1","4","3","1","2","3","3","4","2","1","3","1","3","5"
"21","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","2","4","4","4","4","2","4","4","1","1","3","2","2","2","4","3","2","4","1","6","4","1"
"22","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","2","1","2","1","3","2","1","3","2","3","4","4","2","3","4","4","3","1","1","1","1","1","7","1","1"
"23","2","1","1","2","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","3","4","4","3","2","1","4","1","2","3","1","4","1","3","3","2","4","3","1","4","5","3"
"24","2","1","2","1","1","1","1","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","3","2","2","2","4","4","1","1","3","2","3","4","1","2","1","2","2","2","2","6","2","6"
"25","2","2","2","2","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","4","1","4","1","4","2","2","4","1","1","1","1","3","1","1","1","1","1","2","5","5"
"26","2","1","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","4","1","3","3","1","2","3","2","2","4","1","4","4","2","3","4","1","2","6","8","2"
"27","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","3","3","4","3","4","3","3","2","3","2","3","1","2","1","1","1","1","1","1","4","8","8"
"28","2","1","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","1","1","1","1","1","1","2","2","4","3","1","4","1","2","2","1","2","1","2","3","2","4","3","2","1","5","6","8"
"29","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","2","1","4","3","3","2","2","1","3","4","4","4","1","1","4","3","2","4","1","5","7","3"
"30","2","2","2","2","2","1","2","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","2","1","2","2","1","2","3","3","4","1","1","3","2","3","2","4","3","4","4","1","3","4","2","1","3","6","6","4"
"31","1","1","1","1","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","3","3","2","3","2","4","2","1","4","1","4","3","4","1","3","3","1","2","4","3","7","4"
"32","1","1","1","1","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","4","1","4","4","4","3","3","3","2","4","4","3","4","1","4","2","3","3","8","4"
"33","2","1","1","2","1","1","1","2","1","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","2","4","3","4","3","3","3","1","3","2","2","3","3","3","3","3","1","2","4","1","6","1"
"34","1","2","2","1","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","2","1","2","3","1","4","4","4","1","2","2","3","2","3","4","1","2","4","7","8"
"35","2","1","2","1","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","4","2","2","3","1","4","2","3","4","4","1","2","2","4","4","1","3","2","3","1","1"
"36","1","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","3","1","2","2","2","2","2","2","2","3","1","1","2","4","3","1","3","4","2","6","3","1"
"37","2","1","1","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","3","1","2","2","2","4","4","4","2","3","1","4","1","1","3","3","3","3","8","6","6"
"38","2","2","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","1","2","2","1","2","2","2","2","1","3","2","4","2","2","3","4","2","4","1","4","2","3","2","3","4","2","1","3","5","1","2"
"39","1","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","4","4","1","3","2","4","1","3","1","4","4","2","3","1","3","4","2","1","6","8"
"40","1","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","1","4","1","1","2","1","3","2","3","4","4","4","2","4","4","2","3","1","4","4","6","6"
"41","2","1","1","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","3","3","2","1","3","4","3","4","1","3","4","2","2","1","1","2","2","2","2","5","5","8"
"42","1","1","2","2","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","4","2","4","2","1","1","3","2","2","4","4","4","2","2","1","2","3","4","5","3","5"
"43","1","2","2","1","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","1","1","3","1","3","4","2","4","1","1","2","1","3","3","3","1","4","2","3","1","4","8","8","1"
"44","2","2","2","2","1","2","2","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","4","4","3","1","1","3","4","2","3","1","3","4","1","2","2","2","2","1","7","3"
"45","2","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","3","2","8","8","8"
"46","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","3","2","3","2","4","4","2","2","4","4","3","3","2","4","3","2","1","4","2","4"
"47","1","1","1","1","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","3","1","1","3","2","4","3","3","2","3","1","2","1","2","3","4","6","8","7"
"48","1","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","4","1","4","1","2","4","3","4","3","3","3","3","1","3","2","1","2","3","4","1","1","2"
"49","1","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","1","2","2","3","4","3","3","1","4","3","4","4","4","4","1","4","2","4","2","3","1","4","7","3","3"
"50","1","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","2","1","1","3","3","3","3","4","4","3","4","4","1","2","1","2","2","2","1","4","3","5","6","1"
"51","1","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","3","1","3","1","4","3","3","2","4","3","2","4","4","1","3","2","6","5","5"
"52","2","1","1","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","4","2","1","3","4","4","3","4","2","4","3","4","3","4","3","1","3","4","2","3","7","5"
"53","2","2","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","1","3","4","3","4","1","3","2","2","3","4","3","4","3","1","2","2","2","2","2","4","1"
"54","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","3","4","2","3","4","3","1","4","2","1","2","3","2","4","3","1","1","3","4"
"55","1","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","4","1","2","1","4","3","2","3","4","4","4","1","3","3","4","3","2","4","1","2","2","6"
"56","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","4","4","3","2","3","4","1","3","2","2","2","3","1","3","1","3","4","2","2","1","6"
"57","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","4","3","2","4","4","1","2","4","2","2","1","3","1","2","4","1","4","2","3","7","6","7"
"58","2","1","2","1","1","2","2","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","1","4","4","1","3","3","1","4","2","4","2","3","1","1","1","4","4","4","4","8","3","2"
"59","1","2","2","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","4","2","3","1","3","3","3","2","4","1","4","3","3","4","3","2","4","3","1","6","6","5"
"60","2","2","1","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","3","1","2","4","3","2","3","3","3","1","1","4","4","4","1","4","4","4","4","4","1","5"
"61","1","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","1","1","1","3","4","1","2","3","2","2","2","4","4","3","4","2","1","3","7","4","3"
"62","2","2","1","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","1","2","2","3","2","4","4","3","2","4","3","3","2","1","3","4","4","2","3","1","4","5","2","2"
"63","2","1","2","1","1","1","1","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","4","4","1","4","2","4","3","3","3","3","3","2","3","4","1","2","5","3","4"
"64","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","3","2","2","1","3","3","1","2","1","2","4","1","4","2","3","4","1","2","3","4","6"
"65","2","1","2","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","3","1","4","4","1","1","2","4","4","2","2","2","2","4","3","2","4","3","1","3","2","1"
"66","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","4","2","4","3","1","2","1","2","3","4","1","3","4","1","2","3","4","1","2","7","2","1"
"67","1","1","1","1","2","1","2","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","2","2","1","2","2","1","3","1","1","4","4","3","4","2","1","2","4","1","1","1","2","4","3","2","1","7","7","5"
"68","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","2","4","4","3","2","2","1","2","4","3","1","1","4","3","1","1","1","1","1","1","5","4","4"
"69","2","2","1","1","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","4","2","2","1","2","1","1","4","1","1","2","4","4","1","2","4","3","2","1","2","3","1"
"70","2","1","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","4","1","2","3","1","1","3","3","1","1","4","4","1","3","2","4","6","3"
"71","1","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","3","3","1","1","4","1","4","1","3","4","1","3","3","4","2","2","1","4","3","2","3","8"
"72","2","2","2","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","4","1","2","2","3","4","2","2","4","1","3","1","2","2","1","4","3","3","5","7"
"73","2","2","2","2","2","2","1","2","1","2","1","2","2","1","2","2","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","2","3","3","2","4","1","1","3","3","1","4","3","2","1","3","1","3","4","2","7","5","2"
"74","1","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","4","2","2","3","3","1","4","1","4","3","2","1","2","1","4","1","4","2","3","8","1","5"
"75","2","2","1","1","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","3","4","3","1","4","4","2","1","1","2","4","4","2","2","2","3","4","1","2","1","1","7"
"76","2","2","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","2","3","3","3","4","1","1","2","1","3","4","3","4","2","3","1","4","6","5","4"
"77","2","1","1","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","1","1","4","2","4","3","3","1","4","1","1","1","2","2","1","4","4","4","4","7","8","4"
"78","2","2","1","1","1","2","2","1","1","1","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","2","1","2","2","2","1","1","1","3","4","2","2","1","1","3","4","4","1","1","3","4","1","4","2","3","6","4","8"
"79","2","2","1","1","1","1","1","2","1","2","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","4","1","4","3","3","4","2","1","2","1","3","2","3","3","4","4","1","3","2","7","3","6"
"80","2","2","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","1","2","2","3","1","3","2","3","4","4","4","3","3","3","2","1","1","2","3","4","1","2","2","6","5"
"81","2","1","1","2","1","2","2","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","3","3","1","2","4","1","2","1","2","1","3","3","2","4","3","2","4","1","3","8","5"
"82","1","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","3","2","2","4","1","4","4","4","2","4","3","1","3","2","3","3","1","2","4","4","4","2"
"83","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","4","1","3","1","1","1","4","1","1","4","2","2","4","2","1","1","1","1","1","6","7","2"
"84","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","3","2","1","2","3","1","2","4","1","1","2","1","4","3","2","2","1","4","3","1","8","6"
"85","1","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","4","1","3","3","4","1","1","4","4","2","2","3","2","2","3","4","2","1","3","4","5","6"
"86","2","2","2","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","1","1","2","2","2","4","2","2","3","2","2","3","4","2","3","2","4","3","1","8","7","8"
"87","2","1","2","1","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","2","1","2","4","3","1","4","3","4","1","1","4","1","4","2","4","3","3","1","3","4","2","4","4","7"
"88","1","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","3","1","1","3","4","1","4","1","1","4","2","4","1","2","2","2","2","8","3","7"
"89","1","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","4","2","1","1","1","4","2","1","3","2","3","1","1","4","1","4","4","4","4","5","5","1"
"90","2","2","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","4","1","1","1","3","2","1","2","2","3","1","4","2","2","3","3","1","2","4","5","8","6"
"91","2","1","1","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","3","1","1","2","1","3","1","3","4","4","4","4","3","1","4","1","4","2","3","1","5","1"
"92","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","3","1","4","2","4","1","3","1","1","4","2","3","4","4","1","3","3","3","3","5","4","5"
