"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53"
"12","1","1","1","1","1","1","2","1","1","1","2","1","2","2","2","1","2","1","1","1","1","2","1","1","2","1","2","1","2","2","2","2","1","2","1","1","2","1","2","2","2","2","1","2","2","2","2","2","2","1","2","1","49"
"13","1","2","1","1","1","1","1","1","2","2","2","2","2","2","1","2","2","2","1","1","2","2","2","2","1","2","2","2","2","2","1","2","1","1","1","1","1","2","2","2","1","1","1","2","1","1","2","1","1","1","1","2","32"
"14","1","2","2","2","1","2","1","2","2","1","1","2","2","2","2","1","1","2","1","1","2","2","1","1","2","2","1","2","1","2","1","1","1","2","1","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","34"
"15","1","2","1","2","1","1","1","2","1","1","1","1","1","2","1","2","1","1","2","1","1","1","1","2","1","2","2","2","1","2","1","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","2","2","2","1","2","2","44"
"16","2","2","1","2","2","2","1","2","1","1","2","1","1","2","2","1","2","2","1","2","1","1","1","2","1","1","1","1","2","2","2","2","2","2","1","1","1","2","1","2","1","2","2","2","1","1","1","1","1","1","2","2","26"
"17","2","2","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","1","1","2","1","1","1","1","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","2","1","2","1","2","1","2","2","1","1","2","9"
"18","2","1","1","1","2","1","1","2","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","2","2","2","2","1","2","1","2","1","1","1","1","2","1","1","1","2","2","1","2","2","2","1","1","1","2","1","48"
"19","1","1","1","2","1","1","1","2","2","1","2","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","2","1","2","2","2","2","1","2","1","2","1","1","2","2","1","2","2","2","1","1","1","2","1","1","2","45"
"20","2","1","2","1","2","2","2","1","2","2","2","2","2","1","2","1","2","2","1","2","2","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","1","2","1","2","1","2","1","1","1","1","1","1","2","1","1","44"
"21","1","1","1","1","2","2","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","1","2","1","2","1","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","2","2","1","2","1","2","1","2","1","1","31"
"22","1","2","1","2","2","1","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","1","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","1","1","2","1","1","8"
"23","2","1","2","2","1","1","1","1","2","2","1","2","2","2","2","2","2","1","1","2","1","1","1","2","1","1","2","1","1","2","1","2","1","2","1","2","2","2","1","1","2","1","2","1","2","2","1","2","1","1","1","2","21"
"24","2","2","2","2","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","2","2","1","2","2","1","2","1","2","1","1","1","1","2","1","2","2","1","2","1","1","1","1","2","1","1","1","1","1","1","2","1","2","49"
"25","1","1","2","2","2","2","1","1","2","1","1","2","2","2","1","1","1","1","1","1","1","2","2","2","1","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","1","2","2","1","1","1","2","2","2","2","2","2","28"
"26","2","2","2","2","2","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","1","2","1","1","2","2","1","2","2","1","2","1","1","1","2","1","1","1","2","2","1","1","2","2","1","2","1","2","1","2","1","6"
"27","2","1","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","1","2","1","2","1","1","2","2","1","1","2","1","2","1","1","1","2","1","1","1","2","2","2","2","1","2","1","1","2","2","1","2","1","2","2","29"
"28","2","1","2","2","1","2","2","1","1","2","2","1","2","1","2","2","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","1","2","1","1","2","1","2","1","2","1","1","2","1","1","1","1","2","1","2","23"
"29","1","2","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","2","1","2","2","2","1","21"
"30","1","2","2","1","1","2","1","1","2","2","2","2","1","2","1","1","2","2","2","1","1","1","1","1","1","1","2","1","1","1","1","2","2","1","2","2","1","1","2","2","2","2","2","2","2","2","1","1","1","2","2","1","39"
"31","2","1","1","2","2","1","2","2","1","1","1","1","2","1","2","2","1","1","1","2","2","2","2","2","2","2","1","2","2","2","2","1","1","2","1","1","2","2","1","1","1","1","1","1","1","1","2","2","2","1","1","2","39"
"32","2","1","2","2","2","1","2","2","2","1","1","2","1","2","1","2","2","1","1","2","1","2","1","1","1","1","1","2","2","1","1","1","2","1","1","1","2","1","2","2","2","2","1","2","1","2","2","1","1","2","1","2","38"
"33","1","2","1","1","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","1","2","2","2","2","46"
"34","1","1","2","1","1","2","2","1","1","2","1","1","2","2","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","2","1","1","1","1","1","2","1","2","2","2","2","1","2","2","1","2","18"
"35","2","2","2","2","1","2","1","1","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","1","1","27"
"36","2","1","2","1","1","1","1","1","2","1","2","1","1","1","2","1","1","2","1","2","1","1","2","1","2","2","2","2","2","2","1","1","1","2","2","2","2","1","1","2","1","1","2","2","1","2","2","1","1","2","2","2","11"
"37","2","1","2","2","1","1","1","2","2","2","2","1","1","2","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","2","2","1","1","1","2","1","1","1","2","2","2","2","1","1","2","1","2","2","1","1","1","1","46"
"38","2","2","2","2","2","1","2","1","2","1","2","1","1","1","1","1","2","1","1","1","1","1","2","2","2","2","1","2","1","2","1","2","1","1","1","1","1","2","2","1","1","2","2","2","2","2","1","2","2","2","1","1","37"
"39","1","2","2","1","1","2","2","1","2","1","2","2","2","2","2","2","1","1","2","2","1","1","2","1","1","2","1","1","2","2","1","1","2","1","1","1","2","1","2","1","1","2","2","1","1","1","1","2","2","1","2","2","33"
"40","1","2","2","1","2","1","2","1","2","1","1","1","1","2","1","1","1","1","2","2","2","2","2","1","2","2","2","1","1","2","2","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","1","1","1","1","2","30"
"41","1","2","1","2","2","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","1","2","2","1","1","2","1","1","2","2","1","1","1","11"
"42","2","2","2","1","1","1","1","2","1","2","1","2","1","2","1","2","2","2","2","1","1","1","2","1","2","1","1","2","2","2","2","2","1","2","1","2","2","1","1","2","1","2","1","1","1","1","1","2","2","2","1","1","22"
"43","2","2","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","1","1","2","1","2","1","1","2","2","1","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","2","1","1","52"
"44","2","2","1","2","1","2","2","2","1","2","1","1","2","2","1","1","2","1","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","1","1","2","1","2","41"
"45","2","2","2","1","2","2","2","1","1","2","1","1","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","2","1","1","1","1","2","1","2","1","2","2","1","1","2","1","1","1","2","2","2","1","2","2","1","45"
"46","1","2","1","1","1","2","1","1","1","2","2","1","2","1","2","1","1","2","2","1","2","1","2","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","1","2","1","2","1","1","2","2","1","2","1","38"
"47","2","2","1","1","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","1","1","2","1","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","17"
"48","2","1","1","1","1","2","2","2","1","1","2","2","2","2","1","2","1","2","1","2","1","1","2","2","2","2","2","2","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","1","2","1","2","1","1","1","1","36"
"49","1","1","2","2","1","2","2","2","2","2","1","1","1","2","2","1","1","1","1","1","2","1","1","2","2","2","2","2","2","1","2","2","2","1","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","1","1","1","25"
"50","1","1","2","1","1","1","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","40"
"51","2","1","1","2","2","2","2","1","1","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","1","2","1","2","1","1","1","2","1","1","1","2","2","1","1","2","1","1","1","1","2","2","1","2","1","1","2","2","47"
"52","1","1","1","1","1","1","1","1","2","1","2","1","1","2","2","2","2","2","2","1","2","2","1","2","2","1","1","2","1","1","2","1","2","2","2","1","2","2","2","1","1","2","2","1","1","2","1","2","1","2","1","2","6"
"53","1","2","2","2","2","2","1","1","1","1","1","1","2","2","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","1","2","2","2","2","2","1","1","1","1","2","1","1","2","1","1","1","35"
"54","1","1","2","1","2","1","1","1","2","1","2","2","1","1","2","2","1","2","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","1","2","1","2","2","2","1","1","2","1","2","2","2","1","2","1","41"
"55","2","2","1","1","2","2","1","1","2","2","1","1","1","2","2","2","1","1","1","1","2","2","2","1","1","1","1","2","2","2","1","1","2","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","10"
"56","1","1","1","1","1","2","1","2","1","2","1","2","2","2","2","2","1","2","2","2","2","2","1","1","1","1","2","1","2","1","2","1","2","2","2","2","2","1","1","2","2","1","1","1","1","1","2","1","1","1","2","2","37"
"57","1","1","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","1","2","1","2","2","1","1","2","1","2","1","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","2","2","52"
"58","1","1","2","1","1","1","2","1","2","2","1","2","2","1","1","2","1","1","2","1","2","2","2","1","2","2","2","2","1","1","1","1","1","1","2","2","2","1","2","1","2","1","1","1","2","2","2","2","2","2","1","1","26"
"59","2","2","1","1","1","1","2","2","1","2","2","1","1","1","2","2","2","2","2","2","2","1","1","1","2","2","1","1","2","2","1","1","2","1","1","2","2","2","2","1","2","1","1","2","2","2","1","1","1","1","1","1","28"
"60","2","2","1","1","1","2","2","1","2","1","1","2","1","1","2","1","1","1","2","1","1","1","2","2","1","1","1","2","2","1","2","2","1","2","2","2","2","2","2","1","2","2","1","2","2","1","2","1","1","1","1","2","7"
"61","1","1","1","1","2","1","2","2","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","2","2","1","2","1","1","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","2","2","27"
"62","2","1","1","1","2","2","1","1","2","2","1","1","2","2","1","1","1","2","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","1","2","2","1","2","2","2","2","1","2","5"
"63","2","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","2","1","1","1","2","2","1","1","1","2","1","40"
"64","1","1","2","2","1","1","2","2","1","1","2","2","2","1","1","1","2","2","2","2","1","1","1","2","2","2","2","1","1","1","2","2","1","1","1","2","2","2","2","1","1","2","1","1","1","1","2","1","1","2","2","2","10"
"65","2","1","1","2","1","2","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","1","1","2","1","1","1","2","2","1","1","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","2","2","2","2","1","30"
"66","1","1","2","2","2","1","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","2","1","1","2","1","1","2","1","1","1","1","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","7"
"67","2","2","2","1","1","1","2","1","1","1","1","1","2","2","2","2","2","1","2","2","2","1","1","1","1","2","1","2","1","1","2","2","1","1","2","1","1","2","1","2","2","1","2","2","1","1","2","2","1","2","2","1","24"
"68","2","1","2","1","2","1","1","1","1","2","1","2","1","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","1","2","1","2","1","1","1","1","2","1","2","1","14"
"69","1","2","2","2","1","1","2","2","1","1","2","2","1","1","2","2","2","1","1","1","2","2","2","2","1","1","2","2","2","2","2","1","1","1","2","2","1","1","1","1","2","2","2","1","1","2","1","1","1","1","2","1","5"
"70","2","1","1","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","2","1","2","1","1","2","1","1","1","1","1","2","1","1","2","2","2","2","1","2","1","1","1","2","1","2","2","2","13"
"71","2","2","1","2","2","1","1","2","2","1","2","2","1","1","1","2","1","1","2","1","1","2","1","1","2","2","2","1","2","1","1","2","1","2","2","1","2","2","2","2","2","1","2","1","1","1","1","2","1","1","2","1","18"
"72","1","1","2","1","2","2","2","2","2","1","1","1","2","1","1","2","2","2","2","1","2","1","1","2","1","2","1","1","2","2","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","2","1","1","1","1","1","43"
"73","1","1","1","2","1","2","1","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","2","2","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","1","2","2","1","9"
"74","1","1","1","2","1","1","2","2","2","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","2","1","1","1","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","1","20"
"75","2","1","1","2","1","2","1","1","1","1","1","2","1","1","2","2","1","2","1","1","2","1","2","1","1","2","2","1","1","2","2","2","2","1","1","1","2","2","2","2","2","2","2","1","1","2","2","1","2","2","1","1","4"
"76","1","2","1","2","1","2","1","2","2","2","2","1","1","1","2","1","2","1","2","2","2","1","1","1","1","2","2","2","2","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","1","2","2","2","2","2","1","2","19"
"77","1","2","2","1","2","1","2","2","2","2","2","1","2","2","1","1","2","1","2","2","1","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","1","1","1","1","1","1","1","2","2","1","1","2","1","1","2","2","4"
"78","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","1","1","2","2","2","2","1","1","2","2","2","2","2","1","1","1","2","2","1","1","1","2","3"
"79","2","2","2","1","1","2","1","2","1","1","2","1","2","1","1","1","2","1","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","2","1","2","2","1","2","1","2","2","1","1","1","1","51"
"80","1","1","1","2","2","2","1","2","2","2","2","2","1","1","1","1","1","2","1","1","1","2","2","2","2","1","2","1","2","2","1","1","2","2","1","2","2","1","2","1","1","2","1","1","2","2","1","1","2","1","1","2","24"
"81","1","2","2","2","1","1","2","1","1","2","2","2","1","2","1","1","1","2","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","1","1","13"
"82","1","1","1","1","2","2","2","2","2","1","2","2","1","2","2","2","2","1","1","2","1","1","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","1","1","1","2","2","1","1","16"
"83","1","1","2","2","2","1","1","2","1","1","2","2","2","2","2","1","1","1","2","1","2","1","2","1","1","1","1","1","2","2","1","2","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","1","2"
"84","2","1","2","2","2","1","1","1","1","1","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","1","2","1","2","1","1","2","1","2","2","2","2","2","1","1","1","2","1","1","2","50"
"85","2","1","1","1","2","1","2","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","2","2","1","1","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","2","1","1","2","2","2","2","1","1","2","34"
"86","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","2","1","2","1","2","2","2","2","36"
"87","2","2","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","1","2","2","2","2","2","1","1","2","1","1","1","1","1","2","1","1","2","2","2","2","1","2","1","1","1","2","1","2","2","2"
"88","1","2","1","1","1","2","2","2","2","2","1","2","1","1","2","1","2","1","1","2","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","2","2","2","1","2","2","1","50"
"89","2","1","2","1","1","2","1","2","2","1","2","1","1","2","1","2","1","1","2","2","2","2","2","2","1","1","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","2","1","1","2","2","2","1","3"
"90","2","1","1","2","1","1","2","1","2","2","2","1","2","2","1","1","2","1","1","1","2","1","2","2","1","2","1","1","2","1","1","1","2","2","2","2","2","2","1","2","2","2","1","1","1","1","1","1","2","2","2","1","15"
"91","2","1","1","2","1","2","2","1","2","1","1","2","1","2","1","1","2","2","2","2","2","2","1","1","2","1","2","1","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","1","1","2","2","2","1","1","1","12"
"92","2","2","2","2","1","1","1","1","1","2","1","1","2","1","1","1","1","2","2","1","2","2","2","2","2","1","1","1","2","1","1","2","2","1","1","1","2","1","1","1","2","2","2","2","1","2","2","2","1","1","2","2","16"
"93","1","2","2","2","1","2","2","1","1","1","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","2","1","2","2","2","1","1","2","1","1","1","2","2","2","1","2","48"
"94","1","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","1","1","1","1","2","1","2","1","1","1","2","1","2","1","1","1","1","2","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","14"
"95","2","2","1","1","2","1","1","1","1","1","2","2","2","1","1","2","2","2","2","2","1","2","2","1","1","1","1","1","1","2","1","1","1","2","2","1","1","2","1","1","2","2","1","1","2","2","2","1","2","2","2","2","25"
"96","1","1","1","2","2","1","2","1","2","2","1","2","1","2","2","2","1","2","2","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","2","1","1","1","1","1","2","1","1","2","1","2","1","1","2","2","2","2","51"
"97","1","1","1","2","2","2","2","1","2","1","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","2","1","2","1","1","2","2","1","2","1","2","2","2","2","2","1","1","1","2","2","22"
"98","1","2","1","2","2","1","1","1","2","1","1","1","2","1","2","2","2","2","1","2","1","2","2","1","1","2","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","2","1","1","29"
"99","2","1","1","2","2","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","2","2","2","2","1","1","2","1","1","33"
"100","2","1","2","2","2","2","2","2","1","1","1","1","1","1","2","1","1","1","2","2","1","1","1","1","2","1","1","1","1","1","2","1","2","2","2","2","2","1","1","1","2","2","2","1","2","2","1","2","2","2","2","1","32"
"101","1","1","2","1","2","2","1","2","1","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","2","1","2","1","1","2","42"
"102","2","1","2","1","1","2","1","2","2","1","1","1","2","1","1","1","2","2","1","1","1","2","1","1","1","2","1","2","2","2","2","2","2","1","2","2","1","2","2","1","2","1","1","1","1","2","1","2","2","1","2","2","8"
"103","2","1","1","1","1","1","2","2","2","2","2","2","1","1","1","2","1","1","1","1","2","2","1","1","1","2","1","1","1","2","2","2","2","2","1","2","1","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","35"
"104","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
