"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75"
"11","1","2","2","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","3","3","4","4","4","2","4","3","2","3","1","3","4","1","1","2","4","1","3","3","4","3","4","2","1","3"
"12","2","2","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","1","4","3","3","2","4","3","2","3","1","1","3","2","2","1","1","3","2","2","4","3","4","2","3","1","4"
"13","2","2","1","1","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","4","1","1","4","4","3","3","1","3","1","3","2","1","4","4","4","2","3","1","1","2","2","2","1","4","3"
"14","1","2","2","1","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","1","2","1","4","1","2","2","1","2","4","2","2","3","2","4","1","4","3","3","4","3","2","3","4","1","2"
"15","1","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","3","3","1","2","2","2","4","3","1","4","4","4","1","4","2","1","4","4","2","3","2","1","3","3","3","3"
"16","2","1","1","2","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","3","2","3","2","1","2","1","1","3","1","3","4","4","3","1","4","4","2","4","2","1","2","4","3","2","1"
"17","2","1","1","2","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","4","2","4","1","2","1","3","4","3","2","2","4","4","2","1","2","1","1","3","4","3","1","3","3","3","3"
"18","1","1","2","2","2","1","2","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","3","2","3","4","2","3","1","4","3","3","4","4","3","2","4","1","3","2","1","1","2","3","4","2","1","3"
"19","1","1","2","2","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","3","2","1","4","2","3","1","2","1","1","3","3","2","3","4","3","2","4","3","1","1","1","1","1","1"
"20","2","2","2","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","3","4","3","3","3","3","2","1","4","3","1","4","4","1","4","2","1","3","3","2","2","3","3","1","2","4"
"21","2","2","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","3","3","4","2","3","3","4","2","2","1","2","3","3","4","4","3","3","1","2","4","3","2","4","3","2","1"
"22","2","1","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","3","2","3","3","3","3","4","2","3","2","3","4","3","2","1","4","2","1","4","2","4","1","4","2","3"
"23","1","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","4","1","1","2","3","2","3","4","3","3","4","2","2","1","1","1","1","3","4","2","1","3","2","4","3","1"
"24","2","2","1","1","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","4","3","3","1","4","4","2","3","2","2","3","3","3","1","4","1","2","2","1","2","1","1","3","3","3","3"
"25","1","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","1","1","1","3","4","4","3","4","4","4","2","1","3","1","2","4","2","3","3","3","2","4","2","3","2","2","1","4","3"
"26","2","1","2","1","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","1","2","4","4","4","3","2","4","1","1","4","1","1","2","2","3","3","2","3","3","2","1","4","4","4","4"
"27","2","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","3","2"
"28","2","2","1","1","2","1","2","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","4","2","1","4","2","3","4","2","4","3","1","3","4","2","2","4","4","2","3","2","4","3","1"
"29","2","1","2","1","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","1","2","2","1","2","3","2","4","1","4","2","4","3","3","3","2","4","4","3","2","3","1","4","4","1","1","1","1","1"
"30","2","1","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","3","1","1","3","1","1","2","3","1","1","1","3","1","4","1","1","3","3","3","4","4","4","1","3","2"
"31","2","2","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","3","1","1","1","3","2","3","2","2","4","1","4","2","3","2","2","2","1","4","4","2","1","4","4","4","4"
"32","2","1","1","2","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","1","1","3","1","4","3","4","3","3","3","3","2","2","3","2","2","1","4","2","1","3","4","3","2","4","1"
"33","1","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","3","4","2","3","2","2","2","4","3","2","3","3","2","1","2","4","2","2","3","1","3","4","4","1","3","2"
"34","2","2","2","2","2","1","2","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","4","2","1","3","4","1","3","4","4","1","3","3","1","3","2","1","1","4","2","4","1","3","4","2","1","3"
"35","2","2","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","2","4","4","4","1","3","1","3","3","2","4","3","2","3","1","3","2","1","1","2","1","3","1","3","4","2"
"36","1","1","2","2","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","3","2","4","3","3","3","2","3","4","3","1","4","1","1","2","3","4","1","2","1","2","3","4","1","2"
"37","1","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","1","2","2","2","1","2","2","1","2","1","1","2","1","1","2","4","2","4","2","1","1","4","3","4","4","2","1","2","2","2","3","4","2","1","3"
"38","1","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","1","4","1","1","3","3","1","1","1","2","4","2","3","4","1","3","1","2","4","4","4","3","4","2","1","3"
"39","2","1","2","1","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","3","3","3","4","4","1","1","2","1","1","1","3","2","1","2","1","4","1","4","2","3","4","1","2"
"40","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","3","1","4","1","2","3","3","3","1","1","3","3","4","3","4","4","1","4","4","3","3","2","3","4","1","2"
"41","2","2","2","2","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","3","4","3","1","1","1","2","4","2","4","2","2","4","3","2","1","2","2","3","2","2","3","4","1","2"
"42","2","2","2","2","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","2","1","1","4","1","4","2","2","4","3","3","1","3","3","1","3","4","2","4","3","3","1","3","3","3","3"
"43","2","1","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","3","4","1","3","1","1","4","3","2","2","3","1","2","2","1","1","4","3","4","1","2","1","1","1","1","1"
"44","2","1","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","4","1","3","4","2","1","1","3","1","4","1","3","3","3","1","3","3","3","2","2","2","4","4","1","3","2"
"45","2","2","1","1","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","4","3","2","1","1","3","1","2","4","3","1","1","1","3","3","3","4","3","1","3","3","4","2","1","3"
"46","1","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","4","4","4","2","3","1","4","1","4","2","3","4","3","1","1","1","3","4","1","3","3","1","4","4","4","4"
"47","2","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","4","2","3","3","2","3","1","2","2","4","1","2","3","4","3","2","4","4","1","3","1","1","2","2","2","2"
"48","2","1","2","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","2","4","1","2","3","3","1","3","4","1","1","4","3","2","2","4","2","4","4","2","3","1","2","2","2","2"
"49","2","2","1","1","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","4","1","2","2","4","1","1","3","2","3","4","4","2","2","2","4","3","2","3","2","4","2","3","4","1","2"
"50","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","2","1","2","4","3","3","3","3","1","2","2","2","4","4","3","4","4","1","4","1","2","4","1","2","4","3","2","4","1"
"51","1","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","3","1","1","3","4","3","3","3","2","2","2","4","1","2","3","3","1","1","1","3","1","4","4","1","3","2"
"52","1","2","1","2","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","4","4","3","4","3","3","2","3","1","4","4","2","4","3","3","1","2","1","3","4","1","1","1","1","1","1"
"53","1","1","1","1","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","1","2","4","2","3","2","2","1","1","3","3","1","2","3","3","2","4","2","2","4","1","4","4","1","3","2"
"54","2","1","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","2","2","1","3","3","1","4","1","3","4","2","1","2","3","4","2","1","3","4","3","4","3","4","1","4","3","2","4","1"
"55","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","4","3","1","3","1","3","4","4","4","1","2","2","2","3","4","3","4","2","3","2","2","2","1","2","3","4"
"56","2","1","2","1","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","3","1","3","1","1","4","1","4","4","1","3","1","4","4","3","1","3","1","3","3","2","3","2","4","3","1"
"57","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","3","1","3","4","4","1","3","3","3","2","1","4","4","1","4","2","3","2","4","3","1","4","4","4","4"
"58","2","2","1","1","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","1","1","1","1","4","4","1","2","2","1","4","2","3","2","1","1","4","3","1","2","3","4","3","1","4","3","2","4","1"
"59","2","2","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","4","3","4","3","4","2","4","1","3","4","4","1","4","3","2","1","3","3","3","1","3","1","2","2","2","2"
"60","1","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","1","3","3","2","1","3","3","2","4","3","2","2","1","4","2","1","3","1","4","2","3","4","4","1","3","2"
"61","1","2","2","1","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","1","4","4","3","1","3","1","1","2","1","1","1","2","1","2","4","1","3","1","4","2","1","3","3","3","3"
"62","2","2","1","1","2","2","1","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","3","3","3","4","3","1","2","4","3","3","1","1","4","2","2","3","2","4","4","3","1","2","1","2","3","4"
"63","1","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","4","4","1","4","1","1","4","1","3","1","2","3","2","4","2","2","3","1","4","3","1","3","3","1","2","4"
"64","2","2","1","1","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","2","2","1","1","4","4","1","2","1","4","2","4","2","1","2","2","4","1","1","2","4","4","1","3","2"
"65","1","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","4","3","2","1","1","1","2","2","1","3","1","4","1","1","2","3","1","3","1","1","4","2","4","3","2","1"
"66","1","2","1","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","2","1","2","1","1","2","2","1","2","3","4","1","4","1","4","2","4","2","3","2","1","4","4","4","3","2","4","1"
"67","1","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","3","1","2","1","4","1","1","1","3","4","1","2","2","4","1","3","4","4","3","4","3","4","1","4","2","3"
"68","2","2","2","2","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","4","4","3","2","4","2","2","2","1","2","3","2","3","2","2","4","1","1","2","3","2","4","1","4","2","3"
"69","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","1","1","1","1","1","4","1","3","4","2","4","2","3","3","4","2","4","1","3","3","1","1","1","2","1","2","2","2","2"
"70","1","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","1","2","3","4","3","4","4","3","4","1","4","3","1","1","1","2","1","3","4","3","3","4","1","4","2","3"
"71","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","1","3","1","2","3","1","1","4","2","2","4","3","3","3","3","2","2","1","3","1","3","2","2","1","4","3"
"72","2","1","2","1","1","1","1","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","4","3","1","1","2","2","4","1","4","3","1","2","1","2","1","2","3","2","2","1","1","3","1","3","4","2"
"73","1","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","1","2","1","4","3","1","1","1","3","3","3","3","2","3","1","3","4","4","4","2","3","3","4","1","2","2","2","2"
"74","2","1","2","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","4","3","2","3","2","4","2","3","1","1","2","4","2","4","3","2","2","3","4","2","3","3","4","2","1","3"
"75","1","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","1","1","3","3","3","2","4","2","3","1","4","2","1","2","3","3","2","4","3","2","4","1","3","3","3","3"
"76","1","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","4","2","1","1","3","4","3","1","4","3","4","3","2","2","3","4","2","4","3","3","2","2","4","3","2","1"
"77","1","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","4","1","2","4","3","4","1","2","2","1","3","4","1","3","3","1","4","2","2","1","3","3","3","1","2","4"
"78","2","2","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","1","2","2","3","2","4","2","2","1","2","4","3","1","4","3","3","2","3","4","3","3","1","2","4"
"79","1","1","2","2","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","3","2","4","2","2","1","3","2","2","1","3","2","4","4","2","1","2","3","3","2","4","3","1","3","4","2"
"80","2","1","1","2","1","1","1","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","4","3","4","1","2","1","2","1","4","4","1","1","4","2","4","1","4","2","1","4","2","3","1","4"
"81","1","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","3","2","1","4","4","1","3","2","1","2","2","1","1","1","1","2","2","2","2","2","2","1","2","2","2","2"
"82","2","2","2","2","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","3","4","4","1","3","1","4","3","1","1","2","2","3","3","2","2","4","2","1","1","4","3","2","4","3","1"
"83","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","3","1","4","2","4","1","4","2","3","3","1","2","4","3","4","4","1","4","3","1","3","4","2"
"84","1","2","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","1","3","4","4","1","1","1","4","1","1","1","4","2","2","4","1","2","4","2","1","1","4","1","4","2","3"
"85","2","2","1","1","2","1","2","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","3","1","2","3","3","4","1","4","3","2","2","2","1","1","4","2","3","4","2","3","4","1","1","1","1","1"
"86","2","1","1","2","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","4","4","2","4","2","2","2","2","2","1","2","1","2","3","1","3","1","4","3","3","4","2","2","1","4","3"
"87","2","1","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","3","1","4","3","1","2","3","2","1","3","4","3","3","2","1","1","2","4","1","4","4","3","3","1","2","4"
