"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67"
"11","2","1","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","4","1","2","1","3","2","4","2","7"
"12","2","2","1","2","2","1","1","1","2","1","1","2","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","2","2","2","1","2","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","3","3","3","1","1","1","2","3","3"
"13","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","1","2","2","1","4","3","2","3","4","3","1","5"
"14","2","1","1","2","1","1","2","2","2","2","2","2","1","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","2","3","4","3","1","4","4","2","3"
"15","1","2","2","2","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","1","2","4","3","2","1","1","4","5"
"16","1","2","1","1","2","2","1","2","2","1","1","2","1","2","2","1","1","2","1","1","2","2","1","2","1","1","2","2","1","2","2","1","1","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","2","1","3","1","2","4","4","6","5"
"17","1","2","1","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","1","1","2","2","1","2","1","1","2","1","1","2","1","2","2","1","2","1","1","2","1","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","3","1","4","4","2","3","3","6","4"
"18","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","1","2","1","1","2","2","1","1","1","2","1","1","2","1","2","1","1","2","2","2","1","2","2","1","2","1","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","3","4","2","3","1","4","3","5","7"
"19","2","1","2","2","1","1","2","1","1","2","2","1","2","1","1","2","2","1","2","2","1","1","2","1","2","2","1","1","2","1","1","2","2","1","2","1","1","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","2","1","3","1","2","4","2","6","6"
"20","2","2","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","1","1","2","1","1","2","2","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","1","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","3","3","3","3","3","3","2","1","5"
"21","2","1","2","1","1","2","1","1","2","2","1","1","2","1","2","2","1","2","2","1","1","2","2","1","2","1","1","2","1","1","2","2","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","4","1","1","3","2","1","6","5"
"22","2","1","1","1","2","1","1","2","1","1","2","2","1","1","1","2","1","1","2","1","1","2","2","1","1","1","2","1","1","2","1","1","2","2","1","1","1","2","1","1","2","1","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","3","2","4","1","1","5","2"
"23","1","1","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","2","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","2","3","3","3","2","5","1"
"24","1","2","1","1","2","2","1","2","2","2","2","1","2","1","1","2","2","1","2","2","2","2","1","2","1","1","2","2","1","2","2","2","2","1","2","1","1","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","4","3","1","3","4","2","4","6","1"
"25","1","1","2","2","2","1","1","1","2","1","1","2","2","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","1","1","2","1","1","2","2","1","1","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","3","3","3","3","3","3","4","1","6"
"26","2","1","2","2","2","2","1","2","1","2","1","2","1","2","2","2","2","1","2","1","1","2","1","2","1","1","1","1","2","1","2","1","2","1","2","1","1","1","1","2","1","2","1","1","1","1","2","1","2","2","2","1","2","2","1","2","1","2","2","4","1","2","1","3","3","3","3"
"27","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","1","4","3","4","2","3","2","2","2"
"28","1","1","1","2","2","2","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","2","1","1","1","2","2","2","2","1","1","2","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","2","3","4","4","3","1","1","2","1"
"29","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","3","4","2","1","4","3","1","4","1"
"30","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","2","2","2","1","1","2","1","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","2","3","4","3","1","4","2","2","4"
"31","2","1","1","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","1","2","4","3","2","1","3","4","6"
"32","2","2","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","1","1","2","2","2","1","1","2","2","2","1","1","1","2","1","1","2","2","1","1","1","2","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","2","1","7"
"33","2","2","1","1","1","2","2","2","1","1","1","2","2","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","1","1","2","2","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","1","3"
"34","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","3","2","1","4","1","2","3","1","1"
"35","2","1","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","3","2","1","2","4","1","4","2","5"
"36","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","1","1","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","2","4","1","3","2","1","4","4","7"
"37","1","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","2","1","1","2","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","3","3","3","4","3","8"
"38","1","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","2","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","4","1","2","2","1","3","1","2","5"
"39","1","2","1","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","1","2","1","2","1","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","3","1","4","3","4","2","1","3","6"
"40","2","1","1","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","2","1","3","4","1","2","3","4","8"
"41","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","4","4","4","1","1","1","2","5","5"
"42","1","1","1","2","1","2","1","2","2","1","1","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","2","2","2","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","1","1","2","2","1","4","2","3","1","4","3","2","4","4"
"43","1","1","2","2","2","1","1","1","2","2","2","1","1","2","2","2","1","1","1","2","1","1","2","2","1","1","1","2","2","2","1","1","1","2","2","1","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","4","1","4"
"44","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","3","2","4","1","2","2","4","6"
"45","1","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","2","1","1","2","2","1","2","2","1","1","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","3","3","3","1","1","1","4","3","4"
"46","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","1","2","2","1","4","3","2","3","4","1","1","6"
"47","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","4","1","2","3","2","1","1","1","4"
"48","1","2","1","1","2","2","1","2","2","2","2","1","2","1","1","2","2","1","2","2","1","1","2","1","2","2","1","1","2","1","1","1","1","2","1","2","2","1","1","2","1","1","1","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","3","4","2","4","3","1","4","6","3"
"49","2","2","1","2","1","2","1","1","1","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","1","1","4","4","4","4","5","4"
"50","1","2","1","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","4","2","3","3","1","4","3","6","2"
"51","1","2","1","2","2","1","2","2","1","1","2","2","1","2","1","1","2","1","1","2","2","1","1","2","1","2","2","1","2","2","1","1","2","2","1","2","1","1","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","4","1","1","3","2","3","6","6"
"52","2","1","1","2","1","1","2","2","2","2","2","2","1","1","2","1","1","2","2","2","2","2","2","1","1","2","1","1","2","2","2","2","2","2","1","1","2","1","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","1","4","3","4","2","3","4","2","1"
"53","2","1","1","1","2","1","1","2","1","2","1","1","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","1","2","1","1","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","3","4","2","3","1","4","1","5","8"
"54","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","3","4","1","4","3","3","1","7"
"55","1","2","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","4","3","1","2","3","4","1","4","3"
"56","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","2","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","2","4","1","3","2","1","2","4","8"
"57","1","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","3","2","1","1","2","4","1","2","7"
"58","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","1","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","3","3","3","2","2","2","2","5","7"
"59","2","1","1","1","2","1","1","2","1","1","2","2","1","1","1","2","1","1","2","1","2","1","1","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","4","1","3","2","1","5","4"
"60","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","1","2","1","1","1","2","2","2","2","1","1","2","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","1","4","3","3","4","2","3","2","4"
"61","2","2","1","1","1","2","2","2","1","1","1","2","2","1","1","1","2","2","2","1","1","1","2","2","1","1","1","2","2","2","1","1","1","2","2","1","1","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1"
"62","2","1","2","2","2","2","1","2","1","1","2","1","2","1","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","1","2","1","2","1","1","1","1","2","1","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","3","1","4","3","4","2","3","3","5"
"63","1","2","1","2","2","1","2","2","1","1","2","2","1","2","1","1","2","1","1","2","1","2","2","1","2","1","1","2","1","1","2","2","1","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","1","3","2","2","4","1","3","6","8"
"64","1","2","2","2","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","2","1","3","4","1","2","1","4","7"
"65","2","1","1","1","2","1","1","2","1","2","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","1","2","1","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","4","3","1","4","2","3","1","5","6"
"66","1","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","4","4","4","2","2","2","4","3","2"
"67","2","2","2","1","2","1","2","1","1","2","2","2","2","2","1","2","1","2","1","1","2","2","2","2","2","1","2","1","2","1","1","2","2","2","2","2","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","3","1","4","2","3","4","4","4","1"
"68","2","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","3","3","3","2","3","7"
"69","2","2","2","1","2","1","2","1","1","2","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","1","1","1","1","1","2","1","2","1","2","2","1","1","2","2","2","1","2","1","1","1","1","1","1","2","2","1","4","2","3","1","4","3","4","4","3"
"70","2","1","2","1","1","2","1","1","2","1","2","2","1","2","1","1","2","1","1","2","1","2","2","1","2","1","1","2","1","1","2","1","2","2","1","2","1","1","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","4","2","3","3","1","4","1","6","1"
"71","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","3","2","4","1","2","4","4","5"
"72","1","1","1","2","1","2","1","2","2","1","1","1","1","1","2","1","2","1","2","2","1","1","1","1","1","2","1","2","1","2","2","1","1","1","1","1","2","1","2","1","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","3","1","4","2","3","4","2","4","2"
"73","1","1","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","1","1","4","4","4","2","5","3"
"74","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","2","3","4","4","3","1","3","2","2"
"75","1","2","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","2","2","2","1","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","4","1","2","1","3","2","2","2","8"
"76","2","1","2","2","1","1","2","1","1","2","2","1","2","1","1","2","2","1","2","2","2","2","1","2","1","1","2","2","1","2","2","1","1","2","1","2","2","1","1","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","4","2","1","3","2","6","8"
"77","1","2","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","1","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","3","2","1","2","4","1","2","2","6"
"78","1","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","1","2","1","1","2","2","1","1","1","2","1","1","2","1","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","4","1","3","2","3","5","3"
"79","2","1","2","2","2","2","1","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","1","3","2","1","2","4","3","3","1"
"80","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","3","4","2","1","4","3","3","4","2"
"81","1","1","1","2","2","2","2","1","1","1","2","1","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","2","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","1","4","3","3","4","2","1","2","3"
"82","2","1","2","2","1","1","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","2","1","2","1","1","2","2","1","2","2","2","2","1","2","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","3","4","2","4","3","1","2","6","4"
"83","1","2","1","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","1","2","2","2","2","1","2","1","1","2","1","2","1","1","1","1","2","1","2","1","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","4","2","3","4","3","1","1","3","8"
"84","2","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","2","2","4","4","4","2","3","5"
"85","1","2","1","1","1","1","2","1","2","1","2","1","2","1","1","1","1","2","1","2","1","2","1","2","1","1","1","1","2","1","2","1","2","1","2","1","1","1","1","2","1","2","1","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","1","3","2","1","2","4","1","3","2"
"86","1","2","1","1","2","2","1","2","2","1","1","2","1","2","2","1","1","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","2","1","2","1","1","2","2","1","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","4","2","1","3","4","6","7"
"87","1","1","2","2","2","1","1","1","2","1","1","2","2","1","1","1","2","2","2","1","1","1","2","2","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","1","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","4","1","8"
"88","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","1","2","1","2","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","1","2","1","1","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","4","3","1","4","2","3","3","5","5"
"89","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","4","1","2","3","2","1","3","1","3"
"90","2","1","2","2","2","2","1","2","1","1","2","1","2","1","1","1","1","2","1","2","1","2","1","2","1","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","1","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","4","2","3","4","3","1","3","3","7"
"91","1","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","3","2","4","1","3","5","1"
"92","2","1","2","2","1","1","2","1","1","1","1","2","1","2","2","1","1","2","1","1","1","1","2","1","2","2","1","1","2","1","1","1","1","2","1","2","2","1","1","2","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","4","3","1","3","4","2","2","6","2"
"93","2","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","4","1","2","2","1","3","3","2","6"
"94","2","1","2","1","1","2","1","1","2","2","1","1","2","1","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","1","1","2","2","1","2","1","1","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","1","3","2","2","4","1","1","6","7"
"95","1","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","2","2","4","4","4","4","3","6"
"96","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","3","4","1","4","3","1","1","8"
