"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61"
"15","2","2","2","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","4","2","2","4","3","4","4","3","3","3","1","2","3","3","4","1","1","3","6"
"16","2","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","1","1","2","1","1","2","1","4","2","3","3","4","7","3","6","2","7","2","7"
"17","2","1","1","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","3","1","4","1","1","1","4","4","3","2","2","1","7","6","5","7","3"
"18","2","1","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","4","3","1","3","4","4","1","1","4","2","4","3","3","7","2","2","8","6","7"
"19","2","2","2","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","3","3","4","4","1","4","4","4","3","2","5","6","1","7","5","1"
"20","1","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","1","2","2","1","2","2","4","1","4","4","4","2","2","2","4","3","3","3","6","3","8","3","4","7","5"
"21","1","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","3","3","4","3","2","1","2","2","2","4","3","2","5","4","7","2","1","3","8"
"22","1","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","2","4","1","2","4","3","1","1","3","1","1","2","3","2","4","6","6","8"
"23","2","2","2","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","2","2","2","4","4","4","2","3","2","2","2","4","7","4","3","1","5","6","3"
"24","1","2","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","3","3","3","4","3","4","1","3","7","1","3","8","8","3","4"
"25","1","2","1","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","2","1","2","4","2","2","2","2","4","3","8","6","2","6","4","2","4"
"26","1","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","1","4","1","4","1","1","1","3","3","3","4","3","6","4","2","8","5","8","2"
"27","2","1","1","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","3","2","3","2","2","2","2","1","3","4","4","1","8","3","3","8","3","5","1"
"28","1","2","1","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","1","3","3","1","4","3","3","3","4","3","4","1","4","6","7","1","1","8","2"
"29","2","2","2","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","4","2","1","2","2","2","3","2","4","1","1","3","2","6","3","2","5","1","5"
"30","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","1","1","1","3","1","2","1","2","2","3","4","3","2","4","2","3","4","5","2","3","7","2"
"31","2","2","2","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","1","2","2","4","3","1","3","1","4","1","4","2","3","2","3","3","3","5","6","8","5"
"32","2","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","3","4","1","2","1","2","2","2","4","3","1","3","3","8","7","1","6","2","3"
"33","2","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","3","3","3","4","1","3","1","2","1","2","1","4","7","3","5","6","4","5","8"
"34","2","1","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","1","1","1","4","1","3","4","2","3","4","2","1","4","1","4","6","1","1","5","3","6","2"
"35","2","1","1","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","3","1","3","3","4","3","1","1","3","3","1","7","8","1","2","4","3","2"
"36","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","3","3","3","3","4","4","4","2","3","3","1","1","5","2","2","8","2","2","3"
"37","1","2","1","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","3","1","2","3","1","1","2","1","1","3","2","4","2","7","3","7","8","8","6"
"38","2","2","2","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","2","1","2","3","1","1","4","2","3","1","1","2","1","4","2","4","8","1","3","5","2","6"
"39","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","3","3","4","1","1","2","3","3","4","1","1","4","8","7","1","7","6","4","4"
"40","1","1","2","1","2","2","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","3","4","1","3","3","2","2","3","4","3","3","4","4","2","6","6","3","6","4"
"41","2","2","2","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","2","2","1","2","1","2","2","4","4","3","2","3","3","4","3","4","3","3","2","6","4","6","2","6","6"
"42","2","1","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","2","1","3","2","4","3","2","3","4","4","2","3","4","1","7","7","7","5","5","4","5"
"43","2","2","2","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","1","1","2","2","4","1","4","4","4","2","3","1","5","2","1","4","5","5","4"
"44","1","1","2","1","1","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","2","3","2","4","4","2","4","1","2","1","1","3","5","7","3","6","1","5","2"
"45","1","1","2","1","2","2","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","3","4","1","4","2","1","3","3","2","2","3","1","2","3","1","8","1","1","7"
"46","2","1","1","2","1","2","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","4","3","2","1","1","2","2","4","3","4","4","2","2","2","1","1","4","8","8"
"47","2","1","1","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","4","1","4","2","3","1","3","3","2","2","1","1","7","8","2","6","7","8","1"
"48","2","1","1","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","3","2","3","1","3","1","3","1","1","1","4","4","6","2","8","6","1","2","6"
"49","1","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","4","1","3","2","1","4","1","3","3","1","3","2","7","6","7","4","8","5","6"
"50","1","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","1","1","1","3","2","3","4","1","1","3","4","1","1","2","3","5","8","5","1","8","6","5"
"51","1","1","2","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","3","1","1","4","3","2","4","3","2","1","3","6","3","7","7","7","4","6"
"52","1","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","2","1","4","4","3","2","4","2","1","2","4","1","2","4","7","3","8","2","4"
"53","1","2","1","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","3","3","4","4","3","2","3","2","4","1","3","3","7","1","4","4","3","8","3"
"54","2","1","1","2","2","1","1","2","2","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","1","4","1","2","2","2","4","2","1","2","2","1","7","7","8","1","2","7","6"
"55","2","2","2","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","3","3","4","2","4","1","2","3","2","4","1","1","6","6","6","5","8","7","7"
"56","2","2","2","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","4","4","3","2","1","2","3","1","3","2","4","1","5","1","7","7","4","6","7"
"57","1","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","4","4","2","4","3","3","1","3","4","1","4","1","4","1","1","7","2","5"
"58","2","1","1","2","2","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","2","1","4","1","1","2","4","3","1","2","2","2","1","6","6","8","1","6","3"
"59","1","2","1","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","3","3","2","1","3","1","4","4","2","5","3","1","5","8","4","3"
"60","1","2","1","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","1","1","2","4","3","2","1","1","2","3","1","3","8","5","7","5","2","6","8"
"61","1","1","2","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","2","3","1","2","1","4","3","4","1","3","1","2","8","2","4","5","5","7","1"
"62","2","1","1","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","2","2","1","1","1","1","1","4","1","1","3","1","1","2","3","3","2","4","5","6","3","3","4","4","1"
"63","1","2","1","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","3","1","1","2","1","4","4","4","4","4","2","4","1","3","7","6","2","1","2"
"64","1","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","4","3","2","1","1","2","3","3","4","4","4","1","4","1","6","5","7"
"65","2","1","1","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","2","1","3","3","4","4","3","2","2","4","2","3","4","3","5","7","5","8","4"
"66","1","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","2","1","3","1","3","3","2","3","4","1","4","1","1","8","3","2","2","7","8"
"67","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","2","1","3","2","2","4","3","3","2","4","4","4","3","5","8","4","4","4","3"
"68","2","1","1","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","3","4","2","4","4","4","1","3","3","1","1","2","2","1","8","2","2","4","4"
"69","2","2","2","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","2","1","1","4","1","4","2","3","1","2","4","8","8","7","4","3","3","7"
"70","1","2","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","4","2","2","2","4","3","1","2","1","2","3","4","2","8","6","8","6","4","2"
"71","1","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","4","3","1","2","2","4","1","4","4","2","2","4","4","1","3","5","1","2","8"
"72","1","1","2","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","3","2","3","3","4","2","2","4","3","4","2","2","7","5","2","3","6","1","2"
"73","1","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","3","1","1","1","4","3","1","4","2","1","2","1","3","2","4","8","4","6","5"
"74","2","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","4","1","4","1","2","2","2","3","4","3","1","4","5","5","5","8","5","3","6"
"75","2","1","1","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","1","1","1","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","4","2","3","2","3","2","3","4","1","2","1","8","3","4","4","8","2","2"
"76","2","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","1","2","4","1","3","3","3","4","1","2","3","1","1","1","8","4","6","7","1","1","5"
"77","2","2","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","1","2","2","1","3","3","4","2","3","3","2","4","3","2","2","3","4","6","6","8","4","1"
"78","2","1","1","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","3","4","2","3","1","3","4","3","1","4","1","3","4","4","3","4","4","7","7"
"79","1","2","1","1","1","1","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","3","3","3","1","3","3","1","3","1","2","3","3","8","5","8","1","5","1","7"
"80","1","2","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","3","1","2","4","4","2","3","1","3","2","2","1","4","6","8","5","6","3","1"
"81","2","1","1","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","3","2","1","2","2","4","4","2","1","3","4","6","1","2","1","8","1","1"
"82","1","1","2","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","4","1","4","3","1","1","3","2","2","2","3","2","8","2","3","1","2","4","2"
"83","1","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","4","2","2","1","1","4","4","2","3","3","3","1","4","5","1","6","8","7","5"
"84","1","2","1","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","4","4","3","3","3","2","3","4","3","2","2","2","6","7","6","4","5","2","8"
"85","2","1","1","2","1","2","2","2","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","1","1","1","1","2","4","3","1","3","2","4","3","2","3","3","3","8","8","5","1","5","4"
"86","2","2","2","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","1","2","2","1","3","4","2","3","1","4","3","3","1","2","3","2","5","5","5","4","2","2"
"87","1","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","2","2","4","2","4","1","1","1","2","5","4","8","6","6","8","7"
"88","2","2","2","1","1","1","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","4","4","3","1","4","1","2","1","1","3","4","4","7","4","4","5","2","1","4"
"89","1","1","2","1","1","1","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","4","3","1","1","3","3","4","4","2","3","2","1","2","4","8","7","3","5","3"
"90","2","1","1","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","3","2","1","2","4","1","2","1","3","3","4","4","4","8","7","4","8"
"91","2","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","1","2","1","1","1","1","1","1","4","3","1","4","1","3","4","1","2","3","4","2","1","6","5","4","6","1","4"
"92","1","1","2","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","1","4","2","2","4","3","2","2","4","1","4","2","7","5","1","7","1","6","1"
"93","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","2","2","1","2","1","4","2","4","1","1","3","3","3","2","3","3","7","1","6","3","1","8"
"94","2","1","1","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","4","2","4","3","4","3","3","2","4","2","4","6","2","7","2","6","5","5"
"95","2","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","3","4","1","2","2","1","3","1","4","2","2","4","8","2","7","2","5","5"
"96","1","1","2","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","3","4","2","1","1","4","4","4","1","1","1","7","6","1","4","3","4"
"97","1","1","2","2","1","2","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","4","1","3","1","4","3","4","3","1","4","3","3","5","7","4","2","6","2","1"
"98","1","2","1","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","4","2","1","4","1","1","2","3","2","4","3","1","3","1","5","7","2","2","1"
"99","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","1","2","2","2","4","3","4","1","1","4","4","4","2","1","1","4","5","2","2","3","4","6"
"100","2","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","1","2","2","2","2","1","2","3","1","4","2","3","2","1","3","2","3","4","5","5","6","4","2","8","5"
"101","1","1","2","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","2","1","1","1","3","2","4","2","4","3","4","1","2","3","2","2","8","1","6","2","4","8","6"
"102","2","1","1","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","4","3","2","2","4","1","3","4","1","1","4","3","4","3","6","3","2","3","3"
"103","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","4","4","4","4","4","4","8","8","8","8","8","8","8"
"104","1","2","1","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","4","4","4","2","3","3","1","1","2","1","2","2","5","3","2","1","3","7","4"
"105","2","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","3","4","1","1","4","1","3","2","2","2","1","2","1","5","4","3","8","5","8"
"106","1","2","1","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","4","2","1","3","4","2","3","3","4","1","3","4","1","4","2","5","4","5","6"
"107","2","2","2","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","1","2","1","4","2","1","6","5","4","2","1","8","4"
"108","2","1","1","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","3","2","2","3","1","1","4","4","4","3","1","8","4","5","3","6","6","6"
