"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59"
"11","1","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","4","4","2","1","2","1","1","2","6","8","3","6","8","6","6"
"12","1","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","4","1","3","4","3","1","2","1","4","7","6","8","2","3","6","9"
"13","1","2","2","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","2","1","4","2","3","1","3","1","1","4","1","4","5","3","3","2","13"
"14","1","1","2","2","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","1","3","4","1","3","4","2","1","3","8","4","8","3","5","2"
"15","1","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","4","4","2","3","3","1","3","2","1","5","2","1","5","3","1","6"
"16","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","2","4","3","3","2","4","3","3","4","5","2","3","3","8","5"
"17","2","2","1","1","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","3","1","4","2","3","4","4","3","2","5","7","5","8","6","1","11"
"18","1","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","4","4","1","2","3","1","5","7","4","3","2","5","12"
"19","2","2","1","1","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","4","2","1","4","1","4","4","2","2","1","2","1","6","1","8","7"
"20","1","1","1","1","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","2","1","3","2","2","4","1","2","1","4","1","5","6","6","7","7","4","4"
"21","2","2","2","2","1","2","2","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","2","2","1","4","1","2","3","3","1","4","3","4","2","3","3","1","1","5","4"
"22","2","1","2","1","1","1","1","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","4","1","1","1","4","3","2","3","4","4","5","7","8","7","4","6"
"23","2","2","1","1","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","2","2","3","3","3","4","1","1","4","8","1","5","2","5","4","2"
"24","1","2","2","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","3","4","4","2","3","4","3","2","3","2","6","7","4","8","5","13"
"25","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","3","1","4","4","3","3","3","3","3","3","2","3","3","5","2","14"
"26","2","1","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","3","4","1","1","3","4","1","4","3","7","3","4","3","6","6","8"
"27","1","1","2","2","1","1","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","2","2","2","4","3","4","3","3","4","1","8","2","1","7","3","11"
"28","1","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","2","3","3","1","3","3","1","4","4","5","5","1","1","8","7","1"
"29","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","4","3","1","2","1","3","4","3","2","4","6","5","5","4","3","8"
"30","1","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","3","2","4","2","2","3","6","6","2","8","2","8","15"
"31","2","2","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","2","3","1","2","4","2","2","2","1","8","3","8","4","3","2","11"
"32","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","3","3","4","3","1","3","2","8","6","4","1","6","2","6"
"33","2","1","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","1","1","1","2","2","4","3","4","3","1","4","1","1","3","3","6","8","1","1","3","12"
"34","1","1","1","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","3","3","4","1","2","4","2","3","4","5","8","7","5","1","2","9"
"35","2","2","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","3","3","1","4","2","3","3","1","1","6","8","6","1","4","2","5"
"36","1","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","3","2","2","2","1","1","2","4","4","3","3","4","4","8","3","5"
"37","2","2","2","2","2","1","2","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","4","4","1","1","1","4","2","7","4","7","5","5","1","5"
"38","2","2","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","1","3","3","1","4","4","1","2","2","5","2","8","2","7","5","5"
"39","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","1","1","4","2","2","1","2","2","1","1","2","8","1","5","4","8"
"40","1","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","3","1","2","1","4","1","3","1","3","8","1","4","5","1","8","1"
"41","2","2","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","3","3","3","4","3","2","2","3","3","7","2","5","8","6","4"
"42","1","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","1","3","2","1","4","3","2","4","5","1","6","3","4","6","7"
"43","1","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","1","1","1","1","1","1","4","2","3","3","2","1","3","4","3","4","8","8","7","6","1","13"
"44","1","2","2","1","1","2","2","2","2","1","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","1","4","4","2","2","1","2","4","7","7","2","6","6","3","1"
"45","2","1","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","2","2","1","2","4","1","3","1","1","4","3","3","5","8","2","2","5","6","10"
"46","2","2","2","2","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","1","2","1","4","3","2","2","1","3","5","4","5","4","1","7","16"
"47","2","1","1","2","2","1","2","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","2","4","3","4","1","4","1","1","4","2","7","4","4","6","1"
"48","2","1","2","1","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","2","4","1","1","1","2","3","3","2","3","1","8","5","6","5","15"
"49","2","1","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","3","3","2","2","1","1","1","1","1","8","2","2","8","6","7","3"
"50","2","1","2","1","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","4","4","3","3","1","2","1","3","7","2","8","1","15"
"51","1","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","2","3","4","3","4","1","3","4","4","7","3","5","8","2","2","7"
"52","2","1","1","2","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","3","2","2","3","4","4","2","2","5","5","8","4","12"
"53","2","2","1","1","1","2","2","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","1","2","1","1","4","1","4","4","4","8","1","4","2","5","14"
"54","2","2","2","2","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","4","1","2","1","3","2","3","3","1","8","6","5","6","2","6","5"
"55","2","2","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","1","4","4","4","2","2","2","3","1","4","6","4","2","8","7","7"
"56","1","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","1","1","3","1","1","3","2","2","2","5","4","6","7","2","16"
"57","2","1","2","1","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","4","4","3","4","3","1","1","4","1","4","7","6","6","1","2","15"
"58","1","1","2","2","2","1","2","2","1","2","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","2","2","3","3","4","3","1","7","1","8","6","8","4","14"
"59","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","2","4","4","4","1","1","2","1","3","4","1","5","1","7","5","3"
"60","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","3","2","2","4","4","3","4","2","4","7","3","1","5","6","16"
"61","1","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","4","2","4","3","1","4","2","4","2","8","7","6","5","3","7","14"
"62","2","1","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","1","2","1","4","4","1","8","7","3","2","7","3","13"
"63","2","1","1","2","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","1","1","1","4","3","4","1","3","3","3","4","8","5","2","4","1","1","8"
"64","1","2","1","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","3","3","3","1","1","1","3","3","1","1","7","5","7","8","8","10"
"65","2","1","2","1","2","1","2","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","3","3","2","4","1","2","2","1","4","2","7","8","3","5","8","6"
"66","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","3","4","3","4","4","2","1","2","3","4","4","3","5","2","4","11"
"67","2","2","2","2","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","2","1","4","2","1","2","2","4","3","1","5","1","2","6","2","4"
"68","2","1","1","2","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","1","2","2","2","1","2","1","4","3","2","1","4","4","3","1","2","4","8","7","2","2","1"
"69","2","1","2","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","2","1","3","4","2","4","4","4","3","3","3","5","7","4","7","6"
"70","1","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","4","1","1","2","1","3","1","4","3","6","1","6","5","7","11"
"71","1","2","2","1","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","4","3","1","4","1","4","3","3","3","6","3","3","2","3","4","1"
"72","1","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","4","2","1","3","4","3","2","6","8","1","6","13"
"73","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","4","4","2","1","3","2","4","2","4","3","7","7","2","4","2","3"
"74","2","1","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","4","2","2","2","2","2","2","2","2","3","8","5","3","7","1","1"
"75","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","3","3","3","3","1","2","4","3","4","7","2","3","4","7","7","15"
"76","2","2","1","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","1","2","2","2","3","1","4","4","1","1","2","4","2","6","2","7","4","1","14"
"77","2","1","1","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","3","2","2","3","3","3","2","4","4","4","6","2","6","8","12"
"78","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","3","4","1","4","2","4","4","1","1","6","3","3","1","1","2"
"79","2","2","2","2","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","4","4","4","2","4","3","3","4","1","2","1","2","3","7","7","9"
"80","2","2","1","1","2","2","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","1","1","1","1","1","2","3","1","3","2","4","1","6","1","7","7","1","6","11"
"81","1","2","2","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","1","2","2","3","4","4","4","3","3","4","2","2","8","3","1","7","7","6","12"
"82","2","2","2","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","3","1","1","1","2","3","5","3","7","2","8","9"
"83","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","1","2","1","2","2","1","2","4","1","3","1","3","3","2","6","4","8","8","4","7","4"
"84","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","3","1","2","3","4","2","4","1","2","2","8","6","2","2","7","8"
"85","1","1","1","1","2","2","1","2","2","1","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","2","2","1","1","1","1","2","4","3","2","2","3","4","1","3","2","7","1","8","1","4","5"
"86","1","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","3","4","3","2","4","1","2","2","2","6","5","5","2","1","3","14"
"87","1","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","2","3","3","3","3","4","2","4","1","3","4","7","6","7","8","8"
"88","2","1","1","2","1","1","1","2","2","1","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","2","3","2","4","3","4","4","2","1","6","5","4","5","5","7","13"
"89","1","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","3","3","4","3","2","3","1","3","1","3","1","1","2","2","1","16"
"90","2","2","2","2","1","2","2","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","3","2","3","1","1","1","4","2","4","6","6","7","3","6","4","16"
"91","2","2","2","2","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","2","4","2","1","2","3","2","3","3","7","2","6","7","3","3","16"
"92","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","4","1","4","2","4","3","4","1","4","5","4","4","7","5","3","15"
"93","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","1","3","2","4","4","3","4","4","3","6","2","5","6","6","5","9"
"94","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","1","1","1","1","2","4","2","3","8","4","6","1","8","1","9"
"95","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","4","4","1","1","4","3","1","2","1","7","8","5","4","5","8","4"
"96","2","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","4","4","4","8","8","8","8","8","8","16"
"97","1","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","4","3","2","4","2","1","2","3","2","2","4","1","4","6","6","2"
"98","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","1","2","2","3","1","1","3","3","3","1","1","3","6","7","8","4","7","1","7"
"99","2","2","1","1","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1","4","3","3","1","2","2","3","1","3","1","4","4","8","7","6","14"
"100","2","2","1","1","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","2","2","3","1","3","3","2","1","1","2","8","3","5","6","3","7"
"101","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","2","1","2","4","4","1","3","4","4","2","2","4","1","1","3","7","6","7","5"
"102","2","1","1","2","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","3","1","3","2","4","1","1","3","3","1","8","7","6","3","7","12"
"103","2","2","1","1","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","4","2","1","2","1","3","3","2","3","7","7","7","1","2","7","2"
"104","2","1","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","3","2","4","1","2","4","1","2","1","2","5","5","1","3","6","15"
"105","2","1","1","2","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","4","2","2","4","2","1","1","2","3","5","1","3","8","8","2","8"
"106","2","1","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","3","4","1","3","3","3","2","4","2","1","6","6","8","5","5","1"
"107","1","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","3","1","1","1","3","4","2","1","2","4","2","2","7","8","2","2"
"108","1","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","2","2","1","3","2","1","4","2","3","4","4","4","1","5","8","5","2","6","3"
"109","2","2","2","2","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","3","2","3","3","1","2","3","2","1","4","3","1","8","5","3","9"
"110","2","1","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","3","4","3","3","2","3","2","2","7","8","4","7","1","4","3"
"111","2","1","1","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","3","1","3","4","4","2","2","3","2","7","1","1","1","4","8","13"
