"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73"
"17","2","2","1","1","2","2","2","2","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","4","3","2","2","4","4","3","2","4","4","1"
"18","1","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","3","4","4","1","3","4","2","3","2","4"
"19","2","1","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","3","1","2","3","4","3","1","2","1","1","4"
"20","2","1","2","1","1","2","2","1","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","1","1","1","1","1","3","2"
"21","1","1","2","1","2","1","1","1","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","3","2","1","3","2","3","2","2","1","1"
"22","1","2","2","2","2","1","2","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","4","1","1","1","4","2","2","1","1","2"
"23","1","1","2","1","2","1","2","1","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","3","3","3","1","1","1","1","1","4","4","3"
"24","2","1","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","4","1","3","4","1","3","4","2","2","3","4"
"25","2","2","2","1","1","2","2","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","4","1","4","3","1","4","1","4","2","4","1"
"26","1","2","1","2","2","1","1","2","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","4","3","1","1","2","2","2","3"
"27","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","4","3","1","3","2","4","3","1","3","1","4"
"28","1","2","2","1","2","2","1","2","2","1","2","1","1","2","2","1","2","1","2","1","2","1","1","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","3","2","3","2","4","4","3","2","3","2","4"
"29","1","1","1","1","1","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","2","1","1","1","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","2","3","1","3","2","3","2","3","3","2"
"30","2","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","4","2","3","1","2","4","3","4","1"
"31","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","1","4","2","1","4","2","1","3","2","2","1"
"32","1","1","1","2","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","3","1","1","3","1","1","2","3","4","2","1"
"33","1","2","2","2","2","2","1","1","2","2","2","2","2","1","2","1","1","1","2","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","4","4","4","4","4","1","3","1"
"34","1","1","1","2","1","2","2","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","4","1","2","4","1","4","1","2","1","4"
"35","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","4","4","2","2","1","4","4","1","1"
"36","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","4","3","2","1","2","4","3","1","4","1"
"37","2","1","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","4","2","2","2","4","1","4","1","4","2","2"
"38","2","2","2","2","1","1","1","1","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","3","4","1","1","3","3","4","1","4","4","4"
"39","1","1","2","2","2","1","2","2","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","4","3","2","3","3","2","4","4","2","4","3"
"40","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","3","1","4","1","2","3","1","4","4","4"
"41","1","1","1","1","1","2","1","1","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","3","4","1","4","4","1","3","3","2","4","2"
"42","1","2","1","2","1","1","2","1","2","1","2","1","1","2","2","1","2","1","2","1","2","1","1","2","1","2","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","4","1","4","1","3","3","4","1","3","2","1"
"43","2","2","1","2","2","1","1","1","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","3","2","3","4","2","3","2","3","2","4","4"
"44","2","2","1","1","1","2","1","1","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","4","3","1","2","1","2","4","3","3","1","2"
"45","2","2","2","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","3","4","2","1","2","1","3","4","3","1","3"
"46","1","2","2","2","1","1","2","2","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","4","4","3","4","3","1","1","2","2","3","1"
"47","2","2","1","2","1","2","1","2","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","3","3","4","4","3","1","1","2","3","1","2"
"48","2","2","2","2","1","2","1","1","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","1","4","1","1","4","2","2","2","1","3"
"49","1","1","1","2","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","1","2","2","1","3","3","4","3","4","2"
"50","1","2","2","1","1","1","2","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","3","1","2","3","1","2","4","2","2","4"
"51","2","2","2","1","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","4","4","2","4","4","3","2","4","3","4"
"52","1","2","1","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","3","4","1","2","1","3","4","1","4","4"
"53","1","2","1","1","2","1","2","1","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","3","2","4","2","1","2","4","3","2","1","3"
"54","1","1","2","1","2","2","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","4","2","2","4","2","2","1","4","4","2","4"
"55","2","1","2","2","2","1","2","1","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","3","1","3","4","3","1","2","2","4","2"
"56","2","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","2","1","3","3","4","2","2","1"
"57","2","2","1","2","2","2","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","3","3","1","3","3","4","1","4","3","1"
"58","2","2","1","1","1","2","2","1","2","1","1","2","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","3","3","2","1","4","2","1","2","2"
"59","2","2","2","1","1","2","1","2","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","2","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","3","3","3","3","3","4","1","3"
"60","2","2","1","2","1","1","2","2","1","2","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","4","2","1","1","4","2","1","3","3","3","1"
"61","1","2","1","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","4","2","1","3","2","1","4","2","4","3","3"
"62","2","1","1","2","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","2","2","2","1","3","3"
"63","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","3","4","3","4","2","1","3","4","2"
"64","2","2","1","1","2","1","2","2","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","3","2","2","3","1","1","2","1","2"
"65","2","1","2","1","2","2","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","4","2","1","4","3","4","2","1","1","1","1"
"66","2","2","1","1","2","1","1","2","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","3","4","1","3","1","4","1","4","3","2","2"
"67","2","2","1","2","2","1","2","1","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","2","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","4","4","4","4","4","4","1","2"
"68","2","1","1","1","2","1","2","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","4","1","4","4","4","1","3","3","1","4","3"
"69","2","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","1","2","1","2","4","4","3","2","2","4"
"70","2","2","2","1","2","1","1","1","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","4","2","3","2","1","4","2","4","4","1"
"71","2","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","4","3","1","4","3","2","4","4","2","3"
"72","2","1","1","2","2","2","1","2","2","1","2","1","1","2","2","1","2","1","2","1","2","1","1","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","3","2","3","1","1","2","3","3","3","1"
"73","1","1","2","1","1","2","1","2","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","2","4","4","3","3","4","3"
"74","2","1","2","1","2","1","1","2","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","3","3","4","1","2","4","4","3","2","3","2"
"75","1","1","2","2","2","1","1","2","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","2","1","4","2","4","1","4","1","3","3","3"
"76","2","2","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","3","1","2","2","3","1","2","4","3","3","4"
"77","1","2","2","2","1","2","1","2","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","4","1","3","1","2","1","3","4","2","1","2"
"78","1","1","1","2","1","2","1","2","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","2","1","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","4","4","2","2","2","2","2","4","4","2"
"79","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","3","2","2","2","3","1","1","1","1","3"
"80","2","2","2","2","2","2","2","2","2","2","1","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","3","1","4","2","1","3","3","4","4"
"81","2","2","2","2","2","1","1","2","2","1","1","2","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","4","4","1","2","3","1","1","2","3"
"82","2","1","2","2","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","3","4","2","3","4","1","3","4","2","2"
"83","2","1","1","1","1","2","1","2","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","4","2","4","3","4","2","1","2","4","3"
"84","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","4","2","2","1","1","4","2","2","1","4","4"
"85","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","3","4","4","4","4","4","1","2","3"
"86","2","1","1","1","2","2","1","1","2","2","2","2","2","1","2","1","1","1","2","1","1","2","2","1","2","2","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","4","4","4","1","1","1","1","1","1","2","4"
"87","1","2","2","1","1","2","2","1","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","1","2","3","4","2","2","1","2","2","2"
"88","1","1","2","2","1","2","2","1","2","1","1","2","2","2","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","3","4","2","2","3","4","1","3","1","3","3"
"89","2","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","4","4","3","3","2","4","4","1","1","4"
"90","1","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","4","4","4","2","3","2","3","4","3","2"
