"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57"
"31","2","2","2","1","1","2","2","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","3","1","4","1","4","3","1","4","1","4","3","1","4","1","4","2","4","1"
"32","1","2","1","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","3","4","1","2","1","3","4","1","2","1","3","4","1","4","4"
"33","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","1","1","1","1","2","2","1","2","2","2","2","1","4","4","2","2","1","4","4","2","2","1","4","4","2","2","1","4","4","1","1"
"34","1","1","1","2","2","2","1","1","1","2","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","4","1","4","3","2","4","2","1","2","4","3","3","2","4","3","1","3","2","1"
"35","2","1","2","1","2","2","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","1","3","4","3","4","2","1","4","3","4","2","1","4","3","4","2","1","1","1","1"
"36","1","1","2","1","1","2","2","2","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","1","1","4","3","2","4","1","4","3","2","4","1","4","3","2","4","4","1","1"
"37","1","1","1","2","1","2","2","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","4","2","4","1","4","1","2","4","1","4","1","2","4","1","4","1","2","1","4"
"38","1","2","1","2","2","1","1","2","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","1","1","2","2","1","1","1","3","2","1","3","3","4","3","4","2","2","1","4","3","1","1","2","2","2","3"
"39","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","4","1","1","4","2","2","1","1","4","2","2","1","1","4","2","2","1","4","4"
"40","2","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","3","3","4","1","2","4","4","3","3","4","2","2","1","3","1","3"
"41","1","2","2","1","2","2","1","2","2","1","2","1","1","2","2","1","2","1","2","1","2","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","4","3","3","2","4","4","4","2","3","2","3","2","4","4","3","2","3","2","4"
"42","2","1","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","2","4","4","3","2","4","2","3","2","3","3","3","2","4","4","1","4","2"
"43","1","1","1","2","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","3","3","4","2","2","1","4","3","1","1","2","2","1","3","3","4","3","4","2"
"44","2","2","2","2","1","2","1","1","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","2","2","2","2","1","1","1","1","1","1","1","2","2","4","1","4","1","4","2","2","1","4","1","1","4","2","2","2","1","3"
"45","1","1","1","2","1","2","1","2","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","3","3","3","4","4","4","4","4","2","2","2","2","2","4","4","2"
"46","2","2","1","1","2","2","2","2","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","4","4","3","2","2","4","4","3","2","2","4","4","3","2","4","4","1"
"47","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","3","3","3","3","3","4","4","4","4","4","1","2","3"
"48","2","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","4","4","3","3","4","2","2","1","2","1","3","3","4","2","2","1"
"49","2","2","2","2","2","1","1","2","2","1","1","2","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","3","4","3","1","2","2","3","1","2","4","4","1","2","3","1","1","2","3"
"50","2","1","1","2","1","1","2","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","3","2","1","2","4","3","1","4","3","2","4","3","2","4","3","1","2","3","1"
"51","2","1","2","2","2","1","2","1","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","2","1","2","1","2","2","1","1","1","2","2","1","1","2","3","1","2","4","4","1","2","3","1","3","4","3","1","2","2","4","2"
"52","1","2","2","1","1","1","2","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","1","2","1","2","2","2","1","2","1","2","2","3","4","3","1","2","4","1","2","3","1","2","3","1","2","4","2","2","4"
"53","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","3","2","2","3","1","1","2","2","3","1","1","2","2","3","1","1","1","4","1"
"54","2","2","1","2","2","1","2","1","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","2","1","1","2","1","2","2","1","2","2","1","2","2","1","2","3","1","1","1","1","1","2","2","2","2","2","4","4","4","4","4","4","1","2"
"55","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","2","1","2","2","2","1","1","2","2","2","1","2","1","2","1","2","4","3","2","1","2","4","3","2","1","2","4","3","1","4","1"
"56","1","1","2","1","1","2","1","2","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","4","4","3","1","1","2","3","4","2","2","1","1","2","4","4","3","3","4","3"
"57","1","1","1","1","1","2","1","1","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","1","1","1","2","2","1","2","2","1","3","3","1","4","1","4","1","3","3","4","1","4","4","1","3","3","2","4","2"
"58","1","1","2","1","2","1","1","1","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","2","1","2","3","1","3","2","3","2","1","3","2","3","2","1","3","2","3","2","2","1","1"
"59","1","1","1","2","2","1","1","1","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","2","3","4","1","3","2","3","4","1","3","2","3","4","1","3","4","1","4"
"60","2","1","1","2","1","2","2","1","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","2","2","2","1","2","1","2","1","4","3","1","1","2","1","2","4","4","3","2","1","3","3","4","2","3","3"
"61","1","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","3","2","3","4","1","3","1","2","1","3","4","4","1","3","4","2","3","2","4"
"62","2","2","1","2","1","2","1","2","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","1","1","2","4","4","3","2","1","3","3","4","4","3","1","1","2","3","1","2"
"63","2","2","1","2","2","1","1","1","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","2","4","2","3","2","3","4","2","3","2","3","4","2","3","2","3","2","4","4"
"64","2","1","2","1","2","1","1","2","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","3","4","2","2","1","2","1","3","3","4","1","2","4","4","3","2","3","2"
"65","1","2","2","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","1","1","1","1","4","4","4","4","4","3","3","3","3","3","1","2","2"
"66","2","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","3","3","2","4","4","2","4","4","3","2","4","2","3","2","3","3","2","3"
"67","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","4","4","1","3","3","4","4","1","3","3","4","4","1","3","3","1","1","1"
"68","1","2","2","2","1","2","1","2","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","1","1","1","2","2","1","2","1","2","1","2","2","3","4","1","3","4","2","2","3","4","1","3","1","2","1","3","4","2","1","2"
"69","1","2","2","2","2","2","1","1","2","2","2","2","2","1","2","1","1","1","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","3","3","3","3","3","1","1","1","1","1","4","4","4","4","4","1","3","1"
"70","2","1","2","1","1","1","2","1","2","1","2","1","1","2","2","1","2","1","2","1","2","1","1","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","2","1","1","4","2","2","2","4","1","4","1","4","2","2","1","4","3","3","4"
"71","1","1","2","2","1","2","2","1","2","1","1","2","2","2","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","1","2","1","2","2","3","1","2","1","3","4","4","1","3","4","2","2","3","4","1","3","1","3","3"
"72","2","1","1","1","2","2","1","1","2","2","2","2","2","1","2","1","1","1","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","3","2","2","2","2","2","4","4","4","4","4","1","1","1","1","1","1","2","4"
"73","1","1","2","1","2","1","2","1","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","2","2","4","4","4","4","4","3","3","3","3","3","1","1","1","1","1","4","4","3"
"74","2","1","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","4","2","2","1","4","1","1","4","2","2","2","4","1","4","1","4","2","2"
"75","1","1","1","2","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","2","1","2","1","2","2","2","1","2","1","1","1","2","1","3","2","3","2","2","2","3","1","1","3","1","1","2","3","4","2","1"
"76","2","2","2","1","2","1","1","1","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","3","3","2","1","4","2","3","2","1","4","2","3","2","1","4","2","4","4","1"
"77","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","1","2","2","2","1","2","1","1","1","2","3","1","1","2","3","1","3","2","3","2","2","2","3","1","1","1","1","3"
"78","2","1","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","2","1","2","1","2","2","4","3","4","3","1","2","3","4","3","1","2","3","4","3","1","2","1","1","4"
"79","2","2","2","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","4","2","3","4","1","3","4","1","3","4","2","1","2","1","3","4","3","1","3"
"80","1","2","2","1","1","2","2","1","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","2","1","1","1","1","2","2","4","1","2","4","4","3","4","3","1","1","2","3","4","2","2","1","2","2","2"
"81","2","2","2","2","2","2","2","2","2","2","1","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","3","1","4","2","1","3","1","4","2","1","3","1","4","2","1","3","3","4","4"
"82","2","1","1","1","2","1","2","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","4","1","3","3","4","1","3","1","4","1","4","4","4","1","3","3","1","4","3"
"83","1","2","1","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","1","1","4","2","1","3","4","3","4","2","1","3","2","1","4","2","4","3","3"
"84","2","2","1","1","1","2","1","1","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","3","1","4","3","2","4","3","2","4","3","1","2","1","2","4","3","3","1","2"
"85","2","1","2","2","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","1","1","1","2","1","2","1","1","1","1","2","2","1","1","1","4","4","1","3","4","2","1","2","1","3","4","2","3","4","1","3","4","2","2"
"86","2","1","1","2","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","1","2","3","4","4","4","4","4","1","1","1","1","1","2","2","2","2","2","1","3","3"
"87","1","2","1","1","2","1","2","1","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","1","2","2","2","1","2","2","2","1","1","1","1","4","3","2","4","3","1","1","4","3","2","4","2","1","2","4","3","2","1","3"
"88","1","1","1","1","2","1","1","2","2","1","1","2","2","2","1","1","2","2","1","1","2","2","2","2","1","1","1","2","2","2","1","2","2","2","1","1","1","1","4","2","1","2","4","3","3","2","4","3","1","1","4","3","2","4","1","3","2"
"89","2","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","1","2","2","1","2","2","2","2","1","2","1","2","1","2","1","3","3","4","4","3","1","1","2","1","2","4","4","3","2","2","4"
"90","2","2","2","2","1","1","1","1","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","1","3","3","4","1","1","3","3","4","1","1","3","3","4","1","4","4","4"
"91","2","2","1","2","2","2","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","1","2","4","3","1","4","1","4","4","4","1","3","3","1","3","3","4","1","4","3","1"
"92","2","2","1","2","1","1","2","2","1","2","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","2","3","2","1","4","2","4","3","4","2","1","1","4","2","1","3","3","3","1"
"93","2","2","1","1","2","1","1","2","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","2","1","1","1","2","2","1","1","1","1","2","1","2","4","4","4","1","3","3","1","3","3","4","1","3","1","4","1","4","3","2","2"
"94","1","2","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","1","1","1","2","2","1","2","2","1","3","1","3","3","4","1","4","4","1","3","3","3","1","4","1","4","4","3","3"
"95","1","2","2","2","2","1","2","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","1","4","2","2","1","4","2","4","1","4","1","1","1","4","2","2","1","1","2"
"96","1","1","2","2","2","1","1","2","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","4","2","2","4","2","2","1","4","2","4","1","4","1","3","3","3"
