"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69"
"31","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","4","2","4","3","3","1","2","3","2","2","5","7","3","1","14"
"32","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","4","2","1","2","4","2","4","1","3","3","3","7","4","8","4"
"33","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","3","4","1","3","1","3","3","1","3","4","3","2","5","7","1"
"34","2","1","1","2","2","2","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","1","3","1","1","4","1","3","3","4","3","2","7","8","4","15"
"35","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","1","4","1","1","1","1","2","1","3","4","8","3","3","3","3"
"36","1","2","1","2","2","2","2","2","1","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","1","4","1","2","3","2","1","1","1","8","2","2","6","4"
"37","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","3","4","1","4","2","1","3","8","3","5","13"
"38","2","2","2","1","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","1","3","4","2","2","1","3","3","3","3","6","2","4","5","12"
"39","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","3","3","2","2","3","4","2","2","4","1","8","3","4","4","9"
"40","2","1","2","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","2","1","2","4","1","2","1","3","2","3","4","2","3","6","3","2","3","1"
"41","2","1","1","2","2","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","3","1","2","3","1","2","2","3","4","2","7","5","4","5","2"
"42","1","1","2","1","1","2","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","2","2","1","3","2","1","2","3","1","3","4","3","3","4","8","5","2","10"
"43","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","1","1","1","4","2","3","3","2","4","4","1","1","8","5","8"
"44","1","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","3","4","2","2","2","4","3","4","3","2","2","7","7","3","5"
"45","1","2","1","2","1","1","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","3","2","4","1","1","1","3","4","4","3","8","1","1","7","13"
"46","2","1","1","2","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","3","3","4","4","2","3","2","3","3","3","1","3","6","1","10"
"47","2","1","1","2","1","1","1","1","1","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","1","1","3","2","3","4","3","3","3","2","8","1","2","8","7"
"48","1","2","1","2","2","2","1","2","2","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","1","2","1","1","1","4","3","3","3","3","4","3","1","1","4","1","4","6","3","13"
"49","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","4","1","3","4","4","1","1","2","3","2","4","3","1","6","15"
"50","2","2","2","1","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","4","4","4","2","1","3","2","2","2","1","6","1","3","8","5"
"51","1","2","1","1","1","2","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","1","1","1","4","3","3","1","2","3","1","3","3","1","3","5","1","3","8"
"52","2","2","2","2","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","1","3","4","4","3","2","1","1","1","2","8","7","7","5","1"
"53","1","1","2","1","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","2","2","1","2","1","1","2","4","3","2","1","2","1","4","7","6","3","7"
"54","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","3","2","3","4","2","2","3","1","4","1","5","8","3","3","9"
"55","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","3","4","1","1","4","4","1","3","1","1","1","7","2","7","12"
"56","2","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","4","4","2","4","2","1","4","4","4","3","5","2","4","14"
"57","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","1","2","4","3","1","3","2","4","4","3","3","4","7","3","15"
"58","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","3","1","1","4","3","2","4","4","2","1","8","5","5","1","15"
"59","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","3","1","4","1","4","1","2","2","3","4","2","5","6","8","1"
"60","1","2","1","1","2","1","1","1","1","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","4","1","1","2","1","2","1","3","4","4","5","3","7","7","16"
"61","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","4","2","4","1","1","1","1","3","2","6","5","8","1","13"
"62","2","2","1","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","3","4","2","1","2","4","2","3","3","5","1","5","3","2"
"63","2","2","2","2","1","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","4","2","2","3","3","1","4","4","3","1","2","2","2","4","8"
"64","1","1","2","2","2","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","3","2","1","4","2","2","1","2","1","2","2","1","2","2","3"
"65","1","2","2","2","1","2","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","3","1","1","2","2","1","2","2","4","4","6","4","2","1","6"
"66","1","2","1","2","1","1","2","1","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","4","1","1","4","4","1","3","1","2","1","7","6","4","7","5"
"67","1","1","2","2","2","2","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","1","2","2","2","3","3","3","2","1","4","3","3","1","8","8","7","7","6"
"68","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","2","2","1","4","4","4","1","1","3","3","8","6","6","4","2"
"69","1","2","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","1","1","4","1","1","4","1","4","1","1","7","1","7","4","10"
"70","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","2","2","1","1","2","3","4","3","3","4","3","2","4","4","4","2","7","2"
"71","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","1","3","2","4","3","2","3","2","4","1","3","2","6","8","11"
"72","2","1","1","1","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","1","1","1","2","1","2","4","4","1","3","2","4","4","4","3","4","4","1","4","1","11"
"73","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","4","1","2","3","2","1","1","2","4","2","8","6","5","3","12"
"74","2","1","1","1","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","1","1","1","4","2","3","4","1","1","4","4","4","1","6","7","6","5","3"
"75","1","2","1","1","2","1","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","3","2","4","3","4","2","1","2","2","2","6","8","6","7","8"
"76","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","1","1","4","3","4","3","3","2","3","4","5","8","4","4","3"
"77","1","2","1","2","1","1","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","1","4","3","3","4","2","2","4","4","2","1","3","5","2","4"
"78","2","1","1","1","2","1","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","2","1","3","3","1","4","3","1","5","3","8","8","6"
"79","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","1","2","3","2","2","4","2","1","4","1","2","5","5","7","11"
"80","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","3","4","4","2","2","4","1","3","2","1","5","2","6","2","15"
"81","1","1","2","1","1","2","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","3","3","1","3","2","2","1","1","4","6","1","4","7","15"
"82","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","4","3","1","3","3","4","1","2","4","3","6","5","7","2","7"
"83","1","2","1","1","2","1","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","1","4","3","1","1","1","4","2","2","3","3","6","2","2","9"
"84","1","2","1","1","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","2","1","4","3","3","4","4","3","3","4","6","7","5","6","9"
"85","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","4","4","2","2","1","3","4","1","3","2","1","8","2","5","15"
"86","2","1","2","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","4","3","4","4","1","4","1","2","3","3","2","4","3","7","4"
"87","2","1","1","2","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","4","2","3","2","4","2","2","2","2","4","8","2","1","5","10"
"88","2","1","2","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","2","3","1","3","2","1","2","4","2","2","3","1","6","6","16"
"89","1","1","2","2","1","1","1","1","1","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","3","4","3","3","1","3","1","2","2","3","8","7","8","6","11"
"90","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","2","3","4","4","4","1","2","4","1","2","7","8","2","3","11"
"91","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","2","2","1","1","3","3","3","1","2","3","2","3","1","7","7","2","1","16"
"92","2","1","1","1","1","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","1","2","1","1","1","3","1","2","1","4","1","4","1","2","3","5","4","7","5","11"
"93","1","1","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","4","4","3","1","3","3","4","1","4","2","5","1","6","4","12"
"94","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","1","2","3","4","2","4","2","3","7","3","7","10"
"95","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","3","2","2","3","4","2","3","1","3","1","1","1","7","6","14"
