"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83"
"11","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2"
"12","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2"
"13","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1"
"14","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2"
"15","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2"
"16","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2"
"17","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1"
"18","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1"
"19","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1"
"20","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1"
"21","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1"
"22","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1"
"23","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2"
"24","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1"
"25","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2"
"26","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2"
"27","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1"
"28","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2"
"29","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2"
"30","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2"
"31","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1"
"32","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1"
"33","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1"
"34","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2"
"35","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1"
"36","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2"
"37","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1"
"38","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1"
"39","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1"
"40","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1"
"41","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2"
"42","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1"
"43","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1"
"44","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2"
"45","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2"
"46","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1"
"47","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2"
"48","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2"
"49","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2"
"50","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2"
"51","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2"
"52","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1"
"53","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2"
"54","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1"
"55","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1"
"56","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1"
"57","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2"
"58","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2"
"59","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1"
"60","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2"
"61","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1"
"62","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2"
"63","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1"
"64","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1"
"65","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2"
"66","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1"
"67","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2"
"68","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2"
"69","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1"
"70","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1"
"71","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2"
"72","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1"
"73","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1"
"74","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1"
"75","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2"
"76","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2"
"77","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2"
"78","2","1","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1"
"79","1","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","1"
