"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51"
"29","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","3","2","2","1","2","4","3","2","2","2","4","4","3","1","1","3","2","1","4","4","4","2","3","2","1","3","1","4","8","2"
"30","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","1","1","1","1","1","1","3","3","2","3","4","1","1","1","3","2","1","2","2","3","2","4","3","2","4","1","3","4","2","4","4","1","1","2","8","1"
"31","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","3","2","4","4","1","2","4","2","1","2","4","4","3","1","2","1","2","3","2","2","4","1","4","1","2","4","6","3"
"32","1","1","2","2","2","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","3","2","4","2","3","4","2","2","1","4","3","3","1","3","2","4","1","2","2","3","1","1","2","4","1","4","2","4","1","7"
"33","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","2","1","1","3","2","2","4","1","1","4","2","4","4","2","3","4","3","4","4","3","3","2","4","1","3","1","3","1","1","11"
"34","1","1","2","2","1","1","1","2","2","2","2","1","2","2","1","1","1","1","2","1","2","1","3","1","2","1","2","2","3","3","2","2","1","2","4","1","1","4","1","1","1","1","2","1","4","1","3","3","3","5","16"
"35","2","1","1","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","1","4","3","3","4","4","2","2","3","3","3","2","2","2","1","2","1","4","2","4","4","2","4","1","3","1","5","15"
"36","1","2","2","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","3","4","3","2","1","4","2","1","1","3","2","2","3","3","2","1","2","4","3","2","2","2","1","2","4","4","3","1","8","6"
"37","1","2","1","2","2","2","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","3","4","1","1","4","4","3","1","2","1","1","1","1","1","1","2","1","3","1","1","3","1","4","4","4","3","4","1","1","3"
"38","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","3","1","1","2","2","2","3","2","2","1","4","3","4","3","3","1","4","3","4","3","3","4","4","4","3","6","8"
"39","2","2","2","1","1","2","2","2","1","1","1","1","1","1","1","1","2","2","2","1","2","3","1","1","3","2","1","1","2","3","1","4","3","4","3","2","1","4","4","1","4","4","3","1","2","1","1","4","3","1","4"
"40","2","2","2","1","2","1","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","2","3","3","3","3","4","3","4","2","4","1","3","2","2","1","4","1","4","3","1","4","2","1","4","2","3","2","2","2","8"
"41","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","1","2","2","4","1","2","1","3","1","3","3","2","2","2","1","3","4","4","4","2","4","2","2","2","1","4","4","1","1","3","2","1","10"
"42","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","2","1","3","3","3","2","1","1","1","4","2","1","1","1","4","2","2","4","1","1","1","4","2","2","4","4","2","3","5","2"
"43","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","3","1","1","4","2","1","1","2","4","3","3","1","3","2","2","4","2","3","2","1","3","2","2","3","2","3","2","1","4","16"
"44","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","1","3","4","3","2","1","1","2","2","1","3","2","4","4","3","4","3","2","4","2","1","1","3","3","2","4","1","8","14"
"45","1","2","1","1","2","1","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","3","3","2","4","4","1","1","1","4","4","2","4","1","2","2","1","1","1","3","4","4","1","1","1","3","3","3","4","5","13"
"46","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","4","1","4","3","1","2","1","1","2","4","1","4","1","3","4","2","2","3","4","3","2","3","4","2","2","3","4","2","9"
"47","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","2","4","1","1","4","3","2","2","4","4","3","2","1","4","4","3","2","3","4","2","4","4","1","3","2","3","3","3","1","12"
"48","2","2","2","2","2","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","3","3","3","4","3","3","2","3","3","3","4","2","1","2","4","4","4","3","1","3","4","2","3","2","3","1","3","2","3","3"
"49","1","2","2","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","3","4","4","2","3","2","3","4","3","1","1","2","3","3","2","3","2","1","3","4","1","4","2","2","1","3","16"
"50","1","1","2","2","2","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","4","1","3","2","4","3","4","1","2","3","3","1","4","1","2","4","1","1","3","4","1","3","1","2","2","1","1","2","6","12"
"51","1","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","2","1","2","4","4","2","4","1","4","1","4","4","4","4","1","1","3","3","2","1","4","1","2","2","2","2","3","3","1","1","2","4","5"
"52","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","1","2","2","1","1","1","2","3","4","4","1","2","1","2","2","1","4","2","4","4","4","2","3","1","3","1","1","2","2","1","2","2","1","4","1","15"
"53","2","1","1","2","2","2","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","3","1","2","3","4","3","3","4","4","2","2","4","1","4","3","2","4","2","2","1","2","2","1","2","2","2","1","3","3","7"
"54","1","2","1","2","2","2","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","4","3","2","1","3","3","1","2","1","2","1","3","4","3","1","2","1","4","4","2","3","3","3","2","3","2","3","3","6","16"
"55","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","1","4","2","4","1","3","4","3","2","1","2","2","1","2","2","3","2","4","4","1","1","3","3","4","1","1","2","4","4","14"
"56","1","2","1","2","1","1","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","4","2","3","3","2","4","4","3","3","1","2","3","1","1","4","4","1","1","2","4","4","2","4","3","2","2","3","3","4","1"
"57","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","2","4","3","4","1","3","2","2","3","2","3","4","3","4","2","2","3","4","2","1","2","1","4","3","1","1","1","2","13"
"58","2","1","1","2","2","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","4","1","4","3","3","4","4","4","2","3","1","1","1","3","2","2","1","2","2","1","4","4","3","2","6","14"
"59","1","1","2","1","2","1","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","4","2","4","3","4","2","2","1","4","2","4","4","4","2","1","3","1","3","1","1","2","3","4","3","1","1","2","3","2","6"
"60","2","1","1","2","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","1","1","2","1","3","2","2","4","4","3","4","2","3","1","1","1","1","4","3","1","1","4","1","3","3","1","4","4","1","1"
"61","1","2","1","2","1","1","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","3","1","4","3","1","3","2","4","4","2","2","1","4","3","4","4","1","2","3","3","4","4","3","1","1","3","4","1","7","14"
"62","1","1","2","1","2","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","4","1","3","3","3","1","4","3","2","2","2","3","3","4","4","1","4","1","1","1","4","2","4","2","3","4","4","4"
"63","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","3","3","2","4","2","3","3","3","2","2","4","3","3","2","3","1","1","4","3","3","4","3","3","2","2","2","1","1","5"
"64","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","2","1","2","1","2","2","4","2","3","4","2","4","4","3","4","3","1","1","2","4","4","1","3","2","1","1","3","3","3","2","1","4","1","1","1","13"
"65","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","4","4","2","4","2","1","3","1","3","4","3","3","1","3","1","4","4","2","2","3","4","3","2","2","10"
"66","1","1","2","1","1","2","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","3","4","2","1","2","2","1","3","1","2","3","2","4","2","4","1","1","1","2","4","1","4","4","4","3","4","1","1","3","8"
"67","2","1","1","1","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","3","2","1","2","4","2","1","4","2","3","1","1","1","3","4","1","4","4","4","4","1","2","4","3","1","2","2","2","7","9"
"68","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","2","3","3","4","3","4","3","4","1","2","2","1","1","3","1","1","3","3","4","4","3","3","2","1","1","1","4","4","3","12"
"69","1","1","2","1","2","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","1","1","3","1","4","4","1","2","3","4","2","4","3","1","3","4","4","2","1","2","1","3","3","4","3","3","4","2","7","15"
"70","1","2","1","1","2","1","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","2","4","1","2","4","3","2","2","3","2","4","4","2","1","4","2","4","4","3","3","3","1","2","2","1","1","1","1","4","8"
"71","1","2","1","2","2","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","4","1","3","3","1","2","1","2","4","3","3","3","4","3","1","4","1","4","1","4","3","4","1","1","4","1","2","3","5"
"72","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","3","1","4","4","1","3","2","4","3","4","1","3","3","2","4","1","3","1","4","2","3","1","4","4","2","1","2","3","6","2"
"73","2","1","1","1","2","1","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","4","4","4","2","3","1","1","3","1","2","4","2","2","1","1","4","3","2","2","3","4","3","4","4","3","2","4"
"74","2","1","1","2","1","1","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","3","4","3","1","1","4","2","1","2","1","1","4","4","2","2","4","4","3","4","3","1","3","2","3","3","2","1","3","5","10"
"75","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","4","2","2","4","1","2","3","1","3","4","3","3","2","4","2","4","2","4","3","2","3","4","1","1","1","2","1","3","7","3"
"76","1","2","1","1","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","3","2","3","2","1","2","4","4","2","3","1","4","4","4","3","3","1","4","1","2","3","4","2","4","2","3","3","4","3","4"
"77","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","1","2","2","3","2","1","1","4","2","1","4","1","1","2","3","2","2","4","4","2","3","3","1","2","3","3","2","2","4","4","4","6","5"
"78","2","2","2","2","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","2","1","3","2","2","2","2","4","3","2","1","4","3","2","4","4","1","2","4","2","3","1","3","3","4","3","2","1","3","2","5","14"
"79","2","2","2","1","2","1","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","4","3","3","1","4","1","2","4","2","1","3","1","4","3","3","3","4","2","2","1","3","4","1","1","3","4","3","1","4","2"
"80","2","2","2","1","1","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","2","2","1","2","3","2","1","4","3","2","3","3","4","4","2","1","1","1","3","3","3","2","1","3","3","2","2","8","9"
"81","1","2","1","2","1","1","1","2","2","2","2","1","1","2","2","2","1","2","1","1","1","2","2","3","1","1","1","1","3","3","4","4","1","3","4","2","3","4","3","3","4","3","4","4","2","3","1","2","4","2","7"
"82","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","2","1","3","2","4","1","3","4","2","2","2","2","4","1","2","2","2","1","3","1","1","2","2","4","1","1","2","2","4","2","4","11"
"83","1","2","1","1","1","2","1","1","1","2","1","2","1","2","2","1","1","1","1","2","2","2","1","4","4","1","4","3","3","1","1","3","4","3","3","1","4","4","1","1","1","4","4","1","3","4","1","1","1","6","9"
"84","1","1","2","2","1","1","1","1","1","2","1","2","2","1","2","2","2","1","2","1","2","2","4","2","2","2","1","4","4","4","1","2","3","3","2","1","1","4","2","4","2","1","4","2","2","2","2","4","1","2","3"
"85","2","1","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","3","4","1","2","4","4","3","1","1","3","2","3","2","4","1","3","3","4","2","4","4","4","3","1","3","1","2","3","4","15"
"86","1","2","1","2","1","1","1","1","1","2","1","2","1","1","1","1","2","2","1","1","1","1","1","4","1","2","2","3","4","4","3","4","3","2","2","2","3","4","4","2","3","3","2","3","4","4","4","1","2","5","12"
"87","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","1","2","3","3","2","3","1","4","1","4","4","4","1","4","1","1","2","1","3","3","3","3","1","4","4","2","4","1","4","10"
"88","1","2","1","1","1","2","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","2","3","4","2","3","1","4","2","2","3","2","2","1","1","4","4","2","4","2","4","2","2","1","3","4","2","3","1","6"
"89","1","1","1","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","4","1","1","1","1","3","1","1","1","1","4","2","2","3","1","3","2","2","1","3","4","4","4","4","2","2","2","2","3","13"
"90","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","1","3","4","1","2","4","1","1","3","3","3","1","1","1","3","1","3","4","4","3","2","4","4","2","2","3","1","3","2","14"
"91","1","2","1","1","2","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","4","4","1","4","3","2","3","2","3","3","2","2","4","4","2","1","1","2","2","3","4","3","2","3","4","2","4","2","2","2"
"92","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","1","3","2","1","3","4","4","1","3","3","3","4","4","2","4","3","2","4","1","1","4","2","2","1","1","2","4","1","6","7"
"93","2","1","1","2","2","2","2","1","2","2","1","2","1","1","1","2","1","2","1","2","2","4","2","1","3","3","4","1","3","3","1","2","2","4","2","3","2","4","1","3","2","2","4","2","4","1","3","2","1","8","12"
"94","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","2","2","3","2","1","1","1","3","4","2","3","3","4","1","2","2","2","4","4","1","4","1","3","3","4","3","4","2","3","11"
"95","1","2","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","1","1","1","1","4","3","4","2","1","3","1","1","2","4","4","1","2","4","2","3","2","2","2","1","4","1","3","1","3","2","2","6","4"
"96","2","1","1","2","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","3","4","3","1","2","1","2","1","3","3","4","3","1","4","3","1","2","4","4","2","3","1","4","1","4","3","2","4","3"
"97","1","2","1","2","2","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","3","2","3","4","2","4","2","1","3","3","1","2","2","3","1","4","2","1","2","4","1","3","3","2","1","2","4","8","10"
"98","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","4","4","4","3","4","4","4","4","3","2","3","2","3","1","4","1","2","3","3","1","3","1","3","1","3","2","2","2","5","4"
"99","2","1","1","1","1","2","2","2","1","2","2","1","1","2","2","2","2","1","1","1","1","1","3","4","2","2","4","1","1","4","1","4","3","2","4","3","4","1","3","3","2","1","1","3","3","1","1","3","1","3","2"
"100","1","1","2","1","2","1","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","3","1","3","3","3","1","4","2","3","1","4","2","1","4","1","3","1","4","4","2","2","1","3","1","2","4","1","1","5","9"
"101","1","2","1","1","1","2","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","4","1","4","2","2","1","2","3","1","4","1","2","1","2","3","3","1","3","4","1","3","2","1","2","1","2","4","2","8","15"
"102","2","2","2","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","8","16"
"103","2","2","1","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","2","4","2","3","3","3","1","3","1","1","4","1","2","3","1","2","2","3","4","2","4","3","3","3","4","1","2","1","16"
"104","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","4","4","1","3","3","2","3","2","4","1","1","4","3","1","2","4","3","1","1","2","3","2","1","2","3","4","2","4","3","14"
"105","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","3","2","2","4","3","1","3","4","4","4","1","4","3","3","4","4","2","1","2","2","4","3","2","2","4","13"
"106","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","3","2","3","1","1","2","4","4","1","1","2","2","3","1","3","2","3","3","2","3","4","1","1","1","1","1","1","2","2","16"
"107","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","1","2","2","4","3","2","2","3","3","1","2","2","4","2","1","3","2","1","3","3","3","3","3","4","2","4","3","4","4","1","1","7","4"
"108","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","4","4","3","3","2","2","2","2","4","1","1","1","2","2","1","2","2","1","4","4","1","4","3","1","4","1","3","2","7","7"
"109","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","4","2","4","4","4","2","2","1","3","4","3","2","3","3","1","2","3","4","2","4","1","2","3","2","2","3","4","1","3","10"
"110","1","2","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","3","1","2","4","4","3","3","4","3","4","1","2","2","1","3","3","2","1","1","4","1","3","2","3","1","4","3","1","2","11"
"111","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","2","3","1","4","2","4","2","4","1","2","2","4","4","4","2","3","2","3","1","2","1","1","4","2","2","4","1","2","7","1"
"112","2","1","1","1","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","2","4","3","2","1","3","3","2","3","2","4","1","3","2","3","4","1","4","2","1","1","3","4","1","2","4","4","3","8","13"
"113","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","3","4","2","2","2","2","1","3","2","4","4","4","3","3","4","4","3","2","1","1","2","1","3","1","4","2","3","3","2","12"
"114","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","3","3","1","3","2","3","3","3","4","1","3","1","3","4","3","3","3","4","3","4","1","1","2","4","3","2","4","2","6","6"
"115","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","3","1","3","4","3","1","4","2","4","3","3","4","2","1","1","2","3","3","3","3","1","4","4","4","1","2","3","3","8","5"
"116","2","1","1","2","1","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","4","3","3","2","1","3","1","2","4","3","2","2","3","4","3","1","1","1","3","2","1","2","2","2","1","4","4","7","16"
"117","1","1","2","1","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","4","2","3","1","3","4","3","1","3","1","4","2","3","2","2","4","3","3","4","2","2","4","1","2","3","4","2","1","2"
"118","2","1","1","1","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","4","1","2","2","3","1","3","3","1","4","1","3","4","1","4","1","4","3","1","3","1","4","3","1","2","3","1","4","4","6"
"119","1","1","2","1","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","2","1","2","3","1","3","2","4","2","4","2","4","1","2","3","1","2","2","4","4","2","3","2","4","3","3","1","2","3","4","6","13"
"120","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","4","4","2","3","1","4","1","4","3","2","3","3","2","2","3","3","3","3","2","3","1","3","1","2","4","3","3","4","1","9"
"121","1","2","2","1","2","2","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","2","4","3","1","1","3","3","2","4","4","3","3","4","3","3","1","3","3","1","4","2","2","3","4","1","2","2","1","5","1"
"122","2","2","2","2","1","1","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","4","1","1","2","1","3","1","1","2","3","3","4","1","2","1","2","4","1","2","2","3","1","3","1","1","4","4","4","2","1"
"123","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","3","4","4","1","3","2","4","3","1","2","3","3","1","1","3","3","4","1","3","2","3","2","2","3","4","1","4","3","7","13"
"124","1","2","1","1","2","1","1","2","2","1","1","1","2","1","2","1","1","1","1","2","2","1","3","2","2","3","4","4","1","4","1","4","2","3","3","4","2","4","3","2","4","3","3","1","4","2","4","2","3","7","11"
"125","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","2","4","4","1","3","1","1","4","3","3","1","4","1","4","2","2","3","1","2","1","4","3","3","4","2","1","3","1","7","6"
"126","1","2","2","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","4","3","4","2","2","3","4","2","2","4","2","4","2","1","2","1","2","3","2","1","2","4","2","4","3","1","4","3","3","9"
"127","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","2","2","2","2","3","2","1","3","1","1","1","4","1","4","3","3","2","2","2","4","2","1","4","4","1","4","4","5","5"
"128","2","1","1","2","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","4","3","4","1","2","3","4","2","1","2","1","2","1","4","2","4","4","4","1","4","1","1","1","1","4","3","2","1","2","5"
