"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65"
"19","2","1","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","1","3","1","4","2","2","2","3","2","2","3","1","4","4","2","1","1","1","6","2","13"
"20","1","1","1","1","2","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","3","3","2","1","4","1","2","3","2","1","3","2","2","1","3","2","4","3","3","6","16"
"21","2","2","2","2","2","2","2","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","2","1","2","4","4","2","1","2","1","1","3","3","2","2","2","3","2","1","2","1","2","7","2","14"
"22","1","1","1","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","1","2","3","3","4","4","4","2","4","1","2","1","2","4","3","2","2","2","2","1","14"
"23","1","2","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","3","4","1","4","1","2","1","1","1","3","1","2","4","1","3","1","1","2","5","1","16"
"24","2","2","2","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","2","1","2","2","2","4","1","1","1","2","2","3","4","3","4","2","3","1","1","4","3","1","1","12"
"25","1","1","1","2","1","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","3","4","4","3","4","3","2","3","1","2","3","4","1","1","4","4","3","7","7","13"
"26","2","1","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","4","2","3","1","4","4","2","3","2","1","1","3","1","3","2","4","3","2","8","5","7"
"27","1","1","1","1","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","1","1","2","1","2","3","3","4","4","2","4","3","4","1","3","1","4","1","3","2","4","1","1","4","4","14"
"28","1","1","2","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","4","4","4","1","3","2","4","1","1","2","2","4","1","1","2","2","2","3","8","8","2"
"29","1","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","3","2","4","3","1","1","4","3","1","4","4","2","1","4","4","3","1","3","7","5","1"
"30","1","2","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","4","3","1","2","3","4","4","4","3","4","3","2","1","1","3","1","2","1","4","13"
"31","2","2","1","2","1","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","1","1","2","1","2","2","4","4","4","3","2","2","1","3","4","1","2","3","6","3","6"
"32","2","1","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","1","1","4","3","2","1","3","1","2","1","2","1","1","1","1","3","1","4","8","6","4"
"33","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","2","3","4","3","3","4","3","2","3","1","4","4","4","4","8","4","10"
"34","2","2","2","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","1","4","4","4","1","4","4","2","2","2","3","3","1","2","3","4","1","2","3","3","15"
"35","2","1","2","2","1","2","1","2","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","3","3","2","3","1","1","4","4","2","3","3","3","4","4","1","4","4","1","2","5","6"
"36","1","1","1","1","2","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","2","4","1","3","2","4","3","1","2","1","4","4","2","3","4","1","2","1","3","5","11"
"37","1","1","2","1","1","2","2","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","1","3","1","2","3","2","4","4","2","4","3","4","2","1","4","3","1","3","7","1","7"
"38","1","2","2","1","2","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","3","3","2","2","2","3","4","1","3","1","1","3","1","1","3","2","2","2","2","5","12"
"39","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","1","3","4","4","2","1","4","4","2","1","4","4","3","1","2","1","2","7","6","12"
"40","1","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","1","1","4","3","3","3","2","3","2","2","2","2","2","4","1","1","4","8","12"
"41","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","4","2","3","3","4","4","2","4","1","1","1","3","1","1","2","2","4","2","16"
"42","2","2","1","2","1","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","3","3","4","1","1","2","3","1","4","1","3","4","4","2","4","2","3","2","4","4","4"
"43","2","2","1","1","2","2","2","1","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","4","1","4","4","1","3","1","1","1","3","3","3","3","3","2","3","2","3","2","2","7"
"44","1","2","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","1","1","4","2","1","3","3","4","3","3","4","1","4","4","3","1","3","3","8","6","14"
"45","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","2","2","3","1","2","1","3","1","2","3","3","2","1","4","3","3","4","3","8","14"
"46","2","2","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","8","8","16"
"47","1","2","2","2","1","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","1","2","1","2","3","4","2","2","2","4","1","1","4","4","1","4","3","2","4","3","3","2","10"
"48","2","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","4","2","2","1","3","3","3","4","4","3","4","1","4","2","2","2","1","1","6","9"
"49","1","1","2","1","1","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","3","1","3","2","4","2","3","1","2","2","2","2","3","4","4","4","4","2","1","2","1"
"50","2","2","1","1","2","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","4","1","2","1","3","2","4","2","2","1","1","1","4","1","3","1","3","1","1","8","5"
"51","1","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","1","2","4","4","2","3","3","1","3","4","3","4","2","3","1","3","3","4","1","4","6","1","8"
"52","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","3","1","1","4","4","1","4","4","4","4","2","1","3","2","1","2","3","1","3","7","7"
"53","1","1","1","2","1","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","2","1","1","1","3","3","4","3","1","2","2","4","3","4","1","7","16"
"54","2","2","1","1","2","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","2","3","2","4","2","3","2","4","1","1","2","1","2","2","2","4","3","2","8","1","1"
"55","1","1","2","2","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","1","3","3","3","2","4","3","2","3","3","1","4","2","2","4","2","5","3","4"
"56","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","4","1","2","3","2","2","2","1","2","3","1","4","2","4","1","3","3","3","4","7","15"
"57","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","2","2","1","2","1","2","2","2","4","3","4","1","4","1","3","2","3","1","4","2","3","3","4","1","4","2","2"
"58","1","1","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","3","3","3","1","3","1","3","1","2","1","2","1","3","1","1","4","1","8","7","5"
"59","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","3","3","4","2","3","4","1","3","1","1","1","1","3","2","4","2","1","3","1","3","8"
"60","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","3","2","2","3","4","2","1","1","3","4","4","4","3","3","3","3","2","2","8","3","13"
"61","2","2","1","2","1","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","3","3","2","4","3","3","2","2","3","3","1","2","3","4","1","4","2","4","3","6","2"
"62","1","2","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","3","3","4","3","1","3","1","4","2","3","3","2","3","1","1","2","4","5","8","1"
"63","1","2","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","4","3","1","1","4","4","2","4","1","2","2","2","4","3","3","3","2","4","1","5","4"
"64","2","1","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","2","1","2","1","2","2","1","2","2","3","4","1","1","2","4","1","4","4","1","3","2","1","4","1","3","3","1","5","1","2"
"65","2","2","2","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","1","4","2","1","3","1","1","1","1","4","1","1","2","4","2","2","4","4","4","5","13"
"66","2","1","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","1","4","4","3","3","2","2","4","3","2","1","2","2","2","3","4","3","3","2","4","11"
"67","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","2","2","1","2","2","2","2","2","4","1","2","4","4","1","3","3","4","2","1","1","3","3","8","4"
"68","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","4","2","1","1","1","3","3","1","4","1","1","1","3","4","1","4","4","3","7","3","11"
"69","1","1","2","2","2","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","4","3","1","2","2","2","4","2","4","2","4","3","3","3","3","3","4","1","4","6","8"
"70","1","1","1","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","4","1","3","1","1","2","2","3","2","4","3","4","3","1","1","2","5","5","10"
"71","2","2","1","2","1","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","4","2","3","2","2","2","4","1","3","1","3","2","2","3","2","4","1","3","5","6","3"
"72","1","1","1","2","1","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","4","1","4","1","2","1","1","4","4","1","1","3","2","2","4","1","4","4","2","2","9"
"73","1","2","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","3","2","2","2","3","4","1","4","2","2","2","4","2","2","1","1","4","1","8","3","3"
"74","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","1","2","2","3","1","1","1","3","3","4","1","1","2","4","1","2","3","3","4","1","2","3","7","9"
"75","2","2","2","1","1","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","2","1","3","3","2","4","3","2","1","2","3","1","3","3","1","2","3","3","6","5","16"
"76","1","1","2","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","2","1","3","2","1","2","3","3","4","4","1","1","2","2","3","4","1","4","6","5","2"
"77","2","1","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","2","1","1","2","2","4","4","2","2","4","3","3","1","2","2","4","3","4","2","1","2","3","3","6","1","10"
"78","2","2","2","2","2","1","2","2","1","2","2","1","1","1","1","2","2","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","2","2","1","2","1","2","3","1","1","2","1","1","2","3","4","2","2","4","1","3","3","4","3","3","2","8","13"
"79","1","1","2","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","1","4","2","4","4","3","1","4","4","2","3","1","3","1","4","4","2","3","4","5","3"
"80","2","1","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","4","3","1","4","3","2","2","1","4","4","4","2","1","2","1","1","4","3","1","5","14"
"81","2","1","1","2","2","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","4","4","4","3","2","2","2","2","1","4","2","1","3","4","4","4","2","1","5","7","12"
"82","1","2","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","3","4","3","1","2","1","4","2","1","4","2","3","1","1","4","2","2","6","8","9"
"83","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","3","1","3","4","1","2","1","2","2","4","2","3","1","1","2","2","4","4","4","1","11"
"84","1","2","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","4","1","4","2","4","3","3","2","1","1","3","2","1","2","4","1","2","1","3","1","13"
"85","1","1","2","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","4","3","3","3","4","3","1","1","3","4","2","1","4","1","2","1","1","3","3","4","6"
"86","2","1","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","4","1","2","2","1","4","2","4","3","1","3","4","3","1","3","1","1","4","4","7","1"
"87","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","2","2","1","2","2","2","2","1","2","3","2","2","3","3","4","3","1","3","2","4","4","3","4","2","3","4","5","2","11"
"88","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","2","1","3","1","3","4","1","1","1","4","3","4","1","2","3","4","3","1","7","6","6"
"89","2","1","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","1","2","1","4","3","1","3","2","3","1","4","2","3","3","4","2","3","2","4","8","6"
"90","1","2","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","1","3","1","1","1","4","2","2","3","4","1","1","1","1","4","3","3","2","6","2","3"
"91","1","2","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","4","2","3","4","3","2","2","2","3","3","3","3","4","2","4","2","1","1","8","5","9"
"92","2","1","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","4","1","4","3","3","1","3","3","4","3","1","2","4","3","2","3","4","2","3","1","3"
"93","2","2","1","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","3","4","3","3","2","3","2","1","2","3","3","1","1","2","4","1","4","2","7","8","8"
"94","2","2","1","2","1","1","2","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","4","2","1","3","4","3","1","2","4","3","1","4","1","1","3","2","4","1","6","4","1"
"95","2","2","2","1","1","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","3","2","2","4","2","4","3","3","2","4","2","1","4","3","3","3","4","3","5","4","9"
"96","2","2","1","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","2","4","3","3","3","3","2","3","4","1","4","2","4","4","3","1","1","4","4","3","7"
"97","1","1","2","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","1","1","1","1","1","1","1","2","2","3","1","1","3","2","3","2","2","1","4","4","4","4","2","1","2","1","4","2","8","3"
"98","1","1","2","2","2","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","3","2","4","4","3","3","2","1","4","4","2","3","2","4","4","3","3","2","6","6","5"
"99","2","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","3","2","3","4","1","4","2","4","1","4","4","1","2","2","4","1","3","5","2","5"
"100","1","2","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","4","4","4","2","1","4","2","3","4","2","4","1","2","1","2","2","4","2","5","7","6"
"101","2","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","3","3","1","4","3","3","4","1","4","1","3","3","2","3","3","4","3","5","8","15"
