"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55"
"11","1","2","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","2","2","1","1","2","2","1","1","1","4","3","4","3","1","1","2","2","1","3","3","4","3","4","2","2","1","2","3","4"
"12","1","1","2","1","1","2","1","2","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","2","1","2","1","1","1","1","2","2","3","4","4","3","1","1","2","3","4","2","2","1","1","2","4","4","3","3","4","3"
"13","1","2","1","1","1","1","2","2","2","2","2","2","2","1","2","1","1","1","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","4","4","4","4","4","2","2","2","2","2","3","3","3","3","3","1","3","4"
"14","2","2","1","2","1","2","1","2","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","1","2","2","2","2","1","2","1","2","2","1","1","2","4","4","3","2","1","3","3","4","4","3","1","1","2","3","1","2"
"15","2","2","1","1","2","2","2","2","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","3","2","2","4","4","3","2","2","4","4","3","2","2","4","4","3","2","4","4","1"
"16","1","2","1","2","1","1","2","1","2","1","2","1","1","2","2","1","2","1","2","1","2","1","1","2","1","2","1","1","1","2","2","1","2","2","1","3","3","4","4","1","3","3","3","1","4","1","4","1","3","3","4","1","3","2","1"
"17","2","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","1","1","1","2","1","2","1","2","2","2","4","2","3","1","2","4","2","3","1","2","4","2","3","1","2","4","3","4","1"
"18","1","1","1","2","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","2","2","1","1","2","2","1","1","1","4","3","3","4","2","2","1","4","3","1","1","2","2","1","3","3","4","3","4","2"
"19","2","2","2","2","1","1","1","1","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","4","1","1","3","3","4","1","1","3","3","4","1","1","3","3","4","1","4","4","4"
"20","2","2","2","1","1","2","1","2","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","2","1","1","2","2","1","2","2","1","2","2","1","4","4","2","2","2","2","2","1","1","1","1","1","3","3","3","3","3","4","1","3"
"21","1","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","2","1","3","2","3","4","1","3","1","2","1","3","4","4","1","3","4","2","3","2","4"
"22","2","1","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","2","2","1","1","1","3","4","1","2","1","3","4","2","3","4","1","3","4","1","3","4","2","2","3","4"
"23","1","1","2","2","2","1","2","2","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","2","2","2","1","2","2","1","2","4","4","4","2","3","2","3","2","4","4","3","2","3","3","2","4","4","2","4","3"
"24","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","2","1","2","2","2","1","2","1","4","3","4","2","1","3","2","1","4","2","1","4","2","1","3","2","2","1"
"25","2","2","1","1","1","2","1","1","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","4","3","1","4","3","2","4","3","2","4","3","1","2","1","2","4","3","3","1","2"
"26","2","2","2","1","2","1","1","1","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","1","3","3","2","1","4","2","3","2","1","4","2","3","2","1","4","2","4","4","1"
"27","2","1","2","1","2","2","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","1","2","2","2","2","1","1","1","1","1","3","4","3","4","2","1","4","3","4","2","1","4","3","4","2","1","1","1","1"
"28","1","2","2","2","1","2","1","2","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","2","2","1","3","4","1","3","4","2","2","3","4","1","3","1","2","1","3","4","2","1","2"
"29","2","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","1","2","2","2","2","1","2","1","2","2","1","2","1","3","3","4","4","3","1","1","2","1","2","4","4","3","2","2","4"
"30","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","1","2","2","2","1","2","1","1","1","3","2","3","1","1","2","3","1","3","2","3","2","2","2","3","1","1","1","1","3"
"31","1","1","2","2","2","1","1","2","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","2","1","1","1","2","2","1","1","2","2","4","1","1","1","4","2","2","4","2","2","1","4","2","4","1","4","1","3","3","3"
"32","2","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","1","1","1","2","1","2","2","2","1","1","2","1","2","4","4","3","3","4","2","2","1","2","1","3","3","4","2","2","1"
"33","1","1","2","2","1","2","1","1","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","2","1","2","2","2","1","2","1","2","1","2","4","1","2","3","1","2","3","1","2","4","3","4","3","1","2","3","4","3"
"34","1","1","2","1","1","2","2","2","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","3","1","1","4","3","2","4","1","4","3","2","4","1","4","3","2","4","4","1","1"
"35","2","1","2","2","1","1","2","2","2","2","2","2","2","1","2","1","1","1","2","1","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","4","4","1","1","1","1","1","3","3","3","3","3","2","2","2","2","2","1","2","1"
"36","2","2","2","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","3","4","2","3","4","1","3","4","1","3","4","2","1","2","1","3","4","3","1","3"
"37","2","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","3","3","4","1","2","4","4","3","3","4","2","2","1","3","1","3"
"38","1","2","2","1","1","2","2","1","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","1","1","1","1","2","2","3","4","1","2","4","4","3","4","3","1","1","2","3","4","2","2","1","2","2","2"
"39","2","1","1","2","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","2","3","3","4","4","4","4","4","1","1","1","1","1","2","2","2","2","2","1","3","3"
"40","2","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","1","1","1","1","2","2","1","1","1","1","2","2","4","3","3","2","4","3","1","2","1","2","4","3","1","4","3","2","4","4","2","3"
"41","2","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","2","2","3","2","3","3","2","4","4","3","3","2","4","4","3","3","2","4","4","1","1","4"
"42","1","2","1","1","2","1","2","1","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","2","1","2","2","2","1","1","1","1","2","4","3","2","4","3","1","1","4","3","2","4","2","1","2","4","3","2","1","3"
"43","2","2","1","1","2","1","1","2","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","2","2","2","1","1","1","1","2","1","2","1","4","4","4","1","3","3","1","3","3","4","1","3","1","4","1","4","3","2","2"
"44","2","1","2","2","2","1","2","1","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","1","2","2","1","1","1","2","2","1","3","1","2","3","1","2","4","4","1","2","3","1","3","4","3","1","2","2","4","2"
"45","2","1","1","1","2","1","2","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","4","1","3","3","4","1","3","1","4","1","4","4","4","1","3","3","1","4","3"
"46","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","1","4","1","1","4","2","2","1","1","4","2","2","1","1","4","2","2","1","4","4"
"47","2","1","1","2","1","2","2","1","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","2","2","2","1","2","1","2","2","1","4","3","1","1","2","1","2","4","4","3","2","1","3","3","4","2","3","3"
"48","2","1","1","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","1","2","2","1","2","2","1","1","3","1","1","2","3","2","2","3","1","1","1","3","2","3","2","4","2","3"
"49","1","1","1","2","1","2","2","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","1","4","2","4","1","4","1","2","4","1","4","1","2","4","1","4","1","2","1","4"
"50","1","1","1","1","1","2","1","1","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","1","3","3","3","1","4","1","4","1","3","3","4","1","4","4","1","3","3","2","4","2"
"51","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","3","3","3","3","3","4","4","4","4","4","1","2","3"
"52","1","2","2","2","1","1","2","2","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","2","1","2","1","1","1","1","2","2","3","4","3","4","2","2","1","1","2","4","4","3","4","3","1","1","2","2","3","1"
"53","1","1","1","2","2","2","1","1","1","2","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","2","1","2","2","2","1","1","1","1","2","4","1","4","3","2","4","2","1","2","4","3","3","2","4","3","1","3","2","1"
"54","1","1","2","2","2","2","2","2","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","1","1","1","1","1","1","2","1","2","2","3","3","1","1","2","3","3","1","1","2","3","3","1","1","2","3","4","1","4"
"55","2","1","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","1","1","1","2","1","2","1","2","2","2","4","3","4","3","1","2","3","4","3","1","2","3","4","3","1","2","1","1","4"
"56","2","2","2","2","1","2","1","1","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","1","2","2","2","4","1","4","1","4","2","2","1","4","1","1","4","2","2","2","1","3"
"57","2","2","2","1","1","2","2","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","4","1","3","1","4","1","4","3","1","4","1","4","3","1","4","1","4","2","4","1"
"58","1","2","2","2","2","2","1","1","2","2","2","2","2","1","2","1","1","1","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","3","3","3","3","3","1","1","1","1","1","4","4","4","4","4","1","3","1"
"59","1","1","1","1","1","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","2","1","2","2","2","1","2","1","1","1","3","2","2","2","3","1","1","3","1","1","2","3","1","3","2","3","2","3","3","2"
"60","2","2","2","1","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","2","1","2","1","2","2","2","2","1","2","3","4","2","3","2","3","3","3","2","4","4","2","4","4","3","2","4","3","4"
"61","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","3","2","2","3","1","1","2","2","3","1","1","2","2","3","1","1","1","4","1"
"62","2","1","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","2","2","4","2","2","1","4","1","1","4","2","2","2","4","1","4","1","4","2","2"
"63","2","1","1","2","1","1","2","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","4","3","2","1","2","4","3","1","4","3","2","4","3","2","4","3","1","2","3","1"
"64","2","1","2","1","2","1","1","2","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","1","1","1","2","1","2","2","2","1","1","2","3","4","2","2","1","2","1","3","3","4","1","2","4","4","3","2","3","2"
"65","1","2","2","2","2","1","2","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","1","1","1","2","2","1","1","2","2","4","1","4","2","2","1","4","2","4","1","4","1","1","1","4","2","2","1","1","2"
"66","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","4","4","1","2","3","1","4","1","2","3","1","4","1","2","3","1","4","4","4"
"67","2","1","2","1","1","2","2","1","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","4","4","3","3","3","3","3","2","2","2","2","2","1","1","1","1","1","1","3","2"
"68","2","2","1","2","2","2","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","2","2","1","1","1","1","2","1","2","1","4","3","1","4","1","4","4","4","1","3","3","1","3","3","4","1","4","3","1"
"69","1","2","2","2","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","3","1","2","4","3","4","3","1","2","4","1","2","3","1","4","3","2"
"70","2","1","1","1","2","2","1","1","2","2","2","2","2","1","2","1","1","1","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","3","3","2","2","2","2","2","4","4","4","4","4","1","1","1","1","1","1","2","4"
"71","2","2","1","2","1","1","2","2","1","2","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","1","1","1","1","2","2","2","1","2","4","2","3","2","1","4","2","4","3","4","2","1","1","4","2","1","3","3","3","1"
"72","2","2","1","2","2","1","1","1","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","3","2","4","2","3","2","3","4","2","3","2","3","4","2","3","2","3","2","4","4"
"73","2","1","2","1","1","1","2","1","2","1","2","1","1","2","2","1","2","1","2","1","2","1","1","2","1","2","2","2","1","1","1","1","1","1","1","2","2","1","1","4","2","2","2","4","1","4","1","4","2","2","1","4","3","3","4"
"74","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","3","2","1","4","2","1","4","2","1","3","4","3","4","2","1","3","4","2"
"75","2","2","2","2","2","2","2","2","2","2","1","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","3","1","4","2","1","3","1","4","2","1","3","1","4","2","1","3","3","4","4"
"76","1","1","1","2","2","1","1","1","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","4","2","2","3","4","1","3","2","3","4","1","3","2","3","4","1","3","4","1","4"
"77","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","1","4","4","2","2","1","4","4","2","2","1","4","4","2","2","1","4","4","1","1"
"78","2","1","2","2","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","1","1","1","1","1","1","1","2","2","1","1","1","3","4","4","1","3","4","2","1","2","1","3","4","2","3","4","1","3","4","2","2"
"79","1","2","1","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","1","1","1","2","2","1","2","1","2","2","2","1","2","1","1","4","2","1","3","4","3","4","2","1","3","2","1","4","2","4","3","3"
"80","2","1","1","2","2","2","1","2","2","1","2","1","1","2","2","1","2","1","2","1","2","1","1","2","1","2","2","1","2","1","2","2","1","2","2","1","1","2","2","3","1","1","1","3","2","3","2","3","1","1","2","3","3","3","1"
"81","2","1","1","1","1","2","1","2","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","1","1","1","1","2","2","2","1","2","4","2","1","4","2","1","3","3","2","1","4","2","4","3","4","2","1","2","4","3"
"82","2","1","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","1","2","2","2","2","1","2","3","2","4","4","3","2","4","2","3","2","3","3","3","2","4","4","1","4","2"
"83","2","2","1","1","1","2","2","1","2","1","1","2","2","2","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","1","2","2","2","1","2","4","2","4","3","4","2","1","1","4","2","1","3","3","2","1","4","2","1","2","2"
"84","2","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","2","2","1","2","1","2","2","2","2","1","2","3","3","3","2","4","4","2","4","4","3","2","4","2","3","2","3","3","2","3"
"85","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","2","2","1","1","2","2","2","1","2","3","1","2","1","2","4","3","2","1","2","4","3","2","1","2","4","3","1","4","1"
"86","1","2","2","1","1","1","2","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","2","1","2","2","2","1","2","1","2","1","2","3","4","3","1","2","4","1","2","3","1","2","3","1","2","4","2","2","4"
"87","1","1","2","1","2","1","2","1","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","2","1","1","1","2","2","1","2","2","1","2","2","2","2","4","4","4","4","4","3","3","3","3","3","1","1","1","1","1","4","4","3"
"88","2","2","1","1","2","1","2","2","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","1","2","2","1","2","2","1","1","1","3","2","3","2","3","1","1","2","3","2","2","3","1","1","2","1","2"
"89","1","1","1","2","1","2","1","2","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","3","3","3","4","4","4","4","4","2","2","2","2","2","4","4","2"
"90","1","2","2","1","2","2","1","2","2","1","2","1","1","2","2","1","2","1","2","1","2","1","1","2","1","2","1","2","2","2","1","2","2","1","2","4","4","3","3","2","4","4","4","2","3","2","3","2","4","4","3","2","3","2","4"
"91","1","2","2","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","4","4","4","4","4","3","3","3","3","3","1","2","2"
"92","1","1","1","1","2","2","2","2","2","2","1","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","2","1","2","1","1","1","2","2","1","4","2","4","1","3","4","2","4","1","3","4","2","4","1","3","4","2","3","1","1"
"93","1","2","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","2","2","1","2","2","1","3","3","1","3","3","4","1","4","4","1","3","3","3","1","4","1","4","4","3","3"
"94","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","2","2","1","1","2","2","2","1","2","3","1","3","2","4","3","1","3","2","4","3","1","3","2","4","3","1","3","1","4"
"95","1","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","1","2","2","1","2","4","4","2","4","4","3","2","3","3","2","4","4","4","2","3","2","3","4","3","2"
"96","1","1","1","1","2","1","1","2","2","1","1","2","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","4","2","1","2","4","3","3","2","4","3","1","1","4","3","2","4","1","3","2"
