"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59"
"20","2","2","1","2","1","1","2","2","1","2","1","1","2","1","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","3","4","2","4","3","4","2","1","1","4","2","1","3","3","3","1"
"21","1","2","1","1","2","1","2","1","1","2","1","2","1","2","1","2","1","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","3","3","1","1","4","3","2","4","2","1","2","4","3","2","1","3"
"22","2","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","3","1","4","3","1","4","1","4","3","1","4","1","4","2","4","1"
"23","1","2","2","1","2","1","1","2","1","1","2","2","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","4","4","4","4","4","3","3","3","3","3","1","2","2"
"24","2","2","1","1","2","1","2","2","2","1","2","1","2","1","2","2","1","2","1","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","3","2","3","1","1","2","3","2","2","3","1","1","2","1","2"
"25","1","1","2","1","2","2","1","1","1","2","2","1","1","2","1","2","1","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","3","4","1","1","1","4","2","2","4","2","2","1","4","4","2","4"
"26","2","2","1","1","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","3","2","1","1","4","2","1","3","3","2","1","4","2","1","2","2"
"27","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","3","3","4","4","1","3","3","4","4","1","3","3","1","1","1"
"28","1","1","2","1","1","1","2","2","1","2","1","1","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","3","1","3","1","2","1","3","4","4","1","3","4","2","3","2","4"
"29","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","3","2","4","2","3","2","3","3","3","2","4","4","1","4","2"
"30","2","2","2","1","2","1","1","1","2","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","3","4","2","3","2","1","4","2","3","2","1","4","2","4","4","1"
"31","1","2","1","2","2","2","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","3","4","1","2","1","3","4","1","2","1","3","4","1","4","4"
"32","2","1","2","2","2","2","2","1","2","2","1","2","1","1","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","4","2","1","2","1","3","4","2","3","4","1","3","4","2","2"
"33","1","2","2","2","2","1","2","1","1","2","2","2","2","1","2","1","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","3","1","4","2","4","1","4","1","1","1","4","2","2","1","1","2"
"34","1","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","3","2","3","3","2","4","4","4","2","3","2","3","4","3","2"
"35","2","2","2","2","1","1","1","1","1","1","2","1","1","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","4","1","1","3","3","4","1","1","3","3","4","1","4","4","4"
"36","2","2","2","2","1","2","1","1","2","1","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","4","1","4","2","2","1","4","1","1","4","2","2","2","1","3"
"37","1","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","1","2","1","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","3","2","4","4","3","2","3","3","2","4","4","2","4","3"
"38","2","2","1","1","2","2","2","2","1","1","2","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","3","2","2","4","4","3","2","2","4","4","3","2","4","4","1"
"39","2","1","2","1","1","1","2","1","2","1","2","2","1","2","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","2","2","4","1","4","1","4","2","2","1","4","3","3","4"
"40","1","2","2","2","1","1","1","2","2","2","1","2","1","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","4","3","4","3","1","2","4","1","2","3","1","4","3","2"
"41","2","2","1","1","2","1","1","2","2","1","2","1","2","1","1","2","1","1","2","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","3","3","3","1","3","3","4","1","3","1","4","1","4","3","2","2"
"42","2","1","2","1","2","1","1","2","2","2","1","1","1","1","1","1","2","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","2","1","2","1","3","3","4","1","2","4","4","3","2","3","2"
"43","1","2","1","2","1","2","2","1","1","1","2","2","2","2","1","1","1","2","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","3","3","3","3","4","4","4","4","4","1","2","3"
"44","1","1","2","2","2","1","1","2","2","1","2","1","2","1","1","2","1","1","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","3","2","2","4","2","2","1","4","2","4","1","4","1","3","3","3"
"45","2","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","4","4","3","3","2","4","4","3","3","2","4","4","1","1","4"
"46","2","1","1","1","1","2","1","2","1","2","1","2","1","2","1","2","1","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","3","1","3","3","2","1","4","2","4","3","4","2","1","2","4","3"
"47","2","2","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","4","2","3","1","2","4","2","3","1","2","4","3","4","1"
"48","1","2","2","2","1","2","1","2","1","2","1","2","1","2","1","2","1","1","2","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","3","4","2","2","3","4","1","3","1","2","1","3","4","2","1","2"
"49","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","3","2","3","4","2","3","2","3","4","2","3","2","3","2","4","4"
"50","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","3","3","1","1","1","1","1","4","4","4","4","4","1","3","1"
"51","2","1","2","2","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","1","4","1","1","4","2","2","2","4","1","4","1","4","2","2"
"52","2","1","1","2","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","3","4","3","1","2","3","4","3","1","2","1","1","4"
"53","1","2","2","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","4","3","2","1","2","4","3","2","1","2","4","3","1","4","1"
"54","1","1","1","2","2","2","1","1","1","2","1","1","2","1","2","1","2","2","1","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","3","2","4","2","1","2","4","3","3","2","4","3","1","3","2","1"
"55","2","1","2","1","1","2","2","1","1","1","2","2","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","3","3","2","2","2","2","2","1","1","1","1","1","1","3","2"
"56","1","2","1","1","2","2","2","1","2","2","1","2","1","1","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","3","4","3","4","2","1","3","2","1","4","2","4","3","3"
"57","2","1","2","2","1","1","2","2","2","2","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","3","3","3","3","3","2","2","2","2","2","1","2","1"
"58","2","2","2","1","2","1","2","1","1","1","1","2","1","1","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","3","4","1","2","4","4","3","3","4","2","2","1","3","1","3"
"59","1","1","1","2","2","1","2","1","1","1","1","2","1","1","1","2","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","1","4","3","1","1","2","2","1","3","3","4","3","4","2"
"60","1","2","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","1","1","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","2","1","3","2","1","4","2","1","4","2","1","3","2","2","1"
"61","2","1","1","2","2","1","1","2","1","1","2","2","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","4","4","1","1","1","1","1","2","2","2","2","2","1","3","3"
"62","2","2","2","1","1","1","2","2","1","2","2","1","1","2","1","2","1","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","2","3","3","3","2","4","4","2","4","4","3","2","4","3","4"
"63","1","2","1","1","1","1","2","2","2","2","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","4","2","2","2","2","2","3","3","3","3","3","1","3","4"
"64","1","1","2","1","2","1","2","1","2","2","2","1","2","2","1","1","2","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","3","3","3","3","3","1","1","1","1","1","4","4","3"
"65","2","2","2","1","1","2","1","2","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","1","1","3","3","3","3","3","4","1","3"
"66","1","2","1","2","1","1","2","1","2","1","2","2","1","2","1","1","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","3","3","3","1","4","1","4","1","3","3","4","1","3","2","1"
"67","1","1","1","1","2","1","2","2","1","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","4","2","1","4","2","1","3","4","3","4","2","1","3","4","2"
"68","2","1","1","2","1","1","2","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","4","3","1","4","3","2","4","3","2","4","3","1","2","3","1"
"69","2","1","1","2","2","2","1","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","1","1","3","2","3","2","3","1","1","2","3","3","3","1"
"70","1","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","3","3","4","4","1","3","4","2","2","3","4","1","3","1","3","3"
"71","1","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","2","2","2","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","4","3","4","3","1","1","2","3","4","2","2","1","2","2","2"
"72","1","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","3","1","2","3","1","2","4","3","4","3","1","2","3","4","3"
"73","1","2","1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","4","1","4","4","1","3","3","3","1","4","1","4","4","3","3"
"74","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","1","1","1","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","2","1","1","2","4","4","3","4","3","1","1","2","2","3","1"
"75","1","2","1","1","2","2","1","1","1","1","1","1","2","2","2","1","1","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","1","2","2","1","3","3","4","3","4","2","2","1","2","3","4"
"76","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","1","2","2","3","1","1","2","2","3","1","1","1","4","1"
"77","2","1","2","2","2","2","1","1","1","1","1","1","2","2","2","1","1","1","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","4","3","3","4","2","2","1","2","1","3","3","4","2","2","1"
"78","2","1","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","2","2","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","1","2","1","2","4","4","3","2","1","3","3","4","2","3","3"
"79","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","3","4","2","3","4","1","3","4","1","3","4","2","2","3","4"
"80","1","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","4","2","4","1","3","4","2","4","1","3","4","2","3","1","1"
"81","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","2","1","1","4","2","2","1","1","4","2","2","1","4","4"
"82","2","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","4","4","4","4","4","1","1","1","1","1","1","2","4"
"83","2","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","2","3","2","2","3","1","1","1","3","2","3","2","4","2","3"
"84","2","2","2","2","1","2","2","1","2","1","2","1","2","1","1","2","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","4","4","2","4","4","3","2","4","2","3","2","3","3","2","3"
"85","2","1","2","2","2","1","2","1","1","2","1","2","1","2","1","2","1","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","3","2","4","4","1","2","3","1","3","4","3","1","2","2","4","2"
"86","2","1","1","1","2","1","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","3","4","1","3","1","4","1","4","4","4","1","3","3","1","4","3"
"87","1","1","1","1","1","1","1","1","1","1","2","1","1","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","1","4","4","2","2","1","4","4","2","2","1","4","4","1","1"
"88","2","1","2","1","2","2","2","2","2","2","1","1","2","2","1","2","2","2","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","4","3","4","2","1","4","3","4","2","1","1","1","1"
"89","1","2","2","1","1","1","2","1","1","2","2","2","2","1","1","2","2","1","1","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","4","1","2","3","1","2","3","1","2","4","2","2","4"
"90","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2","1","3","1","4","2","1","3","3","4","4"
"91","2","1","1","1","1","1","2","2","1","1","1","1","2","2","2","1","1","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","3","4","4","3","1","1","2","1","2","4","4","3","2","2","4"
"92","2","2","2","2","2","1","2","2","1","2","2","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","3","4","1","3","4","2","1","2","1","3","4","3","1","3"
"93","1","1","1","2","2","1","1","1","2","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","3","1","3","2","3","4","1","3","2","3","4","1","3","4","1","4"
"94","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","4","4","4","2","3","2","3","2","4","4","3","2","3","2","4"
"95","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","2","2","2","2","2","4","4","4","4","4","4","1","2"
"96","2","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","3","3","1","4","1","2","3","1","4","1","2","3","1","4","4","4"
