"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55"
"37","1","2","1","1","1","1","2","1","2","1","1","2","2","2","2","1","2","1","2","1","1","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","4","1","2","1","4","3","2","3","4","2","3","2","6"
"38","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","4","1","4","3","1","4","2","3","2","4","2","6"
"39","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","1","1","1","3","3","3","3","3","3","3","3","3","3","3","1","3","1","5"
"40","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","3","3","1","4"
"41","2","1","2","1","1","2","1","1","2","2","1","2","1","1","2","1","1","2","2","2","2","1","1","2","1","1","2","1","2","2","1","2","1","1","2","1","1","2","1","2","2","4","3","2","1","4","2","3","3","1","4","2","2","1","1"
"42","1","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","2","2","3","4","3","1","4","1","2","1","3","2","1","3","3","8"
"43","2","2","1","1","1","2","2","2","1","1","2","1","1","1","2","2","2","1","1","2","1","1","1","2","2","2","1","1","1","2","2","1","1","1","2","2","2","1","1","2","1","1","3","3","3","4","4","4","2","2","2","1","2","2","1"
"44","2","1","1","2","1","1","2","2","2","1","2","2","1","2","2","1","1","1","2","2","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","2","3","1","4","4","2","3","1","3","2","4","1","2","3","1","4","5"
"45","1","2","2","1","2","2","1","1","1","2","1","1","2","1","1","2","2","2","1","1","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","2","3","1","4","4","2","3","1","3","2","4","1","2","1","3","2","6"
"46","2","1","2","1","1","2","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","1","2","1","1","2","2","1","1","2","1","2","2","1","2","2","1","1","2","4","2","1","4","3","2","4","1","1","3","2","2","4","1","5"
"47","2","1","2","1","1","2","1","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","2","2","1","2","1","1","2","1","1","2","1","2","3","1","2","3","4","1","3","2","2","4","1","2","4","3","7"
"48","2","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","2","2","2","3","4","3","1","4","1","2","1","3","2","3","1","1","7"
"49","2","2","2","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","2","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","3","3","1","4","2","3","3","2","1","1","2","4","4","1","1","8"
"50","2","2","1","1","1","2","2","2","1","1","2","1","1","1","2","2","2","1","2","1","2","2","2","1","1","1","2","2","2","1","1","2","2","2","1","1","1","2","1","2","2","2","4","4","4","3","3","3","1","1","1","1","2","4","3"
"51","2","1","1","2","1","1","2","2","2","2","1","1","2","1","1","2","2","2","1","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","3","4","1","1","3","2","4","2","3","1","4","3","3","3","2","3"
"52","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","2","1","1","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","3","4","3","3","4","2","1","3","2","1","2","4","4","4","3","1"
"53","2","1","1","1","2","1","1","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","2","1","1","2","1","2","1","1","2","2","2","1","2","2","1","2","2","3","2","1","1","2","4","3","1","4","3","4","2","2","4","1","6"
"54","2","1","2","2","1","1","2","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","1","1","2","1","1","2","2","1","2","1","1","2","2","1","2","2","2","1","1","4","2","3","4","2","1","3","1","2","4","1","4","1","6"
"55","2","2","2","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","1","3","4","2","3","1","4","4","1","2","2","1","3","4","1","3","6"
"56","2","1","2","2","2","2","1","2","1","1","1","2","2","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","2","1","2","1","1","1","1","2","1","2","2","2","3","4","1","4","3","4","1","2","3","2","1","4","3","2","3"
"57","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","3","4","3","1","4","1","2","4","1","3","2","4","4","2","3"
"58","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","3","3","3","3","3","3","3","3","3","3","3","3","1","3","6"
"59","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","1","4","4","4","4","4","4","4","4","4","4","4","1","3","3","7"
"60","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","1","2","1","3","2","3","4","2","3","1","4","4","2","2","7"
"61","2","1","1","1","2","1","1","2","1","1","2","2","2","1","2","2","1","2","1","1","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","1","2","1","2","3","1","2","2","1","3","4","2","3","4","3","1","2","4","3","8"
"62","1","2","2","2","1","1","1","2","1","2","2","2","2","1","1","1","2","1","1","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","1","1","1","3","1","2","4","4","3","1","2","3","4","2","1","4","3"
"63","2","1","2","2","2","2","1","2","1","1","1","2","2","2","2","1","2","1","1","2","2","2","2","2","1","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","4","3","2","3","4","3","2","1","4","1","2","4","3","4","1"
"64","1","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","1","1","1","1","1","2","1","2","1","2","1","2","1","1","1","1","2","1","2","2","2","4","3","2","3","4","3","2","1","4","1","2","2","1","2","2"
"65","2","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","1","1","2","4","2","1","3","3","4","2","1","4","3","4","3","4","2"
"66","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","4","1","4","3","1","4","2","3","4","2","4","5"
"67","2","1","1","1","2","2","2","1","2","2","2","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","1","1","3","1","3","4","2","2","1","3","4","1","2","4","1","2","8"
"68","1","1","1","2","2","2","2","1","1","2","1","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","3","1","3","2","4","1","1","4","3","3","4","2","2","1","3","3"
"69","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","2","1","2","1","2","2","2","2","3","2","1","2","4","1","4","3","4","2","3","1","1","1","2"
"70","1","2","2","2","1","2","2","1","2","2","1","1","1","2","1","1","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","1","2","1","2","3","2","1","1","2","4","3","1","4","3","4","2","4","2","3","5"
"71","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","4","3","1","1","8"
"72","2","2","1","2","2","1","1","1","2","2","1","2","1","1","2","2","2","1","1","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","1","1","3","3","3","2","2","2","4","4","4","1","1","1","1","4","2","5"
"73","1","1","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","3","4","2","3","1","4","4","1","2","2","1","3","2","3","1","5"
"74","2","1","2","2","2","2","1","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","2","2","1","2","1","1","2","1","2","1","1","1","1","2","1","2","2","2","2","1","4","1","2","1","4","3","2","3","4","4","1","4","5"
"75","2","1","1","1","2","2","2","1","2","2","2","2","2","1","1","1","2","1","1","2","1","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","1","1","4","2","4","3","1","1","2","4","3","2","1","4","1","4","6"
"76","2","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","4","3","4","2","3","2","1","2","4","1","3","1","3","5"
"77","2","1","2","2","1","1","2","1","1","1","1","2","2","1","1","2","1","1","2","1","1","1","2","2","1","2","2","2","2","1","2","1","1","2","2","1","2","2","2","1","4","1","3","2","1","3","4","2","4","3","1","1","2","3","4"
"78","2","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","1","2","2","1","2","2","1","1","1","2","1","3","1","1","4","4","4","2","2","2","3","3","3","1","2","2","1"
"79","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","2","2","2","1","1","2","1","1","2","1","1","2","2","1","1","1","2","1","1","2","1","2","3","3","4","4","3","1","2","4","1","2","1","3","4","4","1","3"
"80","1","1","2","1","1","2","2","2","1","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","1","1","3","4","4","1","1","1","3","3","3","2","2","2","3","2","2","8"
"81","1","2","2","2","1","1","1","2","1","1","1","1","1","2","2","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","1","1","3","1","3","4","2","2","1","3","4","1","2","2","3","4","7"
"82","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","3","2"
"83","1","1","1","2","2","2","2","1","1","2","1","1","2","2","2","2","1","1","2","1","1","2","2","2","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","3","2","4","1","3","2","2","3","4","4","3","1","2","1","1","1"
"84","1","2","2","2","1","2","2","1","2","2","1","1","1","2","1","1","2","1","2","2","1","1","2","1","1","2","1","2","1","1","2","2","2","1","2","2","1","2","2","3","1","2","2","1","3","4","2","3","4","3","1","4","2","1","7"
"85","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","3","2","4","1","3","2","2","3","4","4","3","1","4","3","3","2"
"86","1","1","2","1","1","2","2","2","1","2","1","2","1","1","2","2","2","1","1","2","1","2","2","1","1","1","2","1","1","2","2","1","2","2","1","1","1","2","1","3","2","2","3","3","3","1","1","1","4","4","4","3","4","2","4"
"87","2","1","2","2","1","1","2","1","1","2","2","1","1","2","2","1","2","2","2","1","1","1","2","2","1","2","2","1","1","2","1","2","2","1","1","2","1","1","2","1","2","3","1","4","3","1","2","4","2","1","3","1","4","3","8"
"88","1","2","2","1","2","2","1","1","1","2","1","1","2","1","1","2","2","2","2","2","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","2","3","2","3","3","1","4","2","4","1","3","2","1","1","3","4","8"
"89","2","1","1","1","2","1","1","2","1","2","1","1","1","2","1","1","2","1","2","2","1","1","2","1","1","2","1","1","2","2","1","1","1","2","1","1","2","1","2","3","4","3","3","4","2","1","3","2","1","2","4","2","2","1","2"
"90","2","1","1","1","2","1","1","2","1","2","1","1","1","2","1","1","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","3","3","4","4","3","1","2","4","1","2","1","3","2","2","3","4"
"91","1","2","1","1","1","1","2","1","2","1","1","2","2","2","2","1","2","1","1","2","2","2","2","2","1","2","1","1","2","1","2","1","1","1","1","2","1","2","2","2","1","2","3","2","1","2","3","4","1","4","3","2","3","4","8"
"92","1","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","3","4","1","4","3","4","1","2","3","2","1","2","1","4","4"
"93","2","1","2","1","1","2","1","1","2","2","1","2","1","1","2","1","1","2","1","1","1","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","1","1","2","1","3","4","1","2","3","1","4","4","2","3","2","2","3","3"
"94","2","1","2","2","2","2","1","2","1","2","2","1","1","1","1","2","1","2","2","1","1","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","3","2","1","2","3","4","1","4","3","4","1","2","7"
"95","2","2","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","1","2","2","2","2","2","1","2","1","2","1","1","2","2","3","2","1","2","4","1","4","3","4","2","3","3","3","3","1"
"96","1","2","1","2","2","1","2","2","1","1","2","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","1","1","2","2","4","3","2","1","4","2","3","3","1","4","4","4","3","2"
