"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59"
"28","1","2","2","2","1","1","1","2","2","1","1","2","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","4","3","4","3","1","2","4","1","2","3","1","3","2","6"
"29","1","1","2","2","1","2","1","1","1","1","2","2","2","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","3","1","2","4","3","4","3","1","2","4","3","10"
"30","2","2","1","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","2","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","1","4","2","1","3","3","2","1","4","2","2","2","8"
"31","2","2","2","1","2","1","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","4","1","2","4","4","3","3","4","2","2","1","1","3","4"
"32","1","1","1","2","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","2","4","1","4","1","2","4","1","4","1","1","4","7"
"33","1","2","2","2","2","2","1","1","2","1","1","2","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","3","1","1","1","1","1","4","4","4","4","4","3","1","3"
"34","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","4","4","2","3","2","3","2","4","4","3","2","2","4","9"
"35","2","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","4","3","3","2","4","4","3","3","2","4","4","1","4","5"
"36","2","2","1","1","1","1","1","1","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","4","2","3","1","2","4","2","3","1","2","4","4","1","2"
"37","1","2","2","2","1","2","1","2","2","1","2","1","1","2","2","1","1","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","2","2","3","4","1","3","1","2","1","3","4","1","2","12"
"38","2","1","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","4","4","3","1","1","2","1","2","4","4","3","2","4","4"
"39","2","2","2","1","1","1","2","2","1","1","2","1","2","2","2","1","2","1","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","3","3","2","4","4","2","4","4","3","2","3","4","11"
"40","2","2","1","2","2","1","2","1","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","2","4","4","4","4","4","1","2","3"
"41","1","2","2","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","4","2","4","1","4","1","1","1","4","2","2","1","2","11"
"42","1","1","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","4","2","2","4","2","2","1","4","2","4","11"
"43","2","1","1","2","2","2","1","2","2","1","2","1","2","1","1","2","1","2","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","3","2","3","2","3","1","1","2","3","3","1","9"
"44","1","2","1","2","2","2","1","2","2","2","1","1","1","2","2","2","1","1","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","1","3","2","1","4","2","1","4","2","1","3","2","1","10"
"45","1","1","2","1","1","2","2","2","2","2","1","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","4","1","4","3","2","4","1","4","3","2","4","1","1","8"
"46","1","1","2","2","2","2","2","2","1","1","1","2","2","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","3","3","1","1","2","3","3","1","1","2","3","1","4","1"
"47","1","1","2","1","2","1","1","1","2","1","2","2","1","2","1","2","2","1","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","3","2","3","2","1","3","2","3","2","1","1","7"
"48","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","4","1","3","4","2","4","1","3","4","2","1","1","2"
"49","2","1","1","1","2","1","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","3","1","4","1","4","4","4","1","3","3","4","3","11"
"50","2","2","1","1","2","2","2","2","1","1","1","2","2","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","4","4","3","2","2","4","4","3","2","4","1","1"
"51","2","1","2","1","2","2","2","2","1","2","2","1","1","1","2","2","2","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","4","3","4","2","1","4","3","4","2","1","1","1","6"
"52","2","1","1","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","3","3","2","1","4","2","4","3","4","2","1","4","3","12"
"53","2","1","2","1","2","1","1","2","1","1","1","1","1","2","1","2","2","2","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","2","1","3","3","4","1","2","4","4","3","3","2","2"
"54","2","1","2","1","2","2","1","2","2","2","1","1","1","2","2","2","1","1","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","4","2","3","4","1","3","4","1","3","4","2","3","4","10"
"55","2","1","2","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","4","2","3","2","3","3","3","2","4","4","4","2","11"
"56","2","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","3","2","2","3","1","1","1","3","2","3","2","2","3","5"
"57","1","1","2","2","2","1","1","2","1","2","1","1","2","1","2","1","1","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","2","4","2","2","1","4","2","4","1","4","1","3","3","7"
"58","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","3","1","4","2","1","3","1","4","2","1","3","4","4","2"
"59","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","4","3","1","1","2","2","1","3","3","4","4","2","4"
"60","2","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","4","2","2","1","4","1","1","4","2","2","1","3","9"
"61","2","2","1","2","2","1","1","1","2","1","2","2","1","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","3","4","2","3","2","3","4","2","3","2","3","4","4","7"
"62","1","2","2","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","3","4","3","1","1","2","3","4","2","2","1","2","2","2"
"63","2","2","1","2","1","2","2","2","2","2","1","1","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","4","1","2","3","1","4","1","2","3","1","4","4","8"
"64","2","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","3","2","1","4","2","3","2","1","4","2","4","1","8"
"65","1","2","1","1","1","1","2","2","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","2","2","2","2","2","3","3","3","3","3","3","4","3"
"66","1","2","1","1","2","2","1","1","1","2","2","2","1","2","1","1","1","2","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","3","3","4","3","4","2","2","1","3","4","4"
"67","1","2","1","1","2","2","2","1","2","1","1","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","3","4","3","4","2","1","3","2","1","4","2","3","3","6"
"68","2","1","2","2","1","1","2","2","2","1","1","2","1","1","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","3","3","3","3","3","2","2","2","2","2","2","1","3"
"69","2","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","4","4","4","1","3","3","1","3","3","4","1","3","1","11"
"70","1","1","1","2","1","1","2","2","1","1","2","1","2","2","2","1","2","1","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","2","2","3","1","1","3","1","1","2","3","2","1","11"
"71","1","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","2","1","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","3","2","4","4","3","2","3","3","2","4","4","4","3","9"
"72","2","1","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","4","1","1","4","2","2","2","4","1","4","1","2","2","5"
"73","1","2","1","1","2","1","2","1","2","1","2","1","1","2","2","1","1","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","1","4","3","2","4","2","1","2","4","3","1","3","12"
"74","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","3","2","1","3","3","4","4","3","1","1","2","1","2","4"
"75","2","2","1","1","1","2","1","1","1","1","2","2","2","1","1","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","4","3","2","4","3","1","2","1","2","4","3","1","2","10"
"76","1","2","2","1","1","1","1","1","1","2","2","1","1","1","2","2","2","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","3","2","1","2","4","3","2","1","2","4","3","4","1","6"
"77","2","2","2","1","2","2","1","1","1","2","1","2","2","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","3","4","3","1","2","2","3","1","2","4","3","4","12"
"78","2","1","2","2","2","2","1","1","1","2","2","2","1","2","1","1","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","3","3","4","2","2","1","2","1","3","3","4","2","1","4"
"79","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","3","4","4","1","3","3","4","4","1","3","3","1","1","5"
"80","1","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","4","4","1","3","4","2","2","3","4","1","3","3","3","8"
"81","2","1","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","4","4","3","2","1","3","3","4","3","3","2"
"82","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","1","4","2","2","1","1","4","2","2","4","4","5"
"83","2","1","2","1","1","2","2","1","2","2","2","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","3","2","2","2","2","2","1","1","1","1","1","3","2","1"
"84","1","1","1","2","1","2","1","2","1","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","4","4","4","4","4","2","2","2","2","2","4","2","3"
"85","2","2","2","2","1","2","2","1","1","2","1","1","2","1","2","1","1","2","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","4","2","4","4","3","2","4","2","3","2","3","2","3","7"
"86","2","1","1","1","2","2","1","1","2","1","1","2","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","4","4","4","4","4","1","1","1","1","1","2","4","3"
"87","1","2","1","1","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","3","1","3","2","3","2","2","2","3","1","1","1","3","11"
"88","1","2","1","2","2","2","2","2","1","2","2","1","1","1","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","4","1","2","1","3","4","1","2","1","3","4","4","4","6"
"89","1","1","1","2","2","2","1","1","1","2","1","2","2","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","4","2","1","2","4","3","3","2","4","3","1","2","1","12"
"90","1","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","3","2","3","4","1","3","2","3","4","1","3","1","4","8"
"91","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","3","3","2","4","4","4","2","3","2","3","3","2","5"
"92","2","2","1","2","1","1","2","2","1","2","1","2","2","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","4","3","4","2","1","1","4","2","1","3","3","1","12"
"93","1","1","1","1","2","1","2","2","1","1","2","2","2","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","4","2","1","3","4","3","4","2","1","4","2","10"
"94","2","1","1","2","1","1","2","1","2","2","1","1","1","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","3","1","4","3","2","4","3","2","4","3","1","3","1","10"
"95","1","1","1","1","1","2","1","1","1","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","4","1","3","3","4","1","4","4","1","3","3","4","2","9"
"96","1","2","2","1","2","1","1","2","2","2","2","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","3","3","3","3","3","2","2","1"
