"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77"
"11","2","1","1","1","1","2","1","2","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","4","3","4","2","1","2","4","3"
"12","1","1","1","2","2","2","1","1","1","2","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","3","3","2","4","3","1","3","2","1"
"13","2","1","1","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","3","2","3","2","4","2","3"
"14","2","1","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","4","1","4","1","4","2","2"
"15","2","1","2","2","2","1","2","1","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","2","1","2","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","3","4","3","1","2","2","4","2"
"16","2","2","2","2","2","2","2","2","2","2","1","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","3","1","4","2","1","3","3","4","4"
"17","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","3","2","4","3","1","3","1","4"
"18","1","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","4","4","2","3","2","3","4","3","2"
"19","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","4","2","1","3","2","2","1"
"20","2","2","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","2","3","1","2","4","3","3","4"
"21","1","1","1","1","2","1","1","2","2","1","1","2","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","1","4","3","2","4","1","3","2"
"22","1","2","1","1","2","1","2","1","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","4","2","1","2","4","3","2","1","3"
"23","2","1","2","1","1","1","2","1","2","1","2","1","1","2","2","1","2","1","2","1","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","4","2","2","1","4","3","3","4"
"24","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","4","1","2","3","1","4","4","4"
"25","1","1","1","2","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","3","3","4","3","4","2"
"26","1","1","1","1","1","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","3","1","3","2","3","2","3","3","2"
"27","1","1","2","2","2","2","2","2","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","3","3","1","1","2","3","4","1","4"
"28","2","2","1","1","2","2","2","2","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","4","4","3","2","4","4","1"
"29","2","2","1","1","2","1","2","2","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","3","2","2","3","1","1","2","1","2"
"30","1","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","4","4","1","3","4","2","3","2","4"
"31","2","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","2","1","3","3","4","2","2","1"
"32","2","1","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","3","4","3","1","2","1","1","4"
"33","2","1","1","2","1","2","2","1","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","3","2","1","3","3","4","2","3","3"
"34","1","2","2","2","2","2","1","1","2","2","2","2","2","1","2","1","1","1","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","1","3","1"
"35","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","1","4","2","2","1","4","4"
"36","2","2","1","1","1","2","1","1","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","1","2","1","2","4","3","3","1","2"
"37","1","1","2","1","2","2","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","2","4","2","2","1","4","4","2","4"
"38","2","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","4","4","3","2","2","4"
"39","1","1","1","2","2","1","1","1","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","3","2","3","4","1","3","4","1","4"
"40","2","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","4","3","3","2","4","4","1","1","4"
"41","1","2","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","3","3","1","4","1","4","4","3","3"
"42","2","1","1","2","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","2","1","3","3"
"43","1","1","1","2","1","2","1","2","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","2","2","2","2","2","4","4","2"
"44","2","2","2","1","1","2","1","2","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","3","3","3","3","3","4","1","3"
"45","2","2","1","2","1","1","2","2","1","2","1","2","1","2","2","1","1","2","1","2","1","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","1","4","2","1","3","3","3","1"
"46","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","2","2","3","1","1","1","1","3"
"47","2","2","1","2","2","1","1","1","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","3","4","2","3","2","3","2","4","4"
"48","2","1","2","2","1","1","2","2","2","2","2","2","2","1","2","1","1","1","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","3","2","2","2","2","2","1","2","1"
"49","1","2","2","1","1","2","2","1","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","3","4","2","2","1","2","2","2"
"50","1","1","1","1","2","2","2","2","2","2","1","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","4","1","3","4","2","3","1","1"
"51","2","1","2","1","2","2","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","4","3","4","2","1","1","1","1"
"52","1","1","2","1","1","2","1","2","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","1","2","4","4","3","3","4","3"
"53","1","1","1","1","1","2","1","1","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","1","4","4","1","3","3","2","4","2"
"54","2","1","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","3","4","1","3","4","2","2","3","4"
"55","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","3","4","4","1","3","3","1","1","1"
"56","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","3","1","1","1","4","1"
"57","2","1","1","1","2","1","2","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","4","4","4","1","3","3","1","4","3"
"58","2","1","2","2","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","1","1","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","4","2","3","4","1","3","4","2","2"
"59","2","2","2","2","1","1","1","1","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","3","3","4","1","4","4","4"
"60","1","1","2","2","1","2","1","1","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","4","3","4","3","1","2","3","4","3"
"61","2","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","4","2","3","2","3","3","2","3"
"62","2","1","2","1","2","1","1","2","2","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","4","1","2","4","4","3","2","3","2"
"63","2","2","2","2","2","1","1","2","2","1","1","2","2","2","1","1","2","2","1","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","4","4","1","2","3","1","1","2","3"
"64","1","2","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","4","3","4","2","2","1","2","3","4"
"65","2","1","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","3","3","2","4","4","1","4","2"
"66","1","2","2","2","1","2","1","2","1","2","1","2","1","2","2","1","1","2","2","1","2","1","2","1","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","3","1","2","1","3","4","2","1","2"
"67","2","1","2","1","1","2","2","1","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","3","2"
"68","2","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","4","2","3","1","2","4","3","4","1"
"69","1","1","2","2","2","1","1","2","2","1","2","2","1","1","1","2","1","2","1","2","1","1","2","1","1","2","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","4","2","4","1","4","1","3","3","3"
"70","1","2","2","2","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","4","1","2","3","1","4","3","2"
"71","1","2","2","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","4","3","3","3","3","3","1","2","2"
"72","1","2","1","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","4","1","2","1","3","4","1","4","4"
"73","2","1","1","2","1","1","2","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","4","3","2","4","3","1","2","3","1"
"74","1","1","1","2","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","3","1","1","2","3","4","2","1"
"75","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","4","4","2","2","1","4","4","1","1"
"76","1","2","1","1","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","1","3","2","1","4","2","4","3","3"
"77","1","2","1","2","1","1","2","1","2","1","2","1","1","2","2","1","2","1","2","1","2","1","1","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","4","1","3","3","4","1","3","2","1"
"78","1","1","2","1","2","1","2","1","2","2","2","2","2","1","2","1","1","1","1","2","2","1","1","2","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","3","1","1","1","1","1","4","4","3"
"79","2","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","3","3","4","2","2","1","3","1","3"
"80","1","1","2","1","2","1","1","1","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","3","2","3","2","2","1","1"
"81","2","2","2","1","2","1","1","1","2","1","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","3","2","1","4","2","4","4","1"
"82","2","2","2","2","1","2","1","1","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","4","1","1","4","2","2","2","1","3"
"83","1","1","2","2","2","1","2","2","2","1","2","1","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","3","3","2","4","4","2","4","3"
"84","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","3","4","3","4","2","1","3","4","2"
"85","1","2","2","2","2","1","2","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","4","2","2","1","1","2"
