"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53"
"12","2","2","2","2","1","1","1","1","1","1","1","2","2","2","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","3","3","4","1","1","3","3","4","1","1","3","3","4","1","4","4","1"
"13","2","2","1","1","2","1","1","2","1","2","1","1","2","1","2","1","1","2","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","4","1","3","3","1","3","3","4","1","3","1","4","1","4","2","2","7"
"14","1","2","1","1","2","2","1","1","1","2","2","2","1","2","1","1","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","3","1","1","2","2","1","3","3","4","3","4","2","2","1","3","4","4"
"15","1","1","1","2","1","2","2","2","2","1","2","2","1","2","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","4","1","4","1","2","4","1","4","1","2","4","1","4","1","1","4","7"
"16","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","4","4","3","2","3","3","2","4","4","4","2","3","2","3","3","2","5"
"17","1","2","1","2","2","1","1","2","1","1","1","1","1","2","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","3","3","4","3","4","2","2","1","4","3","1","1","2","2","3","2"
"18","1","1","2","1","1","2","2","2","2","2","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","4","3","2","4","1","4","3","2","4","1","4","3","2","4","1","1","8"
"19","2","2","1","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","3","4","2","1","1","4","2","1","3","3","2","1","4","2","2","2","8"
"20","1","2","1","1","2","2","2","1","2","1","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","4","2","1","3","4","3","4","2","1","3","2","1","4","2","3","3","6"
"21","2","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","4","2","3","2","1","4","2","3","2","1","4","2","4","1","8"
"22","1","2","1","2","2","2","1","2","2","2","1","1","1","2","2","2","1","1","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","3","4","2","1","3","2","1","4","2","1","4","2","1","3","2","1","10"
"23","1","2","2","2","1","1","1","2","2","1","1","2","2","2","1","1","1","1","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","3","1","2","4","3","4","3","1","2","4","1","2","3","1","3","2","6"
"24","2","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","4","1","4","4","4","1","3","3","1","3","3","4","1","3","1","11"
"25","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","3","4","2","4","1","3","4","2","4","1","3","4","2","1","1","2"
"26","1","1","2","2","1","1","1","1","2","2","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","4","3","1","3","2","4","3","1","3","2","4","3","1","1","4","2"
"27","1","2","2","2","1","2","1","2","2","1","2","1","1","2","2","1","1","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","3","4","2","2","3","4","1","3","1","2","1","3","4","1","2","12"
"28","2","2","1","1","1","2","1","1","1","1","2","2","2","1","1","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","4","3","2","4","3","2","4","3","1","2","1","2","4","3","1","2","10"
"29","2","2","2","2","2","1","2","2","1","1","2","2","2","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","3","4","1","3","4","1","3","4","2","1","2","1","3","4","1","3","10"
"30","1","1","1","1","2","1","2","2","1","1","2","2","2","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","4","2","1","4","2","1","3","4","3","4","2","1","4","2","10"
"31","2","2","2","1","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","3","3","4","1","2","4","4","3","3","4","2","2","1","1","3","4"
"32","1","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","2","1","3","4","4","1","3","4","2","2","3","4","1","3","3","3","8"
"33","1","1","2","1","2","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","3","2","3","2","1","3","2","3","2","1","3","2","3","2","1","1","7"
"34","1","2","1","1","1","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","2","3","1","3","2","3","2","2","2","3","1","1","1","3","11"
"35","2","1","2","2","2","1","2","1","2","1","2","1","1","2","2","1","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","3","1","2","4","4","1","2","3","1","3","4","3","1","2","4","2","12"
"36","1","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","3","2","3","2","4","4","3","2","3","3","2","4","4","4","3","9"
"37","2","2","1","2","1","2","2","2","2","2","1","1","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","3","1","4","1","2","3","1","4","1","2","3","1","4","4","8"
"38","1","2","1","1","2","1","2","1","2","1","2","1","1","2","2","1","1","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","4","3","1","1","4","3","2","4","2","1","2","4","3","1","3","12"
"39","2","1","1","2","2","2","1","2","2","1","2","1","2","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","3","1","1","1","3","2","3","2","3","1","1","2","3","3","1","9"
"40","1","1","1","2","2","2","1","1","1","2","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","4","3","2","4","2","1","2","4","3","3","2","4","3","1","2","1","12"
"41","2","2","2","1","1","1","2","2","1","1","2","1","2","2","2","1","2","1","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","3","2","3","3","3","2","4","4","2","4","4","3","2","3","4","11"
"42","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","4","1","3","3","4","4","1","3","3","4","4","1","3","3","1","1","5"
"43","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","3","2","4","4","4","2","3","2","3","2","4","4","3","2","2","4","9"
"44","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","4","2","1","3","1","4","2","1","3","1","4","2","1","3","4","4","2"
"45","1","1","1","1","2","1","1","2","1","1","2","2","1","1","2","2","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","4","3","3","2","4","3","1","1","4","3","2","4","3","2","8"
"46","2","1","2","2","1","1","2","2","2","1","1","2","1","1","2","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","3","3","3","3","3","2","2","2","2","2","2","1","3"
"47","1","1","2","1","2","1","2","1","1","2","2","1","2","2","1","2","1","1","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","4","4","4","4","3","3","3","3","3","1","1","1","1","1","4","3","3"
"48","2","2","1","1","1","1","1","1","2","2","2","2","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","3","1","2","4","2","3","1","2","4","2","3","1","2","4","4","1","2"
"49","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","3","1","1","2","2","3","1","1","2","2","3","1","1","4","1","5"
"50","2","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","3","2","4","4","3","3","2","4","4","3","3","2","4","4","1","4","5"
"51","1","1","2","1","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","3","1","1","2","3","4","2","2","1","1","2","4","4","3","4","3","4"
"52","2","1","2","2","2","2","1","1","1","2","2","2","1","2","1","1","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","4","4","3","3","4","2","2","1","2","1","3","3","4","2","1","4"
"53","2","1","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","3","1","1","2","1","2","4","4","3","2","1","3","3","4","3","3","2"
"54","1","1","1","2","1","2","1","2","1","2","2","1","2","2","1","2","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","3","3","4","4","4","4","4","2","2","2","2","2","4","2","3"
"55","1","2","2","1","1","1","2","1","2","2","1","1","1","2","2","2","1","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","4","3","1","2","4","1","2","3","1","2","3","1","2","4","2","4","10"
"56","2","1","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","3","3","4","4","3","1","1","2","1","2","4","4","3","2","4","4"
"57","1","2","2","1","2","1","1","2","2","2","2","1","1","1","1","1","2","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","4","4","4","4","4","3","3","3","3","3","2","2","1"
"58","2","1","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","4","1","1","4","2","2","2","4","1","4","1","2","2","5"
"59","2","1","2","1","1","2","2","1","2","2","2","1","1","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","3","3","3","3","2","2","2","2","2","1","1","1","1","1","3","2","1"
"60","2","1","1","2","1","1","2","1","2","2","1","1","1","2","2","2","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","1","2","4","3","1","4","3","2","4","3","2","4","3","1","3","1","10"
"61","2","1","2","1","2","1","1","2","1","1","1","1","1","2","1","2","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","4","2","2","1","2","1","3","3","4","1","2","4","4","3","3","2","2"
"62","2","2","1","2","2","1","2","1","1","2","2","1","2","2","1","2","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","2","4","4","4","4","4","1","2","3"
"63","2","2","1","2","2","1","1","1","2","1","2","2","1","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","3","2","3","4","2","3","2","3","4","2","3","2","3","4","4","7"
"64","2","2","2","2","2","1","1","2","1","1","2","2","1","1","2","2","1","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","4","3","1","2","2","3","1","2","4","4","1","2","3","1","2","3","8"
"65","2","1","1","2","1","1","1","1","1","2","2","1","1","1","2","2","2","2","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","4","3","1","2","3","4","3","1","2","3","4","3","1","2","1","4","6"
"66","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","4","4","3","2","1","3","3","4","4","3","1","1","2","1","2","4"
"67","2","2","2","1","1","2","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","3","3","3","3","3","1","3","3"
"68","2","1","1","1","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","3","3","4","1","3","1","4","1","4","4","4","1","3","3","4","3","11"
"69","1","2","2","2","2","2","1","1","2","1","1","2","1","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","3","3","3","3","1","1","1","1","1","4","4","4","4","4","3","1","3"
"70","1","2","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","4","2","2","1","1","2","4","4","3","4","3","1","1","2","3","1","4"
"71","2","2","2","2","1","2","2","1","1","2","1","1","2","1","2","1","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","2","4","4","2","4","4","3","2","4","2","3","2","3","2","3","7"
"72","2","2","1","1","2","2","2","2","1","1","1","2","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","4","4","3","2","2","4","4","3","2","2","4","4","3","2","4","1","1"
"73","2","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","4","4","4","4","1","1","1","1","1","2","2","2","2","2","3","3","1"
"74","1","2","1","1","1","1","2","2","2","1","1","2","1","1","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","4","4","4","2","2","2","2","2","3","3","3","3","3","3","4","3"
"75","2","2","1","1","2","1","2","2","1","2","1","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","3","2","3","2","3","1","1","2","3","2","2","3","1","1","1","2","9"
"76","2","1","2","1","2","2","2","2","1","2","2","1","1","1","2","2","2","2","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","3","4","2","1","4","3","4","2","1","4","3","4","2","1","1","1","6"
"77","2","1","1","1","2","2","1","1","2","1","1","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","2","4","4","4","4","4","1","1","1","1","1","2","4","3"
"78","2","2","2","1","2","2","1","1","1","2","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","3","1","3","4","3","1","2","2","3","1","2","4","3","4","12"
"79","2","1","2","1","1","1","2","1","2","1","2","1","2","1","1","2","1","2","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","4","2","2","2","4","1","4","1","4","2","2","1","4","3","4","9"
"80","1","2","1","2","1","1","2","1","2","1","2","1","2","1","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","4","1","3","3","3","1","4","1","4","1","3","3","4","1","2","1","9"
"81","1","1","2","1","1","1","2","2","1","2","1","2","2","1","1","2","2","1","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","3","4","1","3","1","2","1","3","4","4","1","3","4","2","2","4","12"
"82","2","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","4","1","4","3","1","4","1","4","3","1","4","1","4","4","1","7"
"83","1","1","2","2","1","2","1","1","1","1","2","2","2","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","3","1","2","3","1","2","4","3","4","3","1","2","4","3","10"
"84","1","2","2","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","4","4","3","4","3","1","1","2","3","4","2","2","1","2","2","2"
"85","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","4","2","2","1","4","3","1","1","2","2","1","3","3","4","4","2","4"
"86","1","1","2","2","2","2","2","2","1","1","1","2","2","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","1","2","3","3","1","1","2","3","3","1","1","2","3","1","4","1"
"87","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","4","4","2","2","1","4","4","2","2","1","4","1","1","1"
"88","2","1","2","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","4","4","3","2","4","2","3","2","3","3","3","2","4","4","4","2","11"
"89","1","2","1","2","2","2","2","2","1","2","2","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","3","4","1","2","1","3","4","1","2","1","3","4","4","4","6"
"90","1","1","1","1","1","2","2","1","1","2","1","1","2","1","2","1","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","3","1","1","3","1","1","2","3","1","3","2","3","2","3","2","7"
"91","2","1","2","1","2","2","1","2","2","2","1","1","1","2","2","2","1","1","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","3","4","2","3","4","1","3","4","1","3","4","2","3","4","10"
"92","1","1","1","1","1","2","1","1","1","2","1","2","1","2","2","1","2","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","1","4","1","4","1","3","3","4","1","4","4","1","3","3","4","2","9"
"93","1","2","2","1","1","1","1","1","1","2","2","1","1","1","2","2","2","2","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","4","3","2","1","2","4","3","2","1","2","4","3","4","1","6"
"94","2","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","2","1","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","4","1","4","1","4","2","2","1","4","1","1","4","2","2","1","3","9"
"95","1","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","3","3","4","1","4","4","1","3","3","3","1","4","1","4","3","3","5"
"96","2","1","1","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","4","2","1","3","3","2","1","4","2","4","3","4","2","1","4","3","12"
