"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103"
"64","1","2","2","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","1","2","2","1","1","2","1","1","2","2","1","1","1","2","1","1","1","1","1","2","1","2","1","1","1","2","1","1","2","1","2","1","1","2","1","2","2","2","2","2","2","1","1","1","2","2","2","2","1","1","2","1","1","2","2","1","2","2","1","1","2","2","2","2","1","2"
"65","1","1","1","1","1","1","2","1","2","1","1","2","2","2","2","2","2","1","2","2","1","2","2","1","1","2","1","1","2","1","2","2","2","1","2","2","2","1","1","2","2","1","1","2","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","1","2","1","1","2","2","1","2","2","1","2","1","1","1","2","1","1","1","2","2","1","1","2","2","1","2","1","2","1","2","1","2","2","1"
"66","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","1","1","2","2","2","2","1","1","2","2","2","2","2","1","1","1","2","2","1","1","1","2","2","1","1","2","1","2","2","1","2","1","1","2","1","2","1","1","2","2","2","2","2","2","1","1","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","2","1","1","2","2","2","1","2","1","2"
"67","1","1","2","1","2","2","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","2","2","1","2","1","1","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","2","2","1","1","2","1","2","2","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","2","2","1","2","1","1","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","2","2","1","2","2"
"68","2","1","2","2","1","2","1","1","1","2","1","1","2","2","1","2","2","2","1","2","1","1","2","1","2","2","1","2","2","2","1","1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","1","1","1","2","1","2","1","1","2","1","2","2","2","1","2","2","1","1","2","1","1","1","2","1","2","2","1","2","1","1","2","1","1","1","2","2","2","2","2","2","1","2","2","2","1","1","1","1","1","1","2","2","2","1","2","1","2"
"69","2","2","2","1","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","2","1","1","2","1","1","2","1","1","1","1","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","2","1","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","2","1","1","2","1","1","2","1","1","1","1","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","1","2","2"
"70","2","1","2","2","1","2","1","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","2","1","2","1","1","2","1","2","1","1","2","1","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","1","1","2","2","2","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","2","1"
"71","1","1","2","1","1","2","2","1","1","2","1","2","1","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","2","1","1","2","1","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","1","1","2","1","1","2","2","1","1","2","1","2","1","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","2","1","1","2","1","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","1","1","1"
"72","1","1","1","1","2","1","1","1","2","1","2","2","2","1","2","1","1","1","1","2","1","1","2","1","2","1","2","2","2","2","1","2","1","1","2","1","2","2","2","2","1","2","2","2","2","2","2","1","2","1","2","2","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","2","2","1","2","2","1","2","1","2","1","1","1","1","2","1","2","2","1","2","1","1","1","1","2","1","1","1","1","1","1","2","1","2","2","2","1"
"73","2","1","2","1","2","2","2","2","2","1","2","2","1","1","2","1","2","2","1","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","1","1","1","1","1","1","1","2","2","1","1","2","1","1","2","2","1","2","1","2","1","1","1","1","1","2","1","1","2","2","1","2","1","1","2","1","2","1","1","2","2","1","1","2","2","2","2","1","1","1","2","2","2","2","2","2","2","1","1","2","2","1","2","2","1","1","2","1","2"
"74","1","2","2","1","1","1","2","1","1","1","2","1","2","2","2","2","1","2","1","2","2","1","1","2","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","2","1","1","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","1","2","1","2","1","1","2","2","1","1","2","1","2","1","1","1","2","1","1","1","2","2","2","2","1","2","1","1","2","2","1","2","1","2","2","2","1","2"
"75","1","2","1","2","1","2","2","2","2","1","1","1","2","1","2","1","2","2","2","1","1","1","1","2","2","2","2","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","1","2","2","2","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","1","1","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","2","2","2","2","2","1","1","2","2","2","1","1","1","1","1","2","1","2","1","2"
"76","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1"
"77","1","1","1","2","1","1","1","2","2","1","2","1","2","1","1","2","2","1","2","1","2","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","1","2","1","2","1","1","2","2","1","2","1","1","1","1","2","1","1","1","2","2","1","2","1","2","1","1","2","2","1","2","1","2","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","1","2","1","2","1","1","2","2","1","2","1","1","1","1"
"78","2","2","2","1","1","2","1","1","2","2","2","2","2","1","1","1","2","1","2","1","2","1","1","1","1","1","2","2","1","2","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","1","2","2","2","2","2","1","1","2","1","1","1","1","1","2","1","1","2","2","2","2","1","2","1","1","1","2","1","2","2","2","2","1"
"79","1","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","1","1","1","1","2","1","2","1","1","1","2","1","2","1","1","1","1","2","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","1","1","1","1","2","1","2","1","1","1","2","1","2","1","1","1","1","2","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1"
"80","1","1","2","2","2","2","2","1","2","2","1","2","2","2","2","1","1","2","1","1","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","1","1","1","2","2","1","1","1","1","2","2","2","2","2","1","2","2","1","2","2","2","2","1","1","2","1","1","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","1","1","1","2","2","1","1","1","2","2"
"81","1","2","1","1","1","2","1","1","1","1","1","2","1","2","1","1","2","1","1","1","1","2","1","2","2","2","1","2","1","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","2","2","2","1","2","2","1","2","1","1","1","2","1","1","1","1","1","2","1","2","1","1","2","1","1","1","1","2","1","2","2","2","1","2","1","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","2","2","2","1","2","2","1","1","1"
"82","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","1","2","1","2","2","1","1","2","1","2","1","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","2","2","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","1","1","2","1","2","1","1","2","2","1","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","2","1","1","2","2","1"
"83","1","2","1","2","1","2","2","2","2","1","1","1","2","1","2","1","2","2","2","1","1","1","1","2","2","2","2","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","1","2","2","2","2","2","1","2","1","2","1","2","1","2","2","2","2","1","1","1","2","1","2","1","2","2","2","1","1","1","1","2","2","2","2","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","1","2","2","2","2","2","1","2","1","1","1"
"84","1","1","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","1","2","2","2","2","1","1","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","1","2","2","2","2","1","1","1"
"85","2","1","1","2","2","1","2","1","2","2","2","2","2","2","1","1","2","2","1","1","2","1","1","2","1","1","2","2","1","1","2","1","1","1","2","1","2","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","2","2","2","2","1","1","2","1","1","2","1","2"
"86","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","1","1","2","2","2","2","1","1","2","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","1","1","2","2","2","2","1","1","2","2","2","2","2","1","1","1","2","2","1","1","1","2","1","1","1"
"87","2","1","1","2","2","1","1","2","1","1","2","2","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","2","1","1","1","1","1","2","1","2","2","2","2","1","2","2","1","2","1","2","2","1","1","2","2","1","2","2","1","1","1","2","1","1","2","1","1","2","1","1","2","2","2","1","2","1","1","2","1","2","2","1","2","2","2","2","2","1","2","1","1","1","1","2","1","1","2","1","2","2","1"
"88","2","1","1","1","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","2","1","1","1","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2"
"89","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2"
"90","2","1","1","1","2","1","2","2","1","2","2","1","1","2","1","1","2","1","2","2","2","1","2","2","2","2","1","1","1","1","1","1","2","2","2","1","2","1","2","1","1","1","2","2","2","2","2","2","1","1","2","1","1","1","2","1","2","2","1","2","2","1","1","2","1","1","2","1","2","2","2","1","2","2","2","2","1","1","1","1","1","1","2","2","2","1","2","1","2","1","1","1","2","2","2","2","2","2","1","1","1","2","2"
"91","2","1","2","2","1","2","1","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","2","1","2","1","1","2","2","1","2","2","1","2","1","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","2","1","2","1","1","2","1","2","2"
"92","1","2","1","2","1","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","2","2","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","1","2","2","1","1","2","1","2","1","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","2","2","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","1","2","2","1","1","2","2"
"93","1","2","1","1","2","2","2","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","2","1","1","1","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","2","1","1","2","1","1","1","2","1","1","2","2","2","2","1","2","2","2","1","2","1","2","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","2","2","2","1"
"94","1","2","2","2","1","2","2","2","2","2","1","1","1","1","1","2","1","1","1","2","2","2","2","1","2","1","2","2","1","1","2","2","1","2","2","1","2","1","1","2","1","1","2","2","1","1","2","1","1","2","2","1","1","1","2","1","1","1","1","1","2","2","2","2","2","1","2","2","2","1","1","1","1","2","1","2","1","1","2","2","1","1","2","1","1","2","1","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1"
"95","1","2","2","1","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","1","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","1","1","2","1","1","1","2","2","1","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","1","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","1","1","2","1","1","1","1","1"
"96","1","2","1","1","2","2","2","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","2","1","1","1","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","1","1","2","1","1","2","2","2","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","2","1","1","1","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","1","1","2","2"
"97","2","2","2","1","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","2","1","1","2","1","1","2","1","1","1","1","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","1","1","1","2","2","1","2","1","1","2","1","1","2","1","1","1","2","1","1","1","2","2","1","1","1","2","2","1","2","2","1","2","2","2","2","2","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1"
"98","1","1","2","1","1","2","2","1","1","2","1","2","1","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","2","1","1","2","1","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","2","1","1","2","2","1","2","1","2","2","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","1","2","1","1","2","1","2","1","2","1","1","2","1","1","1","1","2","1","2","2","1","2"
"99","2","2","2","2","1","1","2","1","1","2","2","2","1","1","1","1","1","1","1","2","2","2","1","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","1","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","2","1","1","2","2","2","1","1","1","1","1","1","1","2","2","2","1","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","1","2","2","1","1","1","2","2","2","2","2","2","1","2","2"
"100","2","2","1","1","2","1","1","2","2","2","1","2","1","1","1","2","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","1","1","2","2","1","1","2","1","1","2","2","2","1","2","1","1","1","2","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","1","1","1","1","1"
"101","2","2","1","2","1","2","2","1","1","2","2","2","2","1","1","2","1","1","2","2","1","1","2","2","1","2","1","2","1","1","1","2","1","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","2","1","2","2","1","1","2","2","2","2","1","1","2","1","1","2","2","1","1","2","2","1","2","1","2","1","1","1","2","1","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1"
"102","2","1","2","2","2","2","2","1","1","1","2","1","1","2","2","2","2","1","2","1","1","2","1","2","1","1","2","2","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","2","1","1","1","1","1","2","1","2","2","2","2","2","1","1","1","2","1","1","2","2","2","2","1","2","1","1","2","1","2","1","1","2","2","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","2","1","1","1","1","1","1","2","2"
"103","1","2","1","1","1","2","2","1","2","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","2","1","2","2","2","2","1","2","1","2","1","1","2","2","1","2","2","2","1","1","1","2","1","1","2","1","2","1","1","1","2","2","1","2","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","2","1","2","2","2","2","1","2","1","2","1","1","2","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2"
"104","2","1","2","2","2","2","2","1","1","1","2","1","1","2","2","2","2","1","2","1","1","2","1","2","1","1","2","2","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","2","1","1","1","1","1","1","2","1","1","1","1","1","2","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","2","1","2","1","1","2","1","2","2","1","2","1","1","2","1","1","1","2","2","2","2","2","2","2","1"
