"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55"
"18","1","2","2","2","2","1","2","1","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","2","1","2","1","1","2","2","1","2","1","2","2","2","2","2","1","1","1","2","2","1","1","2","2","22"
"19","1","2","2","1","1","1","2","1","1","1","2","1","2","2","2","2","1","2","1","2","2","1","1","2","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","2","1","1","2","1","2","1","1","2","1","1","1","16"
"20","1","1","2","2","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","1","2","1","2","1","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","2","2","1","2","1","2","1","2","1","1","1","1","2","2","18"
"21","2","1","1","1","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","1","1","2","2","14"
"22","2","2","2","2","2","2","1","1","1","1","1","1","2","1","1","1","2","2","1","1","1","1","2","1","1","1","1","1","2","1","2","2","2","2","2","1","1","1","2","2","2","1","2","2","1","2","2","2","2","1","1","2","1","2","23"
"23","2","2","1","2","2","1","1","2","2","1","2","1","2","2","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","1","2","1","1","2","1","2","1","2","1","1","2","1","1","1","1","2","1","2","1","2","1","2","19"
"24","1","2","2","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","2","2","2","2","1","1","2","1","1","2","2","1","2","20"
"25","2","2","1","1","1","1","1","2","1","1","2","1","1","1","1","2","2","1","2","2","2","2","2","1","1","1","2","1","1","2","2","1","1","1","2","1","1","1","2","2","2","2","1","2","2","2","1","1","2","2","2","2","2","1","3"
"26","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","4"
"27","2","1","2","2","2","1","2","2","2","2","2","1","2","1","2","2","1","2","2","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","1","2","1","2","1","2","1","1","1","1","1","1","2","1","1","2","2","1","2","14"
"28","1","1","1","1","2","2","2","2","2","2","1","1","1","2","1","1","1","1","2","2","1","1","1","2","1","1","1","2","2","2","2","2","1","2","1","1","1","1","1","2","2","2","2","1","2","2","1","2","2","2","1","2","1","2","9"
"29","2","1","1","2","1","2","2","1","2","1","1","2","1","2","1","1","2","2","2","2","2","2","1","1","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","2","1","1","2","2","2","1","1","2","1","2","3"
"30","1","2","2","2","1","2","2","2","2","2","1","1","1","1","1","2","1","1","1","2","2","2","2","1","2","1","2","2","1","1","2","2","1","2","2","1","2","1","1","2","1","1","2","2","1","1","2","1","1","2","1","1","2","2","6"
"31","2","2","1","2","1","2","2","1","1","2","2","2","2","1","1","2","1","1","2","2","1","1","2","2","1","2","1","2","1","1","1","2","1","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","1","25"
"32","2","1","1","2","2","1","2","1","2","2","2","2","2","2","1","1","2","2","1","1","2","1","1","2","1","1","2","2","1","1","2","1","1","1","2","1","2","1","1","2","2","1","1","1","1","2","2","1","2","2","2","1","1","1","20"
"33","1","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","2","1","2","1","1","2","1","1","1","1","1","2","1","1","2","2","2","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","13"
"34","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","1","1","2","1","2","1","1","2","2","1","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","2","1","1","1","2","2","1","26"
"35","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","1","1","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","2","2","2","2","2","1","1","2","2","2","1","1","1","1","1","2","1","1","2","1","2","15"
"36","1","1","2","1","1","2","2","1","1","2","1","2","1","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","2","1","1","2","1","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","1","1","1","1","19"
"37","2","1","2","2","1","1","1","1","2","2","1","2","1","1","2","1","1","1","2","1","1","2","2","2","2","1","2","2","2","1","2","1","2","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","7"
"38","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","1","2","1","2","2","1","1","2","1","2","1","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","2","2","1","1","2","2","26"
"39","2","2","1","1","2","1","1","2","2","2","1","2","1","1","1","2","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","13"
"40","2","1","2","1","2","2","2","2","2","1","2","2","1","1","2","1","2","2","1","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","1","1","1","1","1","1","1","2","2","1","1","2","1","1","2","2","2","1","1","1","4"
"41","2","1","1","2","1","1","2","2","2","2","1","2","1","1","2","2","2","1","1","1","1","1","1","1","2","1","1","1","1","2","2","1","2","2","1","1","2","2","2","2","2","2","2","2","1","1","1","2","2","1","2","1","1","1","22"
"42","1","2","1","2","2","2","1","2","1","1","2","2","1","1","2","1","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","1","1","2","1","2","2","2","2","1","15"
"43","2","1","2","1","1","1","2","1","2","2","1","1","2","2","1","2","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","1","2","1","2","2","2","1","1","2","1","2","2","2","1","2","1","2","1","2","2","15"
"44","1","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","2","1","1","1","2","2","1","1","1","2","1","1","2","2","1","14"
"45","1","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","1","1","1","1","2","1","2","1","1","1","2","1","2","1","1","1","1","2","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","1","1"
"46","1","2","1","2","1","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","2","2","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","1","2","2","1","2","1","2","2","9"
"47","1","1","1","1","2","1","1","1","2","1","2","2","2","1","2","1","1","1","1","2","1","1","2","1","2","1","2","2","2","2","1","2","1","1","2","1","2","2","2","2","1","2","2","2","2","2","2","1","2","1","2","1","2","2","23"
"48","1","1","2","1","1","1","1","1","2","2","2","1","1","2","2","2","2","2","1","2","2","1","1","1","1","1","1","2","1","1","1","2","2","1","1","2","1","1","2","2","1","1","2","2","2","1","2","2","2","2","1","2","2","1","12"
"49","2","1","1","1","2","1","2","2","1","2","2","1","1","2","1","1","2","1","2","2","2","1","2","2","2","2","1","1","1","1","1","1","2","2","2","1","2","1","2","1","1","1","2","2","2","2","2","2","1","1","2","1","2","2","13"
"50","2","2","2","1","1","1","1","1","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","1","2","1","2","1","1","2","1","2","2","2","2","2","1","1","1","2","1","1","2","2","2","1","2","10"
"51","1","2","2","1","2","1","2","2","1","2","1","2","2","2","1","2","2","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","2","1","1","1","1","1","2","1","1","2","1","2","1","1","2","2","2","2","2","1","2","2","25"
"52","2","1","1","1","1","2","1","2","1","2","1","2","1","2","2","2","2","1","1","1","2","1","2","1","1","2","2","2","2","2","1","2","1","2","2","1","1","2","1","2","1","1","1","1","1","2","2","2","1","1","1","2","2","1","22"
"53","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","2","1","2","2","2","1","1","1","1","1","21"
"54","1","2","2","1","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","1","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","1","1","2","1","1","2","1","1","1","8"
"55","1","2","1","2","1","1","1","1","1","2","1","1","2","2","1","2","1","1","2","1","2","1","1","2","2","1","1","2","2","2","2","1","1","1","2","2","2","2","2","2","2","1","1","2","2","1","2","2","1","1","2","2","1","2","4"
"56","1","2","2","1","2","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","1","1","2","2","2","2","1","1","2","2","2","2","2","1","1","1","2","2","1","1","1","2","1","1","1","1","3"
"57","1","1","2","1","1","2","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","2","2","2","2","1","2","1","2","1","1","1","1","2","1","1","1","2","2","1","2","2","2","1","1","1","2","1","2","2","1","2","18"
"58","1","1","2","2","1","1","2","2","1","1","1","2","2","2","1","1","1","1","2","2","2","1","1","1","1","2","2","2","1","1","2","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","2","2","1","24"
"59","2","2","2","2","1","1","1","1","1","1","2","2","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","1","2","2","2","2","2","1","1","1","1","2","1","1","2","1","1","1","1","1","1","1","9"
"60","2","2","2","2","2","1","2","2","2","1","1","1","1","2","2","2","2","1","1","1","2","1","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","1","2","1","1","2","1","1","2","2","1","1","2","1","1","1","2","2","8"
"61","2","1","2","2","1","2","1","1","1","2","1","1","2","2","1","2","2","2","1","2","1","1","2","1","2","2","1","2","2","2","1","1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","1","1","1","2","2","1","1","1","2"
"62","2","2","2","1","2","2","2","1","1","2","1","2","1","2","2","1","1","2","1","2","1","1","1","1","1","2","2","1","1","1","2","1","1","1","2","1","2","2","2","2","1","2","1","2","2","1","1","2","1","2","2","2","1","2","24"
"63","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","1","1","2","1","1","1","1","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","2","1","2","1","2","1","2","2","1","1","2","2","2","2","1","9"
"64","1","1","1","2","1","1","1","2","2","1","2","1","2","1","1","2","2","1","2","1","2","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","1","2","1","2","1","1","2","2","1","2","1","2","1","1","1","24"
"65","1","2","1","1","1","2","1","1","1","1","1","2","1","2","1","1","2","1","1","1","1","2","1","2","2","2","1","2","1","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","2","2","2","1","2","2","2","1","1","1","14"
"66","2","1","1","2","2","1","1","2","1","1","2","2","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","2","1","1","1","1","1","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","5"
"67","2","2","1","1","2","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","2","1","1","1","1","1","2","1","2","1","2","1","2","2","1","2","2","1","18"
"68","2","1","1","2","1","2","1","1","2","1","2","1","1","1","2","1","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","2","1","25"
"69","2","2","1","1","1","2","2","2","2","1","1","2","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","2","2","1","1","1","2","1","1","1","2","2","2","2","1","1","2","1","2","2","1","1","1","1","2","2","1","2","6"
"70","1","2","1","2","1","2","1","2","2","2","2","1","2","2","2","2","1","1","1","1","1","2","1","1","1","2","2","1","1","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","2","2","2","2","1","1","2","1","2","17"
"71","2","2","1","1","1","1","2","2","1","2","2","2","2","2","2","1","1","2","1","1","1","2","1","1","2","1","1","2","1","2","1","2","1","2","2","2","1","1","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","2","21"
"72","2","2","1","2","2","1","1","1","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","2","1","2","2","2","1","1","2","1","1","1","2","2","2","1","2","2","1","1","1","18"
"73","1","2","1","1","1","1","1","2","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","2","1","2","1","1","2","1","2","2","1","2","1","1","2","1","1","1","2","2","2","2","2","2","2","2","1","17"
"74","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","4"
"75","1","1","2","2","1","1","2","2","1","1","2","2","1","1","1","2","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","5"
"76","1","2","2","1","1","2","2","1","2","2","1","1","1","2","1","1","2","1","1","2","1","1","2","2","2","1","2","1","1","2","1","2","2","1","2","2","2","2","2","1","2","1","1","1","1","2","1","1","2","1","2","2","2","1","5"
"77","1","1","2","1","2","2","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","2","2","1","2","1","1","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","2","2","1","1","2","2","2"
"78","2","1","2","2","1","2","1","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","2","1","2","1","1","2","1","1","2","2","16"
"79","1","1","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","1","2","2","2","2","2","1","1","1","6"
"80","1","2","1","2","1","2","2","2","2","1","1","1","2","1","2","1","2","2","2","1","1","1","1","2","2","2","2","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","1","2","2","2","2","2","1","2","1","1","1","1","15"
"81","1","1","1","1","1","1","2","2","2","2","2","2","1","2","2","2","1","1","2","2","2","2","1","2","2","2","2","2","1","2","1","1","1","1","1","2","2","2","1","1","1","2","1","1","2","1","1","1","1","2","1","1","1","1","23"
"82","2","1","2","1","1","1","1","2","1","2","1","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","1","2","1","2","1","1","1","1","2","1","2","1","1","2","1","2","1"
"83","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","1","2","1","2","1","1","2","2","1","1","2","1","2","1","1","1","2","1","1","1","2","2","2","2","1","2","1","1","2","2","1","2","1","2","2","2","2","1","2","16"
"84","1","1","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","1","1","2","1","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","1","2","2","1","8"
"85","2","1","1","1","1","2","2","2","1","1","2","1","1","2","1","1","1","2","1","1","1","2","2","1","2","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","2","2","1","1","2","1","2","2","1","1","1","1","1","1","7"
"86","1","1","1","1","1","1","2","1","2","1","1","2","2","2","2","2","2","1","2","2","1","2","2","1","1","2","1","1","2","1","2","2","2","1","2","2","2","1","1","2","2","1","1","2","1","2","1","2","1","2","1","1","2","2","20"
"87","1","2","2","1","2","2","1","1","1","1","2","1","2","2","1","1","1","2","2","2","2","2","2","2","1","2","2","2","2","1","1","2","1","1","2","2","1","1","1","1","1","1","1","1","2","2","2","1","1","2","2","2","1","2","22"
"88","2","1","2","1","2","1","2","1","1","1","1","2","1","1","1","1","2","2","2","2","2","1","2","2","2","1","1","2","2","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","1","1","1","1","2","1","1","1","1","17"
"89","2","2","2","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","1","2","1","1","2","2","1","2","2","1","2","1","1","1","2","1","1","1","2","2","1","1","2","2","1","2","1","2","1","2","1","1","2","2","1","20"
"90","2","2","2","1","2","1","2","1","2","1","1","1","1","1","2","1","1","1","1","1","2","2","2","2","1","2","1","2","1","2","1","1","1","1","1","2","2","1","1","2","2","2","2","2","1","2","2","2","1","1","2","2","2","1","11"
"91","2","2","2","2","1","1","2","1","1","2","2","2","1","1","1","1","1","1","1","2","2","2","1","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","1","2","2","1","1","1","2","2","2","2","2","2","1","1","2","2","10"
"92","2","1","1","1","1","1","2","1","2","1","1","1","2","1","1","2","1","2","1","1","2","1","2","2","2","2","2","2","1","1","1","2","2","2","2","1","1","2","1","1","2","2","1","2","2","1","1","2","2","2","1","2","1","2","11"
"93","2","1","2","2","2","1","1","2","1","1","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","2","1","1","1","1","2","1","2","1","2","2","1","1","2","1","1","1","2","2","2","1","2","2","1","2","2","2","1","19"
"94","1","1","1","1","2","2","1","2","2","1","1","1","2","2","2","2","2","2","2","1","1","1","2","2","1","1","2","2","1","1","2","1","1","2","2","2","2","1","2","1","1","2","2","2","1","1","1","1","1","1","1","2","2","1","10"
"95","1","2","1","1","2","1","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","1","1","2","2","2","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","1","2","2","1","16"
"96","1","2","1","1","2","1","2","2","2","1","2","2","1","1","2","1","1","1","2","1","2","2","1","2","1","1","2","1","1","1","2","2","2","2","2","2","1","2","2","2","1","1","1","1","1","1","2","2","2","1","2","2","1","2","2"
"97","2","2","1","1","2","2","1","1","2","2","2","1","1","1","2","2","2","2","1","1","1","2","2","2","2","1","1","1","2","2","1","1","1","2","2","2","2","1","1","2","1","1","1","1","2","1","1","2","2","2","1","1","2","2","24"
"98","2","1","2","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","2","2","1","1","1","2","2","2","2","1","1","1","12"
"99","1","1","1","2","2","2","2","2","1","2","1","1","2","1","2","1","1","2","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","10"
"100","2","2","1","2","1","1","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","1","2","1","1","1","2","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","1","2"
"101","1","2","1","1","2","2","2","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","2","1","1","1","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","1","1","2","1","2","1","2","1","2","2","7"
"102","2","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","1","1","2","1","2","1","2","1","2","2","2","2","2","1","1","1","26"
"103","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","1","2","1","2","2","2","2","2","1","1","2","1","1","1","1","1","2","1","1","2","2","2","2","1","2","1","1","1","2","1","2","2","2","2","2","1","1"
"104","1","1","1","2","2","2","1","1","2","2","2","2","1","2","1","2","1","2","1","1","2","2","2","2","2","2","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","1","2","1","2","1","1","1","1","2","2","1","2","26"
