"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67"
"17","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","4","2","4","1","3","4","2","1","1","2"
"18","2","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","4","3","1","4","1","4","4","1","7"
"19","2","2","1","1","2","1","1","2","1","2","1","1","2","1","2","1","1","2","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","4","1","3","1","4","1","4","2","2","7"
"20","2","2","1","1","2","2","2","2","1","1","1","2","2","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","3","2","2","4","4","3","2","4","1","1"
"21","1","2","2","1","1","1","1","1","1","2","2","1","1","1","2","2","2","2","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","4","3","2","1","2","4","3","4","1","6"
"22","1","2","2","2","1","2","1","2","2","1","2","1","1","2","2","1","1","2","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","3","1","2","1","3","4","1","2","12"
"23","2","1","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","4","3","2","1","3","3","4","3","3","2"
"24","2","1","2","1","1","2","2","1","2","2","2","1","1","1","1","1","2","1","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","3","2","1"
"25","1","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","4","2","2","3","4","1","3","3","3","8"
"26","1","1","2","2","1","2","1","1","1","1","2","2","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","4","3","4","3","1","2","4","3","10"
"27","2","2","1","2","2","1","1","1","2","1","2","2","1","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","3","4","2","3","2","3","4","4","7"
"28","1","2","1","2","1","1","2","1","2","1","2","1","2","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","1","4","1","3","3","4","1","2","1","9"
"29","2","1","1","2","2","2","1","2","2","1","2","1","2","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","3","2","3","1","1","2","3","3","1","9"
"30","2","1","2","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","3","3","3","2","4","4","4","2","11"
"31","1","1","2","1","1","2","2","2","2","2","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","4","1","4","3","2","4","1","1","8"
"32","1","2","2","2","1","1","1","2","2","1","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","4","1","2","3","1","3","2","6"
"33","1","1","2","1","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","1","1","2","4","4","3","4","3","4"
"34","2","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","4","2","3","2","1","4","2","4","1","8"
"35","1","1","2","1","2","1","1","1","2","1","2","2","1","2","1","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","3","2","1","3","2","3","2","1","1","7"
"36","1","2","1","1","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","3","2","2","2","3","1","1","1","3","11"
"37","1","2","2","1","1","1","2","1","2","2","1","1","1","2","2","2","1","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","3","1","2","3","1","2","4","2","4","10"
"38","2","2","1","1","1","1","1","1","2","2","2","2","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","4","2","3","1","2","4","4","1","2"
"39","1","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","3","3","3","1","4","1","4","3","3","5"
"40","1","2","1","1","2","2","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","3","4","3","4","2","2","1","3","4","4"
"41","1","2","2","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","2","3","4","2","2","1","2","2","2"
"42","1","2","1","2","2","2","1","2","2","2","1","1","1","2","2","2","1","1","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","4","2","1","4","2","1","3","2","1","10"
"43","2","1","2","2","2","1","2","1","2","1","2","1","1","2","2","1","1","2","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","3","1","3","4","3","1","2","4","2","12"
"44","1","2","2","1","2","1","1","2","2","2","2","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","4","4","3","3","3","3","3","2","2","1"
"45","2","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","3","2","3","2","2","3","5"
"46","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","3","1","4","2","1","3","4","4","2"
"47","1","1","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","2","2","4","2","2","1","4","2","4","11"
"48","2","2","2","2","2","1","1","2","1","1","2","2","1","1","2","2","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","4","4","1","2","3","1","2","3","8"
"49","1","1","1","2","2","2","1","1","1","2","1","2","2","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","4","3","3","2","4","3","1","2","1","12"
"50","1","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","2","1","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","3","2","3","3","2","4","4","4","3","9"
"51","1","1","2","2","2","1","1","2","1","2","1","1","2","1","2","1","1","2","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","4","2","4","1","4","1","3","3","7"
"52","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","3","3","4","4","1","3","3","1","1","5"
"53","2","1","2","1","2","1","1","2","1","1","1","1","1","2","1","2","2","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","3","4","1","2","4","4","3","3","2","2"
"54","2","1","1","2","1","1","1","1","1","2","2","1","1","1","2","2","2","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","3","4","3","1","2","1","4","6"
"55","2","2","2","2","2","1","2","2","1","1","2","2","2","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","4","2","1","2","1","3","4","1","3","10"
"56","2","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","4","4","3","3","2","4","4","1","4","5"
"57","2","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","3","3","1","3","3","4","1","3","1","11"
"58","2","1","2","2","1","1","2","2","2","1","1","2","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","3","3","2","2","2","2","2","2","1","3"
"59","2","1","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","2","4","1","4","1","2","2","5"
"60","1","1","2","1","2","1","2","1","1","2","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","3","3","1","1","1","1","1","4","3","3"
"61","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","3","4","4","3","1","1","2","1","2","4"
"62","2","1","1","2","1","1","2","1","2","2","1","1","1","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","4","3","2","4","3","1","3","1","10"
"63","1","2","1","2","2","1","1","2","1","1","1","1","1","2","1","2","2","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","1","4","3","1","1","2","2","3","2"
"64","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","1","3","3","4","4","2","4"
"65","2","1","2","2","2","2","2","1","2","1","1","2","2","2","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","3","4","2","3","4","1","3","2","2","6"
"66","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","1","2","2","3","1","1","4","1","5"
"67","1","2","1","1","2","1","2","1","2","1","2","1","1","2","2","1","1","2","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","4","2","1","2","4","3","1","3","12"
"68","2","1","2","1","2","2","2","2","1","2","2","1","1","1","2","2","2","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","4","3","4","2","1","1","1","6"
"69","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","4","2","2","4","4","5"
"70","1","2","2","2","2","2","1","1","2","1","1","2","1","1","2","1","2","2","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","4","4","4","4","4","3","1","3"
"71","2","2","2","1","2","2","1","1","1","2","1","2","2","1","1","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","3","1","2","4","3","4","12"
"72","2","1","1","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","4","2","4","3","4","2","1","4","3","12"
"73","2","2","1","2","1","2","2","2","2","2","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","3","1","4","1","2","3","1","4","4","8"
"74","2","2","2","1","1","1","2","2","1","1","2","1","2","2","2","1","2","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","4","4","2","4","4","3","2","3","4","11"
"75","2","1","1","1","2","1","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","4","4","4","1","3","3","4","3","11"
"76","1","1","1","1","1","2","1","1","1","2","1","2","1","2","2","1","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","4","1","4","4","1","3","3","4","2","9"
"77","1","1","2","2","1","1","1","1","2","2","2","2","2","1","2","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","3","1","3","2","4","3","1","1","4","2"
"78","2","2","1","1","2","1","2","2","1","2","1","2","1","2","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","3","2","2","3","1","1","1","2","9"
"79","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","3","2","4","4","3","2","2","4","9"
"80","1","1","2","1","1","1","2","2","1","2","1","2","2","1","1","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","3","4","4","1","3","4","2","2","4","12"
"81","1","1","1","2","1","1","2","2","1","1","2","1","2","2","2","1","2","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","3","1","1","2","3","2","1","11"
"82","2","1","2","1","2","2","1","2","2","2","1","1","1","2","2","2","1","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","3","4","1","3","4","2","3","4","10"
"83","1","1","1","1","1","2","2","1","1","2","1","1","2","1","2","1","1","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","3","1","3","2","3","2","3","2","7"
"84","1","2","1","2","2","2","2","2","1","2","2","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","3","4","1","2","1","3","4","4","4","6"
"85","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","4","4","4","2","3","2","3","3","2","5"
"86","2","1","2","2","2","2","1","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","1","3","3","4","2","1","4"
"87","1","2","1","2","1","2","2","1","2","2","2","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","4","4","4","4","4","2","3","1"
"88","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","4","4","2","2","1","4","1","1","1"
"89","1","1","2","2","2","2","2","2","1","1","1","2","2","2","2","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","3","3","1","1","2","3","1","4","1"
"90","1","1","1","1","2","1","1","2","1","1","2","2","1","1","2","2","1","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","3","1","1","4","3","2","4","3","2","8"
"91","2","2","2","1","1","2","1","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","3","3","3","3","3","1","3","3"
"92","2","2","2","2","1","2","2","1","1","2","1","1","2","1","2","1","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","2","4","2","3","2","3","2","3","7"
"93","2","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","2","2","2","2","2","3","3","1"
"94","2","2","2","2","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","4","1","1","3","3","4","1","4","4","1"
"95","1","2","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","4","3","4","3","1","1","2","3","1","4"
"96","2","2","1","2","1","1","2","2","1","2","1","2","2","1","1","2","2","1","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","1","4","2","1","3","3","1","12"
