"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51"
"11","2","1","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","3","3","3","3","3","4","4","4","2","6","4","5","5","7","6","8","6","2"
"12","1","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","1","1","1","2","2","1","2","2","1","2","1","1","3","4","1","4","2","3","1","7","6","4","4","1","8","2","4"
"13","2","1","1","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","3","4","4","3","1","7","4","7","8","2","3","2","2","1","2"
"14","2","1","1","1","1","1","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","4","1","4","2","2","4","4","3","7","2","8","5","1","1","2","7","4","4"
"15","1","2","1","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","3","4","1","1","2","3","2","3","8","2","3","4","2","5","3","6","3","4"
"16","2","1","1","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","4","1","2","4","2","1","2","1","2","8","2","2","2","8","7","7","2","6"
"17","1","2","1","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","2","4","1","4","1","2","1","3","2","3","1","5","6","1","5","8","1","3"
"18","1","2","1","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","4","3","3","3","3","1","3","3","6","7","4","7","7","8","5","2","5","4"
"19","1","2","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","4","2","1","2","2","3","4","4","2","3","4","3","2","4","8","2","8","5"
"20","2","1","1","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","2","2","3","1","1","2","2","1","5","5","8","3","7","2","8","6","7","2"
"21","2","2","2","2","1","2","2","2","1","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","4","1","4","3","1","3","1","1","5","6","2","7","2","5","4","8","7","7"
"22","1","2","1","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","3","1","2","4","2","4","1","2","6","5","2","4","4","7","8","1","1","8"
"23","1","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","1","4","2","2","3","1","2","7","6","4","4","8","2","5","4","6","6"
"24","1","2","1","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","1","1","1","2","2","4","8","4","5","8","3","2","3","3","7"
"25","1","1","2","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","3","4","3","2","1","1","1","3","3","4","3","5","2","8","8","5","6","1"
"26","1","1","2","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","4","2","4","3","4","1","1","4","6","8","7","5","6","2","4","6","4","3"
"27","2","1","1","2","1","2","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","1","4","2","2","4","3","4","4","5","7","6","8","4","1","5","5","3","6"
"28","1","2","1","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","4","2","2","4","3","3","2","4","1","6","7","4","6","3","7","5","5","2"
"29","1","1","2","2","1","2","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","1","3","2","3","2","2","1","3","8","1","5","8","7","2","7","8","3","5"
"30","1","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","1","1","1","3","4","1","4","1","4","3","1","6","6","5","2","1","1","1","5","8","7"
"31","1","1","2","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","1","2","3","4","2","4","4","4","3","4","2","3","6","5","5","3","3","7"
"32","1","2","1","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","3","1","1","3","1","2","1","8","8","1","5","1","7","4","8","4"
"33","2","2","2","2","1","2","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","3","2","2","1","4","1","4","1","7","3","1","4","7","8","6","4","1","7"
"34","2","2","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","4","1","3","1","4","3","3","1","6","3","5","8","6","6","3","3","6","4"
"35","2","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","4","1","2","1","1","2","3","3","4","4","8","4","1","4","5","8","5","1"
"36","1","2","1","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","3","1","4","4","2","4","6","7","1","1","3","5","8","8","4","6"
"37","2","2","2","2","2","1","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","2","3","2","3","2","3","2","4","4","4","5","6","5","1","8","2","4","7"
"38","1","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","2","1","2","1","1","1","1","2","2","4","3","1","4","2","5","3","3","7","1","3","3","8","4","6"
"39","2","2","2","1","1","1","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","1","1","1","2","3","4","1","2","2","4","2","5","6","3","1","6","8","1","2","2","1"
"40","2","1","1","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","2","1","4","4","3","3","2","3","3","2","5","5","5","5","3","3","5","4","2","8"
"41","2","1","1","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","3","1","4","4","4","1","2","1","1","8","7","2","6","5","6","6","7"
"42","2","1","1","1","1","1","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","3","2","1","2","2","2","3","3","6","2","4","1","4","3","7","8","7","7"
"43","2","1","1","2","1","2","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","2","3","4","4","1","1","1","4","7","2","5","3","5","4","3","1","5","6"
"44","1","2","1","1","2","2","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","3","1","4","2","2","1","3","4","3","3","8","7","3","2","1","1","3","2"
"45","1","1","2","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","3","1","2","1","1","3","4","4","8","1","8","2","3","3","6","2","6","3"
"46","1","2","1","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","1","2","1","3","4","4","1","4","2","3","3","3","5","1","7","3","4","7","6","8"
"47","2","2","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","2","2","2","4","3","4","3","1","1","2","3","5","3","4","4","2","3","8"
"48","1","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","3","1","3","1","4","2","4","2","2","2","5","6","8","5","4","5","5","2"
"49","2","1","1","2","1","2","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","4","4","1","1","2","2","1","4","4","3","3","2","4","6","4","4","4","2"
"50","2","2","2","1","1","1","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","4","2","3","3","4","1","2","7","3","4","6","3","5","7","6","8","1"
"51","2","2","2","1","1","1","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","3","3","3","2","4","3","1","2","4","2","6","7","6","3","8","7","1","5"
"52","1","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","3","4","3","3","2","2","4","1","1","8","5","7","1","4","6","6","1","6"
"53","2","2","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","4","4","3","2","1","4","2","4","7","1","3","7","4","7","7","3","5","3"
"54","2","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","2","1","1","4","1","1","8","5","4","7","6","4","1","5","4","5"
"55","2","1","1","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","3","2","4","2","3","3","3","1","4","1","1","5","7","5","1","3","8","6"
"56","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","2","4","4","1","3","4","4","3","6","8","6","3","2","3","1","4","5","5"
"57","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","4","4","8","8","8","8","8","8","8","8","8","8"
"58","2","2","2","1","1","1","1","2","2","1","2","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","4","4","1","4","1","1","4","2","2","7","5","4","3","2","2","3","7","5"
"59","1","2","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","3","4","2","3","3","3","4","3","7","7","8","3","6","6","4","1","2","7"
"60","2","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","3","3","2","3","2","1","4","2","8","5","1","1","2","1","4","3","5","3"
"61","2","1","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","4","4","4","1","3","3","1","2","6","4","2","6","7","4","6","7","3","3"
"62","2","1","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","1","4","4","4","4","2","2","2","4","1","4","3","3","8","4","5","1","4"
"63","1","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","1","2","2","1","3","4","1","2","3","3","1","1","7","3","3","8","7","2","8","1","3"
"64","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","2","1","2","2","1","2","2","1","2","1","2","2","2","4","3","3","2","4","2","3","5","1","1","4","6","4","2","7","8","2"
"65","2","1","1","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","1","3","4","3","4","3","2","8","8","7","1","6","5","8"
"66","1","2","1","1","1","1","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","3","1","4","4","1","2","1","5","4","8","5","4","5","6","4","5","5"
"67","1","1","2","2","2","1","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","1","1","1","4","2","2","1","4","4","3","2","3","2","1","2","5","7","5","6","2","5"
"68","1","1","2","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","1","2","3","2","1","4","1","5","1","8","3","8","3","7","5","7"
"69","1","1","2","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","2","4","1","1","2","1","4","1","4","7","7","7","5","5","7","7","6","8"
"70","1","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","4","2","1","3","1","4","1","2","4","7","6","1","1","8","6","1","3","2"
"71","2","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","3","2","3","1","1","4","4","3","1","4","4","8","4","2","4","7","2","6"
"72","1","1","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","2","1","3","4","3","3","3","2","8","3","7","3","4","1","6","7","7","1"
"73","1","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","2","1","2","1","3","3","3","3","3","1","1","2","2","8","4","4","8","1","3","4","8"
"74","1","2","1","1","2","2","2","2","1","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","1","3","1","2","3","4","8","2","2","6","6","8","2","4","6","6"
"75","1","2","1","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","2","4","2","2","4","2","3","3","1","6","6","6","2","2","6","3","4","8"
"76","1","2","1","1","1","1","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","3","4","4","1","3","2","2","1","2","1","2","8","5","3","5","1","4","1"
"77","2","2","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","1","1","1","3","2","4","3","4","4","2","3","2","5","7","7","8","1","3","4","3","1"
"78","2","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","2","3","3","3","3","2","2","2","6","3","8","2","2","7","2","5","3","6"
"79","1","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","2","4","3","2","1","3","3","1","7","5","7","2","5","8","4","8","3","5"
"80","2","2","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","4","4","1","3","1","3","4","2","5","6","1","4","4","2","6","6","7"
"81","1","1","2","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","2","1","2","1","2","4","2","3","1","1","1","3","4","5","1","4","6","2","1","3","1","1","8"
"82","1","2","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","4","2","3","4","2","2","2","2","7","5","6","8","1","5","1","2","6","3"
"83","2","2","2","2","2","1","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","3","3","2","2","1","2","1","4","6","1","7","3","1","5","2","4","2","8"
"84","1","1","2","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","3","4","4","4","4","1","3","3","4","5","8","6","6","7","7","2","7","6"
"85","1","2","1","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","3","1","3","4","3","1","1","4","4","6","3","8","7","1","2","6","2","5"
"86","2","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","3","3","2","4","1","3","4","8","7","2","4","1","3","4","6","8","1"
"87","2","2","2","1","1","1","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","4","1","1","2","4","3","2","8","6","7","5","7","6","8","1","5","6"
"88","1","1","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","4","2","3","4","2","4","4","5","5","4","2","6","6","8","2","4"
"89","2","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","3","3","4","1","2","4","2","4","1","3","7","6","1","8","5","3","7","5"
"90","2","2","2","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","1","1","1","2","3","3","2","3","5","8","1","6","1","7","4","1","6","5"
"91","1","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","2","2","1","4","3","2","3","2","4","3","1","4","8","1","3","4","2","3","5","6","1"
"92","2","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","4","4","2","2","4","1","2","2","1","2","2","3","7","1","1","8","6","2"
"93","1","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","3","4","2","2","4","4","1","1","5","3","2","1","5","2","2","2","5","4"
"94","1","1","2","2","2","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","2","1","2","2","1","2","2","6","6","8","8","5","4","4","3","1","1"
"95","1","2","1","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","2","2","2","1","4","3","1","4","4","4","5","2","6","2","7","6","7","3","1","1"
"96","2","1","1","1","1","1","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","4","1","3","4","3","4","2","3","8","7","3","6","5","2","1","4","1","7"
"97","2","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","3","2","1","3","1","1","2","1","8","6","6","3","3","7","5","7","4","4"
"98","2","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","4","4","2","3","3","2","3","4","3","6","8","1","8","5","3","7","1","5"
"99","1","1","2","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","3","1","1","3","4","3","2","4","7","8","3","1","7","4","5","5","7","8"
"100","1","2","1","1","1","1","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","4","3","1","1","3","4","1","1","3","1","6","4","8","1","4","2","7","6"
"101","1","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","4","2","4","2","3","2","4","2","8","4","1","7","5","6","2","5","7","8"
"102","2","2","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","1","4","3","3","2","1","1","4","1","4","1","2","8","3","1","1","7","4"
"103","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","4","1","1","2","3","1","4","1","1","1","5","1","6","7","8","4","3","1"
"104","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","4","3","2","2","1","3","2","3","2","4","7","1","3","6","1","6","1","6"
"105","1","1","2","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","4","2","2","3","4","2","4","6","7","7","7","4","4","8","4"
"106","2","1","1","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","2","2","2","1","4","3","2","3","3","6","5","7","4","8","2","1","8","3"
"107","1","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","2","1","2","4","3","3","2","4","2","2","1","8","3","6","5","8","4","7","1","2","7"
"108","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","4","3","4","2","4","1","6","4","3","4","3","1","7","1","6","5"
"109","2","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","1","1","3","1","4","1","1","3","2","6","1","3","1","6","7","2","3","8"
"110","2","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","2","1","2","3","2","2","4","3","2","1","3","5","7","7","2","8","4","8","3","6","4"
"111","1","1","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","4","2","3","3","1","2","1","3","2","4","8","1","6","8","4","7","3"
"112","2","2","2","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","3","3","4","4","1","3","3","2","3","7","1","8","2","4","7","4","4","2"
"113","1","2","1","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","2","1","3","1","1","2","3","4","3","2","5","4","5","3","8","8","7","6","4","3"
"114","2","2","2","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","1","1","1","2","1","2","3","3","1","4","4","2","3","4","5","8","4","4","5","6","1","7","3","3"
"115","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","2","3","1","1","3","3","4","4","3","5","2","5","1","2","7","5","1","4"
"116","1","2","1","1","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","2","4","4","4","4","3","1","1","8","4","4","1","1","7","3","3","2","2"
"117","1","1","2","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","3","1","4","3","1","2","2","2","1","7","2","5","4","6","3","2","8","5"
"118","1","2","1","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","2","1","2","4","3","4","1","2","1","1","3","5","2","7","8","3","7","6","5","8","7"
"119","1","1","2","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","1","3","1","1","3","2","3","3","7","8","2","7","3","1","8","3","2","2"
"120","2","1","1","1","1","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","1","1","4","3","1","1","3","3","1","3","6","4","5","5","8","5","2","3"
"121","2","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","1","4","3","2","1","2","4","2","3","8","7","4","7","7","3","2","4","7"
"122","2","2","2","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","4","2","3","1","1","3","8","8","5","2","4","5","5","2","1","2"
"123","2","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","3","4","2","1","3","3","7","1","2","1","8","6","6","5","4","5"
"124","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","4","3","1","4","4","3","4","3","1","5","4","2","7","5","2","1","4","1"
"125","2","2","2","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","1","3","4","3","2","4","1","4","2","7","1","2","2","5","1","8","3"
"126","2","1","1","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","3","3","1","1","3","1","2","2","7","4","6","2","6","2","3","8","8","8"
"127","2","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","2","4","2","3","4","3","6","1","6","5","5","8","3","6","7","2"
"128","2","2","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","4","1","1","2","7","8","6","7","3","3","5","2","3"
