"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55"
"13","1","1","2","1","1","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","1","1","2","1","4","1","3","1","2","3","2","4","4","2","4","3","4","2","1","4","3","1","3","7","1","7"
"14","1","2","1","2","2","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","1","1","1","2","2","3","3","1","1","4","4","2","4","4","2","1","2","4","3","2","3","3","1","2","1","4","2","4","5"
"15","1","1","2","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","3","2","1","2","2","2","2","2","1","4","2","3","4","1","4","3","2","4","4","2","1","3","2","2","7","8"
"16","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","3","4","4","3","3","1","3","1","1","1","4","2","2","3","4","1","1","1","1","4","3","3","2","6","2","3"
"17","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","1","1","4","4","2","4","3","3","4","2","1","3","3","2","4","4","4","3","1","2","1","3","2","2","3","2"
"18","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","3","3","1","2","1","1","4","2","3","2","1","3","2","1","2","1","4","4","1","4","4","4","2","1","6","7"
"19","1","1","2","2","2","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","2","2","1","4","3","1","1","2","1","4","4","1","2","2","4","3","3","4","1","3","4","3","1","2","3","1","3","3","1"
"20","1","2","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","1","2","4","2","2","4","2","3","4","3","2","2","2","3","3","3","3","4","2","4","2","1","1","8","5","9"
"21","1","2","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","3","1","2","2","2","3","1","3","1","2","4","1","3","3","2","4","3","4","4","4","4","2","3","4","1","5"
"22","2","2","1","1","2","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","4","3","1","2","3","4","3","3","2","3","2","1","2","3","3","1","1","2","4","1","4","2","7","8","8"
"23","1","1","2","2","2","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","2","4","2","2","4","2","1","3","2","1","2","3","3","4","4","1","1","2","2","3","4","1","4","6","5","2"
"24","1","1","1","2","1","2","1","2","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","3","4","3","1","3","4","1","4","1","2","1","1","4","4","1","1","3","2","2","4","1","4","4","2","2","9"
"25","1","2","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","2","4","1","4","4","3","3","2","2","2","3","4","1","3","1","1","3","1","1","3","2","2","2","2","5","12"
"26","1","2","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","4","3","2","3","2","4","2","1","1","1","3","3","1","4","1","1","1","3","4","1","4","4","3","7","3","11"
"27","1","2","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","2","2","1","1","3","3","4","1","2","2","2","2","2","4","1","2","4","4","1","3","3","4","2","1","1","3","3","8","4"
"28","1","1","2","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","4","4","4","4","4","1","3","3","3","1","3","1","3","1","2","1","2","1","3","1","1","4","1","8","7","5"
"29","2","2","2","1","1","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","3","4","2","4","3","1","3","1","4","4","3","1","4","2","3","2","2","1","1","2","2","4","6","10"
"30","2","1","1","1","1","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","3","1","2","4","2","1","1","1","2","3","4","3","3","4","3","2","3","1","4","4","4","4","8","4","10"
"31","2","1","1","1","1","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","1","1","4","4","2","1","4","4","3","3","2","2","4","3","2","1","2","2","2","3","4","3","3","2","4","11"
"32","1","2","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","1","2","2","2","2","4","3","1","2","3","4","2","2","2","4","1","1","4","4","1","4","3","2","4","3","3","2","10"
"33","2","2","2","1","1","2","2","1","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","3","1","4","3","4","3","2","2","4","2","4","3","3","2","4","2","1","4","3","3","3","4","3","5","4","9"
"34","1","2","2","1","2","1","1","1","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","1","3","2","3","3","2","4","1","4","4","2","1","3","3","1","2","1","1","3","4","1","4","4","2","6","15"
"35","2","1","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","4","4","3","2","4","1","2","1","4","3","1","3","2","3","1","4","2","3","3","4","2","3","2","4","8","6"
"36","1","2","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","3","3","4","1","3","1","2","1","1","4","3","3","3","2","3","2","2","2","2","2","4","1","1","4","8","12"
"37","2","2","1","2","1","2","2","1","1","2","2","2","1","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","4","1","3","2","3","2","4","1","2","1","2","3","4","3","3","2","4","3","2","2","3","4","2","3","5","5"
"38","2","2","1","1","2","1","2","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","4","3","1","2","1","3","1","3","1","4","2","1","2","3","4","3","4","2","1","3","1","7","2"
"39","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","3","1","3","1","4","2","4","3","4","1","1","4","1","1","1","2","3","3","4","3","1","3","1","1","4","3"
"40","1","1","2","1","1","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","3","3","3","3","3","4","4","4","1","3","2","4","1","1","2","2","4","1","1","2","2","2","3","8","8","2"
"41","2","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","2","2","3","3","1","4","3","3","1","1","3","3","2","3","2","2","4","2","4","4","3","1","1","2","3","16"
"42","1","2","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","3","4","4","1","4","2","4","3","3","2","1","1","3","2","1","2","4","1","2","1","3","1","13"
"43","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","1","2","2","4","2","3","4","3","2","1","1","2","4","1","2","1","2","4","1","3","4","1","4","4","2","1","5","3","14"
"44","1","1","1","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","3","1","1","4","2","2","3","2","1","1","1","2","1","4","3","4","1","3","3","4","2","1","1","8","1","15"
"45","2","2","2","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","1","2","2","2","4","2","2","4","3","2","4","1","4","1","2","4","1","2","4","3","3","1","2","1","1","1","6","6","11"
"46","1","1","1","1","2","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","1","1","2","1","2","1","4","1","3","3","3","3","4","4","2","4","3","4","1","3","1","4","1","3","2","4","1","1","4","4","14"
"47","1","1","1","1","2","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","4","1","3","2","3","3","3","2","1","4","1","2","3","2","1","3","2","2","1","3","2","4","3","3","6","16"
"48","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","4","3","2","3","2","1","1","2","2","4","4","2","2","1","3","4","3","2","3","4","1","4","2","7","4","2"
"49","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","4","1","4","4","3","3","2","4","2","2","3","4","2","4","2","2","2","4","1","2","1","3","4","7","5","15"
"50","2","2","1","2","1","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","4","1","3","3","2","4","3","3","3","3","2","3","4","1","4","2","4","4","3","1","1","4","4","3","7"
"51","2","2","2","2","2","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","2","1","2","1","4","4","4","1","2","2","4","1","1","1","2","2","3","4","3","4","2","3","1","1","4","3","1","1","12"
"52","2","2","2","2","2","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","2","1","2","1","1","2","1","4","4","4","2","1","2","1","1","3","3","2","2","2","3","2","1","2","1","2","7","2","14"
"53","1","1","2","2","2","2","1","2","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","3","1","4","3","4","2","1","1","3","3","3","2","4","3","2","3","3","1","4","2","2","4","2","5","3","4"
"54","2","2","2","1","1","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","1","2","2","1","2","2","4","3","1","1","2","4","3","3","2","3","1","1","4","2","2","4","1","1","4","4","3","3","4","3","4","12"
"55","1","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","1","2","1","1","4","4","4","4","2","1","4","2","3","4","2","4","1","2","1","2","2","4","2","5","7","6"
"56","2","2","2","2","2","1","2","2","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","2","2","1","2","1","2","3","2","1","2","2","3","1","1","2","1","1","2","3","4","2","2","4","1","3","3","4","3","3","2","8","13"
"57","2","2","2","1","1","2","1","2","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","1","3","1","1","3","2","1","3","3","2","4","3","2","1","2","3","1","3","3","1","2","3","3","6","5","16"
"58","2","2","1","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","4","1","1","1","1","2","1","2","2","4","4","4","3","2","2","1","3","4","1","2","3","6","3","6"
"59","2","2","1","1","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","4","3","4","2","4","4","1","4","4","1","3","1","1","1","3","3","3","3","3","2","3","2","3","2","2","7"
"60","2","1","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","2","1","2","1","2","2","1","2","2","1","4","3","2","1","3","4","1","1","2","4","1","4","4","1","3","2","1","4","1","3","3","1","5","1","2"
"61","2","1","1","2","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","3","1","2","2","2","2","2","4","2","3","3","4","4","2","4","1","1","1","3","1","1","2","2","4","2","16"
"62","2","1","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","3","3","1","2","1","4","3","1","4","3","2","2","1","4","4","4","2","1","2","1","1","4","3","1","5","14"
"63","2","2","2","1","1","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","1","4","3","1","1","4","2","1","3","1","1","1","1","4","1","1","2","4","2","2","4","4","4","5","13"
"64","2","1","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","3","3","4","1","3","4","1","2","2","1","4","2","4","3","1","3","4","3","1","3","1","1","4","4","7","1"
"65","1","1","1","2","1","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","2","3","4","1","2","1","2","2","1","1","1","3","3","4","3","1","2","2","4","3","4","1","7","16"
"66","1","1","1","1","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","1","3","2","2","1","1","2","4","1","4","4","1","1","1","4","2","4","2","2","3","4","4","6","3","12"
"67","1","1","1","1","2","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","4","1","1","4","2","1","2","3","1","1","3","1","1","3","4","4","4","1","4","2","2","6","4","15"
"68","2","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","2","2","4","3","4","1","4","3","3","1","3","3","4","3","1","2","4","3","2","3","4","2","3","1","3"
"69","2","1","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","1","4","1","3","3","1","4","3","3","4","1","4","1","3","3","2","3","3","4","3","5","8","15"
"70","2","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","3","4","1","4","1","4","2","1","4","2","1","3","4","1","3","3","1","2","1","3","2","2","4","7","3","5"
"71","1","2","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","4","2","4","2","3","2","4","3","1","2","3","4","4","4","3","4","3","2","1","1","3","1","2","1","4","13"
"72","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","3","2","2","4","2","2","3","4","2","2","4","1","1","3","3","2","2","2","4","3","2","4","1","6","8","7"
"73","1","1","2","2","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","1","3","1","1","3","3","2","4","4","3","3","2","1","4","4","2","3","2","4","4","3","3","2","6","6","5"
"74","1","1","1","2","1","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","4","3","1","2","2","3","4","4","3","4","3","2","3","1","2","3","4","1","1","4","4","3","7","7","13"
"75","1","1","2","2","2","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","2","1","4","3","1","4","3","1","2","2","2","4","2","4","2","4","3","3","3","3","3","4","1","4","6","8"
"76","2","2","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","8","8","16"
"77","1","1","1","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","1","1","1","2","1","2","3","3","2","4","1","4","2","3","3","1","4","4","4","2","3","1","2","3","2","4","2","3","4","5","6","13"
"78","1","1","1","1","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","4","4","1","3","2","1","1","4","1","3","1","1","2","2","3","2","4","3","4","3","1","1","2","5","5","10"
"79","1","2","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","3","2","2","4","2","3","4","3","1","3","3","4","2","2","1","3","4","3","3","2","3","4","4","6","7","14"
"80","1","2","1","1","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","3","1","3","3","4","3","1","3","1","4","2","3","3","2","3","1","1","2","4","5","8","1"
"81","1","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","2","2","1","2","2","2","2","1","1","4","3","2","1","2","3","2","2","3","3","4","3","1","3","2","4","4","3","4","2","3","4","5","2","11"
"82","1","1","2","2","2","1","2","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","4","2","3","4","3","3","2","2","1","1","2","3","2","3","2","4","1","1","2","1","1","2","4","5","4","7"
"83","2","1","1","2","2","2","2","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","4","4","3","2","2","2","2","3","1","2","1","3","1","2","3","3","2","1","4","3","3","4","3","8","14"
"84","2","2","1","2","1","1","2","2","2","2","1","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","3","3","2","4","1","1","1","4","4","4","3","1","3","3","1","4","4","2","1","1","3","3","1","5","5","8"
"85","2","2","2","1","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","3","4","2","2","1","1","4","4","4","1","4","4","2","2","2","3","3","1","2","3","4","1","2","3","3","15"
"86","2","1","2","2","1","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","4","2","2","1","1","4","3","2","1","3","1","2","1","2","1","1","1","1","3","1","4","8","6","4"
"87","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","1","2","2","2","2","1","2","1","2","4","2","1","1","1","2","2","4","3","4","1","4","1","3","2","3","1","4","2","3","3","4","1","4","2","2"
"88","2","2","1","2","1","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","3","2","2","4","2","1","3","4","3","1","2","4","3","1","4","1","1","3","2","4","1","6","4","1"
"89","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","2","4","4","3","2","3","1","1","4","4","1","4","4","4","4","2","1","3","2","1","2","3","1","3","7","7"
"90","1","1","2","1","1","2","1","2","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","3","3","3","2","2","2","4","4","2","3","2","3","2","2","1","4","3","2","3","3","2","4","1","1","6"
"91","2","1","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","2","4","1","4","4","2","4","1","1","3","4","1","2","2","3","4","1","4","2","2","3","2","3","2","6","1"
"92","2","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","1","4","2","1","3","3","2","2","3","4","2","1","1","3","4","4","4","3","3","3","3","2","2","8","3","13"
"93","1","1","2","2","2","2","2","1","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","3","4","2","2","1","4","3","3","3","4","3","1","1","3","4","2","1","4","1","2","1","1","3","3","4","6"
"94","1","2","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","2","3","1","2","4","3","2","2","2","3","4","1","4","2","2","2","4","2","2","1","1","4","1","8","3","3"
"95","1","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","4","4","2","1","2","4","3","1","1","4","4","2","4","1","2","2","2","4","3","3","3","2","4","1","5","4"
"96","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","3","4","2","1","4","2","4","4","3","1","4","4","2","3","1","3","1","4","4","2","3","4","5","3"
"97","1","2","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","3","4","1","2","3","4","1","4","1","2","1","1","1","3","1","2","4","1","3","1","1","2","5","1","16"
"98","2","1","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","2","1","3","1","1","4","2","3","1","4","4","2","3","2","1","1","3","1","3","2","4","3","2","8","5","7"
"99","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","3","4","1","2","2","3","2","3","4","1","4","2","4","1","4","4","1","2","2","4","1","3","5","2","5"
"100","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","1","2","2","1","3","3","4","1","3","1","1","1","3","3","4","1","1","2","4","1","2","3","3","4","1","2","3","7","9"
"101","2","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","4","3","3","4","4","1","3","1","4","2","2","2","3","2","2","3","1","4","4","2","1","1","1","6","2","13"
"102","2","2","1","1","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","3","4","2","1","2","3","4","1","4","2","3","3","2","3","4","3","1","4","3","2","2","4","7","7","3"
"103","1","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","1","1","1","4","1","4","4","3","2","1","3","1","3","4","1","1","1","4","3","4","1","2","3","4","3","1","7","6","6"
"104","1","1","1","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","4","2","2","3","1","3","4","1","3","3","4","3","3","4","3","3","3","3","1","3","1","3","3","8","2","12"
"105","1","1","1","2","1","2","1","2","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","1","3","4","2","1","3","4","3","2","1","1","2","4","3","1","1","1","4","3","2","3","2","1","7","8","10"
"106","2","1","1","2","2","2","1","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","4","2","1","1","1","3","1","3","4","1","2","1","2","2","4","2","3","1","1","2","2","4","4","4","1","11"
"107","2","2","2","2","2","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","3","1","3","1","3","4","4","4","1","3","2","1","4","3","4","2","1","3","4","7","1","9"
"108","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","1","3","2","3","3","3","3","2","3","1","1","4","4","2","3","3","3","4","4","1","4","4","1","2","5","6"
"109","1","1","1","2","1","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","4","3","4","2","4","1","2","3","3","4","4","4","2","4","1","2","1","2","4","3","2","2","2","2","1","14"
"110","1","2","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","3","2","3","3","4","3","2","4","3","1","1","4","3","1","4","4","2","1","4","4","3","1","3","7","5","1"
"111","2","2","1","2","1","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","4","4","1","3","2","4","2","3","2","2","2","4","1","3","1","3","2","2","3","2","4","1","3","5","6","3"
"112","2","1","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","2","3","4","4","4","3","2","2","2","2","1","4","2","1","3","4","4","4","2","1","5","7","12"
"113","2","2","1","1","2","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","2","1","2","3","4","3","1","3","1","2","3","2","3","2","4","3","1","3","4","1","3","1","1","4","4","1","2","1","4"
"114","1","2","2","1","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","3","1","3","1","4","3","3","4","3","4","2","1","2","4","3","3","1","2","3","2","4","3","4","1","3","10"
"115","1","1","2","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","4","4","4","1","3","1","3","2","4","2","3","1","2","2","2","2","3","4","4","4","4","2","1","2","1"
"116","2","2","1","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","3","2","4","4","3","3","4","1","1","2","3","1","4","1","3","4","4","2","4","2","3","2","4","4","4"
"117","1","2","2","2","1","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","4","1","1","3","1","2","3","4","3","1","2","1","4","2","1","4","2","3","1","1","4","2","2","6","8","9"
"118","2","2","1","1","2","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","4","2","2","3","1","2","3","2","4","2","3","2","4","1","1","2","1","2","2","2","4","3","2","8","1","1"
"119","1","1","1","1","2","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","2","2","1","2","3","2","4","4","2","4","3","2","4","1","2","2","1","3","2","2","1","1","1","3","3","3","4","3","9"
