"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61"
"41","1","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","1","1","1","1","1","2","1","2","1","2","1","2","1","1","1","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","3","4","3","2","1","4","1","2","2","1","2","2"
"42","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","2","2","2","1","2","1","1","1","3","4","1","1","4","3","3","4","2","4","3","1","4"
"43","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","3","3","3","3","3","3","3","3","3","1","3","6"
"44","1","2","2","2","1","1","1","2","1","1","1","1","1","2","2","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","1","1","1","2","1","2","1","4","2","2","1","3","4","1","2","2","3","4","7"
"45","1","2","1","1","2","2","1","2","2","1","1","2","2","1","1","2","1","1","1","2","2","2","1","1","2","1","1","2","2","1","2","1","1","2","2","1","2","2","2","1","1","1","2","1","2","1","2","2","1","4","3","1","2","4","2","1","3","3","2","1","7"
"46","2","2","1","2","2","1","1","1","2","2","1","2","1","1","2","2","2","1","1","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","1","1","1","2","2","2","1","2","2","1","2","3","2","2","4","4","4","1","1","1","1","4","2","5"
"47","2","1","2","2","1","1","2","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","1","1","2","1","1","2","2","1","2","1","1","2","2","1","2","2","2","1","2","2","2","2","1","1","1","1","1","3","4","2","1","3","1","2","4","1","4","1","6"
"48","1","1","2","1","1","2","2","2","1","2","1","2","1","1","2","2","2","1","1","2","1","2","2","1","1","1","2","1","1","2","2","1","2","2","1","1","1","2","1","2","1","2","1","2","2","1","2","2","3","3","3","1","1","1","4","4","4","3","4","2","4"
"49","2","2","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","1","2","2","2","2","2","1","2","1","2","1","1","2","1","1","1","1","2","2","2","1","2","2","2","4","1","4","3","4","2","3","3","3","3","1"
"50","1","2","1","2","2","1","2","2","1","1","2","1","2","2","1","2","2","1","2","2","2","1","1","2","1","1","2","1","2","2","1","2","1","1","2","1","1","2","1","2","2","1","2","1","2","1","1","1","2","1","2","3","1","4","4","2","3","4","4","1","4"
"51","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","1","2","2","2","1","1","2","3","2","1","3","2","4","1","4","4","4","1"
"52","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","1","1","2","3","2","1","3","2","4","1","2","2","2","2"
"53","1","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","1","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","2","2","2","3","1","4","1","2","1","3","2","1","3","3","8"
"54","2","2","2","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","2","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","3","2","3","3","2","1","1","2","4","4","1","1","8"
"55","1","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","2","2","1","2","2","2","1","1","1","1","2","4","2","3","2","1","2","4","1","1","3","1","6"
"56","1","1","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","3","1","4","4","1","2","2","1","3","2","3","1","5"
"57","2","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","2","2","2","1","1","1","1","2","4","2","3","2","1","2","4","1","3","1","3","5"
"58","2","1","1","2","1","1","2","2","2","2","1","1","2","1","1","2","2","2","1","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","1","1","1","1","1","1","2","2","1","3","3","2","4","2","3","1","4","3","3","3","2","3"
"59","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","3","3","3","3","3","3","3","3","1","3","1","5"
"60","2","2","1","1","1","2","2","2","1","1","2","1","1","1","2","2","2","1","1","2","1","1","1","2","2","2","1","1","1","2","2","1","1","1","2","2","2","1","1","2","1","2","1","1","1","1","1","1","2","3","3","4","4","4","2","2","2","1","2","2","1"
"61","1","2","2","2","1","2","2","1","2","2","1","1","1","2","1","1","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","1","2","1","2","1","1","1","1","1","1","1","2","2","3","2","4","3","1","4","3","4","2","4","2","3","5"
"62","2","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","2","1","2","1","1","2","2","2","2","1","1","2","2","1","1","3","3","4","2","1","4","3","4","3","4","2"
"63","2","1","2","2","2","2","1","2","1","2","2","1","1","1","1","2","1","2","2","1","1","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","2","3","4","1","4","3","4","1","2","7"
"64","2","1","2","2","1","1","2","1","1","1","1","2","2","1","1","2","1","1","1","2","2","2","1","1","2","1","1","1","1","2","1","2","2","1","1","2","1","1","2","2","2","1","1","2","2","2","1","2","1","1","2","4","3","1","3","4","2","1","2","1","2"
"65","2","1","1","1","2","2","2","1","2","2","2","2","2","1","1","1","2","1","1","2","1","1","2","2","2","1","2","1","2","1","2","2","2","1","1","1","2","1","1","2","2","1","1","2","2","2","2","1","1","3","1","1","2","4","3","2","1","4","1","4","6"
"66","1","1","2","1","1","2","2","2","1","1","2","1","2","2","1","1","1","2","2","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","2","1","1","2","2","2","1","2","2","1","2","3","2","2","4","4","4","1","1","1","3","2","4","6"
"67","2","1","2","2","2","2","1","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","2","2","1","2","1","1","2","1","2","1","1","1","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","4","3","2","3","4","4","1","4","5"
"68","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","2","1","2","1","2","2","2","1","1","1","1","2","2","2","1","2","2","2","4","1","4","3","4","2","3","1","1","1","2"
"69","2","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","1","2","2","1","2","2","1","1","1","2","1","2","2","1","1","1","1","1","1","1","3","4","4","2","2","2","3","3","3","1","2","2","1"
"70","1","2","1","1","1","1","2","1","2","1","1","2","2","2","2","1","2","1","1","2","2","2","2","2","1","2","1","1","2","1","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","1","1","1","2","2","1","2","3","4","1","4","3","2","3","4","8"
"71","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","2","3","4","1","3","1","4","2","3","4","1","1","2","2"
"72","1","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","1","1","1","2","2","1","2","2","2","2","1","2","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","1","2","1","1","2","4","3","1","3","4","2","3","4","3","1"
"73","2","1","2","2","1","1","2","1","1","2","2","1","1","2","2","1","2","2","2","1","1","1","2","2","1","2","2","1","1","2","1","2","2","1","1","2","1","1","2","1","1","1","2","1","2","1","2","2","1","4","3","1","2","4","2","1","3","1","4","3","8"
"74","1","1","1","2","2","2","2","1","1","2","1","1","2","2","2","2","1","1","2","1","1","2","2","2","2","1","1","1","2","1","1","1","2","2","2","2","1","1","1","1","1","1","2","2","1","1","2","2","3","3","2","2","3","4","4","3","1","2","1","1","1"
"75","2","1","1","1","2","2","2","1","2","2","2","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","1","1","1","2","2","2","1","2","1","2","1","2","1","1","1","2","1","2","1","4","2","2","1","3","4","1","2","4","1","2","8"
"76","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","2","1","1","2","2","2","2","2","2","1","1","2","1","1","2","2","2","2","1","1","1","1","1","1","2","2","1","3","3","2","4","2","3","1","4","3","1","1","4","4"
"77","1","1","2","1","1","2","2","2","1","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","2","1","1","2","1","1","2","2","2","1","1","1","1","1","2","2","1","2","2","1","3","1","1","3","3","3","2","2","2","3","2","2","8"
"78","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","1","2","1","1","4","1","2","4","1","3","2","2","2","4","4"
"79","2","2","1","1","1","2","2","2","1","2","1","2","2","2","1","1","1","2","1","2","1","1","1","2","2","2","1","2","2","1","1","2","2","2","1","1","1","2","1","1","1","1","2","1","2","2","1","2","2","1","1","2","2","2","4","4","4","1","4","2","5"
"80","2","1","1","1","2","1","1","2","1","2","1","1","1","2","1","1","2","1","2","2","1","1","2","1","1","2","1","1","2","2","1","1","1","2","1","1","2","1","2","2","1","2","2","1","2","2","2","1","3","4","2","1","3","2","1","2","4","2","2","1","2"
"81","2","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","1","2","2","2","1","2","2","1","1","2","1","1","2","2","2","1","1","2","1","2","1","2","2","1","2","2","3","3","3","1","1","1","4","4","4","1","2","4","3"
"82","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","1","1","1","1","3","2","3","4","2","3","1","4","2","4","4","8"
"83","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","3","3","1","4"
"84","2","2","2","1","1","1","1","2","2","2","1","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","1","2","1","2","1","2","2","2","2","1","3","1","4","4","1","2","2","1","3","4","1","3","6"
"85","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","1","1","1","2","2","1","4","1","4","3","1","4","2","3","2","4","2","6"
"86","2","1","1","2","1","1","2","2","2","1","2","2","1","2","2","1","1","1","2","2","1","2","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","1","2","2","2","1","2","2","1","1","1","1","3","2","3","1","3","2","4","1","2","3","1","4","5"
"87","2","1","2","1","1","2","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","1","2","1","1","2","2","1","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","2","2","2","1","2","4","3","2","4","1","1","3","2","2","4","1","5"
"88","2","1","1","1","2","1","1","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","2","1","1","2","1","2","1","1","2","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","3","2","4","3","1","4","3","4","2","2","4","1","6"
"89","2","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","2","1","1","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","1","1","1","2","1","2","1","1","1","1","2","4","4","3","1","2","3","4","4","3","2","4"
"90","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","3","3","2","2","3","4","4","3","1","4","3","3","2"
"91","1","1","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","1","1","2","2","2","2","1","1","1","2","2","1","1","1","1","2","1","2","3","2","3","3","2","1","1","2","4","2","3","3","7"
"92","2","2","1","1","1","2","2","2","1","2","1","2","2","2","1","1","1","2","2","1","2","2","2","1","1","1","2","1","1","2","2","1","1","1","2","2","2","1","1","1","2","2","2","2","1","2","2","1","2","2","2","1","1","1","3","3","3","1","4","4","7"
"93","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","2","2","2","1","1","2","1","1","2","1","1","2","2","1","1","1","2","1","1","2","1","2","2","2","1","2","2","1","2","1","2","3","3","1","2","4","1","2","1","3","4","4","1","3"
"94","1","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","2","4","3","4","1","2","3","2","1","2","1","4","4"
"95","1","1","2","1","2","1","2","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","1","4","4","4","4","4","4","4","4","1","3","3","7"
"96","2","1","2","2","2","2","1","2","1","1","1","2","2","2","2","1","2","1","2","1","1","1","1","1","2","1","2","1","2","1","2","1","1","1","1","2","1","2","2","1","1","1","2","2","1","2","1","2","2","4","3","4","1","2","3","2","1","4","3","2","3"
