"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59"
"11","2","2","1","1","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","4","1","4","2","4","4","2","2","3","4","3","2","2","5","3","7","7","5"
"12","2","2","2","2","2","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","2","3","1","4","1","2","2","3","1","4","3","3","3","2","1","5","7","8"
"13","2","2","2","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","4","2","3","1","4","3","4","3","2","7","4","1","3","14"
"14","2","2","2","2","2","2","2","1","1","2","2","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","3","2","4","2","1","4","1","2","1","3","3","4","5","1","5","4","4","6"
"15","2","1","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","4","3","4","2","3","1","3","2","3","2","4","3","3","6","6","6","2","12"
"16","1","1","1","2","1","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","1","1","1","3","4","1","1","1","4","3","1","2","2","4","3","4","8","8","2","4","8"
"17","2","1","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","4","1","2","1","2","2","4","4","1","3","3","1","4","4","6","3","6","14"
"18","1","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","4","1","1","1","3","1","1","1","4","3","3","4","6","3","7","8","2","10"
"19","2","2","1","2","1","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","4","3","2","1","1","3","1","4","1","1","4","4","1","3","3","2","3","3"
"20","1","1","1","1","2","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","3","1","1","1","3","4","3","2","2","4","2","2","3","6","6","7"
"21","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","3","3","2","3","3","2","1","2","4","4","4","1","1","5","7","7","2","8"
"22","1","2","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","3","1","4","3","3","3","4","2","1","1","1","6","6","1","1","8","5"
"23","1","1","2","2","2","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","1","2","2","3","3","3","4","4","3","2","1","3","3","4","3","5","3","3","8","7","11"
"24","2","1","2","1","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","2","1","2","2","2","1","4","4","3","4","3","2","4","2","2","1","2","3","7","3","5","7","3","9"
"25","2","2","2","1","1","2","2","1","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","1","3","3","1","1","1","4","3","2","2","3","1","1","1","4","8","7","12"
"26","2","2","2","1","1","1","1","1","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","3","1","3","4","1","3","2","2","4","4","1","4","1","8","6","1","1","7"
"27","2","2","1","2","1","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","2","3","3","1","1","2","1","1","2","4","3","7","4","7","7","8","1"
"28","1","2","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","2","2","3","2","2","3","2","2","1","7","3","4","5","4","15"
"29","2","2","2","1","1","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","3","4","2","1","4","3","2","4","3","2","4","2","6","7","5","5","8","4"
"30","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","2","2","3","2","2","1","3","2","3","4","3","4","3","3","7","8","4","8","1","13"
"31","1","1","1","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","4","3","4","2","1","4","2","1","4","3","2","1","6","2","6","2","1","9"
"32","1","1","2","1","1","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","4","3","1","1","4","4","4","1","4","1","4","1","7","4","2","5","7","7"
"33","1","2","2","1","2","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","4","4","1","3","3","1","3","3","3","3","4","2","4","2","4","7","1","3"
"34","2","1","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","2","1","2","3","1","1","3","3","1","4","4","2","3","1","3","3","1","3","5","4","16"
"35","2","2","2","2","2","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","4","1","1","1","1","4","4","2","3","2","1","2","3","7","7","4","1","11"
"36","1","1","1","1","2","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","2","1","2","1","1","2","2","1","1","2","4","1","3","4","2","8","8","1","6","7","10"
"37","2","2","1","2","1","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","2","4","3","1","4","1","3","3","4","1","3","3","6","5","6","3","4","11"
"38","1","2","1","2","2","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","3","2","4","2","3","1","4","1","2","2","1","2","4","5","5","8","3","7"
"39","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","1","3","2","2","2","4","3","4","1","1","3","3","5","7","8","7","2","7"
"40","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","1","2","2","3","3","4","4","3","1","2","3","1","2","2","4","6","8","2","7","4","14"
"41","1","1","1","1","2","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","3","2","3","2","4","3","4","3","4","3","3","1","3","2","8","7","8","2"
"42","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","4","3","3","2","4","3","3","4","1","3","2","4","4","1","7","5","5","13"
"43","2","2","2","1","1","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","1","1","2","4","2","2","1","1","1","3","4","3","1","3","7","7","2","8","6","5"
"44","2","2","1","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","1","4","1","1","2","1","1","4","1","2","3","3","5","8","6","5","4"
"45","2","2","1","1","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","1","1","3","3","4","4","1","4","3","4","2","3","4","2","3","4","2","3","3","15"
"46","1","1","1","1","2","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","1","2","2","3","2","4","4","1","3","2","4","4","3","2","5","1","4","2","3","4"
"47","1","1","1","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","3","1","4","4","4","4","3","3","1","4","1","1","7","7","7","6","5","3"
"48","1","1","2","2","2","1","1","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","3","1","4","1","4","4","1","1","2","2","5","6","5","1","1","8"
"49","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","4","3","3","4","3","3","1","4","4","5","5","2","3","5","10"
"50","1","1","2","2","2","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","2","1","2","1","2","2","1","2","2","1","1","1","2","3","3","3","1","1","1","2","4","2","1","2","8","3","8","5","5","14"
"51","2","2","1","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","4","1","2","4","4","1","5","3","6","6","8","13"
"52","2","2","1","2","1","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","2","2","1","3","4","3","2","1","3","4","4","3","4","2","2","7","5","1","2","2","14"
"53","1","1","2","1","1","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","2","1","2","4","2","4","4","1","4","4","3","3","3","1","3","4","3","1","1","2","4"
"54","1","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","1","4","4","3","3","3","2","4","4","4","3","3","4","4","3","1","5","12"
"55","2","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","2","2","1","2","1","1","4","2","3","3","3","1","2","4","2","2","1","8","8","2","9"
"56","2","1","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","1","1","2","2","3","4","3","3","2","2","2","4","1","4","1","2","8","11"
"57","1","1","1","1","2","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","2","2","1","4","1","2","1","4","3","1","3","2","2","1","3","5","8","6","7","5","15"
"58","1","2","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","3","4","3","2","3","2","1","3","4","1","4","4","2","1","1","6","1","15"
"59","1","2","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","2","2","4","1","2","3","3","2","1","3","4","3","1","5","2","5","1","2"
"60","1","1","1","2","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","2","4","1","2","4","2","4","2","1","3","1","2","1","8","3","3","2","1"
"61","2","1","2","2","1","1","1","1","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","1","2","2","4","2","1","3","2","1","3","4","4","4","1","1","8","5","5","2","7","15"
"62","1","1","2","1","1","2","2","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","2","4","4","1","1","2","2","2","1","1","3","2","4","6","7","8","8","15"
"63","1","1","1","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","1","3","4","1","4","2","1","2","3","2","3","4","7","2","1","3","3","16"
"64","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","4","2","2","3","3","2","2","1","1","4","1","4","2","6","8","5","3","11"
"65","1","1","2","1","1","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","3","4","4","2","4","4","1","1","2","4","2","3","1","6","4","5","6","10"
"66","1","1","2","1","1","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","1","2","4","3","4","2","3","4","4","2","4","2","1","3","6","4","4","5"
"67","1","1","2","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","1","2","2","4","1","3","2","1","3","3","3","2","4","3","3","8","6","2","4","3","1"
"68","1","2","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","1","1","1","3","4","2","1","2","2","3","3","4","3","2","4","3","3","5","1","7","1"
"69","2","1","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","4","4","2","3","2","2","2","2","2","3","4","3","6","1","1","4","5","7"
"70","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","2","2","1","2","2","3","1","3","4","3","2","3","1","3","1","3","2","8","4","6","5","2","6"
"71","1","2","2","1","2","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","3","3","1","2","1","1","2","3","4","7","6","2","7","16"
"72","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","3","1","4","4","2","1","2","4","2","1","3","3","2","3","7","2","6","2"
"73","2","2","2","1","1","1","2","2","1","1","1","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","4","2","2","3","1","3","3","2","2","1","3","2","7","2","8","1","4","10"
"74","2","2","1","2","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","4","2","3","4","4","3","1","2","2","3","1","2","6","4","4","6","6","8"
"75","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","3","1","2","3","2","2","1","1","3","3","1","2","5","2","2","2","8","12"
"76","2","2","2","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","2","1","3","3","4","1","1","1","3","1","4","1","4","8","1","4","3","2"
"77","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","2","4","1","2","2","3","1","1","2","2","3","4","8","4","3","7","1","4"
"78","1","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","2","1","2","4","3","4","2","2","4","2","4","3","8","2","5","3","6","13"
"79","1","1","1","1","2","2","2","1","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","1","4","3","3","4","1","2","2","2","1","1","4","3","7","2","2","2","13"
"80","1","2","1","1","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","1","3","3","1","3","4","1","4","1","3","1","3","8","5","4","4","8","9"
"81","1","1","2","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","3","2","2","1","1","3","2","3","4","1","1","1","2","4","4","4","2","16"
"82","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","3","1","2","3","3","2","1","4","1","3","2","3","8","5","4","6","3"
"83","2","2","1","2","1","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","1","3","2","2","4","1","2","3","2","4","1","1","4","3","8","3","1","6"
"84","2","1","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","4","3","2","3","2","3","3","3","2","4","8","7","6","8","3","8"
"85","1","2","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","4","4","4","4","2","1","1","3","3","1","2","2","1","4","8","4","7","13"
"86","2","2","2","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","4","4","1","4","1","1","4","2","3","6","2","3","4","2","15"
"87","1","2","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","2","1","3","3","2","4","4","2","4","4","2","3","5","4","1","8","4","3"
"88","1","1","2","2","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","4","4","2","3","4","3","3","1","1","2","2","1","3","5","1","8","6","6"
"89","1","1","1","2","1","2","1","2","1","2","2","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","4","2","1","3","4","4","2","3","3","1","3","3","1","1","5","6","8","14"
"90","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","2","4","4","1","3","3","3","1","2","4","1","4","5","2","7","4","7","14"
"91","2","2","1","1","2","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","1","2","2","3","2","1","1","4","4","3","2","1","1","1","4","8","3","1","7","6","12"
"92","2","1","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","2","2","2","2","2","4","4","3","4","1","2","2","6","8","7","5","3","12"
"93","1","2","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","2","3","4","3","2","3","1","4","2","3","3","1","7","8","5","6","2","11"
"94","2","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","4","1","3","2","3","2","2","4","1","1","1","1","1","2","2","8","4","4"
"95","1","1","1","1","2","1","2","2","1","1","1","2","2","1","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","3","3","2","3","1","3","4","1","3","1","2","3","8","1","7","3","1","5"
"96","2","1","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","2","1","4","3","3","3","1","3","1","4","2","2","3","3","4","3","8","7"
"97","1","2","2","1","2","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","4","1","4","2","2","1","3","1","4","1","1","4","7","1","3","3","8","8"
"98","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","2","2","1","4","1","4","2","3","4","4","4","2","1","3","1","2","7","6","3","6"
"99","1","2","2","2","1","1","2","2","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","4","2","3","4","2","2","4","1","1","2","3","4","3","8","4","2","5","5"
"100","2","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","1","3","1","2","4","1","3","2","4","4","4","4","2","5","5","2","5"
"101","1","1","1","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","4","4","3","4","1","3","1","1","1","4","4","1","2","7","5","3","4","12"
"102","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","1","1","1","2","1","2","3","1","2","3","4","3","4","2","4","2","3","4","4","6","2","6","7","9"
"103","2","1","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","1","2","2","3","4","1","1","3","1","2","2","1","3","2","1","5","4","8","6","3","5"
"104","2","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","1","4","2","4","3","4","1","1","1","2","1","2","7","1","6","1","7","2"
"105","2","1","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","3","3","3","4","2","2","3","2","4","2","2","1","4","7","3","4","8","10"
"106","1","2","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","3","2","1","1","2","1","2","1","2","4","3","2","1","7","1","3","5","9"
"107","2","2","2","2","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","2","1","2","1","4","4","3","1","2","3","3","3","1","1","1","5","8","3","5","6","9"
"108","1","1","2","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","2","2","2","2","4","1","1","4","3","4","4","4","3","4","7","1","4","9"
"109","2","2","1","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","1","4","1","4","4","2","1","3","3","3","3","1","8","6","7","2","4","7"
"110","1","1","2","1","1","2","1","2","1","1","1","2","1","2","1","1","1","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","1","4","4","2","2","4","2","3","2","4","7","5","8","4","1","12"
"111","1","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","1","2","2","4","2","4","1","2","2","1","4","1","3","6","3","8","1","14"
