"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51"
"12","2","1","1","2","2","1","2","1","1","1","2","2","1","2","1","2","2","2","1","1","3","4","3","3","2","2","2","4","1","4","3","4","2","3","2","2","2","4","3","2","4","1","2","4","2","3","1","4","2","7","7"
"13","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","4","3","1","4","3","3","2","4","1","4","2","2","1","3","4","2","3","4","3","1","4","2","1","2","3","2","4","3","1","1","3","4"
"14","2","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","1","2","3","3","4","4","1","2","1","4","1","2","2","3","4","2","2","4","1","3","1","2","2","1","4","3","3","5","7"
"15","1","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","2","4","4","4","3","4","1","2","1","4","2","1","2","3","1","1","3","2","4","3","3","2","3","1","2","1","2","3","4","6","8","7"
"16","1","1","1","1","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","1","4","3","4","3","1","3","1","2","1","1","1","4","4","1","3","2","4","1","3","1","4","4","2","3","1","3","4","2","1","6","8"
"17","2","2","2","2","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","3","4","3","4","4","1","2","3","3","1","3","4","2","3","4","2","1","2","1","4","2","2","3","3","1","4","4","4","4","3","6","7"
"18","1","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","3","1","4","3","3","4","3","1","3","2","4","3","3","2","4","3","1","3","2","4","3","1","4","3","3","2","4","3","1","5","1","7"
"19","1","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","3","4","4","4","2","2","3","4","2","4","4","2","1","1","1","4","2","1","3","2","3","1","1","4","1","4","4","4","4","5","5","1"
"20","1","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","2","1","2","4","1","1","4","4","1","2","1","3","3","4","3","4","4","2","2","3","3","1","1","2","1","3","2","2","3","4","1","2","8","5","3"
"21","1","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","2","1","2","2","3","4","3","1","4","1","2","2","1","4","1","1","3","2","2","4","3","3","1","1","1","4","2","1","2","2","2","2","3","6","2"
"22","1","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","4","4","1","1","2","4","4","4","4","3","1","1","1","2","1","1","1","3","1","1","3","2","1","3","4","2","3","1","4","3","1","8"
"23","2","1","2","1","1","1","1","2","1","2","2","1","2","1","2","2","2","1","2","3","2","3","2","4","4","4","2","3","4","4","2","4","1","4","2","4","3","2","2","1","2","2","1","4","2","3","1","4","1","4","5"
"24","1","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","4","4","3","4","2","3","1","3","1","1","3","2","3","2","1","2","3","3","2","2","1","3","2","3","4","4","1","3","2","2","7","2"
"25","1","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","2","4","4","2","4","3","3","2","3","2","3","2","1","2","3","1","2","4","1","1","2","1","4","3","2","2","1","4","3","1","8","6"
"26","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","4","3","3","3","4","3","1","3","2","4","1","2","4","2","2","1","4","2","1","4","3","4","1","4","3","3","1","2","4","7","5","7"
"27","2","2","2","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","3","4","1","4","1","4","2","2","3","1","4","3","3","1","2","3","4","1","1","3","3","2","4","4","1","4","2","3","5","7","6"
"28","2","1","2","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","1","3","2","2","3","1","3","1","1","3","2","4","2","2","3","1","4","2","3","4","4","1","2","2","4","4","1","3","2","3","1","1"
"29","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","4","4","1","3","1","3","2","4","2","1","4","2","2","3","3","1","4","1","4","3","2","1","2","1","4","1","4","2","3","8","1","5"
"30","2","1","2","1","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","2","3","1","2","3","4","1","2","2","2","1","4","4","1","3","3","1","4","2","4","2","3","1","1","1","4","4","4","4","8","3","2"
"31","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","1","2","2","4","3","1","2","4","4","4","4","3","2","3","1","2","2","2","2","2","2","2","3","1","1","2","4","3","1","3","4","2","6","3","1"
"32","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","2","2","1","1","2","1","1","4","4","2","3","1","4","1","3","3","3","3","4","4","3","4","4","1","2","1","2","2","2","1","4","3","5","6","1"
"33","2","1","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","4","2","4","2","4","1","2","1","4","1","3","2","2","2","4","4","1","1","3","2","3","4","1","2","1","2","2","2","2","6","2","6"
"34","2","2","1","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","1","1","4","1","3","3","4","3","4","4","3","1","2","4","3","2","3","3","3","1","1","4","4","4","1","4","4","4","4","4","1","5"
"35","2","2","1","1","2","1","2","1","1","1","1","2","2","1","2","2","2","2","1","2","2","3","4","2","1","4","4","2","2","3","2","4","2","2","3","4","2","4","1","4","2","3","2","3","4","2","1","3","5","1","2"
"36","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","1","2","2","3","2","4","2","2","3","1","1","2","1","3","4","3","3","1","4","3","4","4","4","4","1","4","2","4","2","3","1","4","7","3","3"
"37","1","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","4","1","3","4","3","4","3","2","4","3","2","2","3","2","4","2","4","2","2","1","3","1","2","2","2","2","7","8","5"
"38","2","2","1","1","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","2","4","1","1","1","4","1","2","1","3","3","4","3","1","4","4","2","1","1","2","4","4","2","2","2","3","4","1","2","1","1","7"
"39","2","1","2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","2","2","3","4","1","3","3","1","1","4","4","1","4","4","3","2","2","1","2","4","3","1","1","4","3","1","1","1","1","1","1","5","4","4"
"40","1","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","3","1","2","2","3","3","2","2","2","4","2","4","1","2","4","4","3","3","1","3","1","4","3","3","3","4","2","1","3","8","7","1"
"41","1","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","3","4","2","1","2","1","2","3","3","2","2","1","3","1","1","3","4","1","4","1","1","4","2","4","1","2","2","2","2","8","3","7"
"42","2","1","2","1","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","1","4","2","3","2","2","1","1","4","4","1","3","2","3","2","2","2","1","1","4","3","1","2","3","3","4","2","1","3","1","3","5"
"43","2","2","1","1","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","1","4","2","1","1","1","3","1","2","2","4","4","1","2","4","2","3","3","4","2","2","2","1","1","3","3","1","2","4","6","3","8"
"44","2","1","2","1","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","1","1","4","3","4","4","2","3","2","2","2","2","1","1","1","2","2","1","2","3","4","3","3","2","1","3","3","3","3","7","1","8"
"45","2","1","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","3","4","3","2","3","2","4","3","1","3","2","3","1","2","2","2","4","4","4","2","3","1","4","1","1","3","3","3","3","8","6","6"
"46","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","3","2","4","4","1","4","3","1","4","3","2","3","4","2","3","4","2","2","1","2","1","2","3","4","4","1","4","2","3","4","3","2"
"47","2","2","2","2","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","3","2","1","1","3","4","3","1","4","4","3","2","1","4","2","1","3","1","4","3","2","4","2","3","4","3","2","4","1","7","6","2"
"48","1","1","1","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","1","3","3","1","2","2","1","1","3","2","2","2","4","1","4","4","4","3","3","3","2","4","4","3","4","1","4","2","3","3","8","4"
"49","1","1","1","1","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","3","2","2","1","1","3","2","2","1","1","4","4","2","2","3","3","4","2","2","1","3","3","4","4","4","3","2","4","1","1","5","8"
"50","1","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","3","3","2","2","4","1","2","3","4","3","4","1","4","1","2","4","3","4","3","3","3","3","1","3","2","1","2","3","4","1","1","2"
"51","2","2","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","4","2","4","4","3","2","4","1","2","3","2","1","1","3","2","4","4","3","2","4","2","3","2","4","1","1","1","1","1","1","2","7"
"52","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","3","4","4","2","1","1","1","4","4","2","1","1","2","4","3","4","3","3","2","4","2","2","2","2","1","3","3","3","3","2","5","4"
"53","2","1","1","2","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","1","4","4","2","2","1","4","2","1","2","3","4","4","3","2","1","4","1","2","3","1","4","1","3","3","2","4","3","1","4","5","3"
"54","2","1","2","1","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","2","4","2","1","3","4","3","3","1","1","1","1","4","4","1","4","2","4","3","3","3","3","3","2","3","4","1","2","5","3","4"
"55","2","1","2","1","1","1","1","1","2","2","2","2","1","2","2","1","2","2","1","2","1","3","3","4","1","4","4","1","3","1","2","3","2","1","4","3","3","3","3","2","1","4","1","4","3","2","4","1","4","3","7"
"56","2","2","2","2","2","2","1","2","1","2","2","1","2","2","2","1","1","2","2","4","1","2","4","2","2","3","2","2","2","3","1","3","2","3","4","4","4","3","3","3","2","1","1","2","3","4","1","2","2","6","5"
"57","2","2","2","2","1","1","1","2","1","2","1","1","1","2","1","2","2","1","2","4","3","4","1","1","3","2","4","1","3","3","3","4","1","1","3","2","3","2","4","3","4","4","1","3","4","2","1","3","6","6","4"
"58","1","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","2","3","2","2","1","3","4","1","3","3","2","2","3","3","2","1","2","3","4","2","3","4","3","2","1","4","4","4","4","2","4","8"
"59","2","2","2","2","1","1","1","2","2","1","1","2","2","2","1","2","1","1","1","4","2","2","1","3","1","1","2","3","1","4","2","3","3","2","3","2","3","1","3","4","2","1","4","1","3","3","3","3","4","8","1"
"60","2","1","2","1","2","2","1","1","1","1","1","1","1","1","2","2","2","1","2","4","3","2","2","2","3","1","3","2","3","4","3","1","4","3","4","1","1","4","1","4","2","4","3","3","1","3","4","2","4","4","7"
"61","1","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","2","4","2","1","3","3","4","1","4","2","4","2","4","3","1","2","1","2","3","4","1","3","4","1","2","3","4","1","2","7","2","1"
"62","2","1","2","1","1","1","1","1","1","1","2","1","2","1","1","1","1","2","2","4","1","4","3","1","2","4","1","1","2","4","1","2","3","1","3","3","2","1","2","4","4","1","3","2","2","1","4","3","8","4","2"
"63","2","1","1","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","3","1","4","1","4","2","3","3","2","3","4","4","2","2","2","3","4","1","2","4","3","2","1","2","3","4","8","5","6"
"64","1","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","4","4","1","4","4","3","2","4","4","1","2","4","2","2","1","3","1","2","4","1","4","2","3","7","6","7"
"65","2","1","1","2","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","2","3","3","3","3","3","4","1","3","4","3","3","2","1","3","4","3","4","1","3","4","2","2","1","1","2","2","2","2","5","5","8"
"66","2","1","2","1","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","4","1","3","2","3","3","2","3","1","2","3","4","4","2","4","3","3","4","4","1","3","1","4","2","4","3","2","1","6","1","6"
"67","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","3","1","3","1","2","4","4","2","4","1","2","2","3","1","3","1","3","2","1","4","3","1","1","2","3","1","3","4","2","8","2","4"
"68","2","1","2","1","2","2","1","1","1","1","1","1","1","2","1","2","2","1","2","2","2","3","2","1","2","2","4","4","4","2","1","3","3","4","3","1","4","1","3","1","1","4","4","3","3","1","2","4","2","1","3"
"69","2","1","1","2","2","1","2","2","1","2","2","2","1","1","1","1","1","1","1","4","1","2","2","1","1","1","2","4","4","2","2","4","3","1","4","1","2","2","1","2","1","2","3","2","4","3","2","1","5","6","8"
"70","1","2","2","1","2","1","2","1","1","1","1","1","1","2","2","1","1","1","1","1","3","3","3","1","1","3","1","1","4","3","1","3","4","2","4","1","1","2","1","3","3","3","1","4","2","3","1","4","8","8","1"
"71","2","1","2","1","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","3","3","1","2","2","2","3","4","1","2","3","3","3","3","3","2","4","3","1","1","2","4","3","4","2","1","2","3","4","7","2","8"
"72","2","2","1","1","1","2","2","2","1","2","2","2","1","1","2","2","2","2","1","1","3","2","4","4","2","1","1","3","1","3","3","1","3","1","1","1","4","2","2","1","2","1","4","4","3","2","4","1","8","1","4"
"73","1","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","2","1","2","2","3","2","4","2","4","2","1","1","1","3","1","4","2","4","1","3","1","1","4","2","3","4","4","1","3","3","3","3","5","4","5"
"74","1","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","3","1","2","4","4","4","4","2","4","2","3","3","2","3","2","4","2","1","4","1","4","3","4","1","3","3","1","2","4","3","7","4"
"75","1","1","2","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","1","3","1","4","2","1","4","2","2","4","4","1","2","1","4","3","2","3","4","4","4","1","3","3","4","3","2","4","1","2","2","6"
"76","2","2","1","1","1","2","2","1","2","2","2","1","2","2","2","1","2","1","2","4","4","2","1","4","3","1","3","1","2","2","3","2","4","4","3","2","4","3","3","2","1","3","4","4","2","3","1","4","5","2","2"
"77","1","2","2","1","1","2","2","2","2","1","2","2","1","1","1","1","2","1","2","4","2","1","3","2","1","2","1","4","2","2","3","3","4","1","1","4","2","2","3","4","2","4","1","1","4","4","4","4","1","7","6"
"78","1","1","2","2","2","1","2","2","2","1","2","2","1","2","1","2","1","2","2","3","1","4","1","4","3","1","1","1","4","1","4","4","3","2","3","4","1","3","2","2","2","3","1","3","1","3","4","2","2","1","6"
"79","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","2","2","1","4","2","3","2","2","2","3","2","1","4","4","4","1","4","1","2","2","2","1","4","2","3","3","1","1","2","2","2","2","4","1","4"
"80","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","1","4","1","3","4","1","4","2","1","1","2","1","1","1","3","4","1","2","3","2","2","2","4","4","3","4","2","1","3","7","4","3"
"81","1","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","2","1","2","3","3","4","3","4","2","3","4","1","1","2","2","2","1","2","3","1","4","4","4","1","2","2","3","2","3","4","1","2","4","7","8"
"82","2","2","1","1","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","4","3","2","4","1","4","3","3","4","1","1","4","2","1","1","4","4","3","1","3","1","1","3","1","3","2","4","3","1","7","4","6"
"83","2","1","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","4","4","2","3","3","4","3","3","3","4","3","4","1","1","2","3","3","2","2","1","3","2","4","2","4","1","4","2","3","2","2","3"
"84","1","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","4","3","2","4","2","1","1","4","3","4","2","3","1","3","3","3","2","4","1","4","3","3","4","3","2","4","3","1","6","6","5"
"85","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","2","4","3","4","1","4","1","2","1","2","4","4","3","1","1","3","4","2","3","1","3","4","1","2","2","2","2","1","7","3"
"86","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","1","1","2","2","2","3","3","2","2","4","4","3","3","4","2","1","1","2","4","3","4","2","2","3","1","3","3","1","3","4","2","5","8","3"
"87","2","1","1","2","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","4","4","4","2","3","3","2","4","2","2","1","3","3","1","2","4","1","2","1","2","1","3","3","2","4","3","2","4","1","3","8","5"
"88","1","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","2","2","2","1","4","1","4","4","2","1","2","3","1","4","3","2","1","1","1","4","3","4","2","1","3","2","4","3","1","2","8","2"
"89","2","2","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","3","2","8","8","8"
"90","2","1","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","1","1","2","4","2","1","3","4","1","3","1","1","2","1","3","1","3","4","4","4","4","3","1","4","1","4","2","3","1","5","1"
"91","1","2","1","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","1","3","1","2","1","2","2","2","4","2","1","2","1","4","2","3","3","1","1","2","1","2","4","1","4","4","1","3","2","5","2","7"
"92","1","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","2","4","2","3","4","4","2","1","2","4","1","1","3","2","3","2","4","4","2","2","4","4","3","3","2","4","3","2","1","4","2","4"
"93","2","1","1","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","3","3","3","3","2","1","2","3","4","4","1","4","1","3","3","1","2","3","2","2","4","1","4","4","2","3","4","1","2","6","8","2"
"94","1","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","2","2","1","3","3","4","1","3","1","1","4","3","3","3","1","1","4","4","3","4","2","1","2","4","1","1","1","2","4","3","2","1","7","7","5"
"95","1","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","1","2","1","3","3","3","4","3","3","2","4","4","4","2","1","4","1","1","1","2","4","1","2","4","2","1","2","3","4","2","6","4"
"96","1","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","4","3","3","1","3","4","3","3","4","2","4","1","3","3","4","1","1","4","4","2","2","3","2","2","3","4","2","1","3","4","5","6"
"97","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","3","4","2","3","1","2","4","3","1","4","3","2","4","4","3","3","1","3","1","3","4","3","1","2","1","1","1","1","1","3","3","6"
"98","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","2","3","2","3","4","1","4","2","4","2","3","2","2","1","3","3","1","2","1","2","4","1","4","2","3","4","1","2","3","4","6"
"99","2","2","1","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","1","2","4","4","2","4","2","3","1","3","4","2","2","1","2","1","1","4","1","1","2","4","4","1","2","4","3","2","1","2","3","1"
"100","2","1","1","2","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","2","2","4","3","3","4","3","4","4","1","3","1","1","1","4","1","1","4","2","2","4","2","1","1","1","1","1","6","7","2"
"101","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","1","4","1","1","3","2","2","2","3","3","3","2","2","4","1","4","4","4","2","4","3","1","3","2","3","3","1","2","4","4","4","2"
"102","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","4","3","2","2","1","3","4","2","2","4","4","4","4","2","4","4","1","1","3","2","2","2","4","3","2","4","1","6","4","1"
"103","2","2","2","2","1","1","1","1","2","2","1","2","2","1","1","1","2","2","1","1","4","4","4","1","2","2","2","3","4","2","3","3","2","4","1","1","3","3","1","4","3","2","1","3","1","3","4","2","7","5","2"
"104","2","1","1","2","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","3","2","1","3","4","3","1","1","2","2","2","1","2","1","4","1","2","3","1","1","3","3","1","1","4","4","1","3","2","4","6","3"
"105","2","2","2","2","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","1","4","3","1","3","3","2","3","2","2","2","3","3","3","4","1","1","2","1","3","4","3","4","2","3","1","4","6","5","4"
"106","2","2","1","1","1","2","2","2","1","2","2","2","1","2","1","2","2","2","1","3","2","3","4","3","3","2","2","1","2","1","1","3","4","2","2","1","1","3","4","4","1","1","3","4","1","4","2","3","6","4","8"
"107","2","1","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","2","1","4","3","4","3","2","4","4","4","3","1","2","4","3","4","3","3","3","1","3","2","2","3","3","3","3","3","1","2","4","1","6","1"
"108","2","1","2","1","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","3","1","3","3","1","3","2","2","2","3","3","1","4","4","1","1","2","4","4","2","2","2","2","4","3","2","4","3","1","3","2","1"
"109","1","1","1","1","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","3","4","1","2","3","3","2","4","3","1","2","2","2","4","2","1","1","2","3","4","2","3","4","1","1","1","1","1","8","6","3"
"110","1","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","4","1","3","1","4","2","3","2","2","1","2","4","2","4","2","1","1","3","2","2","4","4","4","2","2","1","2","3","4","5","3","5"
"111","1","2","2","1","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","4","4","3","2","1","4","3","3","3","3","2","1","4","3","3","2","2","1","3","4","4","4","1","1","4","3","2","4","1","5","7","3"
"112","1","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","1","1","1","2","2","4","2","3","2","1","3","3","4","3","4","3","3","2","3","2","3","1","2","1","1","1","1","1","1","4","8","8"
"113","2","2","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","3","1","3","2","2","4","3","1","4","1","4","3","3","4","2","1","2","1","3","2","3","3","4","4","1","3","2","7","3","6"
"114","1","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","4","1","3","3","3","1","1","2","4","3","3","3","1","1","4","1","4","1","3","4","1","3","3","4","2","2","1","4","3","2","3","8"
"115","2","2","2","2","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","3","3","3","1","1","2","4","3","2","2","4","3","2","2","1","1","3","1","3","4","1","2","3","2","2","4","3","2","1","1","8","3"
"116","2","1","1","2","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","4","2","2","3","4","2","3","2","1","3","1","1","4","2","4","3","3","1","4","1","1","1","2","2","1","4","4","4","4","7","8","4"
"117","2","2","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","3","1","1","4","2","3","1","1","1","3","4","1","1","1","3","2","1","2","2","3","1","4","2","2","3","3","1","2","4","5","8","6"
"118","1","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","3","4","4","3","3","4","4","2","3","4","1","3","3","3","2","3","3","3","3","3","2","2","2","4","3","2","1","8","4","7"
"119","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","1","1","1","2","2","4","4","4","2","1","3","3","3","4","4","3","4","3","1","3","1","2","3","1","1","1","1","3","4","2","1","3","3","2","8"
"120","2","2","2","2","1","1","1","2","2","1","1","2","2","1","2","2","1","1","1","2","3","3","1","4","4","2","1","1","2","2","4","1","4","1","4","2","2","4","1","1","1","1","3","1","1","1","1","1","2","5","5"
"121","2","2","2","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","4","3","4","1","3","4","1","4","1","1","3","1","1","4","3","4","1","2","1","2","1","1","2","2","1","2","3","4","4","7","1"
"122","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","4","1","1","2","3","2","4","1","1","1","1","4","3","1","4","2","2","1","4","3","3","2","4","4","2","4","3","2","1","3","5","2"
"123","2","2","1","1","2","1","2","2","1","2","1","2","2","2","2","1","1","1","1","3","4","1","1","4","2","3","4","2","3","1","3","4","3","4","1","3","2","2","3","4","3","4","3","1","2","2","2","2","2","4","1"
"124","2","2","1","1","2","1","2","1","2","2","1","1","1","1","2","2","1","2","2","2","3","1","4","4","3","3","2","4","4","4","3","3","4","1","3","4","2","3","2","3","4","2","3","1","3","3","3","3","3","3","3"
"125","2","1","1","2","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","2","4","3","2","2","4","2","1","2","3","4","4","2","4","2","3","1","3","3","3","3","2","2","4","2","2","1","4","3","7","7","4"
"126","1","1","1","1","1","1","1","2","2","1","2","1","2","2","2","1","2","2","1","4","2","1","1","1","2","4","1","2","4","3","4","4","1","3","1","1","4","3","1","1","1","3","3","1","3","3","3","3","6","7","7"
"127","1","2","1","2","2","2","1","1","1","1","2","2","1","2","2","1","1","2","2","2","2","4","2","3","1","3","3","1","1","1","3","4","1","1","1","2","3","3","1","4","2","2","3","3","3","1","2","4","8","2","5"
"128","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","3","2","2","3","2","4","4","2","3","3","1","3","1","3","1","3","1","4","3","3","2","4","3","2","4","4","1","3","2","6","5","5"
