"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63"
"11","2","2","2","1","1","2","1","2","2","2","2","1","2","2","1","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","3","3","3","3","3","4","1","3"
"12","1","1","2","2","2","1","1","2","2","1","2","1","2","1","1","2","1","1","2","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","3","4","2","2","1","4","2","4","1","4","1","3","3","3"
"13","1","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","1","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","4","4","3","2","3","3","2","4","4","2","4","3"
"14","1","2","2","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","2","1","2","4","3","2","1","2","4","3","1","4","1"
"15","2","1","2","1","2","1","1","2","2","2","1","1","1","1","1","1","2","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","2","1","3","3","4","1","2","4","4","3","2","3","2"
"16","1","1","1","1","1","2","1","1","2","1","2","1","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","1","3","3","4","1","4","4","1","3","3","2","4","2"
"17","2","2","1","1","2","1","2","2","2","1","2","1","2","1","2","2","1","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","3","1","1","2","3","2","2","3","1","1","2","1","2"
"18","2","2","1","1","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","3","1","4","2","1","3","3","2","1","4","2","1","2","2"
"19","2","1","1","1","2","1","2","1","1","2","2","2","2","1","2","1","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","3","3","1","4","1","4","4","4","1","3","3","1","4","3"
"20","2","1","1","1","1","1","1","2","2","2","1","2","1","1","2","1","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","2","4","3","1","4","3","2","4","4","2","3"
"21","1","1","1","1","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","3","3","2","4","3","1","1","4","3","2","4","1","3","2"
"22","2","1","2","2","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","1","1","4","2","2","2","4","1","4","1","4","2","2"
"23","2","2","2","2","1","2","1","1","2","1","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","4","2","2","1","4","1","1","4","2","2","2","1","3"
"24","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","4","4","4","4","4","1","3","1"
"25","2","2","2","2","1","2","2","1","2","1","2","1","2","1","1","2","1","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","2","4","4","3","2","4","2","3","2","3","3","2","3"
"26","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","4","2","1","3","1","4","2","1","3","3","4","4"
"27","1","2","1","1","1","1","2","2","2","2","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","3","3","3","3","3","1","3","4"
"28","1","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","2","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","4","3","1","1","2","3","4","2","2","1","2","2","2"
"29","1","2","1","2","1","1","2","1","2","1","2","2","1","2","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","3","1","4","1","4","1","3","3","4","1","3","2","1"
"30","2","2","2","2","2","1","2","2","1","2","2","1","1","2","2","1","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","4","1","3","4","2","1","2","1","3","4","3","1","3"
"31","2","2","1","2","2","2","1","1","1","2","2","1","1","2","1","2","1","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","3","4","4","1","3","3","1","3","3","4","1","4","3","1"
"32","1","1","1","2","1","2","1","2","2","2","2","1","2","2","1","1","2","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","4","4","4","4","2","2","2","2","2","4","4","2"
"33","2","1","1","2","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","3","4","3","1","2","3","4","3","1","2","1","1","4"
"34","1","1","1","2","1","1","2","2","1","2","2","1","1","2","1","2","1","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","3","2","2","3","1","1","3","1","1","2","3","4","2","1"
"35","1","1","1","2","2","1","2","1","1","1","1","2","1","1","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","4","3","1","1","2","2","1","3","3","4","3","4","2"
"36","2","1","1","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","3","3","2","4","4","3","3","2","4","4","1","1","4"
"37","1","1","1","2","2","1","1","1","2","1","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","3","2","3","4","1","3","2","3","4","1","3","4","1","4"
"38","2","1","1","1","1","2","1","2","1","2","1","2","1","2","1","2","1","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","3","3","2","1","4","2","4","3","4","2","1","2","4","3"
"39","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","4","4","1","3","3","4","4","1","3","3","1","1","1"
"40","1","2","2","1","2","1","1","2","1","1","2","2","2","2","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","4","4","4","4","4","3","3","3","3","3","1","2","2"
"41","1","2","1","2","1","2","2","1","1","1","2","2","2","2","1","1","1","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","3","3","3","3","4","4","4","4","4","1","2","3"
"42","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","2","4","4","4","4","4","4","1","2"
"43","1","2","1","1","2","2","2","1","2","2","1","2","1","1","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","4","3","4","2","1","3","2","1","4","2","4","3","3"
"44","2","2","2","1","2","1","1","1","2","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","3","3","2","1","4","2","3","2","1","4","2","4","4","1"
"45","1","1","2","1","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","3","1","3","2","3","2","1","3","2","3","2","2","1","1"
"46","1","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","3","1","2","4","3","4","3","1","2","3","4","3"
"47","2","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","4","4","4","4","4","1","1","1","1","1","1","2","4"
"48","2","1","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","2","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","1","2","4","4","3","2","1","3","3","4","2","3","3"
"49","2","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","2","2","3","1","1","1","3","2","3","2","4","2","3"
"50","2","2","1","2","1","1","2","2","1","2","1","1","2","1","2","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","3","4","3","4","2","1","1","4","2","1","3","3","3","1"
"51","2","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","3","4","1","2","3","1","4","1","2","3","1","4","4","4"
"52","2","1","2","2","2","1","2","1","1","2","1","2","1","2","1","2","1","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","3","4","1","2","3","1","3","4","3","1","2","2","4","2"
"53","1","1","2","1","2","1","2","1","2","2","2","1","2","2","1","1","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","3","3","3","3","3","1","1","1","1","1","4","4","3"
"54","2","1","1","1","1","1","2","2","1","1","1","1","2","2","2","1","1","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","4","3","1","1","2","1","2","4","4","3","2","2","4"
"55","2","2","2","2","1","1","1","1","1","1","2","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","1","1","3","3","4","1","1","3","3","4","1","4","4","4"
"56","1","2","2","2","2","1","2","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","3","2","4","1","4","1","1","1","4","2","2","1","1","2"
"57","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","2","3","1","1","2","2","3","1","1","1","4","1"
"58","2","2","1","2","1","2","1","2","1","1","1","2","1","1","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","2","1","3","3","4","4","3","1","1","2","3","1","2"
"59","1","2","1","2","2","2","2","2","2","2","1","1","2","2","1","2","2","2","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","3","4","1","2","1","3","4","1","4","4"
"60","2","1","2","2","2","2","2","1","2","2","1","2","1","1","2","1","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","1","3","4","2","3","4","1","3","4","2","2"
"61","2","2","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","1","2","3","1","2","4","2","3","1","2","4","3","4","1"
"62","2","2","2","1","2","2","1","1","1","2","1","1","2","1","2","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","3","3","4","3","1","2","2","3","1","2","4","3","3","4"
"63","1","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","3","3","2","4","4","4","2","3","2","3","4","3","2"
"64","2","1","2","2","1","1","2","2","2","2","2","2","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","3","3","3","3","3","2","2","2","2","2","1","2","1"
"65","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","4","2","3","2","3","3","3","2","4","4","1","4","2"
"66","1","1","1","1","1","2","2","1","2","1","2","1","2","1","1","2","1","1","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","3","3","1","1","2","3","1","3","2","3","2","3","3","2"
"67","1","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","4","1","3","4","2","4","1","3","4","2","3","1","1"
"68","1","1","2","1","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","3","1","4","3","2","4","1","4","3","2","4","4","1","1"
"69","2","1","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","2","3","4","1","3","4","1","3","4","2","2","3","4"
"70","1","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","3","1","3","2","3","2","2","2","3","1","1","1","1","3"
"71","2","2","1","1","2","1","1","2","2","1","2","1","2","1","1","2","1","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","3","1","3","3","4","1","3","1","4","1","4","3","2","2"
"72","1","1","1","2","1","2","2","2","2","1","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","3","2","4","1","4","1","2","4","1","4","1","2","1","4"
"73","1","2","1","1","2","2","1","1","1","1","1","1","2","2","2","1","1","1","2","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","1","3","3","4","3","4","2","2","1","2","3","4"
"74","1","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","3","4","1","3","4","2","2","3","4","1","3","1","3","3"
"75","2","2","1","1","1","2","1","1","1","2","2","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","3","2","4","3","1","2","1","2","4","3","3","1","2"
"76","2","1","1","2","1","1","2","1","1","2","2","2","2","1","1","2","2","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","1","4","3","2","4","3","2","4","3","1","2","3","1"
"77","2","1","1","2","2","2","1","2","2","1","2","2","1","2","1","1","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","2","1","3","2","3","2","3","1","1","2","3","3","3","1"
"78","1","1","1","1","1","1","1","1","1","1","2","1","1","1","2","2","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","1","4","2","2","1","4","4","2","2","1","4","4","1","1"
"79","1","1","1","1","2","1","2","2","1","2","2","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","4","2","1","3","4","3","4","2","1","3","4","2"
"80","2","2","1","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","3","4","2","3","2","3","4","2","3","2","3","2","4","4"
"81","2","1","1","2","2","1","1","2","1","1","2","2","2","2","1","1","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","2","2","2","1","3","3"
"82","1","2","1","2","2","1","1","2","2","2","1","1","1","1","1","1","2","2","2","2","2","1","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","3","4","2","2","1","4","3","1","1","2","2","2","3"
"83","1","2","2","2","1","2","1","2","1","2","1","2","1","2","1","2","1","1","2","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","3","2","3","4","1","3","1","2","1","3","4","2","1","2"
"84","2","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","3","2","3","1","2","4","4","1","2","3","1","1","2","3"
"85","2","2","2","1","1","1","2","2","1","2","2","1","1","2","1","2","1","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","3","3","3","2","4","4","2","4","4","3","2","4","3","4"
"86","1","2","1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","2","4","4","1","3","3","3","1","4","1","4","4","3","3"
"87","1","1","2","1","2","2","1","1","1","2","2","1","1","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","3","1","1","4","2","2","4","2","2","1","4","4","2","4"
"88","1","1","2","1","1","1","2","2","1","2","1","1","2","1","2","1","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","1","2","2","3","1","2","1","3","4","4","1","3","4","2","3","2","4"
"89","2","1","2","1","1","2","2","1","1","1","2","2","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","2","1","1","1","1","1","1","3","2"
"90","1","2","2","1","1","1","2","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","4","1","2","3","1","2","3","1","2","4","2","2","4"
"91","2","1","2","2","2","2","1","1","1","1","1","1","2","2","2","1","1","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","3","4","2","2","1","2","1","3","3","4","2","2","1"
"92","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","2","4","2","3","2","3","2","4","4","3","2","3","2","4"
"93","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","2","1","2","1","3","2","4","3","1","3","2","4","3","1","3","1","4"
"94","2","1","2","1","1","1","2","1","2","1","2","2","1","2","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","4","1","4","1","4","2","2","1","4","3","3","4"
"95","2","1","2","1","2","2","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","2","4","3","4","2","1","4","3","4","2","1","1","1","1"
"96","1","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","1","4","2","2","1","1","4","2","2","1","4","4"
