"","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77"
"11","2","2","2","2","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","1","4","3","1","2","1","3","4","1","2","1","4","1","4","1","4","3","3","9"
"12","2","1","2","1","2","1","2","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","3","3","4","4","1","1","2","1","1","1","3","2","1","2","1","4","1","4","7"
"13","1","2","2","1","2","1","2","2","1","2","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","1","2","2","1","2","3","3","1","2","2","2","4","4","3","4","4","1","4","1","2","4","1","2","15"
"14","2","1","1","2","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","3","3","3","3","4","2","3","2","3","4","3","2","1","4","2","1","4","2","13"
"15","2","1","2","1","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","2","2","1","2","2","2","2","1","2","1","2","1","1","1","2","1","2","1","1","1","1","1","1","2","2","1","2","3","3","1","3","4","1","1","4","3","2","2","4","2","4","4","2","3","2"
"16","2","1","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","2","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","1","1","1","1","2","2","1","2","2","2","4","2","3","3","3","2","4","1","3","4","4","3","4","4","4","1","2","11"
"17","2","1","1","2","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","1","2","2","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","1","3","1","3","4","4","3","1","4","4","2","4","2","1","8"
"18","1","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","1","1","1","1","2","4","1","3","4","4","3","2","1","1","2","3","2","2","3","4","1","11"
"19","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","1","2","2","2","1","4","4","3","3","2","1","4","4","4","2","1","1","2","1","3","1","6"
"20","2","1","2","1","1","1","1","2","1","2","2","1","2","1","1","1","2","1","2","2","1","2","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","1","2","2","2","2","1","4","1","3","4","2","1","2","3","4","2","1","3","4","3","4","3","4","1","15"
"21","2","2","2","2","2","1","2","2","1","2","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","4","2","2","3","3","4","1","1","2","2","1","3","4","4","1","1","1","4","4"
"22","2","1","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","2","1","2","2","1","2","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","1","1","1","2","1","1","2","4","4","4","4","2","1","3","1","4","2","1","1","3","3","14"
"23","1","2","1","2","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","1","1","2","2","1","1","1","1","3","4","4","4","2","1","3","1","2","4","2","3","3","3","2","4","2","3","6"
"24","2","2","1","1","1","1","1","1","2","2","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","2","1","2","2","2","1","2","2","1","2","2","3","2","4","2","2","1","2","4","3","1","4","3","3","2","3","4","11"
"25","1","2","2","1","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","2","4","4","2","1","3","1","2","1","3","3","3","2","1","4","1","4","2","9"
"26","1","1","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","3","2","2","1","3","2","4","4","2","1","2","3","3","2","4","9"
"27","2","1","2","1","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","4","1","4","3","1","2","1","2","1","2","3","2","2","1","1","9"
"28","1","1","1","1","2","1","2","1","2","2","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","4","3","4","4","3","4","1","4","3","1","1","1","2","1","3","4","3","3","13"
"29","1","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","3","2","2","3","1","1","2","4","4","2","3","4","3","3","3","1","3","3","10"
"30","1","1","2","2","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","2","2","1","1","1","2","1","3","2","2","2","2","4","1","2","3","3","4","4","4","2","14"
"31","2","1","2","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","3","1","2","3","2","1","3","4","3","3","2","1","1","2","4","1","4","4","11"
"32","1","2","1","2","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","2","1","2","2","3","1","4","1","4","2","3","4","3","1","1","1","3","4","1","3","3","4"
"33","1","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","4","1","2","3","4","4","4","1","1","3","4","2","2","1","2","1","2","3","1"
"34","2","2","1","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","2","2","1","2","2","1","1","4","4","2","3","2","2","3","3","3","1","4","1","2","2","1","2","1","3"
"35","2","2","2","2","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","1","2","2","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","1","2","1","2","1","1","2","1","3","4","4","3","1","4","4","1","2","3","5"
"36","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","1","4","1","2","1","2","2","3","4","2","4","2","4","3","3","1","1","4"
"37","1","2","2","1","2","2","1","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","4","4","2","4","3","2","3","1","3","4","1","1","2","4","1","3","3","4","12"
"38","1","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","2","2","1","3","1","4","1","1","2","3","1","3","1","1","4","8"
"39","2","1","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","1","1","1","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","3","4","2","1","4","1","4","3","2","4","1","4","2","2","2","1","3","3","8"
"40","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","2","2","2","2","1","4","4","1","3","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2"
"41","1","1","2","2","1","2","2","2","1","2","1","2","2","2","2","1","2","2","1","2","2","1","2","1","2","1","2","2","2","2","1","2","1","2","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","1","4","2","3","1","2","1","1","3","3","2","3","4","3","2","4","3","1","1"
"42","1","1","2","2","1","1","1","2","2","1","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","2","1","2","2","2","1","4","1","1","4","1","3","1","2","3","2","4","2","2","3","1","4","3","1","11"
"43","1","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","3","1","3","4","4","4","1","2","2","2","3","4","3","4","2","3","2","2","5"
"44","2","2","2","2","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","1","2","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","3","1","1","1","2","4","2","4","2","2","4","3","2","1","2","2","3","2","7"
"45","2","2","1","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","4","2","3","2","1","1","4","3","1","2","3","4","3","1","15"
"46","1","2","1","2","2","1","2","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","1","1","1","1","2","2","1","2","2","4","3","3","2","3","1","4","4","2","4","3","3","1","2","1","3","4","1","1"
"47","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","2","1","2","2","1","2","1","2","2","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","2","2","1","3","3","1","3","3","4","4","3","4","4","2","3","3","4","3","2","3","2","9"
"48","2","2","2","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","1","2","4","2","2","2","1","2","3","2","3","2","2","4","1","1","2","3","2","13"
"49","2","2","1","1","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","3","2","4","3","2","3","1","1","3","2","2","1","1","3","2","2","4","3","14"
"50","2","2","1","1","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","1","3","2","3","2","2","4","1","4","2","3","2","2","2","1","4","4","2","4"
"51","1","1","1","1","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","4","2","4","2","1","4","2","3","2","2","2","4","1","1","1","4","4","4","2"
"52","2","2","1","1","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","1","2","1","1","1","2","1","2","1","2","2","1","1","1","2","4","1","1","3","2","3","4","4","2","2","2","4","3","2","3","2","4","7"
"53","1","2","2","1","2","2","1","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","2","2","1","3","3","4","4","3","2","3","1","3","2","3","4","4","3","2","2","4","14"
"54","2","1","1","2","2","2","1","1","1","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","1","2","1","2","2","1","2","1","2","2","2","1","2","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","1","2","2","2","2","1","2","3","4","2","2","3","4","2","2","2","2","2","4","4","3","1","3","1","12"
"55","1","1","2","2","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","3","3","2","4","2","3","1","4","2","1","2","3","3","2","4","3","2","4","3"
"56","1","1","1","1","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","2","2","1","1","2","2","3","4","3","2","2","4","2","1","3","1","4","1","4","4","4","3","1","1","10"
"57","2","1","2","1","2","2","1","1","2","2","1","2","2","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","2","2","1","1","1","1","1","2","2","2","1","2","2","2","1","1","2","2","1","1","1","2","2","1","2","1","2","1","1","1","1","3","2","2","3","4","4","2","3","2","1","4","1","3","4","2","2","2","6"
"58","1","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","1","2","2","2","1","2","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","2","2","1","1","1","1","2","1","2","1","2","2","1","2","3","3","3","1","1","3","3","4","3","4","4","1","4","4","3","3","7"
"59","2","2","2","2","1","2","2","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","1","2","2","2","1","2","1","2","2","1","1","1","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","2","1","2","2","1","2","1","2","2","2","1","2","4","4","1","1","4","3","4","1","3","3","1","3","2","4","1","2"
"60","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","2","2","2","1","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","2","2","1","2","2","3","1","4","2","4","1","4","2","3","3","1","2","4","3","4","4","1","4","9"
"61","1","1","2","2","2","2","1","1","2","2","2","2","1","2","2","1","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","1","1","1","2","2","1","1","1","1","2","1","2","2","1","2","1","1","1","1","1","1","3","1","4","3","1","3","4","1","4","3","3","4","3","2","1","2","3","4","15"
"62","2","1","2","1","2","1","2","1","2","2","1","1","1","1","1","1","2","2","1","1","2","2","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","2","2","1","1","1","1","1","2","2","2","4","1","4","2","4","3","3","3","2","4","4","3","2","3","1","4","4","1"
"63","1","2","1","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","2","1","2","1","1","1","1","2","2","2","1","3","3","2","4","3","2","2","1","4","2","1","3","1","4","2","3","16"
"64","1","1","1","1","1","1","1","2","2","1","1","2","2","2","2","1","2","1","2","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","1","2","4","4","2","1","2","4","3","2","4","4","3","3","1","1","4","1","1","4","14"
"65","2","1","1","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","3","4","1","2","1","2","1","4","4","1","1","4","2","4","1","4","2","1","14"
"66","2","1","1","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","1","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","1","2","2","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","1","4","3","4","3","3","3","3","2","2","3","2","2","1","4","2","1","3","15"
"67","1","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","1","1","1","2","2","1","2","2","1","2","3","4","1","4","1","4","2","4","2","3","2","1","4","4","15"
"68","2","2","1","1","1","2","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","1","1","4","4","1","2","1","4","2","4","2","1","2","2","4","1","1","2","16"
"69","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","2","1","2","1","1","1","2","1","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","2","1","1","1","1","1","1","1","1","3","3","1","1","1","2","4","2","3","4","1","3","1","2","4","4","4","12"
"70","1","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","1","4","2","2","4","4","1","2","4","3","4","1","3","2","3","2","1","1","7"
"71","1","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","1","1","1","2","1","2","1","2","2","1","2","2","1","1","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","2","2","2","2","1","1","4","1","1","1","3","4","1","2","2","4","1","3","4","4","3","4","3","13"
"72","1","2","2","1","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","1","1","1","1","2","2","3","1","3","1","1","2","1","1","1","2","1","2","4","1","3","1","4","2","3"
"73","1","2","2","1","2","1","2","2","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","1","1","1","2","2","1","1","1","2","1","2","1","1","1","4","2","4","3","4","2","2","4","1","2","4","2","2","4","4","2","2","4","8"
"74","1","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","2","1","2","1","1","1","2","1","2","2","2","1","2","3","2","2","1","1","3","3","1","2","3","3","2","4","2","2","4","1","16"
"75","2","1","1","2","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","2","2","1","2","1","2","1","2","2","1","1","1","2","1","2","1","2","2","1","1","1","1","1","1","1","2","2","2","1","2","1","1","1","2","2","1","2","1","2","2","2","4","4","4","3","3","1","3","1","1","3","3","4","1","1","4","2","7"
"76","2","1","2","1","1","2","2","2","1","2","2","2","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","1","1","1","2","1","2","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","2","1","2","3","2","4","2","3","1","1","2","4","2","4","3","2","2","3","4","2","3","12"
"77","1","2","1","2","1","2","2","1","2","2","2","1","2","1","1","1","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","1","2","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","1","1","2","2","2","1","2","1","1","1","2","4","3","1","4","4","4","1","3","2","3","3","2","3","3","4","1","4","3"
"78","1","1","2","2","1","1","1","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","2","2","1","2","1","2","1","2","2","1","1","1","2","2","1","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","3","4","4","1","3","3","3","2","1","4","4","1","4","2","3","2","4","3","4"
"79","1","2","2","1","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","1","1","2","2","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","1","2","2","1","1","2","2","2","2","1","1","1","1","1","2","3","2","2","3","1","4","4","4","1","2","3","4","1","2","1","3","1"
"80","1","2","2","1","1","1","1","1","1","1","2","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","2","2","1","1","1","1","2","2","2","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","1","2","1","1","1","3","4","3","3","3","2","2","2","4","1","2","3","3","1","1","1","3","1","16"
"81","1","1","2","2","1","2","2","2","2","1","2","1","2","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","1","1","1","1","2","2","2","1","2","2","1","2","2","2","1","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","3","2","2","2","4","3","2","3","3","2","1","2","4","2","2","3","1","3","16"
"82","2","2","2","2","2","2","1","2","1","2","1","1","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","2","1","2","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","2","2","4","1","1","1","3","2","4","1","3","1","4","1","4","3","2","2","1"
"83","2","2","2","2","2","1","2","2","2","1","2","1","2","2","1","2","2","1","2","1","2","2","1","2","2","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2","2","1","2","3","3","3","2","1","4","3","1","4","4","1","4","2","1","3","3","2","2","11"
"84","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","2","2","2","1","2","1","1","1","1","2","2","2","2","1","2","1","2","1","2","2","2","1","2","1","2","2","2","2","1","2","2","2","1","2","3","4","3","3","1","2","4","2","1","1","4","1","2","5"
"85","1","2","1","2","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","1","2","2","2","1","1","2","2","2","2","1","2","2","1","1","2","2","1","1","1","2","1","2","2","1","2","1","2","2","2","1","2","2","1","2","1","1","2","4","2","4","2","1","1","4","3","4","4","2","1","2","2","2","12"
